O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z pos_x pos_y pos_z bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y error_ana_x error_ana_y error_ana_z error_ana_rx error_ana_ry error_ana_rz 
0.99999 -0.000196718 0.000158139 0 -0.000250932 -0.70739 0.706809 0 -2.71767e-05 -0.706816 -0.707397 0 0.306845 -0.148759 0.548486 1 -0.0126993 -0.0290374 0.028255 0.00184885 -0.00228827 -0.010916 0.306839 -0.148761 0.54848 5.98801e-07 0 0 0.306845 -0.148759 0.548486 3.14138 -3.14144 -0.785014 3.1414 -3.14143 -0.784992 6.31515e-06 2.13459e-06 5.59652e-06 2.06232e-05 7.3662e-06 2.1443e-05 
0.99999 -0.00019504 0.00016424 0 -0.000254058 -0.707395 0.706804 0 -2.16729e-05 -0.706811 -0.707402 0 0.306845 -0.148758 0.548487 1 -0.0334317 -0.0539562 -0.0191649 0.00612706 -0.00842045 -0.0125484 0.306839 -0.148761 0.54848 7.24404e-07 0 0 0.306845 -0.148758 0.548487 3.14138 -3.14144 -0.785014 3.1414 -3.14143 -0.784985 6.5421e-06 3.6895e-06 6.95391e-06 2.23012e-05 1.34673e-05 2.86739e-05 
0.99999 -0.000203775 0.000152838 0 -0.000252179 -0.707405 0.706795 0 -3.59099e-05 -0.706802 -0.707411 0 0.306843 -0.148762 0.548484 1 0.0417226 0.0658155 0.0127988 -0.00700204 0.0100492 0.0189271 0.306839 -0.148761 0.54848 8.61928e-07 0 0 0.306843 -0.148762 0.548484 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784972 4.07924e-06 -4.69015e-07 4.3968e-06 1.35654e-05 2.06545e-06 4.16442e-05 
0.99999 -0.000203237 0.000156404 0 -0.000254319 -0.707406 0.706793 0 -3.30055e-05 -0.7068 -0.707413 0 0.306843 -0.148758 0.548484 1 0.0391658 -0.0564717 0.000453355 -0.00421761 0.00623513 -0.00194615 0.306839 -0.148761 0.54848 1.01137e-06 0 0 0.306843 -0.148758 0.548484 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.78497 4.12512e-06 3.5574e-06 3.66442e-06 1.4104e-05 5.63204e-06 4.40756e-05 
0.99999 -0.000203572 0.000145687 0 -0.000246981 -0.707412 0.706787 0 -4.08222e-05 -0.706794 -0.707419 0 0.306844 -0.148759 0.548479 1 0.0824193 -0.00173798 0.117964 -0.0130123 0.0185754 -0.0017794 0.306839 -0.148761 0.54848 1.17271e-06 0 0 0.306844 -0.148759 0.548479 3.14138 -3.14144 -0.785014 3.14139 -3.14145 -0.784961 4.7526e-06 2.93357e-06 -9.40173e-07 1.37691e-05 -5.0859e-06 5.27287e-05 
0.99999 -0.000201139 0.000144857 0 -0.000244674 -0.707417 0.706783 0 -3.96884e-05 -0.70679 -0.707424 0 0.306842 -0.148757 0.548478 1 0.151258 -0.0121947 0.257599 -0.0256843 0.03619 -0.0121961 0.306839 -0.148761 0.54848 1.34595e-06 0 0 0.306842 -0.148757 0.548478 3.14138 -3.14144 -0.785014 3.14139 -3.14145 -0.784955 3.43079e-06 4.14566e-06 -1.58983e-06 1.62018e-05 -5.91592e-06 5.88044e-05 
0.99999 -0.000204713 0.000143364 0 -0.000246148 -0.707429 0.706771 0 -4.32662e-05 -0.706778 -0.707436 0 0.306843 -0.148758 0.548474 1 0.100188 0.0609877 0.24566 -0.019722 0.0278202 -0.00655672 0.306839 -0.148761 0.54848 1.53109e-06 0 0 0.306843 -0.148758 0.548474 3.14138 -3.14144 -0.785014 3.14139 -3.14145 -0.784938 4.2996e-06 3.02771e-06 -5.7149e-06 1.26277e-05 -7.40853e-06 7.6169e-05 
0.99999 -0.000200989 0.000141474 0 -0.000242178 -0.707431 0.706769 0 -4.19703e-05 -0.706775 -0.707438 0 0.306842 -0.148756 0.548474 1 0.105633 -0.027257 0.173887 -0.017486 0.0247048 -0.0107093 0.306839 -0.148761 0.54848 1.72811e-06 0 0 0.306842 -0.148756 0.548474 3.14138 -3.14144 -0.785014 3.14139 -3.14145 -0.784935 3.69038e-06 5.69009e-06 -5.42942e-06 1.63516e-05 -9.29822e-06 7.9149e-05 
0.99999 -0.000201811 0.000154244 0 -0.000251785 -0.707436 0.706764 0 -3.35153e-05 -0.706771 -0.707443 0 0.306844 -0.148753 0.548476 1 0.0289083 -0.10087 0.108031 -0.00420436 0.0061673 -0.0284036 0.306839 -0.148761 0.54848 1.93701e-06 0 0 0.306844 -0.148753 0.548476 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784928 5.13475e-06 8.38578e-06 -4.01546e-06 1.55299e-05 3.47192e-06 8.58595e-05 
0.99999 -0.000200515 0.000157352 0 -0.000253064 -0.707439 0.706761 0 -3.03996e-05 -0.706768 -0.707446 0 0.306844 -0.148751 0.548477 1 0.0239655 -0.129272 0.0729805 -0.00215969 0.00329202 -0.0292745 0.306839 -0.148761 0.54848 2.15778e-06 0 0 0.306844 -0.148751 0.548477 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784923 4.74929e-06 1.04313e-05 -2.59019e-06 1.68262e-05 6.57947e-06 9.02396e-05 
0.99999 -0.000201389 0.000151663 0 -0.000249663 -0.707449 0.706751 0 -3.50387e-05 -0.706757 -0.707456 0 0.306843 -0.148751 0.548472 1 0.0468303 -0.0766236 0.179072 -0.00856812 0.0124002 -0.0306468 0.306839 -0.148761 0.54848 2.39041e-06 0 0 0.306843 -0.148751 0.548472 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784909 4.1677e-06 1.01707e-05 -8.04233e-06 1.59519e-05 8.903e-07 0.0001048 
0.99999 -0.000201757 0.000139753 0 -0.000241506 -0.707454 0.706746 0 -4.37232e-05 -0.706753 -0.707461 0 0.306842 -0.14875 0.548468 1 0.0301293 -0.0592568 0.171181 -0.0062852 0.00892044 -0.0304198 0.306839 -0.148761 0.54848 2.6349e-06 0 0 0.306842 -0.14875 0.548468 3.14138 -3.14144 -0.785014 3.14139 -3.14145 -0.784902 3.63966e-06 1.14692e-05 -1.21372e-05 1.55837e-05 -1.10199e-05 0.000111438 
0.99999 -0.000196944 0.000142931 0 -0.000240347 -0.707466 0.706733 0 -3.80686e-05 -0.70674 -0.707473 0 0.306842 -0.148747 0.548467 1 0.0460845 -0.0922794 0.117826 -0.00688497 0.00998937 -0.0244961 0.306839 -0.148761 0.54848 2.89124e-06 0 0 0.306842 -0.148747 0.548467 3.14138 -3.14144 -0.785014 3.1414 -3.14145 -0.784884 3.63262e-06 1.4408e-05 -1.30376e-05 2.03972e-05 -7.84171e-06 0.000129245 
0.99999 -0.000208908 0.000155678 0 -0.000257821 -0.707474 0.706726 0 -3.75029e-05 -0.706733 -0.707481 0 0.306842 -0.148747 0.548468 1 0.0480275 -0.0657424 0.0871175 -0.00685934 0.0101731 -0.0142689 0.306839 -0.148761 0.54848 3.15942e-06 0 0 0.306842 -0.148747 0.548468 3.14138 -3.14144 -0.785014 3.14138 -3.14144 -0.784874 3.3569e-06 1.44302e-05 -1.23665e-05 8.43279e-06 4.90598e-06 0.000139906 
0.99999 -0.000207582 0.000152137 0 -0.000254381 -0.707486 0.706713 0 -3.90672e-05 -0.70672 -0.707493 0 0.306843 -0.148746 0.548464 1 -0.0412854 -0.121223 0.104325 0.00609241 -0.00815349 -0.0439328 0.306839 -0.148761 0.54848 3.43943e-06 0 0 0.306843 -0.148746 0.548464 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784856 4.15553e-06 1.56213e-05 -1.63611e-05 9.75869e-06 1.36415e-06 0.00015737 
0.99999 -0.000199844 0.000154554 0 -0.000250615 -0.707495 0.706705 0 -3.18848e-05 -0.706712 -0.707501 0 0.306842 -0.148743 0.548465 1 0.0282331 -0.16687 0.0502266 -0.00173585 0.00287502 -0.0307197 0.306839 -0.148761 0.54848 3.73127e-06 0 0 0.306842 -0.148743 0.548465 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784845 3.3975e-06 1.84499e-05 -1.45891e-05 1.74972e-05 3.78188e-06 0.000168884 
0.99999 -0.000204993 0.000147618 0 -0.000249356 -0.707506 0.706693 0 -4.04271e-05 -0.7067 -0.707513 0 0.306843 -0.148742 0.548459 1 0.0133705 -0.0624001 0.180256 -0.00396727 0.00610338 -0.0338512 0.306839 -0.148761 0.54848 4.03494e-06 0 0 0.306843 -0.148742 0.548459 3.14138 -3.14144 -0.785014 3.14139 -3.14145 -0.784828 3.91644e-06 1.98452e-05 -2.10678e-05 1.23482e-05 -3.15461e-06 0.000185527 
0.99999 -0.000213654 0.000161374 0 -0.000265206 -0.707515 0.706684 0 -3.6812e-05 -0.706691 -0.707522 0 0.306841 -0.148741 0.548461 1 0.206956 -0.0724467 0.0271622 -0.0278318 0.0400606 0.0250934 0.306839 -0.148761 0.54848 4.35041e-06 0 0 0.306841 -0.148741 0.548461 3.14138 -3.14144 -0.785014 3.14138 -3.14143 -0.784815 2.29402e-06 2.0452e-05 -1.87627e-05 3.68675e-06 1.06015e-05 0.000198292 
0.99999 -0.000204268 0.000150357 0 -0.000250781 -0.707523 0.706676 0 -3.79707e-05 -0.706683 -0.70753 0 0.306843 -0.148739 0.548457 1 0.0347119 -0.0788869 0.0798786 -0.00473464 0.00713735 -0.0177281 0.306839 -0.148761 0.54848 4.67769e-06 0 0 0.306843 -0.148739 0.548457 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784804 4.26981e-06 2.27146e-05 -2.29315e-05 1.3073e-05 -4.15268e-07 0.000209659 
0.99999 -0.000204241 0.000159019 0 -0.000256883 -0.707535 0.706665 0 -3.18186e-05 -0.706672 -0.707541 0 0.306843 -0.148735 0.548456 1 0.0885474 -0.137098 0.0577218 -0.0108275 0.0158713 -0.0144594 0.306839 -0.148761 0.54848 5.01678e-06 0 0 0.306843 -0.148735 0.548456 3.14138 -3.14144 -0.785014 3.14139 -3.14143 -0.784788 4.03818e-06 2.62972e-05 -2.34664e-05 1.31002e-05 8.24684e-06 0.000225656 
0.99999 -0.000209385 0.00016199 0 -0.000262623 -0.707544 0.706656 0 -3.33489e-05 -0.706663 -0.70755 0 0.306842 -0.148736 0.548454 1 0.0784185 -0.0540857 0.0706065 -0.0112705 0.016399 -0.00369698 0.306839 -0.148761 0.54848 5.36765e-06 0 0 0.306842 -0.148736 0.548454 3.14138 -3.14144 -0.785014 3.14138 -3.14143 -0.784775 3.27123e-06 2.59473e-05 -2.56855e-05 7.9555e-06 1.12176e-05 0.000238443 
0.99999 -0.000201267 0.000153776 0 -0.000251075 -0.707553 0.706646 0 -3.34204e-05 -0.706653 -0.70756 0 0.306844 -0.148731 0.548451 1 -0.0357267 -0.0959922 0.0459211 0.00595552 -0.00826191 -0.030587 0.306839 -0.148761 0.54848 5.73031e-06 0 0 0.306844 -0.148731 0.548451 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784762 5.53752e-06 3.07019e-05 -2.87124e-05 1.6074e-05 3.00353e-06 0.000252155 
0.99999 -0.000206163 0.000155801 0 -0.00025597 -0.707564 0.706635 0 -3.54437e-05 -0.706642 -0.707571 0 0.306844 -0.14873 0.54845 1 0.00237074 -0.0704159 0.0418114 0.000439094 -0.000332793 -0.0176209 0.306839 -0.148761 0.54848 6.10474e-06 0 0 0.306844 -0.14873 0.54845 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784746 5.06477e-06 3.15247e-05 -2.99893e-05 1.1178e-05 5.02808e-06 0.000267714 
0.99999 -0.000215907 0.000161295 0 -0.000266748 -0.707578 0.706621 0 -3.84368e-05 -0.706628 -0.707585 0 0.306841 -0.148731 0.548448 1 0.0950096 -0.0238653 0.0456474 -0.0134796 0.0195371 0.00887719 0.306839 -0.148761 0.54848 6.49095e-06 0 0 0.306841 -0.148731 0.548448 3.14138 -3.14144 -0.785014 3.14138 -3.14143 -0.784726 2.56421e-06 3.00566e-05 -3.14447e-05 1.43328e-06 1.05222e-05 0.000287713 
0.99999 -0.000201952 0.0001531 0 -0.000251084 -0.707587 0.706613 0 -3.4371e-05 -0.70662 -0.707594 0 0.306843 -0.148726 0.548445 1 -0.00200054 -0.130594 0.08923 0.000999772 -0.00115483 -0.0363356 0.306839 -0.148761 0.54848 6.88892e-06 0 0 0.306843 -0.148726 0.548445 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784714 3.89678e-06 3.52445e-05 -3.47122e-05 1.53885e-05 2.32786e-06 0.000299456 
0.99999 -0.000200614 0.000153936 0 -0.000250728 -0.707601 0.706598 0 -3.28289e-05 -0.706605 -0.707608 0 0.306843 -0.148725 0.548443 1 0.00905155 -0.175604 0.079002 0.000369012 -0.000228005 -0.040575 0.306839 -0.148761 0.54848 7.29864e-06 0 0 0.306843 -0.148725 0.548443 3.14138 -3.14144 -0.785014 3.14139 -3.14144 -0.784694 3.72779e-06 3.68398e-05 -3.70703e-05 1.67267e-05 3.16357e-06 0.000319685 
0.99999 -0.000211082 0.000151469 0 -0.000256393 -0.707611 0.706589 0 -4.19677e-05 -0.706596 -0.707618 0 0.306844 -0.148722 0.548439 1 -0.0506217 -0.0532432 0.0980798 0.00648949 -0.0088372 -0.0329917 0.306839 -0.148761 0.54848 7.72011e-06 0 0 0.306844 -0.148722 0.548439 3.14138 -3.14144 -0.785014 3.14138 -3.14144 -0.78468 4.6851e-06 3.93704e-05 -4.07672e-05 6.25888e-06 6.96634e-07 0.00033343 
0.99999 -0.000209947 0.000150893 0 -0.000255184 -0.707624 0.706576 0 -4.15692e-05 -0.706583 -0.707631 0 0.306842 -0.148721 0.548438 1 0.0121742 -0.0738917 0.0909677 -0.00182862 0.00291577 -0.0233911 0.306839 -0.148761 0.54848 8.15333e-06 0 0 0.306842 -0.148721 0.548438 3.14138 -3.14144 -0.785014 3.14138 -3.14144 -0.784662 3.02353e-06 4.05056e-05 -4.20736e-05 7.3932e-06 1.20489e-07 0.000351746 
0.99999 -0.000215131 0.00015418 0 -0.000261175 -0.707635 0.706564 0 -4.2902e-05 -0.706571 -0.707642 0 0.306842 -0.14872 0.548436 1 0.0166146 -0.114858 0.0986725 -0.00171045 0.00298934 -0.0304572 0.306839 -0.148761 0.54848 8.59828e-06 0 0 0.306842 -0.14872 0.548436 3.14138 -3.14144 -0.785014 3.14138 -3.14144 -0.784645 3.06852e-06 4.1428e-05 -4.38225e-05 2.20922e-06 3.4072e-06 0.000368297 
0.99999 -0.000224552 0.000162879 0 -0.000273988 -0.707649 0.70655 0 -4.33969e-05 -0.706557 -0.707656 0 0.306841 -0.14872 0.548434 1 0.0644663 -0.0765346 0.121735 -0.00964105 0.014311 -0.0174872 0.306839 -0.148761 0.54848 9.05496e-06 0 0 0.306841 -0.14872 0.548434 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.784626 2.25899e-06 4.18313e-05 -4.61428e-05 -7.21105e-06 1.21062e-05 0.000387562 
0.99999 -0.000219318 0.000158799 0 -0.000267403 -0.707661 0.706539 0 -4.25811e-05 -0.706546 -0.707668 0 0.306842 -0.148716 0.548431 1 -0.00566114 -0.0936931 0.0703879 0.00143516 -0.00163536 -0.0273868 0.306839 -0.148761 0.54848 9.52335e-06 0 0 0.306842 -0.148716 0.548431 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.78461 3.30119e-06 4.54975e-05 -4.88395e-05 -1.97691e-06 8.0269e-06 0.000404186 
0.99999 -0.000208011 0.000149648 0 -0.000252937 -0.707675 0.706524 0 -4.10633e-05 -0.706531 -0.707682 0 0.306842 -0.148712 0.548427 1 0.0329137 -0.0974313 0.103114 -0.00480531 0.00690025 -0.0261544 0.306839 -0.148761 0.54848 1.00035e-05 0 0 0.306842 -0.148712 0.548427 3.14138 -3.14144 -0.785014 3.14138 -3.14144 -0.784589 3.0224e-06 4.95053e-05 -5.29831e-05 9.32946e-06 -1.12404e-06 0.000424524 
0.99999 -0.000218811 0.000156123 0 -0.000265155 -0.707687 0.706512 0 -4.41073e-05 -0.706519 -0.707694 0 0.306841 -0.148711 0.548425 1 -0.00280134 -0.0989265 0.0888494 0.000716395 -0.000708764 -0.0309004 0.306839 -0.148761 0.54848 1.04953e-05 0 0 0.306841 -0.148711 0.548425 3.14138 -3.14144 -0.785014 3.14137 -3.14144 -0.784572 2.40584e-06 5.01981e-05 -5.50595e-05 -1.47013e-06 5.3503e-06 0.00044122 
0.99999 -0.000217956 0.000159276 0 -0.000266778 -0.7077 0.706499 0 -4.12671e-05 -0.706506 -0.707707 0 0.306843 -0.148708 0.548423 1 -0.0208172 -0.0269448 0.102099 0.00174004 -0.00199686 -0.0225228 0.306839 -0.148761 0.54848 1.09988e-05 0 0 0.306843 -0.148708 0.548423 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.784554 3.58396e-06 5.31958e-05 -5.73898e-05 -6.1534e-07 8.50322e-06 0.000459886 
0.99999 -0.000218673 0.000162667 0 -0.000269682 -0.707715 0.706484 0 -3.93676e-05 -0.706491 -0.707722 0 0.306841 -0.148707 0.548422 1 0.0814385 -0.0259313 0.0882331 -0.0123099 0.0178734 -0.000439948 0.306839 -0.148761 0.54848 1.1514e-05 0 0 0.306841 -0.148707 0.548422 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.784532 1.80245e-06 5.40178e-05 -5.80617e-05 -1.33213e-06 1.18947e-05 0.000481362 
0.99999 -0.000224711 0.000161033 0 -0.000272802 -0.707727 0.706472 0 -4.47853e-05 -0.706479 -0.707734 0 0.306841 -0.148705 0.548417 1 0.0730745 0.0260621 0.15361 -0.0132613 0.0193084 -0.00224243 0.306839 -0.148761 0.54848 1.20409e-05 0 0 0.306841 -0.148705 0.548417 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.784516 2.47126e-06 5.66304e-05 -6.28181e-05 -7.36998e-06 1.02604e-05 0.000497972 
0.99999 -0.00022471 0.000162348 0 -0.000273731 -0.707737 0.706463 0 -4.38504e-05 -0.706469 -0.707744 0 0.306841 -0.148703 0.548416 1 0.0489507 -0.0178517 0.109544 -0.00822911 0.0121378 -0.00847055 0.306839 -0.148761 0.54848 1.25795e-05 0 0 0.306841 -0.148703 0.548416 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.784502 2.07112e-06 5.80619e-05 -6.40532e-05 -7.36926e-06 1.15754e-05 0.000511821 
0.99999 -0.000221337 0.000161034 0 -0.000270416 -0.707753 0.706446 0 -4.23912e-05 -0.706453 -0.70776 0 0.30684 -0.148703 0.548414 1 0.109521 0.0544814 0.128728 -0.0184217 0.0265655 0.0140273 0.306839 -0.148761 0.54848 1.31297e-05 0 0 0.30684 -0.148703 0.548414 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.784479 1.15585e-06 5.89668e-05 -6.57985e-05 -3.99644e-06 1.02616e-05 0.000534757 
0.99999 -0.000224708 0.000156866 0 -0.000269858 -0.707769 0.70643 0 -4.77164e-05 -0.706437 -0.707776 0 0.30684 -0.148701 0.54841 1 0.039277 -0.0260716 0.147724 -0.00755958 0.0111357 -0.0172534 0.306839 -0.148761 0.54848 1.36916e-05 0 0 0.30684 -0.148701 0.54841 3.14138 -3.14144 -0.785014 3.14137 -3.14144 -0.784456 8.35995e-07 6.04015e-05 -6.97672e-05 -7.36701e-06 6.09342e-06 0.000557254 
0.99999 -0.000225433 0.000163856 0 -0.000275311 -0.70778 0.706419 0 -4.32773e-05 -0.706426 -0.707787 0 0.30684 -0.148697 0.548406 1 0.0780164 -0.041044 0.214564 -0.0141293 0.0207161 -0.0216779 0.306839 -0.148761 0.54848 1.42652e-05 0 0 0.30684 -0.148697 0.548406 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.78444 1.24715e-06 6.49697e-05 -7.36243e-05 -8.09271e-06 1.30833e-05 0.000573567 
0.99999 -0.000226463 0.00016646 0 -0.00027788 -0.707795 0.706404 0 -4.21552e-05 -0.706411 -0.707802 0 0.306839 -0.148696 0.548406 1 0.109267 -0.0420656 0.133293 -0.0166996 0.0243105 -0.00380322 0.306839 -0.148761 0.54848 1.48504e-05 0 0 0.306839 -0.148696 0.548406 3.14138 -3.14144 -0.785014 3.14137 -3.14143 -0.78442 6.54985e-09 6.55061e-05 -7.34234e-05 -9.12214e-06 1.5688e-05 0.000594071 
0.99999 -0.000225649 0.000153527 0 -0.000268168 -0.707808 0.706391 0 -5.07295e-05 -0.706398 -0.707815 0 0.30684 -0.148693 0.5484 1 -0.00336379 -0.0307768 0.17968 -0.00204258 0.0032458 -0.0316989 0.306839 -0.148761 0.54848 1.54472e-05 0 0 0.30684 -0.148693 0.5484 3.14138 -3.14144 -0.785014 3.14137 -3.14144 -0.784401 1.33217e-06 6.84421e-05 -7.99821e-05 -8.30796e-06 2.7544e-06 0.000612701 
0.99999 -0.000233785 0.000167572 0 -0.000283849 -0.707819 0.70638 0 -4.65311e-05 -0.706387 -0.707826 0 0.306839 -0.148692 0.548401 1 0.114831 -0.0755516 0.122463 -0.0165836 0.0241844 -0.0075021 0.306839 -0.148761 0.54848 1.60557e-05 0 0 0.306839 -0.148692 0.548401 3.14138 -3.14144 -0.785014 3.14136 -3.14143 -0.784385 -1.6832e-07 6.954e-05 -7.92541e-05 -1.64442e-05 1.67994e-05 0.000628492 
0.99999 -0.000221996 0.000156393 0 -0.00026761 -0.707832 0.706367 0 -4.61116e-05 -0.706374 -0.707839 0 0.306841 -0.148688 0.548396 1 -0.0104192 -0.0936464 0.14572 0.000531862 -0.000444238 -0.0395103 0.306839 -0.148761 0.54848 1.66758e-05 0 0 0.306841 -0.148688 0.548396 3.14138 -3.14144 -0.785014 3.14137 -3.14144 -0.784367 1.51648e-06 7.34532e-05 -8.43068e-05 -4.65576e-06 5.62068e-06 0.000647037 
