t_model t_dynamics t_filter t_traj t_qp_control t_total
9 3 0 0 16 31
9 3 0 0 17 33
11 3 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 18 35
11 4 0 0 19 36
10 3 0 0 18 34
11 4 0 0 18 35
11 4 0 0 20 37
11 4 0 0 19 35
11 4 0 0 18 36
10 3 0 0 16 32
10 4 0 0 20 37
10 3 0 0 19 35
10 4 0 0 18 35
10 3 0 0 18 34
11 4 0 0 19 36
10 4 0 0 36 53
10 4 0 0 29 45
11 4 0 0 26 43
10 4 0 0 25 42
11 4 0 0 25 42
11 5 0 0 29 48
11 4 0 0 19 36
10 4 0 0 21 38
11 3 0 0 20 36
10 3 0 0 19 35
10 4 0 0 18 34
11 4 0 0 19 36
10 4 0 0 18 35
10 4 0 0 18 34
10 4 0 0 18 34
11 4 0 0 19 36
10 4 0 0 18 35
10 4 0 0 18 34
10 4 0 0 19 35
10 4 0 0 19 36
11 4 0 0 19 35
9 3 0 0 16 30
11 3 0 0 18 35
10 3 0 0 19 36
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 19 35
10 3 0 0 19 35
11 3 0 0 18 34
11 3 0 0 18 35
11 4 0 0 19 37
10 3 0 0 17 32
8 3 0 0 15 28
8 3 0 0 14 27
8 3 0 0 16 29
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 34
20 7 1 1 35 65
11 4 0 1 22 40
10 4 0 0 19 36
10 3 0 0 19 35
9 3 0 0 17 32
8 3 0 0 15 28
8 3 0 0 14 28
7 2 0 0 13 23
7 3 0 0 14 26
10 4 0 0 20 36
10 3 0 0 18 35
9 3 0 0 20 35
9 3 0 0 17 32
9 3 0 0 17 31
10 3 0 0 19 34
10 3 0 0 18 34
9 3 0 0 16 31
20 6 0 1 31 60
11 5 0 1 26 46
15 5 0 0 23 46
7 3 0 0 15 28
8 3 0 0 16 29
11 4 0 0 20 36
10 3 0 0 19 35
10 3 0 0 18 33
8 3 0 0 15 28
9 3 0 0 17 31
9 3 0 0 17 31
10 4 0 0 19 36
11 3 0 0 19 36
10 4 0 0 19 35
9 3 0 0 16 30
8 3 0 0 16 30
7 2 0 0 14 26
7 2 0 0 13 25
8 2 0 0 14 26
7 2 0 0 13 24
7 2 0 0 12 23
7 2 0 0 12 23
7 3 0 0 15 27
8 3 0 0 15 28
9 3 0 0 17 31
10 3 0 0 17 31
8 3 0 0 16 30
8 3 0 0 14 26
7 2 0 0 12 23
7 2 0 0 13 25
10 4 0 0 20 37
10 4 0 0 19 35
7 3 0 0 14 26
7 2 0 0 12 23
7 2 0 0 12 23
7 2 0 0 13 25
8 3 0 0 14 27
9 3 0 0 16 31
8 3 0 0 16 30
8 3 0 0 16 29
7 2 0 0 12 24
7 2 0 0 12 23
7 2 0 0 13 24
10 4 0 0 19 35
10 4 0 0 19 35
6 2 0 0 11 21
6 2 0 0 12 22
7 2 0 0 12 23
8 2 0 0 13 25
8 2 0 0 15 27
9 3 0 0 17 33
8 3 0 0 14 28
7 2 0 0 23 35
7 3 0 0 19 31
7 3 0 0 18 29
6 2 0 0 15 25
11 3 0 0 25 41
6 2 0 0 11 21
6 2 0 0 11 20
6 2 0 0 10 20
7 2 0 0 12 23
7 2 0 0 15 27
9 3 0 0 17 31
9 3 0 0 16 30
9 3 0 0 17 31
8 3 0 0 15 28
8 3 0 0 15 28
7 3 0 0 13 25
8 3 0 0 15 27
10 3 0 0 18 34
10 4 0 0 20 36
7 2 0 0 13 25
7 2 0 0 13 24
7 2 0 0 13 25
8 3 0 0 16 30
9 3 0 0 17 31
9 3 0 0 17 31
9 3 0 0 16 30
8 3 0 0 16 29
7 2 0 0 12 23
7 3 0 0 15 27
10 4 0 0 20 36
10 4 0 0 20 37
7 3 0 0 14 26
6 2 0 0 11 21
6 2 0 0 12 22
7 3 0 0 14 27
8 3 0 0 15 28
9 3 0 0 16 30
9 3 0 0 16 30
9 4 0 0 18 33
8 3 0 0 15 28
7 2 0 0 13 25
7 2 0 0 12 23
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 34
5 2 0 0 10 19
6 2 0 0 10 20
6 2 0 0 11 21
7 2 0 0 13 25
8 3 0 0 15 27
9 3 0 0 16 31
8 3 0 0 15 28
8 3 0 0 13 25
7 2 0 0 12 23
7 2 0 0 12 23
10 3 0 0 19 35
10 3 0 0 18 34
6 2 0 0 11 21
6 2 0 0 11 20
6 2 0 0 11 21
6 2 0 0 12 22
7 2 0 0 13 25
8 3 0 0 15 29
9 3 0 0 16 31
8 3 0 0 13 26
7 2 0 0 12 23
7 2 0 0 13 24
7 3 0 0 14 26
7 3 0 0 13 25
10 4 0 0 18 35
10 4 0 0 19 35
6 2 0 0 11 21
6 2 0 0 11 21
7 2 0 0 18 29
7 3 0 0 19 31
8 3 0 0 17 31
9 3 0 0 21 34
7 3 0 0 13 25
7 2 0 0 13 24
7 2 0 0 12 23
7 2 0 0 12 23
10 4 0 0 18 35
11 4 0 0 19 37
6 2 0 0 10 20
5 2 0 0 10 18
6 2 0 0 10 20
6 2 0 0 12 22
7 2 0 0 13 25
8 3 0 0 15 27
8 3 0 0 15 27
7 2 0 0 13 24
6 2 0 0 11 22
7 2 0 0 12 23
7 2 0 0 12 23
8 3 0 0 15 28
11 4 0 0 18 35
6 2 0 0 11 21
6 2 0 0 10 19
7 2 0 0 12 23
7 2 0 0 13 25
9 3 0 0 14 28
10 3 0 0 17 32
8 3 0 0 15 28
7 3 0 0 14 26
7 2 0 0 11 22
7 2 0 0 12 23
7 3 0 0 14 27
8 3 0 0 14 26
10 4 0 0 19 35
7 2 0 0 13 23
7 2 0 0 12 23
7 2 0 0 12 23
7 2 0 0 13 25
8 2 0 0 15 27
8 3 0 0 15 29
7 3 0 0 14 26
7 2 0 0 12 23
6 2 0 0 12 22
6 2 0 0 12 22
6 2 0 0 12 22
11 5 0 1 22 40
6 2 0 0 11 20
6 2 0 0 11 20
7 2 0 0 12 23
7 2 0 0 13 25
8 3 0 0 15 27
8 3 0 0 15 28
8 3 0 0 13 26
7 2 0 0 11 22
6 2 0 0 10 20
6 2 0 0 11 20
6 2 0 0 10 20
6 2 0 0 11 21
11 3 0 0 18 35
6 2 0 0 11 22
7 2 0 0 12 22
7 2 0 0 12 22
8 2 0 0 13 25
9 3 0 0 15 29
8 3 0 0 15 27
8 3 0 0 15 27
9 3 0 0 16 31
10 4 0 0 20 36
10 4 0 0 18 35
9 3 0 0 16 31
8 3 0 0 21 34
9 4 0 0 23 38
9 3 0 0 17 32
10 4 0 0 19 36
10 3 0 0 18 34
9 3 0 0 16 30
8 3 0 0 14 26
8 3 0 0 14 27
9 3 0 0 16 30
9 3 0 0 16 31
10 4 0 0 18 34
9 3 0 0 16 30
8 3 0 0 14 27
7 3 0 0 14 26
8 3 0 0 15 28
10 4 0 0 18 34
8 3 0 0 14 27
6 2 0 0 12 22
8 2 0 0 13 26
11 3 0 0 18 34
11 4 0 0 17 34
10 3 0 0 16 31
9 3 0 0 17 31
9 3 0 0 14 28
7 7 0 0 12 28
7 2 0 0 12 23
8 3 0 0 14 27
10 4 0 0 18 34
6 2 0 0 12 22
5 2 0 0 10 19
5 2 0 0 10 19
18 6 0 1 26 52
12 4 0 1 19 37
11 3 0 0 18 34
9 3 0 0 17 32
9 3 0 0 17 32
9 3 0 0 17 32
8 2 0 0 14 26
7 2 0 0 13 25
7 2 0 0 14 26
11 4 0 0 20 37
11 4 0 0 19 36
7 2 0 0 12 23
6 2 0 0 11 21
6 2 0 0 12 22
7 2 0 0 13 25
8 3 0 0 14 26
8 3 0 0 15 28
8 3 0 0 14 27
7 2 0 0 14 25
6 2 0 0 21 31
6 2 0 0 16 26
11 4 0 0 27 45
6 2 0 0 14 24
6 2 0 0 14 24
6 2 0 0 10 20
7 2 0 0 13 24
7 3 0 0 14 26
8 3 0 0 15 28
9 3 0 0 16 31
10 4 0 0 19 36
11 3 0 0 19 35
9 3 0 0 17 32
9 3 0 0 17 32
7 2 0 0 14 26
8 3 0 0 15 27
11 4 0 0 19 35
10 4 0 0 18 34
7 3 0 0 14 27
7 2 0 0 12 23
17 5 0 1 26 51
10 4 0 0 18 35
10 4 0 0 19 35
9 3 0 0 17 32
8 3 0 0 16 29
8 2 0 0 14 26
7 2 0 0 13 23
7 2 0 0 12 23
10 3 0 0 19 35
10 3 0 0 18 35
6 2 0 0 12 22
5 2 0 0 11 20
6 2 0 0 11 21
7 2 0 0 12 23
7 3 0 0 14 26
8 3 0 0 15 28
9 3 0 0 17 31
9 3 0 0 17 31
8 3 0 0 16 29
8 3 0 0 15 28
7 2 0 0 13 25
8 3 0 0 15 27
10 4 0 0 20 37
10 4 0 0 19 35
7 2 0 0 13 24
7 2 0 0 12 24
15 5 0 0 25 47
13 5 0 1 26 47
10 3 0 0 19 35
9 3 0 0 17 32
8 3 0 0 16 30
7 2 0 0 24 36
6 2 0 0 17 27
8 2 0 0 18 30
11 4 0 0 27 44
10 3 0 0 25 41
6 2 0 0 15 25
6 2 0 0 15 25
7 3 0 0 19 31
7 2 0 0 14 26
20 5 0 1 25 52
12 3 0 0 18 72
10 3 0 0 15 31
8 2 0 0 14 26
7 3 0 0 14 27
8 3 0 0 15 28
11 3 0 0 19 35
10 3 0 0 19 35
7 3 0 0 14 26
7 2 0 0 12 23
16 5 0 1 26 51
9 4 0 0 18 33
12 3 0 0 19 37
12 4 0 0 20 38
13 3 0 0 19 38
10 3 0 0 16 31
8 3 0 0 15 28
7 2 0 0 12 23
8 2 0 0 14 26
10 3 0 0 19 35
11 4 0 0 20 37
7 2 0 0 12 23
6 2 0 0 11 21
7 2 0 0 12 22
20 6 0 1 29 58
11 4 0 0 20 38
10 3 0 0 18 33
9 3 0 0 16 30
8 2 0 0 14 26
7 3 0 0 14 26
7 2 0 0 12 23
11 3 0 0 14 30
7 2 0 0 12 23
7 2 0 0 11 22
5 2 0 0 9 18
5 2 0 0 10 19
9 3 0 0 17 31
12 5 0 0 21 40
11 3 0 0 19 36
8 3 0 0 15 28
5 1 0 0 10 18
5 2 0 0 12 21
7 3 0 0 20 32
6 2 0 0 14 23
5 2 0 0 12 21
9 3 0 0 22 37
3 1 0 0 7 12
3 1 0 0 8 13
2 1 0 0 5 9
3 2 0 0 8 15
3 1 0 0 7 12
3 1 0 0 7 13
4 1 0 0 9 15
4 1 0 0 8 14
4 1 0 0 7 14
4 1 0 0 6 13
3 1 0 0 8 14
4 1 0 0 7 13
11 4 0 0 20 37
10 4 0 0 19 36
11 4 0 0 20 37
11 5 0 1 23 41
12 6 0 1 25 46
5 2 0 0 9 17
11 3 0 0 13 30
7 2 0 0 10 20
6 2 0 0 11 20
6 2 0 0 10 20
6 2 0 0 12 22
7 2 0 0 12 23
7 2 0 0 12 23
6 2 0 0 11 21
6 2 0 0 12 22
6 2 0 0 12 23
7 2 0 0 13 25
9 3 0 0 18 33
9 3 0 0 18 33
9 3 0 0 16 31
9 3 0 0 16 30
10 3 0 0 18 34
10 4 0 0 20 37
9 3 0 0 17 31
10 4 0 0 18 34
9 3 0 0 16 30
10 4 0 0 19 36
10 4 0 0 19 35
11 4 0 0 22 39
10 3 0 0 18 34
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 19 36
10 4 0 0 18 35
10 4 0 0 18 34
10 4 0 0 30 47
10 4 0 0 26 43
10 4 0 0 25 41
10 4 0 0 25 41
10 3 0 0 24 40
10 4 0 0 19 36
13 5 0 1 27 48
11 4 0 0 19 36
10 4 0 0 20 36
16 5 0 0 24 47
16 5 0 0 23 46
10 4 0 0 19 35
10 4 0 0 19 35
12 4 0 0 23 42
11 4 0 0 19 36
10 4 0 0 18 35
10 3 0 0 19 35
11 4 0 0 19 36
11 3 0 0 18 35
10 3 0 0 31 47
17 5 0 1 30 56
10 3 0 0 22 38
9 3 0 0 20 34
8 2 0 0 13 26
8 3 0 0 15 28
9 3 0 0 12 26
6 2 0 0 10 19
5 1 0 0 9 17
6 2 0 0 11 21
7 2 0 0 12 23
7 2 0 0 13 25
8 3 0 0 14 27
9 3 0 0 18 33
9 3 0 0 17 31
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 22 40
10 4 0 0 19 36
10 4 0 0 18 34
10 3 0 0 18 34
10 4 0 0 19 35
10 3 0 0 18 34
11 3 0 0 18 35
11 3 0 0 18 35
10 4 0 0 19 36
11 4 0 0 20 37
13 4 0 0 19 38
12 4 0 0 19 37
11 4 0 0 20 37
10 3 0 0 18 35
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 19 37
10 4 0 0 19 36
10 3 0 0 18 34
11 3 0 0 18 35
11 4 0 0 20 37
11 4 0 0 20 37
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 29 45
11 4 0 0 26 43
11 3 0 0 32 48
10 4 0 0 31 48
10 3 0 0 31 46
11 4 0 0 31 49
10 4 0 0 31 48
10 4 0 0 29 46
11 3 0 0 28 45
10 4 0 0 26 43
10 4 0 0 25 41
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 19 36
11 4 0 0 21 39
10 4 0 0 19 35
10 4 0 0 19 35
10 3 0 0 18 34
10 4 0 0 18 35
22 6 1 1 27 58
16 4 0 0 20 42
12 4 0 0 20 38
11 4 0 0 18 35
11 4 0 0 19 36
10 4 0 0 18 35
11 4 0 0 20 38
10 3 0 0 19 35
11 3 0 0 19 35
10 3 0 0 19 35
11 4 0 0 19 36
11 3 0 0 19 36
10 4 0 0 19 35
9 3 0 0 17 31
8 3 0 0 16 29
7 3 0 0 14 26
7 2 0 0 12 23
7 2 0 0 12 23
6 2 0 0 12 21
5 2 0 0 10 19
6 2 0 0 11 21
7 2 0 0 12 22
8 3 0 0 15 28
8 3 0 0 15 28
9 3 0 0 17 31
10 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 18 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 18 35
10 3 0 0 18 34
11 3 0 0 19 36
12 4 0 0 19 38
12 4 0 0 19 38
11 4 0 0 21 39
10 3 0 0 18 34
11 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 19 37
10 4 0 0 18 34
10 4 0 0 18 34
10 4 0 0 18 34
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 33
11 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 28 44
11 4 0 0 26 43
10 3 0 0 25 41
10 4 0 0 25 41
10 3 0 0 30 46
10 4 0 0 31 48
10 4 0 0 30 46
10 4 0 0 29 45
11 3 0 0 25 41
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 18 35
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 19 36
11 3 0 0 20 37
27 8 1 1 41 80
15 5 0 1 24 47
11 4 0 0 21 38
10 3 0 0 19 36
10 4 0 0 19 35
10 3 0 0 19 35
10 4 0 0 20 36
10 4 0 0 19 35
10 4 0 0 22 39
10 4 0 0 19 35
10 4 0 0 20 37
10 4 0 0 20 36
11 3 0 0 19 36
22 7 1 1 35 69
12 5 0 1 23 43
11 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 19 35
11 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 34
10 4 0 0 20 36
10 4 0 0 19 35
10 3 0 0 18 34
11 3 0 0 19 36
24 7 1 1 35 70
11 4 0 1 23 41
10 4 0 0 20 36
10 4 0 0 19 35
10 4 0 0 20 36
10 4 0 0 19 35
10 4 0 0 19 35
10 3 0 0 19 35
10 4 0 0 19 36
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 34
11 4 0 0 19 36
10 4 0 0 20 37
25 8 1 1 35 72
12 5 0 1 23 42
10 4 0 0 21 38
10 3 0 0 20 36
10 3 0 0 19 35
10 3 0 0 19 34
10 4 0 0 20 37
10 4 0 0 20 36
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 20 37
26 8 1 1 35 73
11 5 0 1 24 43
10 4 0 0 20 36
10 4 0 0 21 37
10 3 0 0 20 35
10 3 0 0 30 46
10 3 0 0 25 42
10 4 0 0 27 44
10 4 0 0 31 48
10 4 0 0 30 47
10 3 0 0 31 47
10 4 0 0 30 47
10 3 0 0 29 45
11 4 0 0 30 46
10 3 0 0 25 41
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 20 37
10 4 0 0 19 35
10 4 0 0 19 35
10 3 0 0 18 35
10 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 18 35
10 3 0 0 19 35
10 4 0 0 19 35
10 3 0 0 18 34
10 4 0 0 19 35
10 3 0 0 18 34
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 19 34
10 4 0 0 20 37
10 4 0 0 19 36
10 4 0 0 20 36
11 4 0 0 22 39
11 4 0 0 20 36
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 21 38
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 28 45
10 4 0 0 26 42
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 34
10 4 0 0 20 36
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 35
10 4 0 0 20 37
10 4 0 0 19 35
12 5 0 1 27 46
12 5 0 1 27 46
14 6 0 1 30 52
13 5 0 1 24 45
12 5 0 1 28 49
11 4 0 0 21 38
11 4 0 0 21 38
10 4 0 0 29 45
10 4 0 0 19 35
10 3 0 0 18 35
10 4 0 0 19 36
10 4 0 0 18 35
10 3 0 0 18 34
11 4 0 1 22 40
10 4 0 0 21 38
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 20 37
12 6 0 1 28 49
12 6 0 1 30 50
10 4 0 0 19 36
10 4 0 0 18 35
10 4 0 0 18 34
10 4 0 0 19 35
10 3 0 0 18 33
10 3 0 0 18 35
10 3 0 0 18 35
10 3 0 0 18 34
10 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 18 34
11 4 0 0 18 34
11 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 35
11 4 0 0 19 36
11 4 0 0 19 35
10 3 0 0 19 35
11 4 0 0 19 35
10 4 0 0 20 36
10 4 0 0 19 36
11 4 0 0 19 36
10 3 0 0 18 34
10 4 0 0 20 36
10 4 0 0 19 35
10 4 0 0 19 35
10 3 0 0 19 35
9 3 0 0 18 33
8 3 0 0 15 29
7 3 0 0 14 26
7 2 0 0 12 23
6 3 0 0 13 23
5 2 0 0 10 18
4 1 0 0 9 16
4 1 0 0 8 15
4 2 0 0 9 16
5 2 0 0 9 17
6 2 0 0 10 19
6 2 0 0 11 21
7 2 0 0 13 24
8 3 0 0 15 28
9 3 0 0 16 30
9 3 0 0 16 30
10 4 0 0 20 36
10 4 0 0 19 35
10 3 0 0 29 44
10 4 0 0 25 41
10 4 0 0 26 42
10 4 0 0 30 46
10 4 0 0 29 45
10 3 0 0 25 41
10 4 0 0 26 42
10 4 0 0 25 41
10 3 0 0 25 41
10 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 18 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 18 34
11 3 0 0 18 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 19 35
11 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 20 37
10 4 0 0 19 35
10 4 0 0 19 34
10 3 0 0 19 35
10 4 0 0 20 36
11 4 0 0 22 40
10 4 0 0 19 35
10 4 0 0 19 35
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 33
10 3 0 0 18 34
10 4 0 0 19 36
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 19 34
10 4 0 0 19 35
10 3 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 21 38
10 4 0 0 19 35
10 3 0 0 18 34
10 4 0 0 19 36
10 3 0 0 18 33
10 3 0 0 17 33
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 20 36
10 4 0 0 18 34
10 3 0 0 18 34
10 3 0 0 19 35
10 4 0 0 20 36
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 4 0 0 19 36
10 4 0 0 18 34
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 19 36
10 3 0 0 18 35
10 3 0 0 19 35
10 3 0 0 18 34
10 4 0 0 27 44
11 4 0 0 29 47
10 3 0 0 25 42
10 3 0 0 29 45
11 4 0 0 26 43
10 4 0 0 25 42
10 4 0 0 25 41
10 3 0 0 18 34
11 4 0 0 20 37
10 4 0 0 18 35
10 3 0 0 18 34
10 3 0 0 19 34
10 4 0 0 19 36
11 4 0 0 18 35
10 4 0 0 18 34
10 3 0 0 18 34
10 4 0 0 19 36
10 4 0 0 18 35
10 3 0 0 19 35
10 3 0 0 18 34
11 4 0 0 19 36
10 4 0 0 18 35
10 3 0 0 18 34
10 3 0 0 18 34
11 4 0 0 20 36
10 4 0 0 18 35
11 3 0 0 19 35
11 3 0 0 18 35
10 4 0 0 20 36
10 4 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
10 3 0 0 19 35
10 3 0 0 18 34
10 3 0 0 18 34
22 7 1 1 35 68
11 5 0 1 24 43
10 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 20 36
10 4 0 0 19 35
10 4 0 0 19 36
10 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 19 35
11 4 0 0 22 39
10 3 0 0 19 35
10 4 0 0 20 37
10 4 0 0 19 35
10 3 0 0 19 36
10 3 0 0 19 36
10 4 0 0 20 36
10 3 0 0 28 44
10 3 0 0 27 43
10 3 0 0 26 42
10 4 0 0 26 43
10 3 0 0 20 36
10 4 0 0 19 36
10 3 0 0 19 35
10 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
10 4 0 0 20 37
10 3 0 0 19 35
10 3 0 0 19 35
10 3 0 0 19 35
11 4 0 0 20 37
10 3 0 0 26 42
10 3 0 0 26 42
10 3 0 0 25 41
10 3 0 0 31 47
10 3 0 0 30 46
10 3 0 0 29 45
10 4 0 0 31 47
10 3 0 0 29 45
10 3 0 0 29 46
10 4 0 0 25 41
10 3 0 0 25 41
11 4 0 0 28 45
10 4 0 0 26 43
10 3 0 0 26 42
10 4 0 0 25 42
11 4 0 0 20 37
11 4 0 0 20 37
11 4 0 0 19 36
10 3 0 0 20 36
11 4 0 0 21 37
2 0 0 0 3 7
2 0 0 0 3 7
2 0 0 0 4 7
2 0 0 0 3 6
10 3 0 0 19 35
10 3 0 0 19
