t_model t_dynamics t_filter t_traj t_qp_control t_total
46 54 0 0 122 225
15 24 0 0 35 76
11 22 0 0 29 63
10 21 0 0 27 60
11 21 0 0 27 61
10 20 0 0 24 56
10 20 0 0 24 55
10 20 0 0 23 54
11 20 0 0 25 57
10 20 0 0 24 55
10 20 0 0 22 54
10 20 0 0 23 54
10 20 0 0 24 56
10 20 0 0 23 54
10 19 0 0 22 53
10 20 0 0 23 54
10 20 0 0 24 56
10 19 0 0 23 54
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 24 56
10 19 0 0 23 54
10 20 0 0 22 54
10 20 0 0 22 54
10 20 0 0 23 54
10 20 0 0 23 54
10 19 0 0 23 53
10 20 0 0 25 56
11 20 0 0 24 90
10 19 0 0 22 52
10 19 0 0 22 53
10 20 0 0 23 54
10 20 0 0 24 55
10 20 0 0 24 55
12 21 0 0 30 64
10 20 0 0 24 56
10 19 0 0 22 53
10 19 0 0 22 53
10 19 0 0 24 55
10 19 0 0 23 54
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 24 55
10 19 0 0 23 54
10 19 0 0 23 54
10 19 0 0 22 53
10 19 0 0 24 55
10 19 0 0 23 54
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 25 56
10 19 0 0 23 54
10 19 0 0 22 53
10 20 0 0 23 55
10 20 0 0 24 56
10 19 0 0 23 54
10 19 0 0 23 53
10 19 0 0 22 54
10 20 0 0 24 56
10 19 0 0 23 54
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 23 54
10 19 0 0 23 54
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 24 56
10 19 0 0 23 54
11 20 0 0 26 58
10 19 0 0 23 54
10 20 0 0 25 57
10 20 0 0 23 54
10 19 0 0 23 54
10 19 0 0 22 53
10 20 0 0 23 54
10 19 0 0 22 53
10 20 0 0 21 52
10 20 0 0 22 53
10 20 0 0 23 54
10 20 0 0 22 53
10 20 0 0 22 53
10 19 0 0 22 53
10 20 0 0 24 56
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 22 53
10 20 0 0 23 55
10 19 0 0 22 53
10 19 0 0 22 53
10 20 0 0 23 54
10 19 0 0 21 52
10 19 0 0 22 52
