t_model t_dynamics t_filter t_traj t_qp_control t_total
2 3 0 0 4 9
2 3 0 0 4 9
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
3 3 0 0 5 13
2 3 0 0 5 11
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 5 12
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 9
1 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 5 12
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 9
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 12
1 3 0 0 4 9
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 5 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 11
2 3 0 0 4 11
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 5 12
2 3 0 0 5 12
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 5 11
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 5 12
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 20
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 5 11
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 9
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 12
2 3 0 0 4 9
2 3 0 0 5 12
2 3 0 0 6 13
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 5 11
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
1 3 0 0 4 9
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 9
2 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 5 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 5 12
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 11
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
1 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 9
2 3 0 0 4 11
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 9
2 3 0 0 4 9
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 9
2 3 0 0 5 11
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 9
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 9
2 3 0 0 4 9
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
1 3 0 0 3 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 9
2 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 4 10
2 3 0 0 4 10
1 3 0 0 4 9
2 3 0 0 4 10
2 3 0 0 5 11
2 3 0 0 4 10
2 3 0 0 3 9
2 3 0 0 4 10
