t_model t_dynamics t_filter t_traj t_qp_control t_total
27 17 0 0 30 76
4 4 0 0 6 16
6 4 0 0 7 18
12 11 0 0 16 40
7 9 0 0 12 30
8 10 0 0 12 31
8 12 0 0 16 37
10 22 0 0 16 49
11 14 0 0 17 44
12 15 0 0 18 47
14 16 0 0 21 52
30 23 0 0 72 128
33 21 0 0 36 92
31 19 0 0 33 85
12 13 0 0 16 41
19 13 0 0 20 54
12 11 0 0 19 43
16 19 0 0 24 60
26 21 0 0 33 82
13 12 0 0 19 45
11 13 0 0 16 41
11 13 0 0 17 42
12 15 0 0 19 47
14 16 0 0 21 52
22 16 0 0 26 65
26 17 0 0 29 75
14 13 0 0 21 51
16 13 0 0 19 50
11 10 0 0 17 40
9 10 0 0 12 32
25 21 0 0 31 79
15 14 0 0 21 51
10 12 0 0 15 39
10 12 0 0 15 38
11 13 0 0 16 42
12 15 0 0 18 46
12 15 0 0 20 49
25 19 0 0 29 74
29 18 0 0 32 80
26 17 0 0 52 97
13 12 0 0 20 46
13 12 0 0 19 44
9 10 0 0 12 32
15 18 0 0 23 58
23 13 0 0 21 59
15 14 0 0 20 51
11 12 0 0 15 40
10 12 0 0 15 39
11 14 0 0 17 44
12 15 0 0 19 47
24 19 0 0 30 76
29 45 0 0 32 108
27 18 0 0 30 77
12 12 0 0 16 41
15 12 0 0 18 46
8 9 0 0 11 30
17 21 0 0 28 68
23 12 0 0 19 56
12 12 0 0 17 43
10 12 0 0 15 38
10 12 0 0 16 39
11 14 0 0 17 44
12 15 0 0 18 47
37 46 0 0 41 125
29 19 0 0 33 82
17 15 0 0 24 57
11 12 0 0 15 39
19 13 0 0 21 55
9 10 0 0 13 32
23 21 0 0 32 78
14 12 0 0 18 45
12 13 0 0 16 42
11 13 0 0 18 44
12 16 0 0 21 50
12 15 0 0 19 48
35 15 0 0 21 73
23 16 0 0 27 69
19 14 0 0 23 57
13 11 0 0 15 40
13 12 0 0 31 57
8 9 0 0 12 31
12 12 0 0 18 43
27 23 0 0 37 89
13 12 0 0 17 43
10 11 0 0 14 37
8 10 0 0 13 33
10 12 0 0 15 39
13 34 0 0 24 73
12 14 0 0 19 46
18 15 0 0 23 58
24 15 0 0 27 68
14 12 0 0 21 48
12 11 0 0 18 42
8 9 0 0 14 33
9 11 0 0 14 35
24 22 0 0 51 98
13 12 0 0 17 44
8 10 0 0 13 33
9 11 0 0 14 36
10 12 0 0 15 39
10 14 0 0 18 44
12 15 0 0 19 47
30 22 0 0 37 91
32 20 0 0 67 121
29 19 0 0 32 82
11 13 0 0 16 41
21 15 0 0 26 64
11 10 0 0 14 37
18 20 0 0 29 69
29 22 0 0 35 88
15 14 0 0 20 50
13 14 0 0 17 44
12 14 0 0 18 45
12 15 0 0 19 48
12 14 0 0 17 44
25 18 0 0 38 82
27 17 0 0 30 75
23 14 0 0 24 62
18 13 0 0 22 55
8 9 0 0 11 29
7 10 0 0 15 34
27 22 0 0 35 87
14 13 0 0 19 47
10 11 0 0 14 36
10 12 0 0 16 40
11 13 0 0 17 43
12 15 0 0 18 47
13 24 0 0 20 59
23 20 0 0 28 72
33 25 0 0 46 106
31 21 0 0 40 94
18 16 0 0 26 61
12 13 0 0 17 44
21 16 0 0 25 65
11 11 0 0 15 39
24 36 0 0 28 89
26 15 0 0 21 63
14 15 0 0 20 50
11 12 0 0 15 39
10 12 0 0 15 39
10 14 0 0 20 45
23 19 0 0 29 73
25 21 0 0 28 76
24 21 0 0 45 91
15 14 0 0 22 52
10 11 0 0 13 35
9 11 0 0 14 36
19 49 0 0 29 98
18 16 0 0 24 59
12 12 0 0 16 41
8 10 0 0 13 33
9 11 0 0 14 36
10 13 0 0 17 43
12 14 0 0 19 47
23 19 0 0 30 74
24 18 0 0 43 86
22 17 0 0 27 67
14 13 0 0 19 48
9 10 0 0 12 32
9 21 0 0 14 46
25 22 0 0 28 77
15 14 0 0 20 50
10 10 0 0 13 34
8 10 0 0 13 33
9 11 0 0 14 36
11 13 0 0 17 43
12 15 0 0 18 46
22 16 0 0 23 64
24 21 0 0 33 80
17 14 0 0 24 57
10 12 0 0 15 38
10 26 0 0 26 63
11 14 0 0 18 44
29 26 0 0 53 111
21 21 0 0 32 75
23 21 0 0 32 78
19 17 0 0 26 63
16 14 0 0 20 52
10 12 0 0 15 38
11 13 0 0 18 43
22 18 0 0 28 70
25 18 0 0 30 75
15 13 0 0 20 50
9 11 0 0 14 35
9 13 0 0 17 40
11 13 0 0 17 43
15 18 0 0 23 58
25 49 0 0 38 114
19 17 0 0 25 62
13 14 0 0 18 47
10 12 0 0 15 38
12 14 0 0 18 46
12 14 0 0 18 46
13 16 0 0 20 51
15 18 0 0 23 58
15 18 0 0 42 77
14 19 0 0 25 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 47 81
14 19 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 23 57
14 19 0 0 24 58
15 18 0 0 23 58
15 18 0 0 23 58
28 19 0 0 27 76
15 18 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
14 18 0 0 23 57
15 18 0 0 23 57
15 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 45 79
14 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 43 77
14 19 0 0 25 60
15 19 0 0 24 60
15 18 0 0 24 59
15 18 0 0 46 80
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 23 58
14 18 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 37 71
15 18 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 57
15 18 0 0 22 57
14 19 0 0 24 59
14 19 0 0 26 60
15 18 0 0 23 58
15 18 0 0 56 91
15 19 0 0 25 60
15 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 38 73
15 19 0 0 24 59
13 22 0 0 35 72
15 19 0 0 25 60
30 18 0 0 24 74
15 18 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 40 0 0 34 91
15 19 0 0 24 60
15 18 0 0 23 57
15 18 0 0 23 58
15 37 0 0 37 91
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 12 0 24 71
15 18 0 0 24 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 35 70
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
29 24 0 0 24 78
15 18 0 0 24 59
15 18 0 0 23 57
14 19 0 0 26 60
15 45 0 0 39 100
14 19 0 0 24 58
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 35 70
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 36 71
14 20 0 0 29 65
14 18 0 0 24 58
15 18 0 0 23 58
15 18 0 0 22 57
14 19 0 0 25 60
15 19 0 0 23 58
15 18 0 0 23 57
15 18 0 0 22 57
14 19 0 0 25 59
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 48 83
15 19 0 0 24 60
14 18 0 0 23 58
15 19 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 22 58
15 18 0 0 23 58
15 18 0 0 35 70
14 19 0 0 23 58
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 24 58
14 19 0 0 27 62
15 19 0 0 23 58
15 19 0 0 23 58
15 19 0 0 23 58
14 19 0 0 25 59
15 19 0 0 23 58
15 18 0 0 23 58
15 40 0 0 24 80
15 19 0 0 24 59
14 19 0 0 23 58
15 18 0 0 22 58
15 18 0 0 23 57
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 37 72
15 19 0 0 25 60
15 19 0 0 23 59
15 18 0 0 23 58
14 32 8 0 33 89
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 19 0 0 23 58
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 57
15 18 0 0 35 69
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 19 0 0 49 84
14 19 0 0 24 60
15 18 0 0 23 58
14 19 0 0 25 60
39 28 0 0 29 98
15 19 0 0 24 60
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
14 19 0 0 24 59
15 18 0 0 23 59
15 19 0 0 23 58
15 43 0 0 29 88
15 19 0 0 24 60
14 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
19 19 0 0 25 64
15 19 0 0 24 59
15 19 0 0 23 58
14 18 0 0 23 57
15 18 0 0 55 90
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 36 70
15 18 0 0 24 58
15 19 0 0 22 58
15 18 0 0 22 57
15 18 19 0 28 82
15 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
14 19 0 0 26 60
14 19 0 0 25 59
14 19 0 0 23 58
15 19 0 0 22 58
15 31 0 0 24 72
15 19 0 0 23 58
15 19 0 0 23 58
15 18 0 0 23 57
15 18 0 0 36 70
14 19 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 23 57
15 19 0 0 24 60
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 23 57
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
14 19 0 0 25 60
16 19 0 0 25 62
15 20 0 0 26 62
15 19 0 0 26 61
14 19 0 0 25 60
15 19 0 0 23 58
15 18 0 0 23 58
37 32 0 0 24 94
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 22 57
14 19 0 0 24 59
14 19 0 0 26 60
15 18 0 0 23 58
15 18 0 0 22 57
14 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 18 0 0 24 58
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 43 78
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 58
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 19 0 0 22 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 56 90
14 19 0 0 24 58
15 19 0 0 23 58
15 18 0 0 22 57
15 18 0 0 22 57
14 19 0 0 24 59
15 19 0 0 23 58
15 19 0 0 22 58
15 18 0 0 22 57
15 18 0 0 24 59
15 18 0 0 23 59
16 18 0 0 23 58
28 26 0 0 24 80
15 19 0 0 24 60
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 22 57
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 36 71
14 19 0 0 25 60
15 18 0 0 23 59
15 18 0 0 23 57
15 18 0 0 43 78
14 19 0 0 24 59
15 18 0 0 23 57
15 18 0 0 22 57
15 31 0 0 23 71
15 18 0 0 23 58
16 18 0 0 22 58
15 18 0 0 22 57
15 19 0 0 22 57
15 18 0 0 24 59
14 19 0 0 26 61
15 18 0 0 23 58
15 18 0 0 49 83
14 19 0 0 24 60
15 18 0 0 22 58
15 18 0 0 46 81
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 22 57
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 22 57
15 19 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 58 93
15 19 0 0 24 60
15 18 0 0 23 58
15 18 0 0 23 58
14 18 0 0 23 57
14 19 0 0 25 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 45 80
14 19 0 0 27 62
15 19 0 0 23 59
15 18 0 0 23 57
15 18 0 0 46 80
15 19 0 0 25 60
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 22 57
14 18 0 0 23 58
15 19 0 0 23 57
15 18 0 0 22 57
15 18 0 0 22 58
14 19 0 0 25 60
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
14 18 0 0 24 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 22 57
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 22 57
14 19 0 0 24 59
15 18 0 0 23 58
14 19 0 0 25 60
15 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 54 88
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 36 70
15 19 0 0 24 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 46 81
15 19 0 0 24 60
15 18 0 0 23 58
15 18 0 0 23 57
15 31 0 0 40 88
15 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 57
15 19 0 0 36 71
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 38 73
14 20 0 0 28 63
15 18 0 0 24 58
15 18 0 0 23 58
15 18 0 0 37 72
15 19 0 0 24 60
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 35 70
14 19 0 0 24 58
15 19 0 0 23 58
15 18 0 0 22 57
15 19 0 0 51 86
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 46 81
14 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 45 79
15 19 0 0 24 60
15 19 0 0 23 59
15 18 0 0 22 57
15 18 0 0 40 75
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 22 57
14 19 0 0 26 61
15 19 0 0 23 59
14 19 0 0 25 60
15 18 0 0 23 58
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 57
15 18 0 0 23 58
14 19 0 0 25 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 22 58
14 19 0 0 24 58
15 19 0 0 23 58
15 18 0 0 22 58
15 18 0 0 22 57
14 19 0 0 25 59
14 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 22 58
14 19 0 0 25 60
15 18 0 0 23 57
15 18 0 0 23 57
15 18 0 0 22 57
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 27 62
15 18 0 0 23 58
15 19 0 0 23 58
15 45 0 0 29 90
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 22 57
14 19 0 0 25 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 56 91
14 19 0 0 24 58
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 44 79
14 19 0 0 25 59
15 18 0 0 23 58
15 18 0 0 22 57
15 18 0 0 41 76
14 19 0 0 24 59
15 18 0 0 23 58
15 19 0 0 23 58
15 18 0 0 44 79
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 22 57
15 18 0 0 53 87
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 35 70
15 18 0 0 23 58
15 18 0 0 23 58
13 21 0 0 32 69
15 19 0 0 39 75
14 19 0 0 24 59
15 19 0 0 23 59
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 25 59
15 18 0 0 23 57
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
14 19 0 0 25 60
15 19 0 0 23 58
15 19 0 0 23 58
15 18 0 0 23 58
14 19 0 0 25 60
15 19 0 0 23 58
15 18 0 0 23 57
15 18 0 0 46 81
14 19 0 0 25 60
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
14 19 0 0 25 60
15 19 0 0 23 58
15 18 0 0 23 58
14 18 0 0 36 70
15 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
14 19 0 0 24 59
14 19 0 0 25 61
15 18 0 0 22 57
15 18 0 0 23 58
15 18 0 0 48 83
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 23 59
15 19 0 0 23 58
15 18 0 0 22 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 58
15 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
15 18 0 0 23 57
15 18 0 0 24 59
15 18 0 0 23 57
15 18 0 0 22 57
15 18 0 0 22 57
14 19 0 0 24 59
15 18 0 0 23 58
15 19 0 0 26 62
16 18 0 0 23 58
14 19 0 0 24 59
15 18 0 0 23 58
15 18 0 0 23 58
26 31 0 0 28 87
15 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 19 0 0 24 59
15 20 0 0 29 66
15 19 0 0 24 60
15 18 0 0 23 58
15 32 0 0 42 90
14 19 0 0 24 59
15 19 0 0 23 58
15 18 0 0 23 58
15 31 0 0 24 72
15 19 0 0 24 59
15 18 0 0 23 58
