time x y z x_d y_d z_d 
0 0.306941 1.40292e-05 0.486783 0.30694 1.30328e-05 0.486779 
0.001 0.306941 1.2935e-05 0.486782 0.30694 1.30328e-05 0.486779 
0.002 0.306941 1.38512e-05 0.486784 0.30694 1.30328e-05 0.486779 
0.003 0.30694 1.43724e-05 0.486781 0.30694 1.30328e-05 0.486779 
0.004 0.306941 1.41044e-05 0.486782 0.30694 1.30328e-05 0.486779 
0.005 0.306939 1.45343e-05 0.48678 0.30694 1.30328e-05 0.486779 
0.006 0.30694 1.4732e-05 0.486778 0.30694 1.30328e-05 0.486779 
0.007 0.306941 1.494e-05 0.486778 0.30694 1.30328e-05 0.486779 
0.008 0.306941 1.48669e-05 0.486778 0.30694 1.30328e-05 0.486779 
0.009 0.306942 1.34866e-05 0.486777 0.30694 1.30328e-05 0.486779 
0.01 0.306943 1.5183e-05 0.486775 0.30694 1.30328e-05 0.486779 
0.011 0.306942 1.38531e-05 0.486776 0.30694 1.30328e-05 0.486779 
0.012 0.306943 1.5215e-05 0.486776 0.30694 1.30328e-05 0.486779 
0.013 0.306943 1.5482e-05 0.486773 0.30694 1.30328e-05 0.486779 
0.014 0.306942 1.50993e-05 0.486775 0.30694 1.30328e-05 0.486779 
0.015 0.30694 1.65217e-05 0.486774 0.30694 1.30328e-05 0.486779 
0.016 0.306941 1.66899e-05 0.486773 0.30694 1.30328e-05 0.486779 
0.017 0.306941 1.57745e-05 0.486771 0.30694 1.30328e-05 0.486779 
0.018 0.306942 1.74482e-05 0.486773 0.30694 1.30328e-05 0.486779 
0.019 0.306941 1.45097e-05 0.486771 0.30694 1.30328e-05 0.486779 
0.02 0.306942 1.39752e-05 0.48677 0.30694 1.30328e-05 0.486779 
0.021 0.306941 1.65975e-05 0.486772 0.30694 1.30328e-05 0.486779 
0.022 0.306942 1.48719e-05 0.486769 0.30694 1.30328e-05 0.486779 
0.023 0.306943 1.58301e-05 0.486768 0.30694 1.30328e-05 0.486779 
0.024 0.306943 1.45945e-05 0.486769 0.30694 1.30328e-05 0.486779 
0.025 0.306943 1.49226e-05 0.486769 0.30694 1.30328e-05 0.486779 
0.026 0.306944 1.43669e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.027 0.306944 1.57814e-05 0.486767 0.30694 1.30328e-05 0.486779 
0.028 0.306945 1.49804e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.029 0.306945 1.26261e-05 0.486767 0.30694 1.30328e-05 0.486779 
0.03 0.306946 1.35382e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.031 0.306947 1.33484e-05 0.486767 0.30694 1.30328e-05 0.486779 
0.032 0.306947 1.10837e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.033 0.306948 1.34554e-05 0.486765 0.30694 1.30328e-05 0.486779 
0.034 0.306949 1.38722e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.035 0.306949 1.30664e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.036 0.30695 1.36428e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.037 0.30695 1.53003e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.038 0.306952 1.42371e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.039 0.306952 1.31865e-05 0.486765 0.30694 1.30328e-05 0.486779 
0.04 0.306953 1.29919e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.041 0.306954 1.30647e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.042 0.306954 1.30744e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.043 0.306956 1.42003e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.044 0.306955 1.37405e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.045 0.306958 1.42551e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.046 0.306957 1.27502e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.047 0.306958 1.45502e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.048 0.306959 1.33157e-05 0.486765 0.30694 1.30328e-05 0.486779 
0.049 0.306958 1.21285e-05 0.486765 0.30694 1.30328e-05 0.486779 
0.05 0.306958 1.17609e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.051 0.306958 1.27493e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.052 0.306958 1.503e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.053 0.306958 1.39943e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.054 0.306958 1.34543e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.055 0.306958 1.35833e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.056 0.306959 1.59572e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.057 0.306959 1.37391e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.058 0.30696 1.40747e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.059 0.30696 1.30732e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.06 0.306961 1.27638e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.061 0.306961 1.38506e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.062 0.306963 1.47011e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.063 0.306964 1.26944e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.064 0.306965 1.24237e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.065 0.306964 1.44768e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.066 0.306966 1.41828e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.067 0.306966 1.25987e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.068 0.306967 1.33705e-05 0.486758 0.30694 1.30328e-05 0.486779 
0.069 0.306968 1.3539e-05 0.486757 0.30694 1.30328e-05 0.486779 
0.07 0.306968 1.35952e-05 0.486758 0.30694 1.30328e-05 0.486779 
0.071 0.30697 1.41686e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.072 0.30697 1.37687e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.073 0.30697 1.11977e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.074 0.306971 1.31178e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.075 0.30697 1.40958e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.076 0.306971 1.2608e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.077 0.306972 1.33426e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.078 0.306974 1.34665e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.079 0.306974 1.62048e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.08 0.306974 1.314e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.081 0.306976 1.42347e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.082 0.306977 1.12975e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.083 0.306977 1.2796e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.084 0.306978 1.00027e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.085 0.30698 1.23061e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.086 0.306979 1.26914e-05 0.486757 0.30694 1.30328e-05 0.486779 
0.087 0.306981 1.29775e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.088 0.306982 1.26584e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.089 0.306983 1.30102e-05 0.486758 0.30694 1.30328e-05 0.486779 
0.09 0.306984 1.26375e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.091 0.306984 1.09312e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.092 0.306986 1.07636e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.093 0.306987 1.1957e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.094 0.306988 1.24474e-05 0.486757 0.30694 1.30328e-05 0.486779 
0.095 0.306988 1.16332e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.096 0.306988 1.15432e-05 0.486757 0.30694 1.30328e-05 0.486779 
0.097 0.30699 1.34473e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.098 0.30699 1.28489e-05 0.48676 0.30694 1.30328e-05 0.486779 
0.099 0.30699 1.43672e-05 0.486758 0.30694 1.30328e-05 0.486779 
0.1 0.306991 1.3815e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.101 0.306992 1.28601e-05 0.486764 0.30694 1.30328e-05 0.486779 
0.102 0.306993 1.23662e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.103 0.306993 1.33078e-05 0.486758 0.30694 1.30328e-05 0.486779 
0.104 0.306995 1.44044e-05 0.486759 0.30694 1.30328e-05 0.486779 
0.105 0.306995 1.12651e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.106 0.306994 1.22751e-05 0.486762 0.30694 1.30328e-05 0.486779 
0.107 0.306996 1.36768e-05 0.486763 0.30694 1.30328e-05 0.486779 
0.108 0.306995 1.33609e-05 0.486761 0.30694 1.30328e-05 0.486779 
0.109 0.306995 1.24172e-05 0.486766 0.30694 1.30328e-05 0.486779 
0.11 0.306996 1.24428e-05 0.486763 0.30694 1.30328e-05 0.486779 
