time x y z x_d y_d z_d 
0 0.306943 7.65578e-05 0.486767 0.306944 7.60148e-05 0.486769 
0.001 0.306943 7.59105e-05 0.486771 0.306944 7.60148e-05 0.486769 
0.002 0.306943 7.39875e-05 0.486771 0.306944 7.60148e-05 0.486769 
0.003 0.306942 7.35616e-05 0.48677 0.306944 7.60148e-05 0.486769 
0.004 0.306942 7.47307e-05 0.48677 0.306944 7.60148e-05 0.486769 
0.005 0.306942 7.75156e-05 0.486767 0.306944 7.60148e-05 0.486769 
0.006 0.306942 7.62381e-05 0.486768 0.306944 7.60148e-05 0.486769 
0.007 0.306943 7.85529e-05 0.486763 0.306944 7.60148e-05 0.486769 
0.008 0.306944 7.69264e-05 0.486764 0.306944 7.60148e-05 0.486769 
0.009 0.306946 7.81885e-05 0.486763 0.306944 7.60148e-05 0.486769 
0.01 0.306945 7.92438e-05 0.486762 0.306944 7.60148e-05 0.486769 
0.011 0.306945 7.87729e-05 0.486762 0.306944 7.60148e-05 0.486769 
0.012 0.306947 8.10159e-05 0.486762 0.306944 7.60148e-05 0.486769 
0.013 0.306946 7.97279e-05 0.486762 0.306944 7.60148e-05 0.486769 
0.014 0.306945 7.90155e-05 0.486761 0.306944 7.60148e-05 0.486769 
0.015 0.306946 7.95644e-05 0.486762 0.306944 7.60148e-05 0.486769 
0.016 0.306945 7.89349e-05 0.486761 0.306944 7.60148e-05 0.486769 
0.017 0.306945 8.11781e-05 0.486761 0.306944 7.60148e-05 0.486769 
0.018 0.306944 8.05545e-05 0.486757 0.306944 7.60148e-05 0.486769 
0.019 0.306944 8.16484e-05 0.486758 0.306944 7.60148e-05 0.486769 
0.02 0.306945 8.22793e-05 0.486756 0.306944 7.60148e-05 0.486769 
0.021 0.306945 8.25748e-05 0.486757 0.306944 7.60148e-05 0.486769 
0.022 0.306944 8.45841e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.023 0.306945 8.42928e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.024 0.306947 8.49009e-05 0.486757 0.306944 7.60148e-05 0.486769 
0.025 0.306947 8.50905e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.026 0.306947 8.41038e-05 0.486755 0.306944 7.60148e-05 0.486769 
0.027 0.306949 8.6456e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.028 0.306948 8.5012e-05 0.486752 0.306944 7.60148e-05 0.486769 
0.029 0.306949 8.77935e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.03 0.306951 8.59573e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.031 0.306952 8.90126e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.032 0.306952 8.82813e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.033 0.306954 8.75109e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.034 0.306953 8.7997e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.035 0.306954 8.75131e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.036 0.306955 8.86437e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.037 0.306955 9.03249e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.038 0.306956 9.14861e-05 0.486753 0.306944 7.60148e-05 0.486769 
0.039 0.306958 8.89514e-05 0.486754 0.306944 7.60148e-05 0.486769 
0.04 0.306957 9.07915e-05 0.486753 0.306944 7.60148e-05 0.486769 
