time x y z x_d y_d z_d 
0 0.306941 1.46628e-05 0.48678 0.306941 1.46382e-05 0.486779 
0.001 0.306941 1.40036e-05 0.48678 0.306941 1.46382e-05 0.486779 
0.002 0.30694 1.35973e-05 0.48678 0.306941 1.46382e-05 0.486779 
0.003 0.30694 1.15549e-05 0.486779 0.306941 1.46382e-05 0.486779 
0.004 0.306939 1.34939e-05 0.486782 0.306941 1.46382e-05 0.486779 
0.005 0.30694 1.2587e-05 0.486778 0.306941 1.46382e-05 0.486779 
0.006 0.30694 1.4131e-05 0.486778 0.306941 1.46382e-05 0.486779 
0.007 0.306941 1.27092e-05 0.486776 0.306941 1.46382e-05 0.486779 
0.008 0.306942 1.23119e-05 0.486777 0.306941 1.46382e-05 0.486779 
0.009 0.306942 1.20444e-05 0.486776 0.306941 1.46382e-05 0.486779 
0.01 0.306943 1.31865e-05 0.486777 0.306941 1.46382e-05 0.486779 
0.011 0.306942 1.37555e-05 0.486774 0.306941 1.46382e-05 0.486779 
0.012 0.306944 1.04562e-05 0.486778 0.306941 1.46382e-05 0.486779 
0.013 0.306942 1.38039e-05 0.486776 0.306941 1.46382e-05 0.486779 
0.014 0.306941 1.61055e-05 0.486776 0.306941 1.46382e-05 0.486779 
0.015 0.306942 1.37219e-05 0.486774 0.306941 1.46382e-05 0.486779 
0.016 0.306941 1.28272e-05 0.486771 0.306941 1.46382e-05 0.486779 
0.017 0.30694 1.36859e-05 0.486773 0.306941 1.46382e-05 0.486779 
0.018 0.306942 1.36877e-05 0.486772 0.306941 1.46382e-05 0.486779 
0.019 0.306942 1.11995e-05 0.486775 0.306941 1.46382e-05 0.486779 
0.02 0.306942 1.07615e-05 0.486772 0.306941 1.46382e-05 0.486779 
0.021 0.306941 1.25681e-05 0.486773 0.306941 1.46382e-05 0.486779 
0.022 0.306943 1.23534e-05 0.48677 0.306941 1.46382e-05 0.486779 
0.023 0.306944 1.38655e-05 0.486773 0.306941 1.46382e-05 0.486779 
0.024 0.306945 1.40631e-05 0.486772 0.306941 1.46382e-05 0.486779 
0.025 0.306945 1.21278e-05 0.486772 0.306941 1.46382e-05 0.486779 
0.026 0.306945 1.23028e-05 0.48677 0.306941 1.46382e-05 0.486779 
0.027 0.306945 1.25279e-05 0.48677 0.306941 1.46382e-05 0.486779 
0.028 0.306946 1.33764e-05 0.486769 0.306941 1.46382e-05 0.486779 
0.029 0.306947 1.23469e-05 0.486769 0.306941 1.46382e-05 0.486779 
0.03 0.306948 1.3829e-05 0.486767 0.306941 1.46382e-05 0.486779 
0.031 0.306949 1.09484e-05 0.486766 0.306941 1.46382e-05 0.486779 
0.032 0.306949 1.25195e-05 0.486765 0.306941 1.46382e-05 0.486779 
0.033 0.306949 1.27151e-05 0.486768 0.306941 1.46382e-05 0.486779 
0.034 0.306951 1.20648e-05 0.486767 0.306941 1.46382e-05 0.486779 
