time x y z x_d y_d z_d 
0 0.306937 6.15832e-05 0.486774 0.306938 6.1779e-05 0.486778 
0.001 0.306937 6.02957e-05 0.486777 0.306938 6.1779e-05 0.486778 
0.002 0.306938 6.02958e-05 0.486777 0.306938 6.1779e-05 0.486778 
0.003 0.306937 6.31058e-05 0.486775 0.306938 6.1779e-05 0.486778 
0.004 0.306937 6.1477e-05 0.486775 0.306938 6.1779e-05 0.486778 
0.005 0.306937 6.21849e-05 0.486777 0.306938 6.1779e-05 0.486778 
0.006 0.306936 6.16404e-05 0.486773 0.306938 6.1779e-05 0.486778 
0.007 0.306938 6.35165e-05 0.486772 0.306938 6.1779e-05 0.486778 
0.008 0.30694 6.31966e-05 0.486775 0.306938 6.1779e-05 0.486778 
0.009 0.30694 6.24891e-05 0.486771 0.306938 6.1779e-05 0.486778 
0.01 0.30694 6.58421e-05 0.486771 0.306938 6.1779e-05 0.486778 
0.011 0.306941 6.53082e-05 0.486767 0.306938 6.1779e-05 0.486778 
0.012 0.30694 6.34859e-05 0.486766 0.306938 6.1779e-05 0.486778 
0.013 0.30694 6.45052e-05 0.486766 0.306938 6.1779e-05 0.486778 
0.014 0.306941 6.37058e-05 0.486767 0.306938 6.1779e-05 0.486778 
0.015 0.30694 6.34748e-05 0.486766 0.306938 6.1779e-05 0.486778 
0.016 0.306938 6.41636e-05 0.486764 0.306938 6.1779e-05 0.486778 
0.017 0.30694 6.70619e-05 0.486766 0.306938 6.1779e-05 0.486778 
0.018 0.306939 6.5319e-05 0.486766 0.306938 6.1779e-05 0.486778 
0.019 0.306939 6.45342e-05 0.486767 0.306938 6.1779e-05 0.486778 
0.02 0.306939 6.81351e-05 0.486763 0.306938 6.1779e-05 0.486778 
0.021 0.30694 6.71688e-05 0.486763 0.306938 6.1779e-05 0.486778 
0.022 0.306939 6.68845e-05 0.486763 0.306938 6.1779e-05 0.486778 
0.023 0.306939 7.01211e-05 0.486761 0.306938 6.1779e-05 0.486778 
0.024 0.306939 6.87639e-05 0.486762 0.306938 6.1779e-05 0.486778 
0.025 0.30694 6.86771e-05 0.486762 0.306938 6.1779e-05 0.486778 
0.026 0.306942 7.1819e-05 0.48676 0.306938 6.1779e-05 0.486778 
0.027 0.306942 6.80654e-05 0.48676 0.306938 6.1779e-05 0.486778 
0.028 0.306942 7.04065e-05 0.486759 0.306938 6.1779e-05 0.486778 
0.029 0.306942 7.03719e-05 0.486757 0.306938 6.1779e-05 0.486778 
0.03 0.306944 7.02927e-05 0.48676 0.306938 6.1779e-05 0.486778 
0.031 0.306944 6.97668e-05 0.486756 0.306938 6.1779e-05 0.486778 
0.032 0.306944 7.14335e-05 0.486757 0.306938 6.1779e-05 0.486778 
