time x y z x_d y_d z_d 
0 0.306942 7.37722e-05 0.486778 0.306942 7.24547e-05 0.486776 
0.001 0.306942 7.32802e-05 0.486777 0.306942 7.24547e-05 0.486776 
0.002 0.306942 7.4685e-05 0.486777 0.306942 7.24547e-05 0.486776 
0.003 0.306942 7.37923e-05 0.486772 0.306942 7.24547e-05 0.486776 
0.004 0.306942 7.38838e-05 0.486775 0.306942 7.24547e-05 0.486776 
0.005 0.30694 7.40579e-05 0.486773 0.306942 7.24547e-05 0.486776 
0.006 0.306942 7.42636e-05 0.486772 0.306942 7.24547e-05 0.486776 
0.007 0.306943 7.57435e-05 0.48677 0.306942 7.24547e-05 0.486776 
0.008 0.306944 7.54841e-05 0.48677 0.306942 7.24547e-05 0.486776 
0.009 0.306944 7.53073e-05 0.486768 0.306942 7.24547e-05 0.486776 
0.01 0.306944 7.64972e-05 0.486767 0.306942 7.24547e-05 0.486776 
0.011 0.306945 7.67905e-05 0.48677 0.306942 7.24547e-05 0.486776 
0.012 0.306945 7.7173e-05 0.486765 0.306942 7.24547e-05 0.486776 
0.013 0.306946 7.80398e-05 0.486765 0.306942 7.24547e-05 0.486776 
0.014 0.306945 7.70976e-05 0.486767 0.306942 7.24547e-05 0.486776 
0.015 0.306946 7.63414e-05 0.486768 0.306942 7.24547e-05 0.486776 
0.016 0.306945 7.87782e-05 0.486765 0.306942 7.24547e-05 0.486776 
0.017 0.306946 7.97993e-05 0.486764 0.306942 7.24547e-05 0.486776 
0.018 0.306945 7.86648e-05 0.486763 0.306942 7.24547e-05 0.486776 
0.019 0.306946 8.01958e-05 0.486763 0.306942 7.24547e-05 0.486776 
0.02 0.306946 7.99853e-05 0.486761 0.306942 7.24547e-05 0.486776 
0.021 0.306944 7.91457e-05 0.486763 0.306942 7.24547e-05 0.486776 
0.022 0.306946 7.85266e-05 0.486763 0.306942 7.24547e-05 0.486776 
0.023 0.306945 8.0163e-05 0.486761 0.306942 7.24547e-05 0.486776 
0.024 0.306946 8.05254e-05 0.486761 0.306942 7.24547e-05 0.486776 
0.025 0.306947 8.18482e-05 0.486759 0.306942 7.24547e-05 0.486776 
0.026 0.306947 8.01334e-05 0.486759 0.306942 7.24547e-05 0.486776 
0.027 0.306948 8.10624e-05 0.486762 0.306942 7.24547e-05 0.486776 
0.028 0.306948 8.19551e-05 0.48676 0.306942 7.24547e-05 0.486776 
0.029 0.306949 8.41232e-05 0.486759 0.306942 7.24547e-05 0.486776 
0.03 0.306949 8.31356e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.031 0.306949 8.28873e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.032 0.306951 8.17367e-05 0.486758 0.306942 7.24547e-05 0.486776 
0.033 0.306951 8.29186e-05 0.486758 0.306942 7.24547e-05 0.486776 
0.034 0.306953 8.28866e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.035 0.306952 8.35863e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.036 0.306952 8.23011e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.037 0.306954 8.33374e-05 0.486758 0.306942 7.24547e-05 0.486776 
0.038 0.306955 8.35023e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.039 0.306956 8.31258e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.04 0.306957 8.3723e-05 0.486755 0.306942 7.24547e-05 0.486776 
0.041 0.306958 8.61643e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.042 0.30696 8.57418e-05 0.486755 0.306942 7.24547e-05 0.486776 
0.043 0.306959 8.56838e-05 0.486753 0.306942 7.24547e-05 0.486776 
0.044 0.306961 8.76197e-05 0.486753 0.306942 7.24547e-05 0.486776 
0.045 0.306961 8.83883e-05 0.486755 0.306942 7.24547e-05 0.486776 
0.046 0.306961 8.75991e-05 0.486755 0.306942 7.24547e-05 0.486776 
0.047 0.306962 8.76355e-05 0.486754 0.306942 7.24547e-05 0.486776 
0.048 0.306962 8.61926e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.049 0.306963 8.66677e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.05 0.306963 8.57751e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.051 0.306963 8.71807e-05 0.486755 0.306942 7.24547e-05 0.486776 
0.052 0.306964 8.74656e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.053 0.306965 8.86422e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.054 0.306966 8.72132e-05 0.486755 0.306942 7.24547e-05 0.486776 
0.055 0.306967 8.70822e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.056 0.306968 8.72851e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.057 0.306968 8.75511e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.058 0.306968 8.63276e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.059 0.306968 8.90182e-05 0.486753 0.306942 7.24547e-05 0.486776 
0.06 0.30697 8.90683e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.061 0.306971 8.80644e-05 0.486754 0.306942 7.24547e-05 0.486776 
0.062 0.306972 8.99334e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.063 0.306972 9.00484e-05 0.486753 0.306942 7.24547e-05 0.486776 
0.064 0.306973 9.03769e-05 0.486758 0.306942 7.24547e-05 0.486776 
0.065 0.306973 8.90557e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.066 0.306974 8.8729e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.067 0.306975 9.0485e-05 0.486757 0.306942 7.24547e-05 0.486776 
0.068 0.306977 9.23205e-05 0.486756 0.306942 7.24547e-05 0.486776 
0.069 0.306976 9.11093e-05 0.486757 0.306942 7.24547e-05 0.486776 
