time x y z x_d y_d z_d 
0.077 0.306982 8.9842e-05 0.48676 0.306942 7.35485e-05 0.486774 
0.078 0.306984 8.99263e-05 0.486757 0.306942 7.35485e-05 0.486774 
0.079 0.306985 8.81296e-05 0.486758 0.306942 7.35485e-05 0.486774 
0.08 0.306988 8.98545e-05 0.486761 0.306942 7.35485e-05 0.486774 
0.081 0.306988 9.0741e-05 0.48676 0.306942 7.35485e-05 0.486774 
0.082 0.30699 9.03993e-05 0.486758 0.306942 7.35485e-05 0.486774 
0.083 0.306991 9.08261e-05 0.486761 0.306942 7.35485e-05 0.486774 
0.084 0.306992 9.09271e-05 0.48676 0.306942 7.35485e-05 0.486774 
0.085 0.306993 8.81893e-05 0.486761 0.306942 7.35485e-05 0.486774 
0.086 0.306995 9.05918e-05 0.486761 0.306942 7.35485e-05 0.486774 
0.087 0.306995 9.09361e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.088 0.306996 9.1883e-05 0.486762 0.306942 7.35485e-05 0.486774 
0.089 0.306997 9.32738e-05 0.486765 0.306942 7.35485e-05 0.486774 
0.09 0.306998 9.21592e-05 0.486765 0.306942 7.35485e-05 0.486774 
0.091 0.307 9.28734e-05 0.486762 0.306942 7.35485e-05 0.486774 
0.092 0.307002 9.22243e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.093 0.307002 9.53038e-05 0.486765 0.306942 7.35485e-05 0.486774 
0.094 0.307001 9.1854e-05 0.486763 0.306942 7.35485e-05 0.486774 
0.095 0.307004 9.17838e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.096 0.307004 9.33573e-05 0.486763 0.306942 7.35485e-05 0.486774 
0.097 0.307005 9.47264e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.098 0.307005 9.25976e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.099 0.307007 9.25912e-05 0.486765 0.306942 7.35485e-05 0.486774 
0.1 0.307006 9.39516e-05 0.486763 0.306942 7.35485e-05 0.486774 
0.101 0.307007 9.32002e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.102 0.307008 9.33938e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.103 0.307008 9.3208e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.104 0.307009 9.28812e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.105 0.307009 9.27177e-05 0.486765 0.306942 7.35485e-05 0.486774 
0.106 0.30701 9.1804e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.107 0.30701 9.31803e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.108 0.307011 9.18381e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.109 0.30701 9.27219e-05 0.486764 0.306942 7.35485e-05 0.486774 
0.11 0.307011 9.36447e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.111 0.307011 9.49068e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.112 0.307013 9.45452e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.113 0.307012 9.40201e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.114 0.307012 9.44279e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.115 0.307013 9.47643e-05 0.486765 0.306942 7.35485e-05 0.486774 
0.116 0.307013 9.64386e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.117 0.307013 9.59365e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.118 0.307013 9.31506e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.119 0.307014 9.20657e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.12 0.307014 9.19475e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.121 0.307014 9.45863e-05 0.486768 0.306942 7.35485e-05 0.486774 
0.122 0.307014 9.40796e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.123 0.307015 9.55192e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.124 0.307015 9.50482e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.125 0.307015 9.71546e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.126 0.307015 9.53616e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.127 0.307015 9.53881e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.128 0.307014 9.66754e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.129 0.307015 9.51607e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.13 0.307015 9.38483e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.131 0.307016 9.57218e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.132 0.307016 9.41269e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.133 0.307015 9.46461e-05 0.486775 0.306942 7.35485e-05 0.486774 
0.134 0.307017 9.87627e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.135 0.307015 9.5406e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.136 0.307015 9.4833e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.137 0.307015 9.6832e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.138 0.307015 9.65361e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.139 0.307017 9.54402e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.14 0.307016 9.7386e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.141 0.307016 9.54554e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.142 0.307016 9.67735e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.143 0.307016 9.42407e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.144 0.307015 9.5928e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.145 0.307017 9.54477e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.146 0.307017 9.78336e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.147 0.307016 9.54939e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.148 0.307015 9.61925e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.149 0.307017 9.50068e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.15 0.307017 9.54968e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.151 0.307017 9.65148e-05 0.486772 0.306942 7.35485e-05 0.486774 
