time x y z x_d y_d z_d 
0 0.306938 8.04887e-05 0.486775 0.306939 8.01674e-05 0.486776 
0.001 0.306939 7.98281e-05 0.486776 0.306939 8.01674e-05 0.486776 
0.002 0.306939 8.28965e-05 0.486778 0.306939 8.01674e-05 0.486776 
0.003 0.306938 8.0153e-05 0.486776 0.306939 8.01674e-05 0.486776 
0.004 0.306937 8.11839e-05 0.486776 0.306939 8.01674e-05 0.486776 
0.005 0.306937 8.39368e-05 0.486774 0.306939 8.01674e-05 0.486776 
0.006 0.306937 8.30138e-05 0.486775 0.306939 8.01674e-05 0.486776 
0.007 0.306939 8.06992e-05 0.486771 0.306939 8.01674e-05 0.486776 
0.008 0.30694 8.31556e-05 0.486773 0.306939 8.01674e-05 0.486776 
0.009 0.306941 8.21904e-05 0.486773 0.306939 8.01674e-05 0.486776 
0.01 0.306941 8.52471e-05 0.486774 0.306939 8.01674e-05 0.486776 
0.011 0.30694 8.36982e-05 0.48677 0.306939 8.01674e-05 0.486776 
0.012 0.306939 8.2133e-05 0.48677 0.306939 8.01674e-05 0.486776 
0.013 0.306938 8.28664e-05 0.48677 0.306939 8.01674e-05 0.486776 
0.014 0.306938 8.29984e-05 0.486768 0.306939 8.01674e-05 0.486776 
0.015 0.306937 8.44184e-05 0.486769 0.306939 8.01674e-05 0.486776 
0.016 0.306936 8.45817e-05 0.486766 0.306939 8.01674e-05 0.486776 
0.017 0.306937 8.3972e-05 0.486769 0.306939 8.01674e-05 0.486776 
0.018 0.306936 8.33396e-05 0.486765 0.306939 8.01674e-05 0.486776 
0.019 0.306938 8.49698e-05 0.486765 0.306939 8.01674e-05 0.486776 
0.02 0.306939 8.60345e-05 0.486767 0.306939 8.01674e-05 0.486776 
0.021 0.306938 8.4732e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.022 0.306939 8.70737e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.023 0.30694 8.76242e-05 0.486762 0.306939 8.01674e-05 0.486776 
0.024 0.306938 8.76576e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.025 0.306939 8.81548e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.026 0.30694 8.92207e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.027 0.306939 8.91795e-05 0.486762 0.306939 8.01674e-05 0.486776 
0.028 0.306941 8.9497e-05 0.486762 0.306939 8.01674e-05 0.486776 
0.029 0.30694 8.93101e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.03 0.306941 8.96046e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.031 0.306941 9.09278e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.032 0.306942 8.78963e-05 0.486764 0.306939 8.01674e-05 0.486776 
0.033 0.306942 8.90802e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.034 0.306943 8.92223e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.035 0.306944 8.95107e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.036 0.306944 8.98462e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.037 0.306942 9.13849e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.038 0.306946 9.10006e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.039 0.306946 9.24512e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.04 0.306946 8.96796e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.041 0.306947 9.25393e-05 0.486762 0.306939 8.01674e-05 0.486776 
0.042 0.306946 9.19994e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.043 0.306947 9.29063e-05 0.486762 0.306939 8.01674e-05 0.486776 
0.044 0.306946 9.12663e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.045 0.306946 9.33114e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.046 0.306946 9.21725e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.047 0.306948 9.31252e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.048 0.306947 9.26583e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.049 0.306948 9.46325e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.05 0.306948 9.42244e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.051 0.306947 9.42445e-05 0.486762 0.306939 8.01674e-05 0.486776 
0.052 0.306948 9.29019e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.053 0.306948 9.48719e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.054 0.306948 9.54405e-05 0.486758 0.306939 8.01674e-05 0.486776 
0.055 0.306948 9.63811e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.056 0.306949 9.39126e-05 0.486757 0.306939 8.01674e-05 0.486776 
0.057 0.306948 9.46952e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.058 0.306948 9.43379e-05 0.486755 0.306939 8.01674e-05 0.486776 
0.059 0.306948 9.41175e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.06 0.306948 9.57465e-05 0.486757 0.306939 8.01674e-05 0.486776 
0.061 0.30695 9.48411e-05 0.486758 0.306939 8.01674e-05 0.486776 
0.062 0.306948 9.66741e-05 0.486756 0.306939 8.01674e-05 0.486776 
0.063 0.306949 9.58437e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.064 0.306951 9.40368e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.065 0.30695 9.46399e-05 0.486758 0.306939 8.01674e-05 0.486776 
0.066 0.30695 9.6397e-05 0.486756 0.306939 8.01674e-05 0.486776 
0.067 0.306949 9.48178e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.068 0.30695 9.62957e-05 0.486755 0.306939 8.01674e-05 0.486776 
0.069 0.30695 9.65794e-05 0.486758 0.306939 8.01674e-05 0.486776 
0.07 0.306952 9.58418e-05 0.486756 0.306939 8.01674e-05 0.486776 
0.071 0.306952 9.62046e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.072 0.306953 9.74836e-05 0.486761 0.306939 8.01674e-05 0.486776 
0.073 0.306952 9.71743e-05 0.48676 0.306939 8.01674e-05 0.486776 
0.074 0.306953 9.42542e-05 0.486763 0.306939 8.01674e-05 0.486776 
0.075 0.306953 9.33862e-05 0.486759 0.306939 8.01674e-05 0.486776 
0.076 0.306953 9.65966e-05 0.486762 0.306939 8.01674e-05 0.486776 
