O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z
0.999803 -0.0135491 -0.0138446 0 -0.0132667 -0.999696 0.0202957 0 -0.0141157 -0.0201085 -0.999698 0 0.309324 -0.00357364 0.48331 1 0.06152 0.00157862 -0.0255321 -0.000674057 0.0112189 -0.00021977 -0.0125446 0.000319659 -0.0598975 -0.00101267 -0.0050434 0.000115467 0.310233 -0.003573 0.482421 0.00376396 0 -0.00376396 0.0100225 0 -0.0100225 
0.999803 -0.0135429 -0.0138391 0 -0.0132605 -0.999696 0.0202994 0 -0.01411 -0.0201123 -0.999698 0 0.309323 -0.00357112 0.483311 1 0.0697397 -0.00312145 -0.025391 0.000200327 0.0129532 -0.000283638 -0.0142764 0.000363662 -0.0681646 -0.00115244 -0.00573966 0.000131423 0.310236 -0.003573 0.482417 0.00377399 0 -0.00377399 0.0100335 0 -0.0100335 
0.999803 -0.0135538 -0.0138332 0 -0.0132715 -0.999696 0.0202995 0 -0.0141044 -0.0201123 -0.999698 0 0.309324 -0.00357275 0.483313 1 0.0736163 -0.00135802 -0.0255292 -0.000109068 0.0138142 -0.000267329 -0.0154869 0.000394588 -0.0739437 -0.00125018 -0.00622637 0.000142561 0.31024 -0.003573 0.482413 0.00378403 0 -0.00378403 0.0100445 0 -0.0100445 
0.999803 -0.013556 -0.0138449 0 -0.0132735 -0.999696 0.0202969 0 -0.0141161 -0.0201095 -0.999698 0 0.309322 -0.00357385 0.483309 1 0.0645588 0.000940538 -0.0246121 -0.000547118 0.0118342 -0.000224396 -0.0110467 0.00028148 -0.0527452 -0.000891756 -0.00444119 0.000101685 0.310244 -0.003573 0.482409 0.00379408 0 -0.00379408 0.0100555 0 -0.0100555 
0.999803 -0.0135425 -0.0138397 0 -0.0132601 -0.999696 0.0202976 0 -0.0141107 -0.0201105 -0.999698 0 0.309324 -0.00357272 0.483311 1 0.0680549 -0.00106679 -0.0255969 -0.000168569 0.0125847 -0.000274009 -0.0137145 0.00034943 -0.0654829 -0.00110711 -0.0055138 0.000126242 0.310248 -0.003573 0.482405 0.00380414 0 -0.00380414 0.0100665 0 -0.0100665 
0.999803 -0.013543 -0.0138415 0 -0.0132605 -0.999696 0.0203013 0 -0.0141125 -0.0201141 -0.999698 0 0.309323 -0.00356879 0.48331 1 0.0629674 -0.00937007 -0.0252948 0.00128341 0.0114795 -0.000306952 -0.0118799 0.000302519 -0.056723 -0.000958982 -0.00477618 0.000109373 0.310252 -0.003573 0.482402 0.00381421 0 -0.00381421 0.0100775 0 -0.0100775 
0.999803 -0.0135473 -0.0138383 0 -0.0132649 -0.999696 0.0202968 0 -0.0141093 -0.0201096 -0.999698 0 0.309323 -0.00357362 0.483311 1 0.0667074 -0.00164913 -0.0261852 -9.66243e-05 0.0122429 -0.00027602 -0.0135935 0.000346374 -0.0649045 -0.00109733 -0.00546514 0.000125122 0.310255 -0.003573 0.482398 0.00382429 0 -0.00382429 0.0100884 0 -0.0100884 
0.999803 -0.0135341 -0.0138434 0 -0.0132515 -0.999696 0.0203021 0 -0.0141142 -0.0201151 -0.999698 0 0.309324 -0.00357046 0.483309 1 0.0591903 -0.0066041 -0.0255339 0.00080918 0.0106603 -0.000289372 -0.0110377 0.000281119 -0.0527026 -0.00089104 -0.00443761 0.000101626 0.310259 -0.003573 0.482394 0.00383439 0 -0.00383439 0.0100994 0 -0.0100994 
0.999803 -0.0135504 -0.0138469 0 -0.0132678 -0.999696 0.0203033 0 -0.0141181 -0.020116 -0.999698 0 0.309323 -0.0035715 0.483308 1 0.0571856 -0.00463318 -0.0254611 0.000432864 0.0102277 -0.000230859 -0.0100839 0.000256843 -0.0481489 -0.000814069 -0.00405413 9.28512e-05 0.310263 -0.003573 0.48239 0.00384449 0 -0.00384449 0.0101103 0 -0.0101103 
0.999803 -0.013547 -0.0138392 0 -0.0132646 -0.999696 0.020302 0 -0.0141103 -0.0201148 -0.999698 0 0.309323 -0.00357064 0.48331 1 0.0708563 -0.00265667 -0.0257459 9.63179e-05 0.0131573 -0.000277012 -0.0137624 0.000350524 -0.0657111 -0.00111098 -0.00553303 0.000126706 0.310267 -0.003573 0.482386 0.00385461 0 -0.00385461 0.0101213 0 -0.0101213 
0.999803 -0.0135384 -0.01384 0 -0.0132559 -0.999696 0.0203027 0 -0.014111 -0.0201156 -0.999698 0 0.309323 -0.00357028 0.483311 1 0.0726756 -0.00375017 -0.0261836 0.000311629 0.0135337 -0.000307097 -0.0148747 0.00037883 -0.0710212 -0.00120076 -0.00598019 0.000136952 0.310271 -0.003573 0.482382 0.00386473 0 -0.00386473 0.0101322 0 -0.0101322 
0.999803 -0.0135425 -0.0138428 0 -0.0132599 -0.999696 0.0203028 0 -0.0141138 -0.0201156 -0.999698 0 0.309324 -0.00357117 0.48331 1 0.0658784 -0.0012964 -0.0264655 -0.000155466 0.0120668 -0.00025431 -0.0132933 0.000338611 -0.0634724 -0.00107315 -0.00534444 0.000122396 0.310275 -0.003573 0.482379 0.00387487 0 -0.00387487 0.0101431 0 -0.0101431 
0.999803 -0.0135506 -0.0138371 0 -0.0132683 -0.999696 0.0202964 0 -0.0141082 -0.0201091 -0.999698 0 0.309324 -0.00357258 0.483312 1 0.072131 0.00184369 -0.0274437 -0.000753946 0.0133417 -0.000246447 -0.0155227 0.000395498 -0.0741147 -0.00125303 -0.00624072 0.000142874 0.310278 -0.003573 0.482375 0.00388502 0 -0.00388502 0.010154 0 -0.010154 
0.999803 -0.0135393 -0.0138378 0 -0.0132568 -0.999696 0.0203024 0 -0.0141088 -0.0201154 -0.999698 0 0.309323 -0.00356956 0.483312 1 0.07454 -0.00472427 -0.02588 0.000491271 0.0139228 -0.000312859 -0.0143322 0.000364983 -0.0684303 -0.00115694 -0.00576209 0.000131953 0.310282 -0.003573 0.482371 0.00389518 0 -0.00389518 0.0101649 0 -0.0101649 
0.999803 -0.0135446 -0.0138443 0 -0.0132621 -0.999696 0.0202978 0 -0.0141153 -0.0201105 -0.999698 0 0.309323 -0.00357192 0.483309 1 0.0589266 0.000613398 -0.0264948 -0.000533045 0.0105337 -0.000214502 -0.010629 0.000270781 -0.0507509 -0.000858026 -0.00427327 9.78436e-05 0.310286 -0.003573 0.482367 0.00390535 0 -0.00390535 0.0101758 0 -0.0101758 
0.999803 -0.0135529 -0.0138413 0 -0.0132704 -0.999696 0.0202988 0 -0.0141125 -0.0201115 -0.999698 0 0.309323 -0.00357292 0.483311 1 0.0685249 0.000117132 -0.0269804 -0.000423642 0.0125807 -0.000238859 -0.0137326 0.000349876 -0.0655691 -0.00110858 -0.00552104 0.000126416 0.31029 -0.003573 0.482363 0.00391553 0 -0.00391553 0.0101867 0 -0.0101867 
0.999803 -0.0135469 -0.0138439 0 -0.0132643 -0.999696 0.0202998 0 -0.0141149 -0.0201125 -0.999698 0 0.309324 -0.00357238 0.483309 1 0.0644595 -0.00111179 -0.0260759 -0.000185281 0.0117578 -0.000245634 -0.0115626 0.000294555 -0.0552095 -0.000933422 -0.00464865 0.000106448 0.310294 -0.003573 0.482359 0.00392572 0 -0.00392572 0.0101976 0 -0.0101976 
0.999803 -0.0135458 -0.0138356 0 -0.0132634 -0.999696 0.0202977 0 -0.0141066 -0.0201106 -0.999698 0 0.309323 -0.00357193 0.483312 1 0.0804613 -0.000789665 -0.0268639 -0.000234894 0.0151183 -0.000304931 -0.0161311 0.000410961 -0.0770195 -0.00130214 -0.00648535 0.000148482 0.310298 -0.003573 0.482355 0.00393593 0 -0.00393593 0.0102084 0 -0.0102084 
0.999803 -0.0135443 -0.0138491 0 -0.0132617 -0.999696 0.0202994 0 -0.0141201 -0.0201122 -0.999698 0 0.309324 -0.00357192 0.483307 1 0.0565167 -0.00131457 -0.0264372 -0.000179476 0.0100055 -0.000218937 -0.00947775 0.000241447 -0.0452553 -0.000765127 -0.00381044 8.72566e-05 0.310302 -0.003573 0.482351 0.00394614 0 -0.00394614 0.0102193 0 -0.0102193 
0.999803 -0.0135474 -0.0138452 0 -0.0132649 -0.999696 0.0202975 0 -0.0141162 -0.0201102 -0.999698 0 0.309324 -0.00357071 0.483309 1 0.0652049 -0.00126328 -0.0269823 -0.000198178 0.011865 -0.000240099 -0.0123719 0.000315166 -0.0590739 -0.000998727 -0.00497402 0.000113888 0.310306 -0.003573 0.482347 0.00395636 0 -0.00395636 0.0102301 0 -0.0102301 
0.999803 -0.01355 -0.0138395 0 -0.0132676 -0.999696 0.0203 0 -0.0141107 -0.0201127 -0.999698 0 0.309323 -0.00357185 0.483311 1 0.0762711 -0.000562506 -0.027568 -0.000289696 0.0141973 -0.000276438 -0.0157335 0.000400833 -0.0751223 -0.0012701 -0.00632549 0.000144841 0.31031 -0.003573 0.482343 0.0039666 0 -0.0039666 0.010241 0 -0.010241 
0.999803 -0.0135374 -0.0138447 0 -0.0132548 -0.999696 0.0202999 0 -0.0141155 -0.0201128 -0.999698 0 0.309323 -0.00357004 0.483309 1 0.0671813 -0.00278761 -0.0271445 0.000100986 0.0122497 -0.0002789 -0.0127385 0.000324438 -0.0608234 -0.00102831 -0.00512138 0.000117274 0.310314 -0.003573 0.482339 0.00397685 0 -0.00397685 0.0102518 0 -0.0102518 
0.999803 -0.0135481 -0.0138387 0 -0.0132657 -0.999696 0.0202994 0 -0.0141098 -0.0201122 -0.999698 0 0.309324 -0.0035703 0.483312 1 0.0706562 -0.000870299 -0.0280847 -0.00026564 0.0130048 -0.000252531 -0.0149553 0.00038092 -0.0714067 -0.00120724 -0.00601263 0.000137672 0.310318 -0.003573 0.482335 0.0039871 0 -0.0039871 0.0102626 0 -0.0102626 
0.999803 -0.0135481 -0.0138452 0 -0.0132656 -0.999696 0.0203001 0 -0.0141162 -0.0201128 -0.999698 0 0.309322 -0.00357087 0.483309 1 0.0691173 -0.00172793 -0.0266138 -8.71278e-05 0.0126605 -0.000260397 -0.0118868 0.000302772 -0.0567558 -0.000959556 -0.00477892 0.000109433 0.310322 -0.003573 0.482331 0.00399737 0 -0.00399737 0.0102734 0 -0.0102734 
0.999803 -0.01354 -0.0138469 0 -0.0132574 -0.999696 0.0203023 0 -0.0141178 -0.0201151 -0.999698 0 0.309324 -0.00357122 0.483309 1 0.060606 -0.00252213 -0.027396 5.61552e-05 0.0108551 -0.000249278 -0.011283 0.000287391 -0.0538744 -0.000910864 -0.00453621 0.000103888 0.310326 -0.003573 0.482327 0.00400765 0 -0.00400765 0.0102842 0 -0.0102842 
0.999803 -0.0135568 -0.0138466 0 -0.0132742 -0.999696 0.0202979 0 -0.0141178 -0.0201105 -0.999698 0 0.309322 -0.00357356 0.483309 1 0.0696853 0.00167721 -0.0271488 -0.000715874 0.0127739 -0.000229284 -0.0124251 0.000316598 -0.0593266 -0.00100304 -0.00499533 0.000114379 0.31033 -0.003573 0.482323 0.00401794 0 -0.00401794 0.010295 0 -0.010295 
0.999803 -0.0135548 -0.0138428 0 -0.0132724 -0.999696 0.0202959 0 -0.014114 -0.0201085 -0.999698 0 0.309323 -0.00357362 0.48331 1 0.0702995 0.00170442 -0.028586 -0.000741316 0.0128676 -0.000239365 -0.0145755 0.000371411 -0.0695939 -0.00117661 -0.00585991 0.000134159 0.310334 -0.003573 0.482319 0.00402824 0 -0.00402824 0.0103058 0 -0.0103058 
0.999803 -0.0135462 -0.0138353 0 -0.0132638 -0.999696 0.0203033 0 -0.0141064 -0.0201162 -0.999698 0 0.309324 -0.00356986 0.483313 1 0.0804019 -0.00582581 -0.0280189 0.00067464 0.0150792 -0.000331411 -0.0168547 0.000429222 -0.0804744 -0.00136058 -0.00677627 0.00015518 0.310338 -0.003573 0.482315 0.00403855 0 -0.00403855 0.0103166 0 -0.0103166 
0.999803 -0.0135397 -0.0138473 0 -0.0132571 -0.999696 0.0203004 0 -0.0141182 -0.0201132 -0.999698 0 0.309323 -0.00357213 0.483308 1 0.0617522 -0.000925778 -0.0273862 -0.000243356 0.011036 -0.000251716 -0.0103445 0.000263519 -0.0493929 -0.000835089 -0.00415888 9.52384e-05 0.310342 -0.003573 0.482311 0.00404887 0 -0.00404887 0.0103273 0 -0.0103273 
0.999803 -0.0135551 -0.0138402 0 -0.0132727 -0.999696 0.0202988 0 -0.0141114 -0.0201115 -0.999698 0 0.309323 -0.00357293 0.48331 1 0.0743496 0.000239103 -0.0278428 -0.000456669 0.0137464 -0.000257322 -0.0140709 0.000358498 -0.0671845 -0.00113589 -0.00565708 0.00012953 0.310346 -0.003573 0.482307 0.00405921 0 -0.00405921 0.0103381 0 -0.0103381 
0.999803 -0.0135475 -0.0138417 0 -0.013265 -0.999696 0.0203012 0 -0.0141128 -0.020114 -0.999698 0 0.309324 -0.00357195 0.48331 1 0.0728715 -0.00210548 -0.028158 -2.12388e-05 0.0134399 -0.000281788 -0.0144132 0.000367182 -0.0688199 -0.00116356 -0.00579471 0.000132697 0.31035 -0.003573 0.482303 0.00406955 0 -0.00406955 0.0103488 0 -0.0103488 
0.999803 -0.0135449 -0.0138422 0 -0.0132625 -0.999696 0.0202966 0 -0.0141132 -0.0201095 -0.999698 0 0.309324 -0.00357251 0.48331 1 0.0745115 0.000747324 -0.0279897 -0.000550501 0.0137499 -0.000278393 -0.0138405 0.000352648 -0.0660853 -0.00111728 -0.00556446 0.000127399 0.310354 -0.003573 0.482299 0.0040799 0 -0.0040799 0.0103595 0 -0.0103595 
0.999803 -0.0135495 -0.0138365 0 -0.0132672 -0.999696 0.0202979 0 -0.0141076 -0.0201107 -0.999698 0 0.309323 -0.00357242 0.483311 1 0.0796254 -0.000634878 -0.0277988 -0.000284211 0.0148635 -0.00029386 -0.0148462 0.000378215 -0.0708853 -0.00119843 -0.00596877 0.000136656 0.310358 -0.003573 0.482295 0.00409027 0 -0.00409027 0.0103703 0 -0.0103703 
0.999803 -0.0135482 -0.0138439 0 -0.0132657 -0.999696 0.0203011 0 -0.0141151 -0.0201138 -0.999698 0 0.309323 -0.00357044 0.483309 1 0.0742067 -0.00248849 -0.0275406 3.83564e-05 0.0137005 -0.000281989 -0.0129984 0.000331069 -0.0620641 -0.00104931 -0.00522586 0.000119672 0.310362 -0.003573 0.482291 0.00410064 0 -0.00410064 0.010381 0 -0.010381 
0.999803 -0.0135352 -0.0138409 0 -0.0132527 -0.999696 0.0203013 0 -0.0141118 -0.0201143 -0.999698 0 0.309323 -0.00357019 0.483311 1 0.0721629 -0.00201923 -0.0293852 -5.95655e-05 0.0131878 -0.000296001 -0.0149363 0.000380418 -0.0713159 -0.00120573 -0.00600497 0.000137512 0.310366 -0.003573 0.482287 0.00411103 0 -0.00411103 0.0103917 0 -0.0103917 
0.999803 -0.0135471 -0.013845 0 -0.0132646 -0.999696 0.0202954 0 -0.0141161 -0.0201081 -0.999698 0 0.309324 -0.00357234 0.48331 1 0.0638506 0.00184635 -0.0288147 -0.000794701 0.0114463 -0.000218855 -0.0116868 0.000297766 -0.0558019 -0.000943409 -0.00469855 0.000107571 0.310371 -0.003573 0.482283 0.00412143 0 -0.00412143 0.0104024 0 -0.0104024 
0.999803 -0.0135465 -0.0138452 0 -0.0132639 -0.999696 0.0203032 0 -0.0141163 -0.0201159 -0.999698 0 0.309323 -0.0035724 0.48331 1 0.0715773 -0.00209217 -0.0289943 -3.3585e-05 0.0130633 -0.00027264 -0.0139022 0.000354137 -0.0663794 -0.00112231 -0.0055892 0.000128006 0.310375 -0.003573 0.482278 0.00413184 0 -0.00413184 0.0104131 0 -0.0104131 
0.999803 -0.013555 -0.0138358 0 -0.0132727 -0.999696 0.0202974 0 -0.014107 -0.0201102 -0.999698 0 0.309325 -0.0035728 0.483312 1 0.0764228 0.000295765 -0.0288205 -0.000483151 0.0141597 -0.000262583 -0.0148284 0.000377804 -0.070801 -0.00119701 -0.00596165 0.00013649 0.310379 -0.003573 0.482274 0.00414225 0 -0.00414225 0.0104238 0 -0.0104238 
0.999803 -0.0135451 -0.0138367 0 -0.0132628 -0.999696 0.0202978 0 -0.0141077 -0.0201107 -0.999698 0 0.309324 -0.00357349 0.483311 1 0.0774839 -0.000268575 -0.028401 -0.000349386 0.01436 -0.000297943 -0.0141887 0.000361548 -0.0677465 -0.0011454 -0.00570444 0.000130605 0.310383 -0.003573 0.48227 0.00415268 0 -0.00415268 0.0104344 0 -0.0104344 
0.999803 -0.0135394 -0.0138457 0 -0.0132568 -0.999696 0.0202972 0 -0.0141166 -0.0201101 -0.999698 0 0.309324 -0.00357214 0.483309 1 0.0649171 6.44519e-05 -0.0290444 -0.000467484 0.0115997 -0.000251337 -0.0113376 0.000288845 -0.0541351 -0.00091524 -0.00455818 0.000104366 0.310387 -0.003573 0.482266 0.00416312 0 -0.00416312 0.0104451 0 -0.0104451 
0.999803 -0.0135512 -0.0138285 0 -0.013269 -0.999696 0.0202954 0 -0.0140996 -0.0201082 -0.999698 0 0.309323 -0.00357151 0.483315 1 0.0927648 -0.00122507 -0.0298244 -0.000202232 0.0175791 -0.000334812 -0.0195483 0.000498033 -0.0933324 -0.0015779 -0.00785919 0.000179905 0.310391 -0.003573 0.482262 0.00417357 0 -0.00417357 0.0104557 0 -0.0104557 
0.999803 -0.0135422 -0.013841 0 -0.0132598 -0.999696 0.0202988 0 -0.014112 -0.0201117 -0.999698 0 0.309324 -0.00357208 0.48331 1 0.0679709 -0.0023972 -0.0289041 7.15663e-06 0.0122996 -0.000272105 -0.0121521 0.000309578 -0.0580234 -0.000980989 -0.00488565 0.000111868 0.310395 -0.003573 0.482258 0.00418403 0 -0.00418403 0.0104664 0 -0.0104664 
0.999803 -0.013545 -0.0138393 0 -0.0132626 -0.999696 0.0202985 0 -0.0141103 -0.0201114 -0.999698 0 0.309323 -0.00357089 0.48331 1 0.074046 -0.00286 -0.0291801 7.8085e-05 0.0135702 -0.000286358 -0.0136881 0.000348686 -0.0653564 -0.00110496 -0.00550316 0.000126003 0.3104 -0.003573 0.482253 0.00419451 0 -0.00419451 0.010477 0 -0.010477 
0.999803 -0.0135503 -0.0138339 0 -0.013268 -0.999696 0.0203013 0 -0.0141051 -0.0201141 -0.999698 0 0.309324 -0.00357106 0.483313 1 0.0807251 -0.00364099 -0.0299812 0.000235392 0.0150065 -0.000305475 -0.0167042 0.000425503 -0.0797557 -0.00134844 -0.00671577 0.000153779 0.310404 -0.003573 0.482249 0.00420499 0 -0.00420499 0.0104876 0 -0.0104876 
0.999803 -0.0135434 -0.0138395 0 -0.013261 -0.999696 0.0203015 0 -0.0141105 -0.0201144 -0.999698 0 0.309324 -0.00357069 0.483311 1 0.0711436 -0.00310084 -0.0296041 0.000124352 0.0129408 -0.000283191 -0.013407 0.000341463 -0.0640146 -0.00108228 -0.00539017 0.000123433 0.310408 -0.003573 0.482245 0.00421548 0 -0.00421548 0.0104982 0 -0.0104982 
0.999803 -0.0135459 -0.0138364 0 -0.0132635 -0.999696 0.0203012 0 -0.0141075 -0.0201141 -0.999698 0 0.309323 -0.00357107 0.483312 1 0.0794816 -0.00218691 -0.029869 -3.47587e-05 0.014682 -0.000304574 -0.0153462 0.000390906 -0.073272 -0.00123882 -0.00616979 0.00014128 0.310412 -0.003573 0.482241 0.00422598 0 -0.00422598 0.0105088 0 -0.0105088 
0.999803 -0.0135477 -0.0138389 0 -0.0132652 -0.999696 0.0202983 0 -0.01411 -0.0201111 -0.999698 0 0.309323 -0.00357314 0.483311 1 0.0752706 0.00235198 -0.0298322 -0.000870726 0.0137603 -0.000263471 -0.0136611 0.000348065 -0.0652267 -0.00110279 -0.00549228 0.000125752 0.310417 -0.003573 0.482237 0.0042365 0 -0.0042365 0.0105194 0 -0.0105194 
0.999803 -0.0135477 -0.0138367 0 -0.0132652 -0.999696 0.0203028 0 -0.0141078 -0.0201156 -0.999698 0 0.309324 -0.00357106 0.483312 1 0.0768958 -0.00333724 -0.0296951 0.000175465 0.0141709 -0.000296961 -0.0145457 0.000370494 -0.0694505 -0.00117422 -0.00584796 0.00013392 0.310421 -0.003573 0.482232 0.00424702 0 -0.00424702 0.01053 0 -0.01053 
0.999803 -0.0135458 -0.013843 0 -0.0132633 -0.999696 0.0203012 0 -0.0141141 -0.0201139 -0.999698 0 0.309324 -0.00357036 0.483309 1 0.068002 -0.00125306 -0.0299359 -0.000245297 0.0122225 -0.000253821 -0.0120438 0.000306755 -0.0575062 -0.000972247 -0.00484208 0.000110883 0.310425 -0.003573 0.482228 0.00425756 0 -0.00425756 0.0105406 0 -0.0105406 
0.999803 -0.0135463 -0.0138339 0 -0.0132641 -0.999696 0.0202963 0 -0.0141049 -0.0201092 -0.999698 0 0.309322 -0.00357335 0.483313 1 0.087117 0.00202761 -0.029597 -0.000781558 0.0163112 -0.000316745 -0.0159081 0.000405358 -0.0759537 -0.00128414 -0.00639568 0.000146417 0.310429 -0.003573 0.482224 0.0042681 0 -0.0042681 0.0105512 0 -0.0105512 
0.999803 -0.0135498 -0.0138433 0 -0.0132673 -0.999696 0.0203007 0 -0.0141145 -0.0201135 -0.999698 0 0.309323 -0.00357204 0.483309 1 0.0693369 -0.00210423 -0.0297761 -7.59207e-05 0.0124988 -0.000260377 -0.0118285 0.000301321 -0.0564779 -0.000954878 -0.00475551 0.000108899 0.310434 -0.003573 0.48222 0.00427866 0 -0.00427866 0.0105617 0 -0.0105617 
0.999803 -0.0135569 -0.013834 0 -0.0132747 -0.999696 0.0202949 0 -0.0141052 -0.0201076 -0.999698 0 0.309324 -0.00357337 0.483313 1 0.0824178 0.00166706 -0.0313507 -0.000771131 0.0152755 -0.000277655 -0.017154 0.000437136 -0.0819033 -0.00138471 -0.0068966 0.000157875 0.310438 -0.003573 0.482215 0.00428923 0 -0.00428923 0.0105723 0 -0.0105723 
0.999803 -0.0135408 -0.0138401 0 -0.0132584 -0.999696 0.0202984 0 -0.0141111 -0.0201113 -0.999698 0 0.309322 -0.00357167 0.483311 1 0.0793146 -0.00229671 -0.0300002 -1.47767e-05 0.0146144 -0.000323274 -0.0143071 0.000364486 -0.0683111 -0.00115492 -0.00575199 0.000131701 0.310442 -0.003573 0.482211 0.00429981 0 -0.00429981 0.0105828 0 -0.0105828 
0.999803 -0.0135434 -0.0138355 0 -0.0132611 -0.999696 0.0202967 0 -0.0141064 -0.0201096 -0.999698 0 0.309323 -0.00357383 0.483312 1 0.0817246 0.000375952 -0.0307423 -0.00049909 0.0151126 -0.000310392 -0.0157503 0.000401343 -0.0752013 -0.00127142 -0.00633226 0.00014497 0.310446 -0.003573 0.482207 0.00431039 0 -0.00431039 0.0105933 0 -0.0105933 
0.999803 -0.0135537 -0.0138355 0 -0.0132714 -0.999696 0.0202968 0 -0.0141067 -0.0201096 -0.999698 0 0.309323 -0.00357172 0.483312 1 0.0796588 -0.00165361 -0.030926 -0.000177091 0.014662 -0.000284484 -0.0152472 0.000388452 -0.0727991 -0.00123078 -0.00612998 0.000140339 0.310451 -0.003573 0.482202 0.00432099 0 -0.00432099 0.0106039 0 -0.0106039 
0.999803 -0.0135524 -0.0138378 0 -0.01327 -0.999696 0.0203003 0 -0.014109 -0.020113 -0.999698 0 0.309324 -0.00357223 0.483311 1 0.0772817 -0.00156836 -0.0305881 -0.00016416 0.0141884 -0.000283141 -0.0143652 0.000365962 -0.0685895 -0.00115965 -0.00577541 0.000132245 0.310455 -0.003573 0.482198 0.0043316 0 -0.0043316 0.0106144 0 -0.0106144 
0.999803 -0.0135445 -0.013845 0 -0.013262 -0.999696 0.0202972 0 -0.014116 -0.0201099 -0.999698 0 0.309323 -0.00357228 0.483309 1 0.0681002 -0.000569527 -0.0306381 -0.000378018 0.0121434 -0.00026333 -0.011272 0.000287188 -0.0538212 -0.000909939 -0.00453178 0.000103761 0.310459 -0.003573 0.482194 0.00434222 0 -0.00434222 0.0106249 0 -0.0106249 
0.999803 -0.0135579 -0.0138363 0 -0.0132756 -0.999696 0.020297 0 -0.0141075 -0.0201097 -0.999698 0 0.309324 -0.00357441 0.483313 1 0.0812039 -5.27591e-05 -0.0320052 -0.000458212 0.0149571 -0.000286035 -0.0167759 0.000427506 -0.080098 -0.00135423 -0.00674455 0.000154412 0.310464 -0.003573 0.482189 0.00435285 0 -0.00435285 0.0106354 0 -0.0106354 
0.999803 -0.0135552 -0.0138389 0 -0.0132728 -0.999696 0.0202989 0 -0.0141102 -0.0201116 -0.999698 0 0.309323 -0.00357398 0.483311 1 0.0788324 -0.00136311 -0.030788 -0.000202501 0.0144579 -0.000292906 -0.0141263 0.000359956 -0.0674481 -0.00114037 -0.00567933 0.000130038 0.310468 -0.003573 0.482185 0.00436349 0 -0.00436349 0.0106459 0 -0.0106459 
0.999803 -0.0135412 -0.0138411 0 -0.0132587 -0.999696 0.0203013 0 -0.014112 -0.0201141 -0.999698 0 0.309321 -0.00357174 0.48331 1 0.0822236 -0.00296237 -0.0301634 0.000109485 0.0151891 -0.000337875 -0.013936 0.000354975 -0.0665392 -0.00112498 -0.00560279 0.000128302 0.310472 -0.003573 0.482181 0.00437414 0 -0.00437414 0.0106563 0 -0.0106563 
0.999803 -0.0135457 -0.0138459 0 -0.0132632 -0.999696 0.0202963 0 -0.0141169 -0.0201091 -0.999698 0 0.309323 -0.00357178 0.48331 1 0.072481 -0.000552306 -0.0321242 -0.000405929 0.01306 -0.000270386 -0.0140912 0.000358979 -0.0672816 -0.00113748 -0.00566518 0.000129707 0.310477 -0.003573 0.482176 0.0043848 0 -0.0043848 0.0106668 0 -0.0106668 
0.999803 -0.0135473 -0.0138391 0 -0.0132649 -0.999696 0.0202997 0 -0.0141102 -0.0201125 -0.999698 0 0.309322 -0.00357105 0.483311 1 0.0862105 -0.00344599 -0.0303826 0.000190464 0.0160802 -0.000335221 -0.0152813 0.000389253 -0.0729625 -0.00123356 -0.00614366 0.000140675 0.310481 -0.003573 0.482172 0.00439548 0 -0.00439548 0.0106773 0 -0.0106773 
0.999803 -0.0135568 -0.0138477 0 -0.0132742 -0.999696 0.0202989 0 -0.014119 -0.0201115 -0.999698 0 0.309323 -0.00357379 0.483308 1 0.0723689 -0.00442968 -0.0312208 0.000300937 0.0130242 -0.00030048 -0.0123278 0.000314113 -0.0588629 -0.000995207 -0.00495624 0.00011349 0.310486 -0.003573 0.482168 0.00440616 0 -0.00440616 0.0106877 0 -0.0106877 
0.999803 -0.0135406 -0.0138444 0 -0.0132581 -0.999696 0.0202994 0 -0.0141153 -0.0201122 -0.999698 0 0.309325 -0.00357113 0.483309 1 0.0760376 -0.00604486 -0.0317463 0.000610799 0.0138463 -0.000346161 -0.0144702 0.000368603 -0.0690933 -0.00116814 -0.00581765 0.000133215 0.31049 -0.003573 0.482163 0.00441685 0 -0.00441685 0.0106981 0 -0.0106981 
0.999803 -0.013548 -0.0138473 0 -0.0132653 -0.999696 0.0203023 0 -0.0141184 -0.020115 -0.999698 0 0.309324 -0.00357131 0.483308 1 0.0792349 -0.00598092 -0.0311568 0.000621141 0.014532 -0.000341532 -0.0141634 0.000360761 -0.0676278 -0.00114339 -0.00569423 0.000130408 0.310494 -0.003573 0.482159 0.00442756 0 -0.00442756 0.0107086 0 -0.0107086 
