O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.707132 0.707068 -0.000386185 0 0.707068 -0.707132 -7.34204e-05 0 -0.000325003 -0.000221145 -1 0 0.306903 -7.63595e-06 0.486822 1 0.0224861 -0.0129027 0.0443155 0.00248073 0.00543505 0.000170057 0.0240085 -0.0129498 0.0431355 0.00247481 -0.00567147 -0.000172147 0.00246015 -7.73821e-05 0.0110013 0.000146074 0.00098888 -2.65326e-07 0.306905 -5.57049e-06 0.486831 1.75906e-06 0 -1.75906e-06 0.000250943 0 -0.000250943 0.306903 -7.63595e-06 0.486822 -0.000355141 0.306905 -5.57049e-06 -0.000515263 0.000289234 -0.000673555 0.000609995 0.0030835 -0.00463155 3.14138 -0.000290772 -0.785353 3.14137 -0.000325006 -0.785353 
0.707135 0.707064 -0.000391392 0 0.707064 -0.707136 -7.26113e-05 0 -0.000328114 -0.000225397 -1 0 0.306903 -9.53033e-06 0.486821 1 0.018705 0.0107446 0.034221 -0.00158501 0.00439426 0.000174507 0.0203185 0.0106587 0.0329566 -0.00158474 -0.00464385 -0.000175134 0.00186402 -5.8632e-05 0.0083356 0.000110687 0.000749258 -2.04556e-07 0.306905 -5.57049e-06 0.486831 2.01893e-06 0 -2.01893e-06 0.000268786 0 -0.000268786 0.306903 -9.53033e-06 0.486821 -0.000355141 0.306905 -5.57049e-06 -0.000426427 -0.000163352 -0.000511079 6.70604e-05 0.00249546 -0.00546387 3.14138 -0.000290772 -0.785353 3.14137 -0.000328117 -0.785348 
0.707129 0.707071 -0.000388195 0 0.707071 -0.707129 -7.06749e-05 0 -0.000324482 -0.000224509 -1 0 0.306903 -8.43532e-06 0.486821 1 0.0779597 -0.00334314 0.0461087 0.000993644 0.0175313 5.84212e-05 0.0798519 -0.00342437 0.044794 0.000992741 -0.0178358 -6.24709e-05 0.00191577 -6.02516e-05 0.008567 0.000113754 0.000770063 -2.09142e-07 0.306905 -5.57049e-06 0.486831 2.29663e-06 0 -2.29663e-06 0.000286619 0 -0.000286619 0.306903 -8.43532e-06 0.486821 -0.000355141 0.306905 -5.57049e-06 -0.000477686 0.000129882 -0.000525488 0.000701164 0.000256225 -0.00160396 3.14138 -0.000290772 -0.785353 3.14137 -0.000324485 -0.785357 
0.707122 0.707078 -0.000391246 0 0.707078 -0.707122 -6.93714e-05 0 -0.000325716 -0.000227592 -1 0 0.306904 -7.02543e-06 0.48682 1 0.0489298 -0.0475866 0.0316586 0.00859071 0.0113139 -7.47481e-05 0.0509653 -0.0476968 0.0302693 0.00859466 -0.0116433 7.00084e-05 0.0012131 -3.81473e-05 0.00542486 7.20336e-05 0.000487621 -1.34022e-07 0.306905 -5.57049e-06 0.486831 2.59216e-06 0 -2.59216e-06 0.000304441 0 -0.000304441 0.306904 -7.02543e-06 0.48682 -0.000355141 0.306905 -5.57049e-06 -0.000242473 0.000732422 -0.000333965 -0.000439264 -0.000163971 0.00228359 3.14138 -0.000290772 -0.785353 3.14137 -0.000325719 -0.785367 
0.707127 0.707073 -0.000392983 0 0.707073 -0.707127 -7.62262e-05 0 -0.000331792 -0.00022397 -1 0 0.306904 -9.89432e-06 0.486818 1 -0.00475223 0.0452007 0.0618732 -0.0071254 0.00120275 5.99205e-05 -0.00271342 0.0451238 0.0603761 -0.00712937 -0.00152526 -5.7561e-05 0.00333646 -0.000104953 0.0149207 0.000198126 0.00134113 -3.6496e-07 0.306905 -5.57049e-06 0.486831 2.90551e-06 0 -2.90551e-06 0.000322252 0 -0.000322252 0.306904 -9.89432e-06 0.486818 -0.000355141 0.306905 -5.57049e-06 -0.000127695 -0.000627345 -0.000914016 0.000953601 0.0016824 -0.00123951 3.14138 -0.000290772 -0.785353 3.14137 -0.000331796 -0.78536 
0.707122 0.707078 -0.000397821 0 0.707078 -0.707122 -7.8223e-05 0 -0.000336624 -0.000225981 -1 0 0.306904 -7.20452e-06 0.486816 1 -0.0361143 -0.0250783 0.0565989 0.00492994 -0.00528615 -1.47313e-05 -0.0340344 -0.025173 0.0550058 0.0049283 0.00496164 1.48004e-05 0.00319188 -0.000100375 0.0142744 0.000189538 0.00128302 -3.52628e-07 0.306905 -5.57049e-06 0.486831 3.23667e-06 0 -3.23667e-06 0.000340053 0 -0.000340053 0.306904 -7.20452e-06 0.486816 -0.000355141 0.306905 -5.57049e-06 4.19496e-05 0.000425277 -0.000874914 -2.05457e-05 0.00197793 0.00112685 3.14138 -0.000290772 -0.785353 3.14137 -0.000336627 -0.785367 
0.707125 0.707075 -0.000395794 0 0.707075 -0.707125 -7.61786e-05 0 -0.000333746 -0.000225993 -1 0 0.306904 -8.77483e-06 0.486816 1 0.0404497 0.0152737 0.0362115 -0.00215309 0.00986743 1.00471e-05 0.042787 0.0151758 0.0345648 -0.00215483 -0.010242 -1.11387e-05 0.00142037 -4.46739e-05 0.00635204 8.43462e-05 0.000570938 -1.56685e-07 0.306905 -5.57049e-06 0.486831 3.58561e-06 0 -3.58561e-06 0.000357843 0 -0.000357843 0.306904 -8.77483e-06 0.486816 -0.000355141 0.306905 -5.57049e-06 -0.000134774 -0.000257626 -0.00039164 -1.34526e-05 -0.00058566 -0.000708851 3.14138 -0.000290772 -0.785353 3.14137 -0.000333749 -0.785363 
0.707126 0.707074 -0.000404412 0 0.707074 -0.707126 -7.5028e-05 0 -0.000339027 -0.000232899 -1 0 0.306904 -8.16551e-06 0.486815 1 0.0366981 -0.0240745 0.0305584 0.00463805 0.00862441 -2.14149e-05 0.039066 -0.0242342 0.0288174 0.00464678 -0.00899887 1.83255e-05 0.00118893 -3.73834e-05 0.00531707 7.06063e-05 0.000477905 -1.34818e-07 0.306905 -5.57049e-06 0.486831 3.95235e-06 0 -3.95235e-06 0.000375622 0 -0.000375622 0.306904 -8.16551e-06 0.486815 -0.000355141 0.306905 -5.57049e-06 -0.00024046 0.000249589 -0.000328864 -0.00124415 0.000333206 -0.00015928 3.14138 -0.000290772 -0.785353 3.14136 -0.00033903 -0.785361 
0.707126 0.707074 -0.000409001 0 0.707074 -0.707126 -7.94025e-05 0 -0.000345365 -0.000233051 -1 0 0.306904 -8.19114e-06 0.486812 1 -0.0100266 -0.0172363 0.0622931 0.00372698 0.000163776 -4.51962e-06 -0.00766128 -0.0173965 0.0604461 0.00373442 -0.000530317 3.65105e-06 0.00328731 -0.000103363 0.0147018 0.000195228 0.00132138 -3.74194e-07 0.306905 -5.57049e-06 0.486831 4.33685e-06 0 -4.33685e-06 0.00039339 0 -0.00039339 0.306904 -8.19114e-06 0.486812 -0.000355141 0.306905 -5.57049e-06 -0.000125081 0.000230593 -0.000902153 -0.000524288 0.00199446 0.000261222 3.14138 -0.000290772 -0.785353 3.14136 -0.000345369 -0.785361 
0.70713 0.707069 -0.000404061 0 0.707069 -0.707131 -7.65147e-05 0 -0.000339832 -0.000231598 -1 0 0.306903 -1.03941e-05 0.486816 1 0.10076 0.0348464 -0.0216762 -0.00620865 0.0196282 3.53503e-05 0.103457 0.034695 -0.0235628 -0.00620346 -0.0200612 -3.75509e-05 -0.00204766 6.43933e-05 -0.00915731 -0.000121603 -0.000823076 2.3122e-07 0.306905 -5.57049e-06 0.486831 4.73912e-06 0 -4.73912e-06 0.000411148 0 -0.000411148 0.306903 -1.03941e-05 0.486816 -0.000355141 0.306905 -5.57049e-06 -0.000455069 -0.000556322 0.000554481 0.000252674 -0.00172448 -0.00188234 3.14138 -0.000290772 -0.785353 3.14136 -0.000339835 -0.785355 
0.707121 0.707078 -0.000410326 0 0.707078 -0.707121 -7.98302e-05 0 -0.000346603 -0.000233688 -1 0 0.306905 -7.88769e-06 0.486813 1 -0.180042 -0.0293974 0.0705796 0.00588782 -0.0339884 -5.70396e-05 -0.177359 -0.0295664 0.0685863 0.00589532 0.0335656 6.36586e-05 0.00486762 -0.000153033 0.0217693 0.000289074 0.0019566 -5.55676e-07 0.306905 -5.57049e-06 0.486831 5.15915e-06 0 -5.15915e-06 0.000428895 0 -0.000428895 0.306905 -7.88769e-06 0.486813 -0.000355141 0.306905 -5.57049e-06 0.000739087 0.000472716 -0.00133438 -0.000487323 0.00386875 0.00304159 3.14138 -0.000290772 -0.785353 3.14136 -0.000346607 -0.785368 
0.707122 0.707077 -0.000414101 0 0.707077 -0.707123 -8.18129e-05 0 -0.000350675 -0.000234954 -1 0 0.306904 -9.676e-06 0.486812 1 -0.084576 0.0203923 0.0418092 -0.00304587 -0.015921 2.98734e-06 -0.0818321 0.0202118 0.0397239 -0.0030374 0.0154917 2.48893e-06 0.00273586 -8.60175e-05 0.0122356 0.000162481 0.00109971 -3.14367e-07 0.306905 -5.57049e-06 0.486831 5.59691e-06 0 -5.59691e-06 0.000446631 0 -0.000446631 0.306904 -9.676e-06 0.486812 -0.000355141 0.306905 -5.57049e-06 0.000233258 -0.000272061 -0.000752861 0.000331269 0.00266442 0.00079953 3.14138 -0.000290772 -0.785353 3.14136 -0.000350678 -0.785366 
0.707122 0.707077 -0.000413589 0 0.707077 -0.707123 -7.86586e-05 0 -0.000348082 -0.000236823 -1 0 0.306905 -7.99447e-06 0.486815 1 -0.0678099 -0.0349891 -0.0211429 0.00569578 -0.0146627 -1.52425e-05 -0.0648164 -0.0351893 -0.0232817 0.0057074 0.0141849 1.74823e-05 -0.000884309 2.78e-05 -0.00395484 -5.25181e-05 -0.000355457 1.0214e-07 0.306905 -5.57049e-06 0.486831 6.0524e-06 0 -6.0524e-06 0.000464356 0 -0.000464356 0.306905 -7.99447e-06 0.486815 -0.000355141 0.306905 -5.57049e-06 0.0003329 0.000600037 0.000235575 -4.24309e-05 0.000586234 0.00102143 3.14138 -0.000290772 -0.785353 3.14136 -0.000348086 -0.785366 
0.707122 0.707078 -0.000420869 0 0.707078 -0.707122 -7.94723e-05 0 -0.000353806 -0.000241395 -1 0 0.306906 -9.21688e-06 0.486812 1 -0.0956817 -0.00530498 0.0261897 0.00123512 -0.0184422 3.70085e-06 -0.0926719 -0.00554582 0.0239524 0.00125318 0.0179678 1.15516e-06 0.00181615 -5.70914e-05 0.00812256 0.000107869 0.000730025 -2.13717e-07 0.306905 -5.57049e-06 0.486831 6.52562e-06 0 -6.52562e-06 0.00048207 0 -0.00048207 0.306906 -9.21688e-06 0.486812 -0.000355141 0.306905 -5.57049e-06 0.000437383 7.23653e-05 -0.000502728 -0.00036733 0.0015584 0.000209605 3.14138 -0.000290772 -0.785353 3.14135 -0.000353809 -0.785367 
0.707122 0.707077 -0.000416099 0 0.707077 -0.707123 -7.89825e-05 0 -0.000350086 -0.000238368 -1 0 0.306905 -7.64141e-06 0.486813 1 0.0454107 -0.0221413 -0.016796 0.00356841 0.00865883 -3.38202e-07 0.0486992 -0.0223582 -0.0190843 0.00358137 -0.00918795 -2.18575e-06 -0.00147077 4.6232e-05 -0.00657772 -8.73486e-05 -0.000591193 1.70963e-07 0.306905 -5.57049e-06 0.486831 7.01654e-06 0 -7.01654e-06 0.000499774 0 -0.000499774 0.306905 -7.64141e-06 0.486813 -0.000355141 0.306905 -5.57049e-06 -0.000169592 0.000375878 0.00039472 9.39522e-05 -0.00107405 -0.000151199 3.14138 -0.000290772 -0.785353 3.14135 -0.00035009 -0.785366 
0.70713 0.70707 -0.000422849 0 0.70707 -0.70713 -8.61013e-05 0 -0.000359896 -0.000238104 -1 0 0.306906 -1.0342e-05 0.486809 1 -0.0447461 0.0378223 0.0433864 -0.00615988 -0.00760535 0.000136017 -0.0415589 0.0376099 0.0409722 -0.00614979 0.00710634 -0.000131664 0.00246464 -7.74916e-05 0.0110231 0.000146387 0.000990691 -2.87661e-07 0.306905 -5.57049e-06 0.486831 7.52516e-06 0 -7.52516e-06 0.000517467 0 -0.000517467 0.306906 -1.0342e-05 0.486809 -0.000355141 0.306905 -5.57049e-06 0.000116275 -0.000491318 -0.000680828 0.000991547 0.00159376 -0.00361294 3.14138 -0.000290772 -0.785353 3.14135 -0.000359899 -0.785356 
0.707121 0.707078 -0.000427968 0 0.707078 -0.707121 -8.85951e-05 0 -0.000365276 -0.000239964 -1 0 0.306905 -9.86001e-06 0.486809 1 -0.0274778 0.0101467 0.0337231 -0.00135519 -0.00449387 -2.92532e-05 -0.0242662 0.00991824 0.0312102 -0.00134297 0.00399649 3.1604e-05 0.00182312 -5.73133e-05 0.00815397 0.000108285 0.00073282 -2.14724e-07 0.306905 -5.57049e-06 0.486831 8.05147e-06 0 -8.05147e-06 0.00053515 0 -0.00053515 0.306905 -9.86001e-06 0.486809 -0.000355141 0.306905 -5.57049e-06 8.59686e-06 -0.000114093 -0.000506235 0.000322995 0.00149958 0.00153328 3.14138 -0.000290772 -0.785353 3.14135 -0.00036528 -0.785368 
0.707123 0.707076 -0.000428551 0 0.707077 -0.707123 -9.58772e-05 0 -0.000370838 -0.000235226 -1 0 0.306907 -9.40858e-06 0.486806 1 -0.0683699 0.00939443 0.0587501 -0.00120255 -0.0116347 5.54181e-05 -0.0651423 0.00920912 0.0561319 -0.00119999 0.0111413 -5.17265e-05 0.00339445 -0.000106722 0.0151824 0.000201611 0.00136444 -3.94456e-07 0.306905 -5.57049e-06 0.486831 8.59546e-06 0 -8.59546e-06 0.000552821 0 -0.000552821 0.306907 -9.40858e-06 0.486806 -0.000355141 0.306905 -5.57049e-06 0.000277027 9.20014e-05 -0.00093583 0.00188815 0.00172533 7.90903e-05 3.14138 -0.000290772 -0.785353 3.14136 -0.000370841 -0.785365 
0.707126 0.707074 -0.000420876 0 0.707074 -0.707126 -8.37568e-05 0 -0.000356842 -0.000238369 -1 0 0.306906 -1.08373e-05 0.486812 1 -0.041096 0.0278027 -0.0448147 -0.0053033 -0.00982136 2.97589e-05 -0.0372976 0.0275813 -0.04742 -0.00529359 0.00920763 -2.494e-05 -0.00250509 7.87606e-05 -0.0112038 -0.000148786 -0.00100695 2.92194e-07 0.306905 -5.57049e-06 0.486831 9.15711e-06 0 -9.15711e-06 0.000570482 0 -0.000570482 0.306906 -1.08373e-05 0.486812 -0.000355141 0.306905 -5.57049e-06 0.000394537 -0.000409001 0.000675049 0.00024164 -0.00144314 -0.00115749 3.14138 -0.000290772 -0.785353 3.14135 -0.000356845 -0.785361 
0.707124 0.707076 -0.00042889 0 0.707076 -0.707124 -9.17241e-05 0 -0.000368141 -0.000238402 -1 0 0.306906 -1.00742e-05 0.486808 1 -0.198416 0.0051627 0.0925619 9.738e-05 -0.037155 4.90096e-05 -0.194761 0.00494397 0.0898227 0.000104836 0.0365807 -3.95961e-05 0.00622554 -0.000195718 0.0278445 0.000369768 0.00250242 -7.30386e-07 0.306905 -5.57049e-06 0.486831 9.73642e-06 0 -9.73642e-06 0.000588132 0 -0.000588132 0.306906 -1.00742e-05 0.486808 -0.000355141 0.306905 -5.57049e-06 0.000702591 -1.63223e-05 -0.00170982 0.00016057 0.00512707 6.18519e-05 3.14138 -0.000290772 -0.785353 3.14135 -0.000368145 -0.785364 
0.707122 0.707078 -0.000436157 0 0.707078 -0.707122 -9.36861e-05 0 -0.000374667 -0.000242154 -1 0 0.306908 -7.49815e-06 0.486807 1 -0.218773 -0.113726 0.0702071 0.0202968 -0.0420119 -7.97342e-05 -0.215126 -0.113977 0.0673644 0.0203092 0.0414463 8.30608e-05 0.00506471 -0.000159178 0.0226532 0.000300827 0.00203582 -6.03771e-07 0.306905 -5.57049e-06 0.486831 1.03334e-05 0 -1.03334e-05 0.000605772 0 -0.000605772 0.306908 -7.49815e-06 0.486807 -0.000355141 0.306905 -5.57049e-06 0.000838861 0.00180776 -0.00139358 -0.00113997 0.00500945 0.00418796 3.14138 -0.000290772 -0.785353 3.14135 -0.000374671 -0.785367 
