O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 -0.00013023 -6.01733e-06 0 -0.000130229 -0.99999 0.000297016 0 -6.05607e-06 -0.000297018 -1 0 0.306988 -3.49033e-05 0.486862 1 -0.100388 -0.00489174 0.0157268 0.00127439 -0.0194458 -0.000263892 -0.106187 -0.00398809 0.0144869 0.00107773 0.0207497 0.000271973 0.000437381 -1.37941e-05 0.00195598 2.62478e-05 0.000175663 -5.22839e-08 0.306993 -3.81515e-05 0.486877 0 0 0 0 0 0 0.306988 -3.49033e-05 0.486862 0.306988 0.306993 -3.81515e-05 0.000416651 -2.52117e-06 -0.000119888 -0.000289547 -5.40687e-05 0.00365264 3.14128 2.79806e-05 0.000138975 3.1413 -6.05612e-06 0.00013023 
0.99999 -0.000132619 -1.19365e-05 0 -0.000132615 -0.99999 0.000298734 0 -1.19762e-05 -0.000298735 -1 0 0.306987 -3.36005e-05 0.48686 1 -0.0645001 -0.0595764 0.070445 0.011079 -0.0113066 -0.000203698 -0.0711175 -0.0587523 0.0689407 0.0108921 0.0127994 0.000209455 0.00225691 -7.11721e-05 0.0100931 0.000135443 0.000906426 -2.72131e-07 0.306993 -3.81515e-05 0.486877 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306987 -3.36005e-05 0.48686 0.306987 0.306993 -3.81515e-05 -7.64013e-05 0.000430682 -0.00061646 -0.000761292 0.00201072 0.00163474 3.14128 2.79806e-05 0.000138975 3.14129 -1.19763e-05 0.000132617 
0.99999 -0.000139784 -2.46589e-06 0 -0.000139783 -0.99999 0.00029221 0 -2.50676e-06 -0.000292212 -1 0 0.306986 -3.50703e-05 0.486865 1 0.110184 0.0482088 0.00801036 -0.0086563 0.0225872 9.90098e-05 0.105326 0.049359 0.00672539 -0.00890096 -0.0214768 -0.000106348 -0.000392512 1.23807e-05 -0.00175526 -2.35533e-05 -0.000157641 4.60807e-08 0.306993 -3.81515e-05 0.486877 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306986 -3.50703e-05 0.486865 0.306986 0.306993 -3.81515e-05 -0.000258914 -0.000203464 0.000107366 0.00166826 -0.000677943 -0.000226934 3.14128 2.79806e-05 0.000138975 3.1413 -2.50679e-06 0.000139785 
0.99999 -0.000131966 -3.24582e-06 0 -0.000131965 -0.99999 0.000292336 0 -3.28443e-06 -0.000292338 -1 0 0.306985 -3.5274e-05 0.486864 1 0.313634 0.0593834 -0.0852026 -0.0120233 0.0605596 5.23221e-05 0.308824 0.0605272 -0.0865843 -0.012267 -0.0594517 -6.89112e-05 -0.00415263 0.000130983 -0.01857 -0.000249186 -0.00166778 4.87916e-07 0.306993 -3.81515e-05 0.486877 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306985 -3.5274e-05 0.486864 0.306985 0.306993 -3.81515e-05 -0.000633468 1.30932e-05 0.00113401 0.00370301 -0.00303141 0.00230921 3.14128 2.79806e-05 0.000138975 3.1413 -3.28446e-06 0.000131966 
0.99999 -0.000142935 -1.3549e-05 0 -0.000142931 -0.99999 0.000292164 0 -1.35909e-05 -0.000292165 -1 0 0.306985 -3.49005e-05 0.48686 1 0.200308 0.0504102 0.0839258 -0.00817662 0.042485 0.000662752 0.193932 0.0515876 0.0821204 -0.00843672 -0.0410208 -0.000675628 0.00183863 -5.79937e-05 0.00822245 0.000110334 0.000738432 -2.17023e-07 0.306993 -3.81515e-05 0.486877 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306985 -3.49005e-05 0.48686 0.306985 0.306993 -3.81515e-05 -0.00103552 -0.000562351 -0.000502416 -0.000245358 0.0018282 -0.0105656 3.14128 2.79806e-05 0.000138975 3.1413 -1.3591e-05 0.000142932 
0.99999 -0.000139828 -3.44064e-06 0 -0.000139827 -0.99999 0.000299827 0 -3.4826e-06 -0.00029983 -1 0 0.306984 -3.48764e-05 0.486863 1 0.258076 0.00357493 0.0904419 0.00228618 0.0550983 7.09047e-05 0.253609 0.00431043 0.0889503 0.0021178 -0.0540573 -8.69352e-05 0.0016269 -5.13049e-05 0.00727522 9.7631e-05 0.000653395 -1.96063e-07 0.306993 -3.81515e-05 0.486877 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.306984 -3.48764e-05 0.486863 0.306984 0.306993 -3.81515e-05 -0.00118052 -0.00111861 -0.000444607 -0.00611273 0.00158513 -0.00645914 3.14128 2.79806e-05 0.000138975 3.14129 -3.48263e-06 0.000139829 
0.99999 -0.000138032 -9.3289e-06 0 -0.00013803 -0.99999 0.000306161 0 -9.37125e-06 -0.000306163 -1 0 0.306985 -3.65061e-05 0.48686 1 0.202121 0.0137311 0.0570237 8.16798e-05 0.0460729 0.000157981 0.196855 0.0141377 0.0552926 -2.84141e-05 -0.0448494 -0.000169776 -7.53788e-10 2.37676e-11 -3.37095e-09 -4.52398e-11 -3.02738e-10 9.30196e-14 0.306993 -3.81515e-05 0.486877 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.306985 -3.65061e-05 0.48686 0.306985 0.306993 -3.81515e-05 -2.40401e-05 -0.000877592 1.36525e-06 -0.00417233 -0.00334788 -0.00418564 3.14128 2.79806e-05 0.000138975 3.14129 -9.37134e-06 0.000138031 
0.99999 -0.000143342 -1.3402e-06 0 -0.000143341 -0.99999 0.000309023 0 -1.38451e-06 -0.000309026 -1 0 0.306986 -3.8939e-05 0.486861 1 0.266349 0.0520509 0.0216302 -0.00707539 0.0581338 0.000302511 0.262619 0.0522803 0.020116 -0.00714739 -0.0572479 -0.000319503 -0.00139784 4.40795e-05 -0.00625113 -8.38984e-05 -0.000561411 1.73446e-07 0.306993 -3.81515e-05 0.486877 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306986 -3.8939e-05 0.486861 0.306986 0.306993 -3.81515e-05 -7.76463e-05 -0.00110125 0.000381336 -0.00335115 -0.00449168 -0.00531608 3.14128 2.79806e-05 0.000138975 3.14128 -1.38453e-06 0.000143343 
0.99999 -0.00013389 2.38843e-06 0 -0.00013389 -0.99999 0.000316451 0 2.34608e-06 -0.000316454 -1 0 0.306987 -3.62465e-05 0.486861 1 0.360475 -0.112977 -0.279606 0.0187704 0.068788 9.70298e-05 0.357576 -0.11316 -0.281025 0.0187808 -0.0680835 -0.000114854 -0.0119467 0.000376584 -0.0534258 -0.000717067 -0.00479816 1.51535e-06 0.306993 -3.81515e-05 0.486877 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306987 -3.62465e-05 0.486861 0.306987 0.306993 -3.81515e-05 0.000634107 0.000216626 0.0032632 -0.00479685 -0.0110406 -0.000829529 3.14128 2.79806e-05 0.000138975 3.14128 2.34611e-06 0.000133892 
0.99999 -0.0001377 -5.76976e-06 0 -0.000137699 -0.99999 0.000318505 0 -5.81368e-06 -0.000318508 -1 0 0.306989 -4.14197e-05 0.486858 1 -0.221287 0.116398 0.00581008 -0.0185864 -0.0428698 2.92429e-05 -0.225382 0.116123 0.00405187 -0.0185657 0.0438473 -1.14746e-05 0.00013663 -4.30805e-06 0.000611043 8.20194e-06 5.48751e-05 -1.75091e-08 0.306993 -3.81515e-05 0.486877 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306989 -4.14197e-05 0.486858 0.306989 0.306993 -3.81515e-05 0.00104771 -0.00159021 -3.98071e-05 -0.0030071 -0.00108288 -0.00175848 3.14128 2.79806e-05 0.000138975 3.14127 -5.81373e-06 0.0001377 
