O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_R bodyRPY_P bodyRPY_Y bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz
0.99999 -9.64646e-05 -9.01015e-05 0 -9.64365e-05 -0.99999 0.000311463 0 -9.01324e-05 -0.000311457 -1 0 0.306982 -2.16284e-05 0.48684 1 -0.141724 0.0130818 0.0814188 -0.00110776 -0.024798 4.7676e-06 0.00500097 -0.000157416 0.0223692 0.000300122 0.00200841 -6.51586e-07 0.306979 -2.22512e-05 0.486845 8.98201e-07 0 -8.98201e-07 0.00017946 0 -0.00017946 0.306982 -2.16284e-05 0.48684 2.89157e-06 6.22864e-07 -4.76459e-06 -4.41539e-06 -1.46266e-07 7.98031e-06 0.000935716 -0.000346756 -0.00136667 3.14128 -9.01333e-05 9.64375e-05 3.14129 -9.04307e-05 0.000112398 -0.141713 0.0130181 0.0814261 -0.00109518 0.0247953 3.70063e-06 
0.99999 -9.2529e-05 -9.15929e-05 0 -9.25006e-05 -0.99999 0.000310918 0 -9.16226e-05 -0.000310912 -1 0 0.306983 -2.12099e-05 0.486841 1 -0.153757 0.00725784 0.0457098 -0.000650902 -0.0289355 -1.77646e-05 0.00325486 -0.000102453 0.014559 0.000195333 0.00130717 -4.23657e-07 0.306979 -2.22512e-05 0.486845 1.08661e-06 0 -1.08661e-06 0.000197347 0 -0.000197347 0.306983 -2.12099e-05 0.486841 3.77729e-06 1.0413e-06 -4.41092e-06 -4.14276e-06 5.99396e-07 9.94809e-06 0.000925127 -0.000159801 -0.000890066 3.14128 -9.16234e-05 9.25014e-05 3.14129 -9.04307e-05 0.000112398 -0.15378 0.00719862 0.04571 -0.00063924 0.0289404 2.75865e-05 
0.99999 -9.23534e-05 -9.79806e-05 0 -9.23223e-05 -0.99999 0.000318011 0 -9.8011e-05 -0.000318005 -1 0 0.306983 -2.09451e-05 0.486839 1 -0.120072 0.0382357 0.0328384 -0.00594892 -0.0226744 2.07282e-05 0.0023198 -7.3007e-05 0.0103768 0.000139231 0.000931645 -3.09427e-07 0.306979 -2.22512e-05 0.486845 1.29289e-06 0 -1.29289e-06 0.000215223 0 -0.000215223 0.306983 -2.09451e-05 0.486839 4.29629e-06 1.30613e-06 -6.66113e-06 -7.68893e-06 3.79363e-06 1.00362e-05 0.00071429 -0.00079785 -0.000634956 3.14127 -9.80119e-05 9.23232e-05 3.14129 -9.04307e-05 0.000112398 -0.120237 0.0381276 0.0328143 -0.00592848 0.0227103 -1.19572e-05 
0.99999 -8.22724e-05 -9.74309e-05 0 -8.22416e-05 -0.99999 0.000316287 0 -9.74579e-05 -0.000316282 -1 0 0.306982 -2.10155e-05 0.48684 1 -0.00473967 0.0553098 -0.0226884 -0.00910034 -0.00181596 -0.000132377 -0.00134881 4.24483e-05 -0.00603327 -8.09495e-05 -0.000541685 1.78933e-07 0.306979 -2.22512e-05 0.486845 1.51705e-06 0 -1.51705e-06 0.000233088 0 -0.000233088 0.306982 -2.10155e-05 0.48684 2.87644e-06 1.23571e-06 -4.9467e-06 -6.82694e-06 3.51863e-06 1.50767e-05 1.88157e-05 -0.00132844 0.000366914 3.14128 -9.74588e-05 8.22424e-05 3.14129 -9.04307e-05 0.000112398 -0.00489244 0.0552139 -0.0227111 -0.00908199 0.00184939 0.000135075 
0.99999 -9.09134e-05 -0.000109157 0 -9.08786e-05 -0.99999 0.000318779 0 -0.000109188 -0.000318772 -1 0 0.306983 -2.0207e-05 0.486837 1 -0.109316 0.0196089 0.0294476 -0.00268474 -0.0211899 -3.7436e-05 0.00222392 -6.9981e-05 0.00994815 0.000133478 0.000893131 -2.98788e-07 0.306979 -2.22512e-05 0.486845 1.75906e-06 0 -1.75906e-06 0.000250943 0 -0.000250943 0.306983 -2.0207e-05 0.486837 4.22043e-06 2.04425e-06 -8.33319e-06 -8.07239e-06 9.38208e-06 1.07564e-05 0.000388717 -0.000662218 -0.000609269 3.14127 -0.000109189 9.08794e-05 3.14129 -9.04307e-05 0.000112398 -0.109732 0.0194991 0.0293732 -0.00266502 0.021282 4.56338e-05 
0.99999 -9.0191e-05 -0.000108636 0 -9.01571e-05 -0.99999 0.000312467 0 -0.000108666 -0.00031246 -1 0 0.306981 -2.13859e-05 0.486839 1 0.0124609 0.0530862 -0.0256484 -0.00936581 0.000871028 -4.92283e-06 -0.00133121 4.18995e-05 -0.00595467 -7.98922e-05 -0.000534611 1.75436e-07 0.306979 -2.22512e-05 0.486845 2.01893e-06 0 -2.01893e-06 0.000268786 0 -0.000268786 0.306981 -2.13859e-05 0.486839 2.49702e-06 8.65274e-07 -6.27422e-06 -4.91655e-06 9.12125e-06 1.11172e-05 -0.000315947 -0.000909502 0.000361612 3.14128 -0.000108667 9.01579e-05 3.14129 -9.04307e-05 0.000112398 0.0120538 0.0530217 -0.0257247 -0.00935472 -0.000780596 6.7091e-06 
0.99999 -8.8535e-05 -0.000105951 0 -8.85016e-05 -0.99999 0.000315822 0 -0.00010598 -0.000315815 -1 0 0.306982 -2.29452e-05 0.486839 1 0.0259223 0.0558167 -0.00605462 -0.00949475 0.00486985 -1.31746e-05 -0.00053825 1.69418e-05 -0.00240766 -3.23047e-05 -0.000216161 7.1574e-08 0.306979 -2.22512e-05 0.486845 2.29663e-06 0 -2.29663e-06 0.000286619 0 -0.000286619 0.306982 -2.29452e-05 0.486839 3.09634e-06 -6.9401e-07 -6.30444e-06 -6.59403e-06 7.77881e-06 1.19454e-05 -0.000191606 -0.000971762 0.000144749 3.14128 -0.000105981 8.85024e-05 3.14129 -9.04307e-05 0.000112398 0.0255771 0.055727 -0.00611646 -0.00947855 -0.00479347 1.37716e-05 
0.99999 -9.10535e-05 -0.000113517 0 -9.10176e-05 -0.99999 0.000315924 0 -0.000113547 -0.000315917 -1 0 0.306982 -2.37355e-05 0.486836 1 -0.0986127 0.0543856 0.102261 -0.00820692 -0.0165535 -1.7703e-05 0.00627733 -0.000197598 0.0280801 0.000376771 0.00252097 -8.37792e-07 0.306979 -2.22512e-05 0.486845 2.59216e-06 0 -2.59216e-06 0.000304441 0 -0.000304441 0.306982 -2.37355e-05 0.486836 2.95919e-06 -1.48431e-06 -9.38512e-06 -6.64466e-06 1.15619e-05 1.06862e-05 0.000156471 -0.000893403 -0.00171698 3.14128 -0.000113548 9.10185e-05 3.14129 -9.04307e-05 0.000112398 -0.0991285 0.0542978 0.102165 -0.00819186 0.0166679 2.49981e-05 
0.99999 -9.15218e-05 -0.000112407 0 -9.14859e-05 -0.99999 0.000319085 0 -0.000112437 -0.000319078 -1 0 0.306983 -2.32111e-05 0.486835 1 -0.132996 0.0497663 0.080966 -0.00683257 -0.0235674 -9.79861e-05 0.00497152 -0.000156477 0.0222392 0.000298407 0.00199657 -6.69501e-07 0.306979 -2.22512e-05 0.486845 2.90551e-06 0 -2.90551e-06 0.000322252 0 -0.000322252 0.306983 -2.32111e-05 0.486835 4.44315e-06 -9.59922e-07 -9.96209e-06 -8.22523e-06 1.10067e-05 1.04522e-05 0.000597588 -0.0014253 -0.00136078 3.14127 -0.000112438 9.14868e-05 3.14129 -9.04307e-05 0.000112398 -0.133486 0.0496554 0.080877 -0.00681296 0.0236757 0.000107445 
0.99999 -9.15231e-05 -0.000113746 0 -9.1487e-05 -0.99999 0.000317175 0 -0.000113776 -0.000317167 -1 0 0.306984 -2.28092e-05 0.486835 1 -0.211132 0.0342134 0.11016 -0.00425618 -0.0388198 -8.52429e-05 0.00728926 -0.000229438 0.0326077 0.000437521 0.00292739 -9.76617e-07 0.306979 -2.22512e-05 0.486845 3.23667e-06 0 -3.23667e-06 0.000340053 0 -0.000340053 0.306984 -2.28092e-05 0.486835 5.03902e-06 -5.57959e-07 -1.0581e-05 -7.27005e-06 1.1676e-05 1.04514e-05 0.000763381 -0.000923657 -0.00199397 3.14128 -0.000113777 9.14879e-05 3.14129 -9.04307e-05 0.000112398 -0.211652 0.0341166 0.110063 -0.00423944 0.0389352 9.91866e-05 
0.99999 -8.75979e-05 -0.000112328 0 -8.7562e-05 -0.99999 0.000319657 0 -0.000112357 -0.00031965 -1 0 0.306985 -2.45207e-05 0.486835 1 -0.165387 0.0485538 0.0782931 -0.00711521 -0.0306301 -9.15144e-05 0.0052068 -0.000163894 0.0232921 0.00031254 0.00209108 -7.02363e-07 0.306979 -2.22512e-05 0.486845 3.58561e-06 0 -3.58561e-06 0.000357843 0 -0.000357843 0.306985 -2.45207e-05 0.486835 5.62766e-06 -2.26951e-06 -1.06206e-05 -8.51134e-06 1.09674e-05 1.24142e-05 0.000659851 -0.00104635 -0.00142573 3.14127 -0.000112358 8.75628e-05 3.14129 -9.04307e-05 0.000112398 -0.165874 0.0484387 0.0782048 -0.00709472 0.0307379 0.000103403 
0.99999 -9.15197e-05 -0.000117115 0 -9.14818e-05 -0.99999 0.00032326 0 -0.000117146 -0.000323253 -1 0 0.306985 -2.34983e-05 0.486833 1 -0.281789 0.0231145 0.120463 -0.0024924 -0.0527888 -4.1968e-05 0.00832892 -0.000262117 0.0372595 0.000499965 0.00334495 -1.13792e-06 0.306979 -2.22512e-05 0.486845 3.95235e-06 0 -3.95235e-06 0.000375622 0 -0.000375622 0.306985 -2.34983e-05 0.486833 6.49515e-06 -1.24706e-06 -1.21651e-05 -1.03128e-05 1.33612e-05 1.04535e-05 0.00111124 -0.000577828 -0.0022786 3.14127 -0.000117147 9.14827e-05 3.14129 -9.04307e-05 0.000112398 -0.282383 0.0229751 0.120355 -0.00246778 0.0529202 6.06266e-05 
0.99999 -9.55761e-05 -0.00011945 0 -9.55374e-05 -0.99999 0.000323634 0 -0.000119482 -0.000323626 -1 0 0.306984 -2.5875e-05 0.486831 1 -0.125206 0.0511122 0.145644 -0.00690133 -0.020053 -3.52333e-05 0.00865032 -0.000272283 0.0386976 0.000519285 0.00347402 -1.18432e-06 0.306979 -2.22512e-05 0.486845 4.33685e-06 0 -4.33685e-06 0.00039339 0 -0.00039339 0.306984 -2.5875e-05 0.486831 5.02669e-06 -3.62376e-06 -1.44806e-05 -1.04993e-05 1.45284e-05 8.42528e-06 0.000283783 -0.00104692 -0.00236676 3.14127 -0.000119483 9.55383e-05 3.14129 -9.04307e-05 0.000112398 -0.125852 0.0509709 0.145526 -0.00687665 0.020196 4.37612e-05 
0.99999 -8.98583e-05 -0.000109068 0 -8.98228e-05 -0.99999 0.000326206 0 -0.000109098 -0.000326199 -1 0 0.306986 -2.44817e-05 0.486834 1 -0.121514 0.0144046 0.0462276 -0.000968405 -0.0224201 -0.000171491 0.00289748 -9.11865e-05 0.0129618 0.000173935 0.00116366 -3.97913e-07 0.306979 -2.22512e-05 0.486845 4.73912e-06 0 -4.73912e-06 0.000411148 0 -0.000411148 0.306986 -2.44817e-05 0.486834 6.86697e-06 -2.23048e-06 -1.15887e-05 -1.17859e-05 9.33769e-06 1.12842e-05 0.000625054 -0.000983138 -0.000796272 3.14127 -0.000109099 8.98236e-05 3.14129 -9.04307e-05 0.000112398 -0.121925 0.0142412 0.0461586 -0.000938376 0.0225104 0.000180237 
0.99999 -9.65423e-05 -0.000119181 0 -9.65029e-05 -0.99999 0.000330348 0 -0.000119214 -0.00033034 -1 0 0.306987 -2.64153e-05 0.48683 1 -0.152065 0.0316145 0.0928481 -0.00368806 -0.0272536 -0.000103531 0.00578153 -0.000181956 0.0258647 0.000347102 0.00232192 -8.07049e-07 0.306979 -2.22512e-05 0.486845 5.15915e-06 0 -5.15915e-06 0.000428895 0 -0.000428895 0.306987 -2.64153e-05 0.48683 7.69508e-06 -4.16407e-06 -1.50918e-05 -1.38566e-05 1.43943e-05 7.94253e-06 0.000547676 -0.00109334 -0.00158437 3.14126 -0.000119215 9.65038e-05 3.14129 -9.04307e-05 0.000112398 -0.152703 0.0314247 0.0927359 -0.00365407 0.0273941 0.000114289 
0.99999 -8.82772e-05 -0.000122836 0 -8.82361e-05 -0.99999 0.000334586 0 -0.000122866 -0.000334578 -1 0 0.306987 -2.51265e-05 0.48683 1 -0.133635 -0.00846879 0.0589546 0.00255622 -0.0250982 -0.000139583 0.00392489 -0.000123485 0.0175588 0.000235637 0.00157627 -5.55398e-07 0.306979 -2.22512e-05 0.486845 5.59691e-06 0 -5.59691e-06 0.000446631 0 -0.000446631 0.306987 -2.51265e-05 0.48683 7.90304e-06 -2.87526e-06 -1.51602e-05 -1.59751e-05 1.6222e-05 1.20753e-05 0.000406125 -0.000270189 -0.0010778 3.14126 -0.000122868 8.8237e-05 3.14129 -9.04307e-05 0.000112398 -0.134353 -0.00868784 0.0588286 0.00259564 0.0252565 0.000149349 
0.99999 -9.22138e-05 -0.000115614 0 -9.21754e-05 -0.99999 0.000331438 0 -0.000115645 -0.00033143 -1 0 0.306987 -2.73111e-05 0.486833 1 -0.0722264 0.0348823 -0.0015769 -0.00578835 -0.0148276 -3.77777e-05 0.000240009 -7.5529e-06 0.00107369 1.44089e-05 9.63896e-05 -3.35572e-08 0.306979 -2.22512e-05 0.486845 6.0524e-06 0 -6.0524e-06 0.000464356 0 -0.000464356 0.306987 -2.73111e-05 0.486833 8.19646e-06 -5.05986e-06 -1.21629e-05 -1.44015e-05 1.26108e-05 1.01068e-05 0.000286427 -0.000715052 -7.20982e-05 3.14126 -0.000115646 9.21763e-05 3.14129 -9.04307e-05 0.000112398 -0.0727833 0.0346835 -0.00167212 -0.0057522 0.0149501 4.47901e-05 
0.99999 -8.57432e-05 -0.000121206 0 -8.57024e-05 -0.99999 0.000336348 0 -0.000121236 -0.00033634 -1 0 0.306987 -2.48767e-05 0.48683 1 -0.0839363 -0.0149562 0.0428734 0.00315567 -0.0154656 -9.29271e-05 0.00270536 -8.51068e-05 0.0121029 0.000162421 0.0010865 -3.8448e-07 0.306979 -2.22512e-05 0.486845 6.52562e-06 0 -6.52562e-06 0.00048207 0 -0.00048207 0.306987 -2.48767e-05 0.48683 8.29989e-06 -2.62546e-06 -1.48138e-05 -1.68561e-05 1.5407e-05 1.33425e-05 0.000298204 0.000148085 -0.000745665 3.14126 -0.000121237 8.57032e-05 3.14129 -9.04307e-05 0.000112398 -0.0846174 -0.0151885 0.042756 0.00319784 0.0156155 9.95213e-05 
0.99999 -9.48712e-05 -0.000121449 0 -9.48301e-05 -0.99999 0.000338826 0 -0.000121483 -0.000338818 -1 0 0.306987 -2.53297e-05 0.486831 1 -0.0175252 0.00105311 0.0220768 0.000161508 -0.00289775 3.25345e-06 0.00119376 -3.75546e-05 0.00534047 7.16719e-05 0.000479424 -1.70858e-07 0.306979 -2.22512e-05 0.486845 7.01654e-06 0 -7.01654e-06 0.000499774 0 -0.000499774 0.306987 -2.53297e-05 0.486831 7.97354e-06 -3.07852e-06 -1.41301e-05 -1.80955e-05 1.5529e-05 8.77853e-06 -7.23832e-05 -0.000133908 -0.000333317 3.14125 -0.000121484 9.4831e-05 3.14129 -9.04307e-05 0.000112398 -0.018211 0.000803007 0.02196 0.000206886 0.00304839 -7.34776e-07 
0.99999 -9.51563e-05 -0.000127179 0 -9.51136e-05 -0.99999 0.000335861 0 -0.000127212 -0.000335852 -1 0 0.306988 -2.62033e-05 0.486828 1 -0.0895421 -0.00154988 0.0665466 0.000977503 -0.0157309 -2.52438e-05 0.00404422 -0.000127251 0.0180931 0.000242817 0.0016242 -5.75394e-07 0.306979 -2.22512e-05 0.486845 7.52516e-06 0 -7.52516e-06 0.000517467 0 -0.000517467 0.306988 -2.62033e-05 0.486828 9.10895e-06 -3.95212e-06 -1.66978e-05 -1.66123e-05 1.83938e-05 8.63586e-06 0.000283733 2.72579e-05 -0.00111237 3.14126 -0.000127214 9.51145e-05 3.14129 -9.04307e-05 0.000112398 -0.0903581 -0.00177665 0.0664018 0.00101785 0.0159109 3.19507e-05 
0.99999 -9.55147e-05 -0.000123309 0 -9.5473e-05 -0.99999 0.00033848 0 -0.000123343 -0.000338472 -1 0 0.306989 -2.74317e-05 0.486828 1 -0.0376039 0.0198608 0.0273778 -0.00310523 -0.0064223 9.688e-06 0.00146766 -4.618e-05 0.00656605 8.81225e-05 0.000589431 -2.10021e-07 0.306979 -2.22512e-05 0.486845 8.05147e-06 0 -8.05147e-06 0.00053515 0 -0.00053515 0.306989 -2.74317e-05 0.486828 9.91035e-06 -5.18047e-06 -1.69777e-05 -1.79223e-05 1.6459e-05 8.45678e-06 0.000204245 -0.000273578 -0.000409222 3.14125 -0.000123344 9.54739e-05 3.14129 -9.04307e-05 0.000112398 -0.0383317 0.0196138 0.0272523 -0.00306064 0.00658236 -5.58159e-06 
0.99999 -0.000100934 -0.000126106 0 -0.000100891 -0.99999 0.00034137 0 -0.000126142 -0.00034136 -1 0 0.306988 -2.84039e-05 0.486829 1 -0.116096 0.0642829 0.0350055 -0.0101374 -0.0222062 1.19903e-05 0.00240498 -7.56668e-05 0.0107594 0.000144406 0.000965868 -3.47335e-07 0.306979 -2.22512e-05 0.486845 8.59546e-06 0 -8.59546e-06 0.000552821 0 -0.000552821 0.306988 -2.84039e-05 0.486829 9.31177e-06 -6.15272e-06 -1.6587e-05 -1.93669e-05 1.78578e-05 5.74727e-06 0.00045681 -0.0014534 -0.000665743 3.14125 -0.000126143 0.000100892 3.14129 -9.04307e-05 0.000112398 -0.116886 0.0640161 0.0348692 -0.0100894 0.0223798 -1.6561e-06 
0.99999 -9.86577e-05 -0.000128042 0 -9.86133e-05 -0.99999 0.000346465 0 -0.000128078 -0.000346456 -1 0 0.30699 -2.74766e-05 0.486828 1 -0.158744 0.00640175 0.0574282 7.04574e-06 -0.030023 -7.91902e-05 0.00389921 -0.000122659 0.0174447 0.00023414 0.00156598 -5.7156e-07 0.306979 -2.22512e-05 0.486845 9.15711e-06 0 -9.15711e-06 0.000570482 0 -0.000570482 0.30699 -2.74766e-05 0.486828 1.10247e-05 -5.22538e-06 -1.74076e-05 -2.19143e-05 1.88259e-05 6.88578e-06 0.000620838 -0.000517605 -0.00107443 3.14125 -0.000128079 9.86142e-05 3.14129 -9.04307e-05 0.000112398 -0.159576 0.00609886 0.0572867 6.18434e-05 0.0302056 9.12544e-05 
