O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_R bodyRPY_P bodyRPY_Y bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz
0.99999 -8.34366e-05 -5.69992e-05 0 -8.34188e-05 -0.99999 0.000312829 0 -5.70259e-05 -0.000312827 -1 0 0.306994 -1.917e-05 0.48684 1 -0.0905548 -0.0208399 0.106001 0.00550597 -0.0118297 6.26267e-05 0.00517502 -0.00016289 0.0231495 0.000310588 0.0020785 -6.6705e-07 0.306997 -1.76397e-05 0.486861 8.98201e-07 0 -8.98201e-07 0.00017946 0 -0.00017946 0.306994 -1.917e-05 0.48684 -2.33908e-06 -1.5303e-06 -2.18094e-05 -6.71537e-06 1.97008e-05 1.70592e-06 0.00129349 -9.87897e-05 -0.00141443 3.14128 -5.70264e-05 8.34196e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0932039 -0.0210898 0.10549 0.00554277 0.0124183 -5.69249e-05 
0.99999 -7.62412e-05 -5.62329e-05 0 -7.62236e-05 -0.99999 0.000313296 0 -5.62573e-05 -0.000313295 -1 0 0.306994 -1.95425e-05 0.486839 1 -0.146738 -0.00573543 0.118089 0.00258203 -0.0242611 -0.000108543 0.006751 -0.000212486 0.0301993 0.00040517 0.00271148 -8.71151e-07 0.306997 -1.76397e-05 0.486861 1.08661e-06 0 -1.08661e-06 0.000197347 0 -0.000197347 0.306994 -1.95425e-05 0.486839 -2.79142e-06 -1.90286e-06 -2.19581e-05 -6.9491e-06 1.93177e-05 5.30367e-06 0.00100897 -1.03475e-05 -0.0018449 3.14128 -5.62578e-05 7.62243e-05 3.14129 -1.76251e-05 8.68435e-05 -0.149334 -0.00599615 0.11759 0.00262158 0.024838 0.000118957 
0.99999 -7.12913e-05 -5.51655e-05 0 -7.12738e-05 -0.99999 0.00031812 0 -5.51887e-05 -0.000318119 -1 0 0.306995 -1.87674e-05 0.486841 1 -0.154386 -0.0362262 0.0737173 0.00741736 -0.0282875 -0.000215667 0.00463913 -0.000145994 0.0207522 0.000278434 0.00186327 -6.07323e-07 0.306997 -1.76397e-05 0.486861 1.29289e-06 0 -1.29289e-06 0.000215223 0 -0.000215223 0.306995 -1.87674e-05 0.486841 -1.70647e-06 -1.1277e-06 -2.05901e-05 -9.36108e-06 1.87841e-05 7.77869e-06 0.000748654 0.000311321 -0.00126848 3.14127 -5.51892e-05 7.12744e-05 3.14129 -1.76251e-05 8.68435e-05 -0.156904 -0.0365923 0.0732423 0.00747774 0.0288461 0.000227909 
0.99999 -7.50384e-05 -6.1717e-05 0 -7.50188e-05 -0.99999 0.000317465 0 -6.17414e-05 -0.000317464 -1 0 0.306995 -1.86135e-05 0.486838 1 -0.296923 -0.0223545 0.122222 0.00507294 -0.0565669 -0.000134248 0.00866261 -0.000272616 0.0387515 0.000519929 0.00347927 -1.13513e-06 0.306997 -1.76397e-05 0.486861 1.51705e-06 0 -1.51705e-06 0.000233088 0 -0.000233088 0.306995 -1.86135e-05 0.486838 -1.83286e-06 -9.73795e-07 -2.33082e-05 -9.03347e-06 2.20599e-05 5.90518e-06 0.00089545 0.00027882 -0.00236727 3.14128 -6.1742e-05 7.50195e-05 3.14129 -1.76251e-05 8.68435e-05 -0.299885 -0.0226997 0.121657 0.00512719 0.0572247 0.000155375 
0.99999 -7.02865e-05 -6.54969e-05 0 -7.02658e-05 -0.99999 0.000315599 0 -6.55198e-05 -0.000315597 -1 0 0.306994 -1.89456e-05 0.486837 1 -0.179781 0.0165353 0.0793946 -0.00249902 -0.0346586 -8.65326e-05 0.00567119 -0.000178479 0.0253697 0.000340377 0.00227778 -7.40152e-07 0.306997 -1.76397e-05 0.486861 1.75906e-06 0 -1.75906e-06 0.000250943 0 -0.000250943 0.306994 -1.89456e-05 0.486837 -2.41918e-06 -1.30594e-06 -2.39181e-05 -8.10008e-06 2.39498e-05 8.28111e-06 0.000357364 7.4506e-05 -0.00155083 3.14128 -6.55204e-05 7.02665e-05 3.14129 -1.76251e-05 8.68435e-05 -0.183001 0.0162344 0.0787733 -0.00245406 0.0353745 0.000101544 
0.99999 -7.90297e-05 -6.7594e-05 0 -7.90084e-05 -0.99999 0.000315172 0 -6.76196e-05 -0.00031517 -1 0 0.306995 -1.99402e-05 0.486837 1 -0.139361 0.0257841 0.0577256 -0.00434059 -0.0267388 7.64099e-05 0.00403453 -0.00012699 0.0180485 0.000242157 0.00162043 -5.26361e-07 0.306997 -1.76397e-05 0.486861 2.01893e-06 0 -2.01893e-06 0.000268786 0 -0.000268786 0.306995 -1.99402e-05 0.486837 -1.72123e-06 -2.3005e-06 -2.48381e-05 -7.88653e-06 2.49983e-05 3.90946e-06 0.000397474 -6.40452e-05 -0.00110422 3.14128 -6.76202e-05 7.90092e-05 3.14129 -1.76251e-05 8.68435e-05 -0.142724 0.0254944 0.0570748 -0.00429895 0.0274863 -6.45171e-05 
0.99999 -8.31621e-05 -7.17541e-05 0 -8.31394e-05 -0.99999 0.000316381 0 -7.17811e-05 -0.000316378 -1 0 0.306994 -2.05416e-05 0.486835 1 -0.0634181 0.00105785 0.0599549 -2.2727e-05 -0.0112231 8.01169e-05 0.0036306 -0.000114272 0.0162417 0.000217917 0.0014582 -4.76315e-07 0.306997 -1.76397e-05 0.486861 2.29663e-06 0 -2.29663e-06 0.000286619 0 -0.000286619 0.306994 -2.05416e-05 0.486835 -2.23611e-06 -2.9019e-06 -2.63683e-05 -8.49091e-06 2.70784e-05 1.84332e-06 -1.97174e-06 0.000285002 -0.000994238 3.14128 -7.17818e-05 8.31402e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0670611 0.000746302 0.0592497 2.16646e-05 0.0120328 -7.35596e-05 
0.99999 -8.26764e-05 -7.23427e-05 0 -8.26538e-05 -0.99999 0.000313318 0 -7.23693e-05 -0.000313315 -1 0 0.306996 -1.91802e-05 0.486835 1 -0.103347 -0.00923842 0.0539822 0.00147617 -0.0194769 0.000105282 0.00355634 -0.000111925 0.0159096 0.000213448 0.00142837 -4.62324e-07 0.306997 -1.76397e-05 0.486861 2.59216e-06 0 -2.59216e-06 0.000304441 0 -0.000304441 0.306996 -1.91802e-05 0.486835 -1.14933e-06 -1.54051e-06 -2.64087e-05 -6.95907e-06 2.73726e-05 2.08608e-06 0.000262254 0.000601805 -0.000974265 3.14128 -7.237e-05 8.26546e-05 3.14129 -1.76251e-05 8.68435e-05 -0.107034 -0.00948315 0.0532627 0.0015076 0.020297 -9.64025e-05 
0.99999 -8.53058e-05 -7.61234e-05 0 -8.52821e-05 -0.99999 0.000311531 0 -7.61507e-05 -0.000311527 -1 0 0.306995 -2.17576e-05 0.486833 1 -0.0915687 0.0414223 0.0891783 -0.00672113 -0.0159676 7.77474e-05 0.00544823 -0.000171525 0.0243737 0.000327018 0.00218824 -7.05581e-07 0.306997 -1.76397e-05 0.486861 2.90551e-06 0 -2.90551e-06 0.000322252 0 -0.000322252 0.306995 -2.17576e-05 0.486833 -1.44502e-06 -4.11787e-06 -2.85636e-05 -6.06526e-06 2.92629e-05 7.71371e-07 6.46327e-05 -0.000253897 -0.00149124 3.14128 -7.61514e-05 8.52829e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0955131 0.0412201 0.0884035 -0.00669912 0.0168456 -6.9601e-05 
0.99999 -8.03875e-05 -7.73786e-05 0 -8.03631e-05 -0.99999 0.000315419 0 -7.74047e-05 -0.000315416 -1 0 0.306995 -2.01498e-05 0.486832 1 -0.0715666 -0.0098299 0.0878787 0.00255246 -0.0116566 -9.46185e-05 0.00506591 -0.000159446 0.0226635 0.000304073 0.00203469 -6.6435e-07 0.306997 -1.76397e-05 0.486861 3.23667e-06 0 -3.23667e-06 0.000340053 0 -0.000340053 0.306995 -2.01498e-05 0.486832 -1.48359e-06 -2.51013e-06 -2.95643e-05 -8.00942e-06 2.98906e-05 3.2306e-06 4.25065e-05 0.000216636 -0.0013872 3.14128 -7.74055e-05 8.03639e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0755911 -0.0101148 0.0870947 0.00259029 0.0125518 0.000101465 
0.99999 -8.11573e-05 -7.20914e-05 0 -8.11344e-05 -0.99999 0.000317705 0 -7.21179e-05 -0.000317702 -1 0 0.306997 -1.96979e-05 0.486834 1 -0.0389794 -0.00786604 0.0161194 0.00265847 -0.00694021 -0.000202391 0.000527595 -1.66055e-05 0.0023603 3.16688e-05 0.000211906 -6.95093e-08 0.306997 -1.76397e-05 0.486861 3.58561e-06 0 -3.58561e-06 0.000357843 0 -0.000357843 0.306997 -1.96979e-05 0.486834 -6.99427e-09 -2.05817e-06 -2.75201e-05 -9.15284e-06 2.72471e-05 2.84574e-06 0.000196476 -0.000747904 -0.000148826 3.14127 -7.21186e-05 8.11352e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0426435 -0.00820584 0.0154123 0.00270831 0.00775435 0.000207676 
0.99999 -8.39675e-05 -7.81275e-05 0 -8.39425e-05 -0.99999 0.000320922 0 -7.81552e-05 -0.000320919 -1 0 0.306996 -2.25822e-05 0.486831 1 -0.0445377 0.0433326 0.0658485 -0.00592682 -0.00698763 -0.000148531 0.00357942 -0.000112664 0.0160136 0.000214871 0.00143765 -4.77476e-07 0.306997 -1.76397e-05 0.486861 3.95235e-06 0 -3.95235e-06 0.000375622 0 -0.000375622 0.306996 -2.25822e-05 0.486831 -5.77238e-07 -4.94253e-06 -3.02303e-05 -1.07611e-05 3.02653e-05 1.44073e-06 -0.000157582 -0.00133872 -0.000982031 3.14127 -7.81559e-05 8.39433e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0486065 0.0429294 0.0650656 -0.00586674 0.00789131 0.000154636 
0.99999 -8.23228e-05 -7.58415e-05 0 -8.22982e-05 -0.99999 0.000323929 0 -7.58689e-05 -0.000323926 -1 0 0.306997 -2.19685e-05 0.486831 1 -0.0275956 -0.0757665 0.0559954 0.0158819 -0.00329014 -0.000482174 0.00253604 -7.98143e-05 0.0113457 0.000152241 0.00101859 -3.41014e-07 0.306997 -1.76397e-05 0.486861 4.33685e-06 0 -4.33685e-06 0.00039339 0 -0.00039339 0.306997 -2.19685e-05 0.486831 -1.11218e-08 -4.32883e-06 -3.00756e-05 -1.22644e-05 2.91224e-05 2.26318e-06 -0.000164532 -0.000614211 -0.00069751 3.14127 -7.58696e-05 8.2299e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0315062 -0.076237 0.0552498 0.0159556 0.00415778 0.00048569 
0.99999 -8.38693e-05 -7.93512e-05 0 -8.38435e-05 -0.99999 0.000324748 0 -7.93792e-05 -0.000324745 -1 0 0.306998 -2.25418e-05 0.48683 1 -0.0666048 -0.0491692 0.0505182 0.0104149 -0.0116785 -0.000312908 0.00265861 -8.36698e-05 0.0118944 0.000159603 0.00106783 -3.58923e-07 0.306997 -1.76397e-05 0.486861 4.73912e-06 0 -4.73912e-06 0.000411148 0 -0.000411148 0.306998 -2.25418e-05 0.48683 9.55208e-07 -4.90213e-06 -3.14067e-05 -1.2674e-05 3.08773e-05 1.48996e-06 2.76047e-05 -0.000394225 -0.000731424 3.14127 -7.93799e-05 8.38443e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0707519 -0.0496538 0.0497264 0.0104903 0.0125987 0.000319548 
0.99999 -8.47365e-05 -7.98634e-05 0 -8.47103e-05 -0.99999 0.000328251 0 -7.98919e-05 -0.000328247 -1 0 0.306998 -2.30943e-05 0.48683 1 -0.0428826 -0.0596278 0.0290346 0.0121398 -0.00577369 -0.000217145 0.000650626 -2.04744e-05 0.00291084 3.90603e-05 0.000261323 -8.87712e-08 0.306997 -1.76397e-05 0.486861 5.15915e-06 0 -5.15915e-06 0.000428895 0 -0.000428895 0.306998 -2.30943e-05 0.48683 1.10797e-06 -5.45457e-06 -3.16061e-05 -1.44251e-05 3.11336e-05 1.05644e-06 0.000768616 -0.000163387 -0.00018411 3.14126 -7.98927e-05 8.47111e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0470603 -0.0601876 0.0282429 0.0122294 0.0067 0.000221891 
0.99999 -8.31886e-05 -7.05462e-05 0 -8.31652e-05 -0.99999 0.000330672 0 -7.05744e-05 -0.000330669 -1 0 0.306999 -2.20726e-05 0.486832 1 -0.0236421 -0.0605605 0.165256 0.0133884 0.00220688 -0.000242021 0.00844978 -0.000265862 0.0378028 0.000507273 0.00339386 -1.15645e-06 0.306997 -1.76397e-05 0.486861 5.59691e-06 0 -5.59691e-06 0.000446631 0 -0.000446631 0.306999 -2.20726e-05 0.486832 2.03233e-06 -4.43291e-06 -2.9323e-05 -1.56361e-05 2.64751e-05 1.8304e-06 7.81555e-06 8.1787e-05 -0.00231351 3.14126 -7.05751e-05 8.3166e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0271866 -0.0611822 0.164596 0.0134927 -0.00142242 0.000244162 
0.99999 -8.1817e-05 -7.82003e-05 0 -8.1791e-05 -0.99999 0.000332565 0 -7.82282e-05 -0.000332562 -1 0 0.306999 -2.42895e-05 0.48683 1 -0.0685467 -0.00193185 0.139951 0.00255955 -0.00892559 -0.000211077 0.0077508 -0.000243893 0.0346764 0.000465343 0.0031131 -1.07018e-06 0.306997 -1.76397e-05 0.486861 6.0524e-06 0 -6.0524e-06 0.000464356 0 -0.000464356 0.306999 -2.42895e-05 0.48683 2.12554e-06 -6.64978e-06 -3.1018e-05 -1.65824e-05 3.03022e-05 2.51626e-06 -0.000103975 -0.000519632 -0.0021232 3.14126 -7.8229e-05 8.17918e-05 3.14129 -1.76251e-05 8.68435e-05 -0.0726067 -0.00258659 0.139191 0.00266803 0.00982477 0.000218131 
0.99999 -7.27324e-05 -7.87052e-05 0 -7.27055e-05 -0.99999 0.000341475 0 -7.87308e-05 -0.000341472 -1 0 0.306999 -2.23892e-05 0.486829 1 -0.181521 -0.0739131 0.160876 0.0151674 -0.0312278 -0.000360229 0.00966116 -0.000303894 0.0432237 0.000580077 0.00388042 -1.36879e-06 0.306997 -1.76397e-05 0.486861 6.52562e-06 0 -6.52562e-06 0.00048207 0 -0.00048207 0.306999 -2.23892e-05 0.486829 2.3542e-06 -4.74948e-06 -3.20989e-05 -2.10374e-05 3.05549e-05 7.05881e-06 0.000345775 0.000558948 -0.00264526 3.14125 -7.87316e-05 7.27062e-05 3.14129 -1.76251e-05 8.68435e-05 -0.185605 -0.0747598 0.160128 0.0153132 0.0321305 0.000375338 
0.99999 -8.32495e-05 -8.02484e-05 0 -8.3222e-05 -0.99999 0.000343421 0 -8.02777e-05 -0.000343418 -1 0 0.307002 -2.52839e-05 0.486828 1 -0.400279 0.00897304 0.16076 0.00137136 -0.0759715 -0.000244491 0.0111568 -0.000350981 0.0499166 0.000669932 0.00448118 -1.59044e-06 0.306997 -1.76397e-05 0.486861 7.01654e-06 0 -7.01654e-06 0.000499774 0 -0.000499774 0.307002 -2.52839e-05 0.486828 4.87294e-06 -7.64418e-06 -3.31039e-05 -2.20104e-05 3.13267e-05 1.8003e-06 0.00121185 -0.00127083 -0.00305414 3.14125 -8.02785e-05 8.32228e-05 3.14129 -1.76251e-05 8.68435e-05 -0.404465 0.00808571 0.159994 0.0015238 0.0768963 0.000275338 
0.99999 -7.5875e-05 -7.52903e-05 0 -7.58492e-05 -0.99999 0.000341925 0 -7.53169e-05 -0.000341922 -1 0 0.307001 -2.41061e-05 0.486829 1 -0.371681 -0.0119404 0.159925 0.00441244 -0.0702876 -0.000282822 0.0110089 -0.000346308 0.0492542 0.000661018 0.00442178 -1.55952e-06 0.306997 -1.76397e-05 0.486861 7.52516e-06 0 -7.52516e-06 0.000517467 0 -0.000517467 0.307001 -2.41061e-05 0.486829 4.56594e-06 -6.46642e-06 -3.26907e-05 -2.12625e-05 2.88475e-05 5.4875e-06 0.00112608 -0.000437824 -0.00301422 3.14125 -7.53176e-05 7.585e-05 3.14129 -1.76251e-05 8.68435e-05 -0.375533 -0.0128004 0.159223 0.00456152 0.0711384 0.000311804 
0.99999 -8.85208e-05 -8.31562e-05 0 -8.84921e-05 -0.99999 0.000344622 0 -8.31875e-05 -0.000344618 -1 0 0.307003 -2.71494e-05 0.486826 1 -0.426893 0.0435426 0.154641 -0.00561389 -0.082289 -4.28352e-05 0.0113113 -0.000355902 0.05061 0.00067927 0.0045433 -1.61989e-06 0.306997 -1.76397e-05 0.486861 8.05147e-06 0 -8.05147e-06 0.00053515 0 -0.00053515 0.307003 -2.71494e-05 0.486826 6.64902e-06 -9.5097e-06 -3.56278e-05 -2.26109e-05 3.27807e-05 -8.3527e-07 0.00116433 -0.00111394 -0.0030975 3.14125 -8.31883e-05 8.84929e-05 3.14129 -1.76251e-05 8.68435e-05 -0.431274 0.0426323 0.153838 -0.0054582 0.0832571 7.62212e-05 
0.99999 -8.66868e-05 -7.2814e-05 0 -8.66616e-05 -0.99999 0.000347021 0 -7.28448e-05 -0.000347018 -1 0 0.307003 -2.60291e-05 0.486829 1 -0.109087 -0.000273151 0.0369377 0.00211147 -0.0179825 -5.4514e-05 0.00119064 -3.74546e-05 0.00532706 7.14975e-05 0.000478233 -1.7093e-07 0.306997 -1.76397e-05 0.486861 8.59546e-06 0 -8.59546e-06 0.000552821 0 -0.000552821 0.307003 -2.60291e-05 0.486829 6.59338e-06 -8.38937e-06 -3.25345e-05 -2.38107e-05 2.76097e-05 8.16272e-08 0.00147729 -0.0010986 -0.000334667 3.14125 -7.28455e-05 8.66624e-05 3.14129 -1.76251e-05 8.68435e-05 -0.112766 -0.00124596 0.0362806 0.00228225 0.0187933 6.51486e-05 
