O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 -7.29311e-05 -3.71844e-05 0 -7.29202e-05 -0.99999 0.00029087 0 -3.7206e-05 -0.00029087 -1 0 0.306984 -2.18695e-05 0.486849 1 -0.0256684 -0.0482106 0.0442281 0.00851246 -0.00450115 -0.000251995 -0.0289903 -0.0479359 0.0435381 0.00844716 0.00524598 0.000256118 0.00184382 -5.80774e-05 0.00824651 0.000110622 0.000740523 -2.1925e-07 0.306989 -2.73419e-05 0.486862 0 0 0 0 0 0 0.306984 -2.18695e-05 0.486849 0 0.306989 -2.73419e-05 -0.000190026 0.000657446 -0.000503664 0.000645863 0.00186832 0.00402227 3.1413 -7.84078e-06 8.80687e-05 3.1413 -3.72064e-05 7.29209e-05 
0.99999 -8.32473e-05 -2.8696e-05 0 -8.32389e-05 -0.99999 0.000292453 0 -2.87206e-05 -0.000292454 -1 0 0.306986 -2.41287e-05 0.486852 1 -0.0110309 0.0160126 -0.0479184 -0.00314041 -0.00333906 6.64004e-05 -0.0133937 0.0162156 -0.0484098 -0.00318891 0.0038686 -6.40089e-05 -0.00216761 6.82875e-05 -0.00969447 -0.000130053 -0.000870569 2.58045e-07 0.306989 -2.73419e-05 0.486862 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306986 -2.41287e-05 0.486852 0 0.306989 -2.73419e-05 0.000327243 -0.00023085 0.000592006 -0.000177619 -0.00160323 -0.000607036 3.1413 -7.84078e-06 8.80687e-05 3.1413 -2.87209e-05 8.32397e-05 
0.99999 -8.34164e-05 -2.8443e-05 0 -8.34081e-05 -0.99999 0.000292792 0 -2.84677e-05 -0.000292793 -1 0 0.306985 -2.16657e-05 0.486852 1 0.0516203 -0.0388898 0.0444808 0.00694764 0.0117492 3.82634e-05 0.0492867 -0.0386995 0.0439964 0.00690167 -0.0112263 -4.05809e-05 0.00142025 -4.47331e-05 0.00635197 8.52091e-05 0.000570411 -1.69247e-07 0.306989 -2.73419e-05 0.486862 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306985 -2.16657e-05 0.486852 0 0.306989 -2.73419e-05 -0.000353188 0.000469655 -0.000388002 0.000272904 0.000871109 -0.000913767 3.1413 -7.84078e-06 8.80687e-05 3.1413 -2.84679e-05 8.34089e-05 
0.99999 -8.83814e-05 -3.48542e-05 0 -8.83713e-05 -0.99999 0.000290649 0 -3.48802e-05 -0.000290649 -1 0 0.306984 -2.3002e-05 0.48685 1 -0.0694581 0.0237468 0.119112 -0.00438536 -0.0112891 0.000672949 -0.0725191 0.0240252 0.118474 -0.00445183 0.011975 -0.000668813 0.00529731 -0.000166874 0.023692 0.000317819 0.00212752 -6.28708e-07 0.306989 -2.73419e-05 0.486862 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306984 -2.3002e-05 0.48685 0 0.306989 -2.73419e-05 -0.000374743 0.000254691 -0.00144662 0.00321661 0.00413961 -0.0107015 3.1413 -7.84078e-06 8.80687e-05 3.1413 -3.48806e-05 8.83722e-05 
0.99999 -8.32056e-05 -3.27659e-05 0 -8.31961e-05 -0.99999 0.000290613 0 -3.27904e-05 -0.000290613 -1 0 0.306985 -2.1882e-05 0.486851 1 -0.175583 -0.230209 -0.0520484 0.0389887 -0.0321046 0.000353714 -0.178409 -0.229933 -0.0526387 0.0389242 0.0327381 -0.000344306 -0.00275457 8.6769e-05 -0.0123197 -0.000165262 -0.0011063 3.26545e-07 0.306989 -2.73419e-05 0.486862 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306985 -2.1882e-05 0.486851 0 0.306989 -2.73419e-05 0.00233592 0.00272044 0.000752201 6.36558e-05 -0.00768263 -0.00193168 3.1413 -7.84078e-06 8.80687e-05 3.1413 -3.27907e-05 8.31969e-05 
0.99999 -8.57587e-05 -3.24391e-05 0 -8.57493e-05 -0.99999 0.000289279 0 -3.24642e-05 -0.000289279 -1 0 0.306985 -2.24199e-05 0.48685 1 0.0469609 -0.150086 -0.102782 0.024311 0.0101975 0.000371802 0.0441697 -0.149762 -0.10337 0.0242373 -0.00957124 -0.000374711 -0.00551027 0.000173587 -0.0246446 -0.000330593 -0.00221307 6.50172e-07 0.306989 -2.73419e-05 0.486862 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.306985 -2.24199e-05 0.48685 0 0.306989 -2.73419e-05 0.00137798 0.0020738 0.00150495 0.00197948 -0.00836898 -0.00134579 3.1413 -7.84078e-06 8.80687e-05 3.1413 -3.24645e-05 8.57501e-05 
0.99999 -8.82695e-05 -3.10241e-05 0 -8.82605e-05 -0.99999 0.000289493 0 -3.105e-05 -0.000289493 -1 0 0.306984 -2.27613e-05 0.48685 1 0.0269066 -0.109393 -0.114935 0.0172489 0.00712388 0.000471345 0.0242752 -0.109079 -0.115489 0.0171776 -0.00653345 -0.000473536 -0.00623324 0.000196355 -0.0278778 -0.000373963 -0.00250343 7.35491e-07 0.306989 -2.73419e-05 0.486862 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.306984 -2.27613e-05 0.48685 0 0.306989 -2.73419e-05 0.0019364 0.00171266 0.00170238 0.00266593 -0.010778 -0.00155734 3.1413 -7.84078e-06 8.80687e-05 3.1413 -3.10503e-05 8.82614e-05 
0.99999 -8.37806e-05 -3.1471e-05 0 -8.37712e-05 -0.99999 0.000300473 0 -3.14965e-05 -0.000300474 -1 0 0.306984 -2.28083e-05 0.486848 1 0.090925 -0.168983 0.0166084 0.0298692 0.023823 8.02882e-05 0.088265 -0.169064 0.0160812 0.0298738 -0.0232301 -8.62034e-05 -0.0012426 3.91291e-05 -0.00555757 -7.45576e-05 -0.000499063 1.52129e-07 0.306989 -2.73419e-05 0.486862 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306984 -2.28083e-05 0.486848 0 0.306989 -2.73419e-05 0.00106784 0.00178444 0.00033898 -0.000956118 -0.00719191 0.000952086 3.1413 -7.84078e-06 8.80687e-05 3.14129 -3.14968e-05 8.3772e-05 
0.99999 -8.38208e-05 -3.26743e-05 0 -8.38109e-05 -0.99999 0.00030363 0 -3.27001e-05 -0.00030363 -1 0 0.306986 -2.46504e-05 0.486848 1 -0.0308935 -0.0771683 0.0136691 0.0155595 -0.00205094 -0.00017835 -0.0336829 -0.0773612 0.0131252 0.015585 0.0026715 0.000181017 -0.000645031 2.0313e-05 -0.00288496 -3.87054e-05 -0.000259064 7.98334e-08 0.306989 -2.73419e-05 0.486862 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306986 -2.46504e-05 0.486848 0 0.306989 -2.73419e-05 0.00106339 -0.000156439 0.000175727 -0.00618081 -0.00445987 0.000737111 3.1413 -7.84078e-06 8.80687e-05 3.14129 -3.27004e-05 8.38117e-05 
0.99999 -9.57408e-05 -3.91699e-05 0 -9.57287e-05 -0.99999 0.000307546 0 -3.91997e-05 -0.000307545 -1 0 0.306987 -2.61946e-05 0.486843 1 -0.295626 -0.00520986 0.221873 0.00475572 -0.050101 4.58939e-06 -0.299141 -0.00553294 0.221194 0.00480185 0.0508815 1.21418e-05 0.00917305 -0.000288893 0.0410296 0.000550503 0.00368422 -1.15327e-06 0.306989 -2.73419e-05 0.486862 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306987 -2.61946e-05 0.486843 0 0.306989 -2.73419e-05 0.00109479 -0.000815517 -0.00250544 -0.00530232 0.00250857 -0.00398358 3.1413 -7.84078e-06 8.80687e-05 3.14129 -3.92001e-05 9.57297e-05 
0.99999 -9.11359e-05 -4.04541e-05 0 -9.11234e-05 -0.99999 0.000309088 0 -4.04826e-05 -0.000309087 -1 0 0.306988 -2.4594e-05 0.486844 1 -0.464691 -0.049976 0.163181 0.0116067 -0.0850336 -1.91683e-05 -0.468347 -0.0503524 0.162479 0.0116629 0.0858453 4.73913e-05 0.00729683 -0.000229755 0.0326377 0.000437897 0.00293066 -9.2245e-07 0.306989 -2.73419e-05 0.486862 8.98201e-07 0 -8.98201e-07 0.00017946 0 -0.00017946 0.306988 -2.4594e-05 0.486844 0 0.306989 -2.73419e-05 0.00230068 -8.67684e-05 -0.00199349 -0.0042174 0.000100419 -0.00131448 3.1413 -7.84078e-06 8.80687e-05 3.14128 -4.0483e-05 9.11243e-05 
0.99999 -7.84786e-05 -4.60739e-05 0 -7.84642e-05 -0.99999 0.000312493 0 -4.60988e-05 -0.000312492 -1 0 0.306989 -2.521e-05 0.486842 1 -0.587073 -0.0330903 0.225941 0.00887613 -0.110242 -0.000354079 -0.591355 -0.0335794 0.225122 0.0089526 0.111193 0.00039303 0.0109508 -0.000344782 0.0489825 0.000657217 0.00439821 -1.40297e-06 0.306989 -2.73419e-05 0.486862 1.08661e-06 0 -1.08661e-06 0.000197347 0 -0.000197347 0.306989 -2.521e-05 0.486842 0 0.306989 -2.73419e-05 0.00189777 -7.31876e-05 -0.00299108 -0.00309461 0.00525759 0.00325638 3.1413 -7.84078e-06 8.80687e-05 3.14128 -4.60993e-05 7.84649e-05 
0.99999 -8.92551e-05 -4.69568e-05 0 -8.92405e-05 -0.99999 0.000311857 0 -4.69851e-05 -0.000311856 -1 0 0.30699 -2.62318e-05 0.486841 1 -0.678267 0.0108444 0.223361 0.000629785 -0.129487 -3.67737e-05 -0.682651 0.0103795 0.22252 0.000700067 0.130461 8.04221e-05 0.0114792 -0.00036145 0.0513469 0.000688945 0.00461047 -1.46834e-06 0.306989 -2.73419e-05 0.486862 1.29289e-06 0 -1.29289e-06 0.000215223 0 -0.000215223 0.30699 -2.62318e-05 0.486841 0 0.306989 -2.73419e-05 0.00204124 -0.000332421 -0.00313555 -0.0016851 0.00658132 -0.00146583 3.1413 -7.84078e-06 8.80687e-05 3.14128 -4.69856e-05 8.92413e-05 
0.99999 -7.90881e-05 -5.22386e-05 0 -7.90718e-05 -0.99999 0.000312073 0 -5.22637e-05 -0.000312072 -1 0 0.306991 -2.42224e-05 0.486839 1 -0.794889 -0.049239 0.240711 0.0108448 -0.1535 -0.000277396 -0.799867 -0.0497025 0.23975 0.0109134 0.154606 0.000329827 0.0129096 -0.00040643 0.0577467 0.000774791 0.00518498 -1.65646e-06 0.306989 -2.73419e-05 0.486862 1.51705e-06 0 -1.51705e-06 0.000233088 0 -0.000233088 0.306991 -2.42224e-05 0.486839 0 0.306989 -2.73419e-05 0.00216222 0.000462419 -0.00352623 -0.00122863 0.00878398 0.00238521 3.1413 -7.84078e-06 8.80687e-05 3.14128 -5.22642e-05 7.90726e-05 
0.99999 -8.15685e-05 -5.50335e-05 0 -8.15515e-05 -0.99999 0.000309411 0 -5.50592e-05 -0.00030941 -1 0 0.306989 -2.64718e-05 0.486839 1 -0.531181 0.042798 0.169289 -0.00589239 -0.10316 -0.000140403 -0.53648 0.0424352 0.168256 -0.00584479 0.104339 0.000177253 0.00905855 -0.000285265 0.0405202 0.000543671 0.00363823 -1.15414e-06 0.306989 -2.73419e-05 0.486862 1.75906e-06 0 -1.75906e-06 0.000250943 0 -0.000250943 0.306989 -2.64718e-05 0.486839 0 0.306989 -2.73419e-05 0.00119416 -0.000440363 -0.00247542 -9.03442e-06 0.00709148 0.000745578 3.1413 -7.84078e-06 8.80687e-05 3.14128 -5.50598e-05 8.15523e-05 
0.99999 -8.20318e-05 -5.70157e-05 0 -8.20141e-05 -0.99999 0.000310207 0 -5.70416e-05 -0.000310206 -1 0 0.30699 -2.54488e-05 0.486837 1 -0.640422 -0.00249006 0.222101 0.00240635 -0.123219 -0.000134827 -0.645942 -0.00287823 0.221026 0.0024578 0.124447 0.000177632 0.0115553 -0.000363866 0.0516896 0.000693532 0.00464104 -1.4773e-06 0.306989 -2.73419e-05 0.486862 2.01893e-06 0 -2.01893e-06 0.000268786 0 -0.000268786 0.30699 -2.54488e-05 0.486837 0 0.306989 -2.73419e-05 0.00153515 4.51095e-05 -0.00315721 -0.000346859 0.008205 0.000330118 3.1413 -7.84078e-06 8.80687e-05 3.14128 -5.70422e-05 8.20149e-05 
