O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 -0.000381386 -0.00024956 0 -0.000381471 -0.99999 -0.000343954 0 -0.000249431 0.000344053 -1 0 0.306934 -3.51878e-05 0.486749 1 0.0466586 -0.00314765 -0.0399244 0.000122494 0.00782957 7.90103e-06 0.0467484 -0.00319628 -0.0399023 0.000132447 0.00784995 -4.79065e-06 -0.00241955 7.7816e-05 -0.0108284 -0.000144493 -0.000971621 -2.98515e-07 0.306939 -3.18522e-05 0.486747 0 0 0 0 0 0 0.306934 -3.51878e-05 0.486749 -0.000248268 0.306939 -3.18522e-05 -0.000213957 3.96276e-05 0.000661364 -0.00021609 -0.00147376 -0.000118286 0.000357192 -3.14134 -3.14119 0.000344053 -3.14134 -3.14121 
0.99999 -0.000376434 -0.000253512 0 -0.000376521 -0.99999 -0.00034242 0 -0.000253386 0.000342518 -1 0 0.306933 -3.43214e-05 0.486748 1 0.0521923 -0.0214443 0.00704533 0.00380566 0.0107195 -2.21576e-05 0.0524161 -0.0214997 0.00698799 0.00381589 0.0107624 2.54402e-05 9.8443e-05 -3.16575e-06 0.000440575 5.87901e-06 3.95317e-05 1.2062e-08 0.306939 -3.18522e-05 0.486747 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306933 -3.43214e-05 0.486748 -0.000248268 0.306939 -3.18522e-05 -0.000332812 0.000298613 -2.69146e-05 -0.000734252 0.00028465 0.00051209 0.000357192 -3.14134 -3.14119 0.000342518 -3.14134 -3.14122 
0.99999 -0.000385536 -0.000254803 0 -0.000385623 -0.99999 -0.000343514 0 -0.000254672 0.000343615 -1 0 0.306934 -3.48599e-05 0.486747 1 -0.172898 0.000747504 0.147338 0.00141295 -0.0293075 -1.04715e-05 -0.172511 0.000694434 0.147206 0.00142173 -0.0292355 4.96744e-07 0.00913891 -0.000293923 0.0409012 0.000545786 0.00366993 1.1231e-06 0.306939 -3.18522e-05 0.486747 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306934 -3.48599e-05 0.486747 -0.000248268 0.306939 -3.18522e-05 0.000735365 1.40187e-05 -0.002497 -0.000150081 0.00707198 -0.00198602 0.000357192 -3.14134 -3.14119 0.000343615 -3.14134 -3.14121 
0.99999 -0.000384523 -0.000255231 0 -0.000384611 -0.99999 -0.000344239 0 -0.000255102 0.000344341 -1 0 0.306934 -3.43973e-05 0.486747 1 -0.103939 -0.0151695 0.0932096 0.00370858 -0.0173978 -6.17738e-05 -0.103379 -0.0152218 0.0930061 0.00371633 -0.0172946 5.53219e-05 0.00571503 -0.000183806 0.0255777 0.000341306 0.002295 7.03855e-07 0.306939 -3.18522e-05 0.486747 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306934 -3.43973e-05 0.486747 -0.000248268 0.306939 -3.18522e-05 0.000444965 0.000168997 -0.00156177 -0.00143393 0.00438822 0.000824581 0.000357192 -3.14134 -3.14119 0.000344341 -3.14134 -3.14121 
0.99999 -0.000376359 -0.000254746 0 -0.000376447 -0.99999 -0.000345697 0 -0.000254619 0.000345796 -1 0 0.306933 -3.41347e-05 0.486748 1 0.0697259 -0.0759653 0.123414 0.0140895 0.0185678 -3.01162e-05 0.0704693 -0.0760142 0.123141 0.0140959 0.0187044 3.35576e-05 0.00643522 -0.00020697 0.0288004 0.000384302 0.00258419 7.9649e-07 0.306939 -3.18522e-05 0.486747 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306933 -3.41347e-05 0.486748 -0.000248268 0.306939 -3.18522e-05 -0.000644647 0.00141465 -0.00175855 0.00212913 0.00452524 0.00149269 0.000357192 -3.14134 -3.14119 0.000345796 -3.14134 -3.14122 
0.99999 -0.0003746 -0.000264151 0 -0.000374693 -0.99999 -0.000351472 0 -0.000264022 0.000351575 -1 0 0.306933 -3.37427e-05 0.486744 1 -0.0665029 -0.0342809 0.112861 0.00620967 -0.00968425 5.58949e-05 -0.0656887 -0.0343093 0.112493 0.00621078 -0.00953947 -6.02947e-05 0.00682788 -0.000219628 0.0305591 0.000407744 0.00274188 8.57151e-07 0.306939 -3.18522e-05 0.486747 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.306933 -3.37427e-05 0.486744 -0.000248268 0.306939 -3.18522e-05 6.33702e-05 0.00121394 -0.001866 0.00825765 0.00630318 0.000487624 0.000357192 -3.14134 -3.14119 0.000351575 -3.14133 -3.14122 
0.99999 -0.000381985 -0.000258146 0 -0.000382076 -0.99999 -0.000350949 0 -0.000258015 0.00035105 -1 0 0.306932 -3.32229e-05 0.486742 1 0.0949681 -0.00720701 0.0801504 0.000937524 0.0219267 0.000209473 0.0960278 -0.00724021 0.0797259 0.000938913 0.0221191 -0.000201488 0.00397406 -0.000127827 0.0177864 0.000237321 0.00159588 4.99464e-07 0.306939 -3.18522e-05 0.486747 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.306932 -3.32229e-05 0.486742 -0.000248268 0.306939 -3.18522e-05 -0.000624899 0.00103941 -0.0010864 0.0123694 0.00160256 -0.00326985 0.000357192 -3.14134 -3.14119 0.000351051 -3.14133 -3.14121 
0.99999 -0.000384457 -0.000257367 0 -0.000384549 -0.99999 -0.000358015 0 -0.000257232 0.000358117 -1 0 0.306934 -3.43422e-05 0.486742 1 -0.0705338 -0.0270597 0.0926366 0.00415575 -0.0109754 0.000224865 -0.0692891 -0.0270694 0.0921409 0.00415179 -0.0107494 -0.000229428 0.00568579 -0.00018293 0.0254478 0.000339525 0.00228328 7.30988e-07 0.306939 -3.18522e-05 0.486747 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306934 -3.43422e-05 0.486742 -0.000248268 0.306939 -3.18522e-05 0.000312213 0.00158678 -0.00155423 0.0147119 0.00345871 -0.00288485 0.000357192 -3.14134 -3.14119 0.000358117 -3.14134 -3.14121 
0.99999 -0.00038492 -0.000262869 0 -0.000385016 -0.99999 -0.000363029 0 -0.000262732 0.000363134 -1 0 0.306935 -3.4874e-05 0.486738 1 -0.103729 0.0141782 0.167941 -0.00167973 -0.014748 0.000157861 -0.10237 0.0141856 0.16736 -0.00168811 -0.014504 -0.000162347 0.00990769 -0.000318846 0.0443458 0.000591646 0.00397874 1.29052e-06 0.306939 -3.18522e-05 0.486747 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306935 -3.4874e-05 0.486738 -0.000248268 0.306939 -3.18522e-05 0.000367984 0.000630939 -0.00270779 0.0111175 0.0063461 -0.00297175 0.000357192 -3.14134 -3.14119 0.000363134 -3.14133 -3.14121 
0.99999 -0.000383312 -0.000261356 0 -0.000383408 -0.99999 -0.000365617 0 -0.000261218 0.00036572 -1 0 0.306936 -3.43176e-05 0.486738 1 -0.0548928 0.0060358 0.186157 0.000289663 -0.00424675 -7.19685e-05 -0.0533396 0.00605039 0.185509 0.00027913 -0.00396701 7.07776e-05 0.0105582 -0.0003398 0.047258 0.000630482 0.00424001 1.38717e-06 0.306939 -3.18522e-05 0.486747 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306936 -3.43176e-05 0.486738 -0.000248268 0.306939 -3.18522e-05 4.66283e-05 0.000570621 -0.00288566 0.00870145 0.00665577 0.00746748 0.000357192 -3.14134 -3.14119 0.00036572 -3.14133 -3.14121 
