O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 -8.08154e-05 -5.00458e-05 0 -8.08011e-05 -0.99999 0.00028498 0 -5.00693e-05 -0.000284979 -1 0 0.306981 -2.41856e-05 0.486852 1 -0.0362411 0.0303999 0.0903001 -0.00404497 -0.00470917 -0.000173074 -0.0435622 0.0308966 0.0887889 -0.00417184 0.00634737 0.000176324 0.00272945 -8.5996e-05 0.012207 0.000163746 0.00109617 -3.20168e-07 0.306987 -2.50703e-05 0.48687 0 0 0 0 0 0 0.306981 -2.41856e-05 0.486852 0 0.306987 -2.50703e-05 -0.000132721 -0.00036918 -0.000745517 -0.000456495 0.00177078 0.00135173 3.1413 -6.90082e-06 7.83258e-05 3.14131 -5.00698e-05 8.08019e-05 
0.99999 -9.28739e-05 -3.66793e-05 0 -9.28634e-05 -0.99999 0.000284212 0 -3.6706e-05 -0.000284211 -1 0 0.306981 -2.4539e-05 0.486857 1 0.152849 0.0571911 -0.116855 -0.0110521 0.0277778 0.000334226 0.147784 0.0576946 -0.117914 -0.0111725 -0.0266439 -0.000343831 -0.00478348 0.000150718 -0.0213922 -0.000286955 -0.00192108 5.55861e-07 0.306987 -2.50703e-05 0.48687 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306981 -2.4539e-05 0.486857 0 0.306987 -2.50703e-05 -1.75596e-05 -0.000518206 0.00130647 0.000285964 -0.00325795 -0.00345327 3.1413 -6.90082e-06 7.83258e-05 3.14131 -3.67064e-05 9.28643e-05 
0.99999 -8.60234e-05 -4.50227e-05 0 -8.60105e-05 -0.99999 0.000286463 0 -4.50478e-05 -0.000286462 -1 0 0.306981 -2.28295e-05 0.486853 1 0.0666367 -0.0327664 0.184942 0.00729564 0.0195049 -4.25073e-05 0.0601686 -0.0323629 0.183609 0.00718947 -0.0180584 3.69741e-05 0.00545933 -0.000171979 0.0244155 0.000327508 0.00219251 -6.42017e-07 0.306987 -2.50703e-05 0.48687 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306981 -2.28295e-05 0.486853 0 0.306987 -2.50703e-05 -0.000582427 0.000396956 -0.00149077 0.000617323 0.00252836 -0.000130648 3.1413 -6.90082e-06 7.83258e-05 3.14131 -4.50483e-05 8.60113e-05 
0.99999 -7.96491e-05 -3.49061e-05 0 -7.96391e-05 -0.99999 0.000284304 0 -3.49291e-05 -0.000284304 -1 0 0.306981 -2.12892e-05 0.486857 1 -0.0562662 -0.0329319 0.0480947 0.00505844 -0.0100329 -3.83169e-05 -0.061029 -0.0324375 0.0470972 0.00494312 0.0111004 4.16918e-05 0.0015956 -5.02641e-05 0.0071357 9.57146e-05 0.00064081 -1.85308e-07 0.306987 -2.50703e-05 0.48687 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306981 -2.12892e-05 0.486857 0 0.306987 -2.50703e-05 0.00014255 0.000828296 -0.000435931 0.00309054 0.000657733 0.00255751 3.1413 -6.90082e-06 7.83258e-05 3.14131 -3.49294e-05 7.96399e-05 
0.99999 -9.58205e-05 -4.38022e-05 0 -9.58081e-05 -0.99999 0.000283112 0 -4.38297e-05 -0.000283111 -1 0 0.306979 -2.46788e-05 0.486855 1 -0.0101228 0.126528 0.0219665 -0.0216042 -0.00247036 0.000198827 -0.0163956 0.127109 0.0206589 -0.0217451 0.00387422 -0.000199566 0.000658435 -2.07473e-05 0.00294461 3.94991e-05 0.00026443 -7.64985e-08 0.306987 -2.50703e-05 0.48687 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306979 -2.46788e-05 0.486855 0 0.306987 -2.50703e-05 -0.000258111 -0.00120883 -0.000180282 3.11211e-05 0.00163297 -0.00351151 3.1413 -6.90082e-06 7.83258e-05 3.14131 -4.38301e-05 9.5809e-05 
0.99999 -7.94895e-05 -5.18507e-05 0 -7.94744e-05 -0.99999 0.000290335 0 -5.18743e-05 -0.000290334 -1 0 0.306979 -2.22536e-05 0.48685 1 -0.276313 0.0112858 0.322303 0.00302134 -0.0464527 -0.000326793 -0.283923 0.0114977 0.320758 0.00294802 0.0481526 0.000343058 0.0112285 -0.000353662 0.050218 0.000673637 0.00450945 -1.34244e-06 0.306987 -2.50703e-05 0.48687 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.306979 -2.22536e-05 0.48685 0 0.306987 -2.50703e-05 -0.000255852 -0.00103417 -0.00306556 -0.00552065 0.0079767 -0.00206543 3.1413 -6.90082e-06 7.83258e-05 3.1413 -5.18748e-05 7.94752e-05 
0.99999 -9.19501e-05 -4.04503e-05 0 -9.19384e-05 -0.99999 0.000289696 0 -4.04774e-05 -0.000289695 -1 0 0.30698 -2.55659e-05 0.486855 1 -0.257052 0.104063 0.0857975 -0.0162258 -0.049906 0.000113505 -0.262739 0.10428 0.0846381 -0.0162938 0.0511755 -9.91946e-05 0.00350614 -0.000110464 0.0156801 0.000210348 0.0014081 -4.15926e-07 0.306987 -2.50703e-05 0.48687 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.30698 -2.55659e-05 0.486855 0 0.306987 -2.50703e-05 0.000375859 -0.00144838 -0.000957821 -0.00283116 0.00338864 -0.00449749 3.1413 -6.90082e-06 7.83258e-05 3.1413 -4.04778e-05 9.19392e-05 
0.99999 -9.4932e-05 -4.17234e-05 0 -9.49197e-05 -0.99999 0.000293126 0 -4.17516e-05 -0.000293124 -1 0 0.306981 -2.55289e-05 0.486852 1 -0.373275 0.0205539 0.21965 -0.000572432 -0.068894 2.9157e-05 -0.379166 0.0205886 0.218465 -0.000606817 0.0702072 -9.79659e-06 0.00822398 -0.000259066 0.0367802 0.000493413 0.00330285 -9.87537e-07 0.306987 -2.50703e-05 0.48687 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306981 -2.55289e-05 0.486852 0 0.306987 -2.50703e-05 0.000448531 -0.000686741 -0.00224581 -0.00313464 0.00582281 -0.00417488 3.1413 -6.90082e-06 7.83258e-05 3.1413 -4.1752e-05 9.49206e-05 
0.99999 -7.69627e-05 -3.64099e-05 0 -7.69517e-05 -0.99999 0.000302625 0 -3.64335e-05 -0.000302626 -1 0 0.306982 -2.51182e-05 0.486853 1 -0.470231 -0.0230113 -0.033071 0.00685605 -0.0960742 -0.000636776 -0.475194 -0.0235031 -0.0340264 0.00692934 0.0971764 0.000669738 8.6178e-07 -2.71371e-08 3.85411e-06 5.1707e-08 3.46104e-07 -1.06498e-10 0.306987 -2.50703e-05 0.48687 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306982 -2.51182e-05 0.486853 0 0.306987 -2.50703e-05 0.00136027 -0.0013436 -2.06604e-06 -0.00953869 0.00205233 0.00231342 3.1413 -6.90082e-06 7.83258e-05 3.14129 -3.64339e-05 7.69524e-05 
0.99999 -8.23443e-05 -4.75903e-05 0 -8.23298e-05 -0.99999 0.000305618 0 -4.7616e-05 -0.000305617 -1 0 0.306983 -2.50907e-05 0.486848 1 -0.774022 -0.0459864 0.264786 0.0127896 -0.148867 -0.000533303 -0.780868 -0.0466114 0.263464 0.0128795 0.150387 0.000582438 0.0110292 -0.000347289 0.0493288 0.000661819 0.00442954 -1.38352e-06 0.306987 -2.50703e-05 0.48687 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306983 -2.50907e-05 0.486848 0 0.306987 -2.50703e-05 0.00138784 -0.000779986 -0.00301184 -0.0076926 0.00888351 6.83256e-05 3.1413 -6.90082e-06 7.83258e-05 3.14129 -4.76164e-05 8.23305e-05 
