O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_R bodyRPY_P bodyRPY_Y bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz
0.997158 -8.66792e-05 -0.0752088 0 -4.93853e-05 -0.99999 0.000497726 0 -0.0752095 -0.000492607 -0.997168 0 0.316446 -5.21488e-05 0.462077 1 5.61232 -0.0318264 -0.22926 -0.00402762 1.03767 -0.00424401 0.0086487 -0.000317053 0.0636725 0.000835261 0.00366207 -6.37576e-05 0.333487 -1.33359e-05 0.460353 0.0290871 0 -0.0290871 0.0171505 0 -0.0171505 0.316446 -5.21488e-05 0.462077 -0.0170406 -3.8813e-05 0.00172365 -9.56463e-05 0.0375951 -2.71928e-06 0.0130819 -0.000240733 -0.0332249 3.1411 -0.0752813 4.9526e-05 3.14129 -7.1991e-05 7.40178e-05 2.17006 0.0163512 -0.656068 -0.0278542 -0.278691 0.00557346 
0.997151 -8.58141e-05 -0.0753006 0 -4.85697e-05 -0.99999 0.000496437 0 -0.0753013 -0.000491375 -0.997161 0 0.316458 -5.27572e-05 0.462048 1 5.85285 -0.0236398 -0.331497 -0.00614434 1.08523 -0.00407095 0.00443204 -0.000162542 0.0326561 0.000428366 0.00187685 -3.27343e-05 0.333516 -1.33359e-05 0.460324 0.0291043 0 -0.0291043 0.0171491 0 -0.0171491 0.316458 -5.27572e-05 0.462048 -0.0170576 -3.94214e-05 0.00172415 -9.50147e-05 0.0376411 -2.3059e-06 0.0124075 -0.000390162 -0.0314126 3.1411 -0.0753734 4.87084e-05 3.14129 -7.1991e-05 7.40178e-05 2.40634 0.0246245 -0.758514 -0.0300054 -0.325313 0.00554043 
0.997143 -8.24943e-05 -0.0754038 0 -4.48548e-05 -0.99999 0.000500862 0 -0.0754046 -0.000496059 -0.997153 0 0.316471 -5.10046e-05 0.462015 1 5.77247 -0.0955035 -0.307917 0.00650364 1.06896 -0.00516167 0.00547115 -0.000200672 0.04035 0.000529278 0.00231719 -4.05098e-05 0.333545 -1.33359e-05 0.460295 0.0291214 0 -0.0291214 0.0171477 0 -0.0171477 0.316471 -5.10046e-05 0.462015 -0.0170741 -3.76688e-05 0.00172054 -9.72923e-05 0.0376928 -5.5382e-07 0.0126433 0.000539929 -0.0318696 3.1411 -0.0754769 4.49832e-05 3.14129 -7.1991e-05 7.40178e-05 2.32117 -0.0472477 -0.735161 -0.0173756 -0.308004 0.00568038 
0.997136 -8.00179e-05 -0.0754999 0 -4.22956e-05 -0.99999 0.000501228 0 -0.0755006 -0.000496609 -0.997146 0 0.316484 -5.31442e-05 0.461984 1 5.89886 -0.0354314 -0.387693 -0.00428159 1.09518 -0.00425653 0.00181744 -6.66868e-05 0.0134157 0.000175971 0.000769839 -1.34853e-05 0.333574 -1.33359e-05 0.460266 0.0291386 0 -0.0291386 0.0171463 0 -0.0171463 0.316484 -5.31442e-05 0.461984 -0.0170902 -3.98083e-05 0.0017186 -9.75201e-05 0.037741 6.98591e-07 0.0132291 -0.000281839 -0.0304195 3.14109 -0.0755733 4.24171e-05 3.14129 -7.1991e-05 7.40178e-05 2.4431 0.0128893 -0.815146 -0.0281922 -0.333253 0.00557998 
0.997128 -7.81132e-05 -0.0756056 0 -4.05688e-05 -0.99999 0.000498113 0 -0.0756063 -0.000493625 -0.997138 0 0.316494 -5.07778e-05 0.46195 1 5.96073 -0.0566527 -0.225698 0.000820725 1.11013 -0.0046648 0.00767172 -0.000281574 0.0566827 0.000743409 0.00325002 -5.70373e-05 0.333603 -1.33359e-05 0.460237 0.0291557 0 -0.0291557 0.0171448 0 -0.0171448 0.316494 -5.07778e-05 0.46195 -0.0171095 -3.74419e-05 0.00171321 -9.59931e-05 0.0377939 1.59896e-06 0.0119509 0.000170834 -0.03287 3.1411 -0.0756793 4.06857e-05 3.14129 -7.1991e-05 7.40178e-05 2.50005 -0.00822888 -0.653397 -0.0231292 -0.347122 0.0055998 
0.997121 -7.78209e-05 -0.0756966 0 -4.02191e-05 -0.99999 0.000498263 0 -0.0756974 -0.000493794 -0.997131 0 0.316508 -5.31907e-05 0.461922 1 5.82455 -0.0204272 -0.307209 -0.00646454 1.08013 -0.00407863 0.00528067 -0.000193913 0.0390498 0.000512142 0.00223737 -3.93394e-05 0.333632 -1.33359e-05 0.460207 0.0291729 0 -0.0291729 0.0171434 0 -0.0171434 0.316508 -5.31907e-05 0.461922 -0.0171243 -3.98548e-05 0.00171419 -9.60719e-05 0.0378395 1.75258e-06 0.0128425 -0.000380055 -0.0318443 3.1411 -0.0757706 4.03352e-05 3.14129 -7.1991e-05 7.40178e-05 2.35967 0.0280708 -0.735103 -0.030447 -0.316202 0.0055832 
0.997113 -7.70605e-05 -0.0758047 0 -3.92202e-05 -0.99999 0.000500665 0 -0.0758055 -0.000496256 -0.997123 0 0.31652 -5.18977e-05 0.461887 1 5.8057 -0.0691203 -0.249002 0.00248464 1.07691 -0.00482733 0.00735988 -0.000270316 0.0544785 0.000714457 0.00311874 -5.4963e-05 0.333662 -1.33359e-05 0.460178 0.02919 0 -0.02919 0.0171419 0 -0.0171419 0.31652 -5.18977e-05 0.461887 -0.0171412 -3.85619e-05 0.00170834 -9.72879e-05 0.0378937 2.18444e-06 0.0125302 0.00028111 -0.0327712 3.14109 -0.075879 3.93338e-05 3.14129 -7.1991e-05 7.40178e-05 2.3358 -0.0205948 -0.677133 -0.0215238 -0.311891 0.00565331 
0.997106 -7.70772e-05 -0.075895 0 -3.93336e-05 -0.99999 0.000498804 0 -0.0758958 -0.000494384 -0.997116 0 0.316534 -5.15734e-05 0.461858 1 5.79235 -0.0657628 -0.325221 0.000980877 1.07283 -0.00464677 0.00473974 -0.000174152 0.0351138 0.000460469 0.00200871 -3.54605e-05 0.333691 -1.33359e-05 0.460149 0.0292072 0 -0.0292072 0.0171405 0 -0.0171405 0.316534 -5.15734e-05 0.461858 -0.0171567 -3.82376e-05 0.00170928 -9.63528e-05 0.0379389 2.14496e-06 0.0130413 0.000330004 -0.0316513 3.1411 -0.0759695 3.94477e-05 3.14129 -7.1991e-05 7.40178e-05 2.31827 -0.0171484 -0.753547 -0.023062 -0.306901 0.00559296 
0.997098 -8.3259e-05 -0.0759974 0 -4.54078e-05 -0.99999 0.000499783 0 -0.0759981 -0.000494891 -0.997108 0 0.316545 -5.41713e-05 0.461825 1 5.81875 -0.0255862 -0.276015 -0.00527072 1.07874 -0.00417036 0.00643177 -0.000236444 0.0476929 0.000625422 0.00272614 -4.82273e-05 0.33372 -1.33359e-05 0.46012 0.0292243 0 -0.0292243 0.017139 0 -0.017139 0.316545 -5.41713e-05 0.461825 -0.0171746 -4.08354e-05 0.00170548 -9.67235e-05 0.0379902 -9.29156e-07 0.012569 -0.000409733 -0.0324005 3.1411 -0.0760722 4.554e-05 3.14129 -7.1991e-05 7.40178e-05 2.33992 0.0231039 -0.704566 -0.029349 -0.311773 0.00559122 
0.997091 -7.93354e-05 -0.0760901 0 -4.10068e-05 -0.99999 0.000505284 0 -0.0760909 -0.000500703 -0.997101 0 0.316558 -5.24277e-05 0.461795 1 5.78095 -0.077933 -0.282947 0.00391476 1.07131 -0.00495063 0.00618282 -0.000227306 0.0458874 0.000601739 0.00262098 -4.64706e-05 0.333749 -1.33359e-05 0.460091 0.0292414 0 -0.0292414 0.0171376 0 -0.0171376 0.316558 -5.24277e-05 0.461795 -0.0171907 -3.90919e-05 0.00170444 -9.95527e-05 0.0380367 1.14651e-06 0.0130025 0.000161975 -0.0323107 3.14109 -0.0761652 4.11264e-05 3.14129 -7.1991e-05 7.40178e-05 2.29782 -0.0292762 -0.711685 -0.020175 -0.3034 0.00567055 
0.997084 -7.84409e-05 -0.0761886 0 -4.06307e-05 -0.99999 0.000497816 0 -0.0761894 -0.000493279 -0.997093 0 0.316569 -5.14554e-05 0.461763 1 5.82604 -0.059601 -0.279181 0.000481468 1.08011 -0.00465449 0.00628866 -0.000231312 0.0467144 0.000612498 0.00266618 -4.73406e-05 0.333778 -1.33359e-05 0.460061 0.0292586 0 -0.0292586 0.0171361 0 -0.0171361 0.316569 -5.14554e-05 0.461763 -0.0172091 -3.81195e-05 0.00170196 -9.5826e-05 0.0380861 1.45667e-06 0.01265 0.000159556 -0.0323762 3.1411 -0.076264 4.07495e-05 3.14129 -7.1991e-05 7.40178e-05 2.33833 -0.0107722 -0.708145 -0.0236595 -0.311197 0.00564184 
0.997077 -8.70676e-05 -0.076283 0 -4.91215e-05 -0.99999 0.00049931 0 -0.0762837 -0.000494113 -0.997086 0 0.316582 -5.39138e-05 0.461733 1 6.00896 -0.0109479 -0.363845 -0.00824684 1.11649 -0.00386656 0.00264446 -9.73216e-05 0.0196613 0.000257791 0.0011213 -1.99496e-05 0.333808 -1.33359e-05 0.460032 0.0292757 0 -0.0292757 0.0171346 0 -0.0171346 0.316582 -5.39138e-05 0.461733 -0.017226 -4.05779e-05 0.00170089 -9.64076e-05 0.0381334 -2.83309e-06 0.0122943 -0.00080409 -0.0308699 3.1411 -0.0763587 4.92656e-05 3.14129 -7.1991e-05 7.40178e-05 2.51688 0.0379477 -0.793008 -0.0324202 -0.346626 0.00550459 
0.997069 -8.96653e-05 -0.0763809 0 -5.16167e-05 -0.99999 0.000500113 0 -0.0763817 -0.000494714 -0.997079 0 0.316595 -5.3232e-05 0.461702 1 5.97337 -0.0570371 -0.295972 1.99793e-05 1.11004 -0.0045411 0.00531026 -0.000195474 0.0395169 0.000518097 0.00225195 -4.01446e-05 0.333837 -1.33359e-05 0.460003 0.0292928 0 -0.0292928 0.0171331 0 -0.0171331 0.316595 -5.3232e-05 0.461702 -0.0172419 -3.98961e-05 0.00169944 -9.67576e-05 0.0381824 -4.11475e-06 0.0120877 0.000109634 -0.0319882 3.1411 -0.0764569 5.17684e-05 3.14129 -7.1991e-05 7.40178e-05 2.47675 -0.00809499 -0.725343 -0.024181 -0.33919 0.00555091 
0.997061 -8.42966e-05 -0.0764803 0 -4.62693e-05 -0.99999 0.000498984 0 -0.0764811 -0.000493989 -0.997071 0 0.316608 -5.37872e-05 0.46167 1 5.92814 -0.0337363 -0.303324 -0.00409608 1.10063 -0.00427982 0.00514933 -0.000189625 0.0383551 0.000502836 0.00218401 -3.90093e-05 0.333866 -1.33359e-05 0.459973 0.02931 0 -0.02931 0.0171316 0 -0.0171316 0.316608 -5.37872e-05 0.46167 -0.0172583 -4.04513e-05 0.00169636 -9.62928e-05 0.0382322 -1.44141e-06 0.0124523 -0.000197285 -0.0319374 3.1411 -0.0765565 4.64056e-05 3.14129 -7.1991e-05 7.40178e-05 2.42691 0.015288 -0.732904 -0.0283319 -0.328772 0.00561292 
0.997053 -8.5668e-05 -0.0765838 0 -4.78966e-05 -0.99999 0.000495035 0 -0.0765846 -0.000489918 -0.997063 0 0.316622 -5.47984e-05 0.461637 1 5.8725 -0.0141582 -0.291912 -0.00746274 1.08882 -0.00404301 0.00575538 -0.000212068 0.0429106 0.000562516 0.0024414 -4.3686e-05 0.333896 -1.33359e-05 0.459944 0.0293271 0 -0.0293271 0.0171302 0 -0.0171302 0.316622 -5.47984e-05 0.461637 -0.0172741 -4.14625e-05 0.00169243 -9.42853e-05 0.0382841 -2.1997e-06 0.0124952 -0.000496208 -0.032219 3.1411 -0.0766604 4.80382e-05 3.14129 -7.1991e-05 7.40178e-05 2.36647 0.0350041 -0.721714 -0.0317452 -0.315906 0.00564721 
0.997046 -8.46345e-05 -0.0766756 0 -4.69436e-05 -0.99999 0.000493361 0 -0.0766763 -0.000488314 -0.997056 0 0.316635 -5.51211e-05 0.461607 1 5.90351 -0.00431106 -0.370167 -0.00986392 1.09399 -0.00381122 0.002797 -0.000103103 0.0208719 0.000273593 0.00118663 -2.12703e-05 0.333925 -1.33359e-05 0.459915 0.0293442 0 -0.0293442 0.0171287 0 -0.0171287 0.316635 -5.51211e-05 0.461607 -0.01729 -4.17853e-05 0.00169256 -9.34642e-05 0.0383301 -1.70979e-06 0.0128465 -0.000672408 -0.0309993 3.1411 -0.0767524 4.70827e-05 3.14129 -7.1991e-05 7.40178e-05 2.39322 0.0449385 -0.80016 -0.0341807 -0.320148 0.00560199 
0.997038 -9.95562e-05 -0.0767796 0 -6.18507e-05 -0.99999 0.00049346 0 -0.0767804 -0.000487259 -0.997048 0 0.316646 -5.6227e-05 0.461575 1 5.95293 0.00772676 -0.340086 -0.0117131 1.10404 -0.00352263 0.00388026 -0.000143106 0.0289821 0.00037989 0.00164639 -2.95711e-05 0.333954 -1.33359e-05 0.459885 0.0293614 0 -0.0293614 0.0171272 0 -0.0171272 0.316646 -5.6227e-05 0.461575 -0.0173084 -4.28912e-05 0.00168933 -9.3224e-05 0.0383822 -9.18056e-06 0.0122197 -0.000895016 -0.031455 3.1411 -0.0768568 6.20345e-05 3.14129 -7.1991e-05 7.40178e-05 2.43781 0.0570668 -0.770308 -0.0360685 -0.329149 0.00545477 
0.997031 -9.57562e-05 -0.0768768 0 -5.76073e-05 -0.99999 0.000498448 0 -0.0768775 -0.000492549 -0.99704 0 0.31666 -5.50385e-05 0.461543 1 5.87512 -0.054143 -0.322918 -0.000835112 1.089 -0.00447742 0.00457636 -0.000168797 0.0342135 0.000448453 0.00194204 -3.4961e-05 0.333984 -1.33359e-05 0.459856 0.0293785 0 -0.0293785 0.0171256 0 -0.0171256 0.31666 -5.50385e-05 0.461543 -0.0173237 -4.17027e-05 0.00168672 -9.57942e-05 0.0384309 -7.17559e-06 0.0128558 -2.53196e-06 -0.0317659 3.1411 -0.0769542 5.77788e-05 3.14129 -7.1991e-05 7.40178e-05 2.35551 -0.00482479 -0.753328 -0.025205 -0.313127 0.00557553 
0.997024 -0.000100209 -0.0769665 0 -6.17597e-05 -0.99999 0.000501941 0 -0.0769673 -0.000495704 -0.997033 0 0.316672 -5.69681e-05 0.461515 1 5.95083 -0.0403182 -0.377415 -0.0035099 1.10347 -0.00428148 0.00234857 -8.66577e-05 0.0175727 0.000230339 0.000996763 -1.79803e-05 0.334013 -1.33359e-05 0.459827 0.0293956 0 -0.0293956 0.0171241 0 -0.0171241 0.316672 -5.69681e-05 0.461515 -0.0173411 -4.36323e-05 0.00168824 -9.74567e-05 0.0384759 -9.33546e-06 0.0127262 -0.000354114 -0.0308774 3.1411 -0.0770442 6.1944e-05 3.14129 -7.1991e-05 7.40178e-05 2.42706 0.00902485 -0.808008 -0.027903 -0.326689 0.0055772 
0.997016 -0.000101009 -0.0770662 0 -6.30051e-05 -0.99999 0.000495556 0 -0.077067 -0.000489231 -0.997026 0 0.316685 -5.7506e-05 0.461482 1 5.88921 -0.0141146 -0.347546 -0.00802349 1.09101 -0.00393289 0.00371594 -0.000137196 0.0278304 0.000364753 0.00157732 -2.84979e-05 0.334042 -1.33359e-05 0.459797 0.0294127 0 -0.0294127 0.0171226 0 -0.0171226 0.316685 -5.7506e-05 0.461482 -0.0173572 -4.41701e-05 0.00168488 -9.42386e-05 0.0385259 -9.85482e-06 0.01287 -0.000542397 -0.0314414 3.1411 -0.0771443 6.31937e-05 3.14129 -7.1991e-05 7.40178e-05 2.3608 0.035396 -0.778348 -0.0324678 -0.313218 0.00559282 
0.99701 -9.94394e-05 -0.0771516 0 -6.11236e-05 -0.99999 0.000498986 0 -0.0771524 -0.000492788 -0.997019 0 0.3167 -5.68814e-05 0.461454 1 5.8667 -0.0368558 -0.394161 -0.00428539 1.08622 -0.00423964 0.00186604 -6.89138e-05 0.0139875 0.000183323 0.0007922 -1.4341e-05 0.334072 -1.33359e-05 0.459768 0.0294299 0 -0.0294299 0.0171211 0 -0.0171211 0.3167 -5.68814e-05 0.461454 -0.0173723 -4.35455e-05 0.0016865 -9.59858e-05 0.0385686 -8.99796e-06 0.0135052 -0.0004207 -0.0307285 3.1411 -0.0772299 6.13069e-05 3.14129 -7.1991e-05 7.40178e-05 2.33435 0.0126596 -0.825121 -0.0287474 -0.307566 0.00561136 
0.997002 -9.07603e-05 -0.0772543 0 -5.23918e-05 -0.99999 0.000498673 0 -0.077255 -0.00049314 -0.997011 0 0.316711 -5.40579e-05 0.461422 1 5.7663 -0.0936531 -0.295945 0.00611159 1.06638 -0.00522377 0.00588107 -0.000217215 0.0441241 0.000578245 0.00249703 -4.52938e-05 0.334101 -1.33359e-05 0.459738 0.029447 0 -0.029447 0.0171195 0 -0.0171195 0.316711 -5.40579e-05 0.461422 -0.0173905 -4.0722e-05 0.00168364 -9.59943e-05 0.0386201 -4.64989e-06 0.0132257 0.000571688 -0.0324087 3.1411 -0.0773328 5.25494e-05 3.14129 -7.1991e-05 7.40178e-05 2.22919 -0.0440895 -0.727126 -0.0183783 -0.286682 0.00580174 
0.996994 -0.000103059 -0.0773574 0 -6.45019e-05 -0.99999 0.000500923 0 -0.0773582 -0.000494437 -0.997003 0 0.316724 -5.76592e-05 0.461389 1 5.79353 -0.027891 -0.301622 -0.00529308 1.07178 -0.0041739 0.00562353 -0.000207824 0.0422324 0.000553461 0.00238801 -4.34112e-05 0.334131 -1.33359e-05 0.459709 0.0294641 0 -0.0294641 0.017118 0 -0.017118 0.316724 -5.76592e-05 0.461389 -0.0174066 -4.43233e-05 0.00168028 -9.68806e-05 0.0386718 -1.07646e-05 0.0131483 -0.000400229 -0.032314 3.1411 -0.0774363 6.46964e-05 3.14129 -7.1991e-05 7.40178e-05 2.25163 0.0217405 -0.733011 -0.0298176 -0.29104 0.00563404 
0.996986 -9.18342e-05 -0.077456 0 -5.35806e-05 -0.99999 0.000495948 0 -0.0774568 -0.000490312 -0.996996 0 0.316738 -5.47932e-05 0.461359 1 5.66806 -0.0663296 -0.277837 0.0011754 1.04601 -0.00481235 0.00681662 -0.000251989 0.0512394 0.000671409 0.00289504 -5.27152e-05 0.33416 -1.33359e-05 0.459679 0.0294812 0 -0.0294812 0.0171165 0 -0.0171165 0.316738 -5.47932e-05 0.461359 -0.0174223 -4.14573e-05 0.00167938 -9.46029e-05 0.0387212 -5.23157e-06 0.0135891 0.000379394 -0.0328644 3.1411 -0.0775352 5.37426e-05 3.14129 -7.1991e-05 7.40178e-05 2.12159 -0.0165828 -0.709434 -0.0233887 -0.264264 0.00578958 
0.996978 -9.86875e-05 -0.0775616 0 -6.01828e-05 -0.99999 0.000498772 0 -0.0775624 -0.000492606 -0.996987 0 0.31675 -5.60385e-05 0.461324 1 5.70294 -0.0432843 -0.252185 -0.00217569 1.05557 -0.00438824 0.00728239 -0.000269305 0.0547944 0.000717979 0.00309329 -5.64527e-05 0.33419 -1.33359e-05 0.45965 0.0294983 0 -0.0294983 0.0171149 0 -0.0171149 0.31675 -5.60385e-05 0.461324 -0.0174398 -4.27026e-05 0.0016741 -9.58822e-05 0.0387741 -8.60609e-06 0.0141969 -4.09887e-05 -0.0330937 3.1411 -0.0776411 6.03653e-05 3.14129 -7.1991e-05 7.40178e-05 2.15157 0.00650186 -0.683994 -0.0267686 -0.272761 0.00562127 
0.996971 -9.53183e-05 -0.0776478 0 -5.666e-05 -0.99999 0.000500065 0 -0.0776486 -0.000494161 -0.996981 0 0.316764 -5.71455e-05 0.461297 1 5.93515 -0.0307308 -0.418822 -0.00557854 1.10026 -0.00414147 0.000609153 -2.25351e-05 0.00458728 6.01069e-05 0.000258781 -4.73149e-06 0.334219 -1.33359e-05 0.45962 0.0295155 0 -0.0295155 0.0171134 0 -0.0171134 0.316764 -5.71455e-05 0.461297 -0.017455 -4.38096e-05 0.0016765 -9.65937e-05 0.0388173 -6.88841e-06 0.0138138 -0.000356075 -0.0303222 3.1411 -0.0777276 5.68322e-05 3.14129 -7.1991e-05 7.40178e-05 2.3798 0.0190987 -0.850793 -0.0301967 -0.316581 0.00561793 
0.996964 -9.70629e-05 -0.0777373 0 -5.8389e-05 -0.99999 0.000499762 0 -0.0777381 -0.000493716 -0.996974 0 0.316776 -5.61999e-05 0.461268 1 6.02861 -0.05676 -0.428431 -0.00118453 1.11911 -0.00450101 0.00019119 -7.075e-06 0.00144101 1.88803e-05 8.12322e-05 -1.48783e-06 0.334249 -1.33359e-05 0.459591 0.0295326 0 -0.0295326 0.0171118 0 -0.0171118 0.316776 -5.61999e-05 0.461268 -0.0174723 -4.2864e-05 0.00167703 -9.64056e-05 0.0388621 -7.76436e-06 0.0133733 9.12706e-05 -0.0301059 3.1411 -0.0778173 5.85668e-05 3.14129 -7.1991e-05 7.40178e-05 2.4691 -0.00687065 -0.860578 -0.0258313 -0.334527 0.00562818 
0.996957 -9.81725e-05 -0.0778344 0 -5.963e-05 -0.99999 0.000497505 0 -0.0778352 -0.000491359 -0.996966 0 0.316789 -5.64092e-05 0.461238 1 6.01171 -0.0544261 -0.426779 -0.00161618 1.11502 -0.0044798 0.00031541 -1.16772e-05 0.00237939 3.1173e-05 0.000134027 -2.45918e-06 0.334278 -1.33359e-05 0.459561 0.0295497 0 -0.0295497 0.0171102 0 -0.0171102 0.316789 -5.64092e-05 0.461238 -0.0174892 -4.30734e-05 0.00167653 -9.52503e-05 0.0389108 -8.35999e-06 0.0132204 -3.46958e-06 -0.0302077 3.1411 -0.0779148 5.9812e-05 3.14129 -7.1991e-05 7.40178e-05 2.44769 -0.00443198 -0.859127 -0.0263019 -0.329448 0.00564721 
0.996949 -9.93663e-05 -0.0779357 0 -6.06923e-05 -0.99999 0.000498593 0 -0.0779365 -0.000492351 -0.996958 0 0.316802 -5.76885e-05 0.461205 1 5.94474 -0.0379796 -0.328352 -0.00357438 1.10264 -0.00439448 0.00421258 -0.000156025 0.0318092 0.00041673 0.0017903 -3.2918e-05 0.334308 -1.33359e-05 0.459532 0.0295668 0 -0.0295668 0.0171087 0 -0.0171087 0.316802 -5.76885e-05 0.461205 -0.0175063 -4.43526e-05 0.00167316 -9.57696e-05 0.0389616 -8.93222e-06 0.0130392 -0.000203006 -0.0318148 3.1411 -0.0780164 6.0878e-05 3.14129 -7.1991e-05 7.40178e-05 2.37602 0.0120756 -0.760899 -0.0282919 -0.316038 0.00572194 
0.996941 -9.96262e-05 -0.0780407 0 -6.09665e-05 -0.99999 0.000497756 0 -0.0780415 -0.000491485 -0.99695 0 0.316816 -5.71399e-05 0.461171 1 5.93305 -0.0530934 -0.34876 -0.00139646 1.09955 -0.00451546 0.00353417 -0.000130945 0.0267134 0.000349942 0.00150221 -2.76768e-05 0.334337 -1.33359e-05 0.459502 0.0295839 0 -0.0295839 0.0171071 0 -0.0171071 0.316816 -5.71399e-05 0.461171 -0.0175219 -4.38041e-05 0.00166866 -9.53423e-05 0.0390142 -9.07396e-06 0.0131117 0.000122852 -0.0315466 3.1411 -0.0781217 6.11536e-05 3.14129 -7.1991e-05 7.40178e-05 2.35946 -0.00296158 -0.781512 -0.0261487 -0.311891 0.00567752 
0.996934 -9.66894e-05 -0.0781297 0 -5.74966e-05 -0.99999 0.000503883 0 -0.0781305 -0.000497855 -0.996943 0 0.316829 -5.63545e-05 0.461142 1 5.99818 -0.0897374 -0.366828 0.00520966 1.11301 -0.00511796 0.00258562 -9.58061e-05 0.0195606 0.000256242 0.00109918 -2.02954e-05 0.334367 -1.33359e-05 0.459473 0.029601 0 -0.029601 0.0171055 0 -0.0171055 0.316829 -5.63545e-05 0.461142 -0.017538 -4.30186e-05 0.00166962 -9.8468e-05 0.0390588 -7.47779e-06 0.0130406 0.000368783 -0.03118 3.14109 -0.0782109 5.76734e-05 3.14129 -7.1991e-05 7.40178e-05 2.42048 -0.0396481 -0.799741 -0.0195517 -0.324447 0.00575065 
0.996926 -0.00010369 -0.0782218 0 -6.47698e-05 -0.99999 0.000500099 0 -0.0782226 -0.000493505 -0.996936 0 0.316841 -5.85292e-05 0.461113 1 5.98885 -0.0209536 -0.38752 -0.00713032 1.11036 -0.00400262 0.001914 -7.09667e-05 0.0144923 0.000189837 0.000813769 -1.50494e-05 0.334397 -1.33359e-05 0.459443 0.0296181 0 -0.0296181 0.0171039 0 -0.0171039 0.316841 -5.85292e-05 0.461113 -0.0175551 -4.51933e-05 0.00167012 -9.6432e-05 0.0391049 -1.10563e-05 0.013138 -0.000470727 -0.0309367 3.1411 -0.0783033 6.49695e-05 3.14129 -7.1991e-05 7.40178e-05 2.40687 0.029276 -0.820618 -0.0319371 -0.320866 0.00561098 
0.996919 -9.7078e-05 -0.0783179 0 -5.8204e-05 -0.99999 0.000498639 0 -0.0783187 -0.000492554 -0.996928 0 0.316854 -5.70167e-05 0.461082 1 6.16838 -0.0616522 -0.406735 -0.000147514 1.14676 -0.00466197 0.000664309 -2.46396e-05 0.00503462 6.59447e-05 0.000282482 -5.23368e-06 0.334426 -1.33359e-05 0.459413 0.0296352 0 -0.0296352 0.0171023 0 -0.0171023 0.316854 -5.70167e-05 0.461082 -0.0175726 -4.36809e-05 0.00166823 -9.58279e-05 0.0391531 -7.76664e-06 0.0123291 0.000193066 -0.0304656 3.1411 -0.0783997 5.83839e-05 3.14129 -7.1991e-05 7.40178e-05 2.58194 -0.0113452 -0.840018 -0.0249872 -0.356291 0.0057075 
0.996912 -0.000101351 -0.0784099 0 -6.25883e-05 -0.99999 0.000496813 0 -0.0784107 -0.00049038 -0.996921 0 0.316867 -5.65617e-05 0.461051 1 6.18256 -0.0586918 -0.417194 -0.000595164 1.14989 -0.00459778 0.000268383 -9.9589e-06 0.00203585 2.66642e-05 0.00011414 -2.11834e-06 0.334456 -1.33359e-05 0.459384 0.0296523 0 -0.0296523 0.0171007 0 -0.0171007 0.316867 -5.65617e-05 0.461051 -0.0175889 -4.32259e-05 0.00166749 -9.48262e-05 0.0391992 -9.93978e-06 0.0125297 5.73268e-05 -0.0302794 3.1411 -0.0784921 6.27822e-05 3.14129 -7.1991e-05 7.40178e-05 2.59185 -0.00829304 -0.85065 -0.0254704 -0.358493 0.00568113 
0.996904 -8.56246e-05 -0.0785031 0 -4.64681e-05 -0.99999 0.000500612 0 -0.0785039 -0.000495424 -0.996914 0 0.316879 -5.55104e-05 0.461022 1 6.26576 -0.097682 -0.440546 0.0061476 1.16633 -0.00533375 2.68322e-07 -9.95737e-09 2.03716e-06 2.66808e-08 1.14129e-07 -2.12266e-09 0.334486 -1.33359e-05 0.459354 0.0296694 0 -0.0296694 0.0170991 0 -0.0170991 0.316879 -5.55104e-05 0.461022 -0.0176069 -4.21746e-05 0.00166773 -9.70371e-05 0.0392459 -1.97902e-06 0.0121736 0.000538308 -0.029857 3.1411 -0.0785855 4.66124e-05 3.14129 -7.1991e-05 7.40178e-05 2.67073 -0.0472967 -0.87418 -0.0187424 -0.373992 0.00587453 
