O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 0.000287321 -0.000223966 0 0.000361549 -0.707316 0.706884 0 4.46885e-05 -0.706891 -0.707323 0 0.306991 -0.148712 0.548441 1 0.00099919 -0.0314925 0.041134 0.00905322 0.000581102 -0.000746409 0.00066354 -0.0316372 0.0412132 0.00908148 -0.000866452 0.000118241 0.00220306 0.00061757 0.00862374 0.00104952 0.000527407 -0.000526259 0.306992 -0.14871 0.548448 0 0 0 0 0 0 0.306991 -0.148712 0.548441 -0.000221234 0.306992 -0.14871 0.000188897 0.000505185 -0.000564554 -0.000573311 0.00191253 0.00290127 2.35652 5.46997e-05 -0.000362329 2.3565 4.46889e-05 -0.000361552 
0.99999 0.000289836 -0.000225502 0 0.000364413 -0.707314 0.706886 0 4.53811e-05 -0.706893 -0.707321 0 0.306991 -0.148712 0.548443 1 0.00479239 -0.0291341 0.000881501 0.0037351 0.000189796 -0.000354903 0.00467098 -0.0293088 0.000931579 0.00376469 -0.000354087 0.000117955 -0.000553483 -0.000155152 -0.00216655 -0.000263672 -0.000132501 0.000132214 0.306992 -0.14871 0.548448 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306991 -0.148712 0.548443 -0.000221234 0.306992 -0.14871 6.69446e-05 0.000340703 0.00014183 -0.00137123 0.00149355 0.0022192 2.35652 5.46997e-05 -0.000362329 2.3565 4.53815e-05 -0.000364417 
0.99999 0.00028357 -0.000220582 0 0.000356503 -0.707317 0.706883 0 4.44303e-05 -0.70689 -0.707324 0 0.306991 -0.148714 0.548444 1 -0.218259 0.197037 0.018177 -0.0215682 -0.0279129 0.0279816 -0.218256 0.196887 0.0181154 -0.0215567 0.0395335 -6.129e-05 0.00387377 0.00108585 0.0151632 0.00184538 0.00092736 -0.00092534 0.306992 -0.14871 0.548448 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306991 -0.148714 0.548444 -0.000221234 0.306992 -0.14871 0.000407347 -0.00275979 -0.000992564 0.00383068 0.00334548 -0.00523319 2.35652 5.46997e-05 -0.000362329 2.3565 4.44307e-05 -0.000356507 
0.99999 0.000289144 -0.000225829 0 0.000364155 -0.707315 0.706885 0 4.46602e-05 -0.706891 -0.707322 0 0.306992 -0.148711 0.548442 1 -0.138672 0.077252 -0.0404072 -0.0151713 -0.019279 0.0193597 -0.138474 0.0770737 -0.0405051 -0.0151597 0.0272951 -6.51681e-05 -1.88781e-05 -5.29201e-06 -7.38969e-05 -8.99335e-06 -4.51935e-06 4.50953e-06 0.306992 -0.14871 0.548448 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306992 -0.148711 0.548442 -0.000221234 0.306992 -0.14871 0.000627683 -0.000834687 5.92751e-06 0.00431302 0.00133254 -0.000241795 2.35652 5.46997e-05 -0.000362329 2.3565 4.46606e-05 -0.000364158 
0.99999 0.000282773 -0.000219306 0 0.000355037 -0.707314 0.706886 0 4.47706e-05 -0.706893 -0.707321 0 0.306991 -0.148711 0.548442 1 0.0207604 0.0496252 -0.0135577 -0.00750143 0.00328314 -0.00310979 0.0211452 0.0494255 -0.0137009 -0.00749245 -0.00458233 -0.000121024 -0.000869527 -0.000243748 -0.00340367 -0.000414232 -0.000208161 0.000207709 0.306992 -0.14871 0.548448 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306991 -0.148711 0.548442 -0.000221234 0.306992 -0.14871 -0.000415813 -0.000772275 0.000222677 0.000572626 -0.00171882 -0.00380433 2.35652 5.46997e-05 -0.000362329 2.3565 4.4771e-05 -0.00035504 
0.99999 0.000285161 -0.000220416 0 0.000357511 -0.707319 0.706881 0 4.56716e-05 -0.706888 -0.707326 0 0.30699 -0.148712 0.548442 1 -0.0200159 0.0828968 -0.0405118 -0.0147338 -0.00239595 0.00250151 -0.0194434 0.0827455 -0.0407783 -0.014747 0.00336694 -7.59558e-05 -0.00256235 -0.000718256 -0.0100299 -0.00122065 -0.000613416 0.000612075 0.306992 -0.14871 0.548448 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.30699 -0.148712 0.548442 -0.000221234 0.306992 -0.14871 -0.000176933 -0.00134217 0.000656408 0.000145705 -0.00107505 -0.00299194 2.35652 5.46997e-05 -0.000362329 2.3565 4.56721e-05 -0.000357514 
0.99999 0.000294249 -0.000225596 0 0.000367602 -0.707325 0.706874 0 4.84283e-05 -0.706881 -0.707332 0 0.306991 -0.148712 0.548439 1 0.0423789 0.0920243 -0.000403708 -0.0112824 0.0076074 -0.00734485 0.0432009 0.0919496 -0.000809716 -0.0113232 -0.0107163 -0.000182227 0.00159126 0.000446055 0.00622885 0.00075805 0.000380952 -0.000380109 0.306992 -0.14871 0.548448 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.306991 -0.148712 0.548439 -0.000221234 0.306992 -0.14871 -0.00036272 -0.000903706 -0.000408145 0.00572712 -0.00101332 -0.00139043 2.35652 5.46997e-05 -0.000362329 2.35651 4.84287e-05 -0.000367605 
0.99999 0.000297931 -0.000225343 0 0.000370027 -0.707326 0.706874 0 5.12099e-05 -0.706881 -0.707333 0 0.306993 -0.14871 0.548439 1 -0.0200841 -0.0591902 0.000861918 0.0064617 -0.00292658 0.00298314 -0.0189812 -0.0592585 0.000402923 0.00641444 0.00397992 -4.03351e-05 0.00106317 0.000298031 0.00416175 0.000506483 0.00025453 -0.000253964 0.306992 -0.14871 0.548448 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306993 -0.14871 0.548439 -0.000221234 0.306992 -0.14871 0.000859936 0.00129965 -0.000272981 0.00288027 -0.00109491 0.00508061 2.35652 5.46997e-05 -0.000362329 2.35651 5.12104e-05 -0.000370031 
0.99999 0.000299061 -0.000222614 0 0.000368898 -0.707331 0.706869 0 5.39363e-05 -0.706876 -0.707338 0 0.306995 -0.148708 0.548437 1 0.00687052 -0.119254 0.00696816 0.0134592 -0.000192851 0.000435322 0.00823087 -0.119268 0.00639655 0.0133906 0.000195575 -0.000170528 0.00283512 0.000794772 0.0110982 0.00135063 0.000678761 -0.000677238 0.306992 -0.14871 0.548448 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306995 -0.148708 0.548437 -0.000221234 0.306992 -0.14871 0.000720222 0.00252749 -0.000727117 0.00608046 -0.00216651 0.00424753 2.35652 5.46997e-05 -0.000362329 2.35652 5.39369e-05 -0.000368901 
0.99999 0.000301096 -0.000227281 0 0.000373636 -0.707335 0.706865 0 5.20714e-05 -0.706872 -0.707342 0 0.306994 -0.148708 0.548436 1 -0.096948 -0.0427795 0.0130037 0.0044475 -0.0142245 0.0144452 -0.0955053 -0.0427565 0.0122962 0.00435606 0.0200129 -0.000162108 0.00550747 0.00154388 0.0215591 0.00262369 0.00131855 -0.00131559 0.306992 -0.14871 0.548448 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306994 -0.148708 0.548436 -0.000221234 0.306992 -0.14871 0.000776729 0.00163853 -0.00141187 0.00981157 0.00147553 0.00267799 2.35652 5.46997e-05 -0.000362329 2.35653 5.20719e-05 -0.00037364 
