O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 -0.000194537 6.75946e-05 0 -0.000194551 -0.99999 0.000207369 0 6.75549e-05 -0.000207384 -1 0 0.306868 -5.63162e-05 0.486919 1 0.0298154 0.0272538 -0.0258952 -0.00503947 0.00487244 -2.72375e-05 0.029234 0.0271994 -0.0260076 -0.00503078 -0.00474281 2.74015e-05 -0.00158091 4.99778e-05 -0.00705907 -9.46674e-05 -0.000634593 1.2519e-07 0.306861 -6.52112e-05 0.486922 0 0 0 0 0 0 0.306868 -5.63162e-05 0.486919 6.0227e-05 0.306861 -6.52112e-05 -0.000182926 -0.000361786 0.000431013 0.00120887 -0.000679149 0.00180185 3.14139 9.35158e-05 0.000230821 3.14139 6.75555e-05 0.000194553 
0.99999 -0.00019553 6.07764e-05 0 -0.000195543 -0.99999 0.000210355 0 6.07358e-05 -0.000210369 -1 0 0.306871 -5.48713e-05 0.486917 1 -0.132159 -0.0165657 0.00687864 0.0028644 -0.0265924 -5.45397e-05 -0.132715 -0.0166411 0.00666632 0.00287558 0.0267235 6.1942e-05 0.00118801 -3.75499e-05 0.0053049 7.11428e-05 0.00047688 -9.59767e-08 0.306861 -6.52112e-05 0.486922 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306871 -5.48713e-05 0.486917 6.0227e-05 0.306861 -6.52112e-05 0.000618045 0.000245933 -0.000323934 -0.00018933 0.0017726 0.00191255 3.14139 9.35158e-05 0.000230821 3.14138 6.07364e-05 0.000195545 
0.99999 -0.000199486 6.38391e-05 0 -0.000199499 -0.99999 0.000211516 0 6.37975e-05 -0.00021153 -1 0 0.306868 -5.42669e-05 0.486918 1 0.0500095 0.0233432 -0.0452941 -0.00320392 0.00893352 -0.000156949 0.0497012 0.0232565 -0.0455625 -0.00319124 -0.00885044 0.000156383 -0.00317849 0.00010045 -0.0141927 -0.000190334 -0.00127587 2.57689e-07 0.306861 -6.52112e-05 0.486922 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306868 -5.42669e-05 0.486918 6.0227e-05 0.306861 -6.52112e-05 -0.000130797 -0.00139023 0.000866601 -0.0088661 -0.00234471 0.000302989 3.14139 9.35158e-05 0.000230821 3.14138 6.37981e-05 0.000199501 
0.99999 -0.000202337 6.00675e-05 0 -0.00020235 -0.99999 0.000213743 0 6.00249e-05 -0.000213757 -1 0 0.306869 -5.55916e-05 0.486915 1 -0.0323645 0.0622976 0.108458 -0.00789299 -0.00192399 -0.000237285 -0.0325791 0.0621942 0.108104 -0.00787841 0.00199333 0.000238768 0.00573933 -0.000181392 0.0256283 0.000343708 0.00230384 -4.71706e-07 0.306861 -6.52112e-05 0.486922 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306869 -5.55916e-05 0.486915 6.0227e-05 0.306861 -6.52112e-05 2.23198e-05 -0.00222687 -0.00156455 -0.0107355 0.00240723 0.000426506 3.14139 9.35158e-05 0.000230821 3.14138 6.00254e-05 0.000202352 
0.99999 -0.000190732 5.42398e-05 0 -0.000190743 -0.99999 0.000208211 0 5.42006e-05 -0.000208224 -1 0 0.306867 -5.57494e-05 0.486914 1 0.0393254 -0.0929816 0.149234 0.0190265 0.0139894 -0.000459166 0.0391553 -0.0930449 0.148778 0.0190323 -0.0139221 0.000459143 0.00754709 -0.000238564 0.0337008 0.000451948 0.00302947 -6.06122e-07 0.306861 -6.52112e-05 0.486922 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306867 -5.57494e-05 0.486914 6.0227e-05 0.306861 -6.52112e-05 -0.000479595 0.00039844 -0.00205725 -0.0102543 0.00343035 0.00897712 3.14139 9.35158e-05 0.000230821 3.14138 5.42012e-05 0.000190745 
0.99999 -0.000194128 4.96984e-05 0 -0.000194138 -0.99999 0.000208619 0 4.96584e-05 -0.000208631 -1 0 0.306867 -5.36598e-05 0.486913 1 -0.0129419 -0.0857537 0.0845802 0.017302 0.00102228 -0.000416646 -0.0130366 -0.0858203 0.0840332 0.0173069 -0.000964469 0.000419124 0.00427039 -0.000134965 0.0190692 0.000255722 0.00171417 -3.44803e-07 0.306861 -6.52112e-05 0.486922 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.306867 -5.36598e-05 0.486913 6.0227e-05 0.306861 -6.52112e-05 -0.000113243 4.15767e-05 -0.00116439 -0.0125258 0.00247669 0.00641178 3.14139 9.35158e-05 0.000230821 3.14138 4.96589e-05 0.00019414 
0.99999 -0.000191752 5.77482e-05 0 -0.000191764 -0.99999 0.000214922 0 5.77076e-05 -0.000214935 -1 0 0.306867 -5.56399e-05 0.486914 1 0.0261127 -0.0557585 0.0815272 0.0119603 0.0089136 -0.000377308 0.0263797 -0.0558751 0.0809506 0.0119748 -0.00892957 0.000378046 0.00385329 -0.000121776 0.0172064 0.000230761 0.00154675 -3.19041e-07 0.306861 -6.52112e-05 0.486922 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.306867 -5.56399e-05 0.486914 6.0227e-05 0.306861 -6.52112e-05 -0.000230686 -0.000248506 -0.00105078 -0.0105472 0.00130194 0.00645026 3.14139 9.35158e-05 0.000230821 3.14138 5.77081e-05 0.000191766 
0.99999 -0.000192858 5.35857e-05 0 -0.00019287 -0.99999 0.000217058 0 5.35443e-05 -0.00021707 -1 0 0.306868 -5.63071e-05 0.486912 1 -0.00446551 -0.0383754 0.138162 0.00924629 0.00451225 -0.000310126 -0.00411401 -0.0385078 0.137497 0.00926254 -0.00453986 0.000311677 0.00730133 -0.000230742 0.0326039 0.000437274 0.00293083 -6.12572e-07 0.306861 -6.52112e-05 0.486922 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306868 -5.63071e-05 0.486912 6.0227e-05 0.306861 -6.52112e-05 -0.000283292 -0.000289035 -0.00199062 -0.00828024 0.00392608 0.00450779 3.14139 9.35158e-05 0.000230821 3.14138 5.35449e-05 0.000192872 
0.99999 -0.000212998 5.36823e-05 0 -0.00021301 -0.99999 0.000217495 0 5.36365e-05 -0.000217509 -1 0 0.306867 -5.94165e-05 0.486912 1 -0.00358976 0.0314431 0.0601647 -0.00391221 0.00159094 -5.1509e-05 -0.00305879 0.0313056 0.0594302 -0.00389624 -0.00165146 5.24195e-05 0.00311475 -9.84565e-05 0.0139087 0.00018655 0.00125029 -2.61852e-07 0.306861 -6.52112e-05 0.486922 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306867 -5.94165e-05 0.486912 6.0227e-05 0.306861 -6.52112e-05 -0.000198897 -0.00121783 -0.000849755 -0.00622425 0.00221225 -0.00342942 3.14139 9.35158e-05 0.000230821 3.14138 5.3637e-05 0.000213012 
0.99999 -0.000204452 6.386e-05 0 -0.000204465 -0.99999 0.000213812 0 6.38169e-05 -0.000213827 -1 0 0.306868 -5.90862e-05 0.486916 1 -0.0200482 0.0197063 0.0311888 -0.0025076 -0.00259193 -8.53263e-05 -0.0191117 0.01959 0.0304276 -0.00249541 0.00244863 8.72818e-05 0.00160875 -5.08561e-05 0.00718357 9.63456e-05 0.000645772 -1.31906e-07 0.306861 -6.52112e-05 0.486922 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306868 -5.90862e-05 0.486916 6.0227e-05 0.306861 -6.52112e-05 0.000104302 -0.000714262 -0.000439351 -0.00339271 0.000323152 0.000720351 3.14139 9.35158e-05 0.000230821 3.14138 6.38175e-05 0.000204467 
