O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_Y bodyRPY_P bodyRPY_R bodyRPY_des_Y bodyRPY_des_P bodyRPY_des_R F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz
0.996329 -0.000223423 -0.0854969 0 -0.000184232 -0.99999 0.000466276 0 -0.0854978 -0.000448821 -0.996338 0 0.319539 -8.64612e-05 0.460398 1 4.28715 -0.0521884 1.18867 0.0233018 0.866121 -0.00416439 0.00702948 -0.000270083 0.0568202 0.000741935 0.00301272 -6.39564e-05 0.329873 -4.39117e-05 0.463904 0.0269514 0 -0.0269514 0.0172814 0 -0.0172814 0.319539 -8.64612e-05 0.460398 -0.0103345 -4.25495e-05 -0.00350573 -9.66606e-05 0.04283 -4.5913e-06 0.0211007 0.000114869 -0.0309772 3.14114 -0.0856032 0.00018491 3.14134 8.4607e-05 0.000206008 3.30861 -0.0382623 1.07687 0.016499 -0.650595 0.00220934 
0.996319 -0.000226493 -0.0856115 0 -0.00018755 -0.99999 0.000462915 0 -0.0856124 -0.000445164 -0.996328 0 0.319559 -9.00865e-05 0.460364 1 4.34923 0.0312488 1.15934 0.00881681 0.878091 -0.00289308 0.00591256 -0.000227353 0.0478486 0.000624748 0.0025345 -5.39153e-05 0.3299 -4.39117e-05 0.463877 0.0269687 0 -0.0269687 0.0172807 0 -0.0172807 0.319559 -9.00865e-05 0.460364 -0.0103412 -4.61748e-05 -0.00351284 -9.48994e-05 0.0428874 -6.19762e-06 0.0208587 -0.00118257 -0.0304785 3.14115 -0.0857182 0.000188243 3.14134 8.4607e-05 0.000206008 3.36937 0.0452129 1.04751 0.00200109 -0.662276 0.00217845 
0.99631 -0.000229032 -0.0857165 0 -0.000189606 -0.99999 0.000468097 0 -0.0857174 -0.000450126 -0.996319 0 0.31958 -8.98911e-05 0.460333 1 4.34021 -0.0129914 1.15681 0.016382 0.876409 -0.00354352 0.00577709 -0.000222212 0.0468043 0.000611106 0.00247689 -5.2813e-05 0.329927 -4.39117e-05 0.46385 0.026986 0 -0.026986 0.01728 0 -0.01728 0.31958 -8.98911e-05 0.460333 -0.0103477 -4.59794e-05 -0.00351712 -9.74329e-05 0.04294 -7.35499e-06 0.0210301 -0.000515975 -0.0304368 3.14114 -0.0858235 0.000190308 3.14134 8.4607e-05 0.000206008 3.35914 0.000970737 1.04494 0.00956153 -0.660333 0.00217402 
0.996299 -0.000223045 -0.0858384 0 -0.000183377 -0.99999 0.000469997 0 -0.0858393 -0.000452525 -0.996309 0 0.319601 -9.08521e-05 0.460297 1 4.25571 -0.0236015 1.25361 0.0192185 0.86104 -0.00388128 0.00896577 -0.000345052 0.0727298 0.000949581 0.0038448 -8.21873e-05 0.329954 -4.39117e-05 0.463823 0.0270033 0 -0.0270033 0.0172793 0 -0.0172793 0.319601 -9.08521e-05 0.460297 -0.0103534 -4.69404e-05 -0.00352654 -9.85036e-05 0.0430012 -4.3065e-06 0.0212585 -0.000368338 -0.0319636 3.14114 -0.0859459 0.000184058 3.14134 8.4607e-05 0.000206008 3.27324 -0.00962434 1.1417 0.0123892 -0.644658 0.00227059 
0.99629 -0.000226747 -0.085945 0 -0.000187637 -0.99999 0.000463132 0 -0.0859459 -0.000445296 -0.9963 0 0.319623 -9.10109e-05 0.460266 1 4.28758 -0.0130916 1.26898 0.017491 0.867837 -0.00368816 0.00935925 -0.000360472 0.0760073 0.000992247 0.00401429 -8.59544e-05 0.329981 -4.39117e-05 0.463796 0.0270206 0 -0.0270206 0.0172786 0 -0.0172786 0.319623 -9.10109e-05 0.460266 -0.0103588 -4.70992e-05 -0.00353037 -9.49721e-05 0.0430546 -6.30579e-06 0.021082 -0.000423992 -0.0321751 3.14115 -0.0860529 0.000188335 3.14134 8.4607e-05 0.000206008 3.30389 0.00093099 1.15704 0.010648 -0.651187 0.00222821 
0.996281 -0.000234043 -0.0860559 0 -0.00019481 -0.99999 0.000464293 0 -0.0860568 -0.000445811 -0.99629 0 0.319641 -9.10782e-05 0.460233 1 4.37005 -0.00972595 1.4129 0.0186818 0.887655 -0.00379964 0.0135621 -0.000522618 0.110266 0.00143941 0.00581803 -0.00012485 0.330008 -4.39117e-05 0.463769 0.0270378 0 -0.0270378 0.0172779 0 -0.0172779 0.319641 -9.10782e-05 0.460233 -0.010367 -4.71665e-05 -0.00353668 -9.53864e-05 0.0431102 -9.93412e-06 0.0202699 -0.00057404 -0.0342425 3.14115 -0.0861642 0.000195537 3.14134 8.4607e-05 0.000206008 3.38508 0.00431358 1.30093 0.0118302 -0.670727 0.00222602 
0.99627 -0.000231262 -0.0861794 0 -0.000191763 -0.99999 0.000466608 0 -0.0861804 -0.00044835 -0.996279 0 0.319662 -9.00867e-05 0.460197 1 4.37374 -0.054047 1.37916 0.0258948 0.887328 -0.00449194 0.0124953 -0.000481687 0.101717 0.00132775 0.00536134 -0.000115339 0.330035 -4.39117e-05 0.463742 0.0270551 0 -0.0270551 0.0172771 0 -0.0172771 0.319662 -9.00867e-05 0.460197 -0.0103736 -4.6175e-05 -0.00354485 -9.65957e-05 0.0431722 -8.48448e-06 0.0202018 8.52692e-05 -0.033746 3.14114 -0.0862882 0.000192481 3.14134 8.4607e-05 0.000206008 3.38734 -0.0399971 1.26715 0.0190353 -0.67009 0.00229036 
0.996261 -0.000224229 -0.0862803 0 -0.000184557 -0.99999 0.000467778 0 -0.0862812 -0.000450114 -0.996271 0 0.319684 -8.79582e-05 0.460167 1 4.27521 -0.0681105 1.31087 0.0274406 0.866187 -0.0046068 0.010513 -0.000405409 0.0856762 0.00111829 0.00451172 -9.72614e-05 0.330063 -4.39117e-05 0.463715 0.0270724 0 -0.0270724 0.0172764 0 -0.0172764 0.319684 -8.79582e-05 0.460167 -0.0103785 -4.40465e-05 -0.003548 -9.73257e-05 0.0432227 -4.92824e-06 0.0211577 0.000353144 -0.0328039 3.14114 -0.0863894 0.000185249 3.14134 8.4607e-05 0.000206008 3.28766 -0.0540526 1.19883 0.020575 -0.648697 0.00227734 
0.996251 -0.00023202 -0.0863978 0 -0.000192328 -0.99999 0.000467723 0 -0.0863987 -0.000449362 -0.996261 0 0.319705 -9.23381e-05 0.460132 1 4.26376 -0.000716445 1.45416 0.0174782 0.866685 -0.00373826 0.0148625 -0.000573583 0.121272 0.00158286 0.00637961 -0.000137844 0.33009 -4.39117e-05 0.463688 0.0270897 0 -0.0270897 0.0172757 0 -0.0172757 0.319705 -9.23381e-05 0.460132 -0.0103844 -4.84264e-05 -0.00355618 -9.71182e-05 0.0432816 -8.83048e-06 0.02087 -0.00067924 -0.0349637 3.14114 -0.0865074 0.000193052 3.14134 8.4607e-05 0.000206008 3.27486 0.0133694 1.34209 0.0106013 -0.648899 0.00227044 
0.996241 -0.000222287 -0.0865101 0 -0.00018285 -0.99999 0.000463785 0 -0.086511 -0.000446232 -0.996251 0 0.319726 -9.04276e-05 0.460099 1 4.26312 -0.0360734 1.49455 0.0239162 0.867209 -0.00436952 0.0160519 -0.000619804 0.13113 0.00171133 0.00689144 -0.000149199 0.330117 -4.39117e-05 0.463661 0.0271069 0 -0.0271069 0.0172749 0 -0.0172749 0.319726 -9.04276e-05 0.460099 -0.0103908 -4.65159e-05 -0.00356164 -9.53449e-05 0.043338 -4.03091e-06 0.0207416 -8.53407e-05 -0.0355808 3.14114 -0.0866201 0.00018354 3.14134 8.4607e-05 0.000206008 3.27292 -0.021958 1.38244 0.0170285 -0.649141 0.00234354 
0.996232 -0.000229968 -0.0866225 0 -0.000190192 -0.99999 0.000467427 0 -0.0866234 -0.000449199 -0.996241 0 0.319747 -9.04806e-05 0.460066 1 4.19515 -0.0596466 1.47525 0.0276191 0.852885 -0.00465851 0.0155553 -0.000600887 0.127223 0.00166029 0.00667951 -0.000144951 0.330144 -4.39117e-05 0.463634 0.0271242 0 -0.0271242 0.0172742 0 -0.0172742 0.319747 -9.04806e-05 0.460066 -0.0103972 -4.65689e-05 -0.00356757 -9.69938e-05 0.0433943 -7.79799e-06 0.0211926 0.000286817 -0.0353614 3.14114 -0.0867329 0.000190912 3.14134 8.4607e-05 0.000206008 3.20366 -0.0455241 1.36312 0.0207246 -0.634537 0.00231232 
0.996222 -0.000232678 -0.0867313 0 -0.00019308 -0.99999 0.000464953 0 -0.0867322 -0.000446459 -0.996232 0 0.319767 -9.11814e-05 0.460034 1 4.28139 -0.0209629 1.40305 0.020391 0.869132 -0.00397548 0.0131235 -0.000507301 0.107459 0.00140226 0.00563638 -0.000122558 0.330171 -4.39117e-05 0.463607 0.0271415 0 -0.0271415 0.0172734 0 -0.0172734 0.319767 -9.11814e-05 0.460034 -0.0104039 -4.72697e-05 -0.00357321 -9.5684e-05 0.0434488 -9.20626e-06 0.0209909 -0.000373199 -0.0341831 3.14114 -0.0868421 0.000193812 3.14134 8.4607e-05 0.000206008 3.28865 -0.00680959 1.29089 0.0134853 -0.65051 0.00225131 
0.996213 -0.000225382 -0.0868408 0 -0.000185823 -0.99999 0.000463605 0 -0.0868417 -0.00044572 -0.996222 0 0.319788 -9.07324e-05 0.460002 1 4.24234 -0.044193 1.35979 0.023807 0.859992 -0.00433027 0.0118829 -0.000459578 0.0974114 0.00127106 0.00510451 -0.000111224 0.330198 -4.39117e-05 0.46358 0.0271588 0 -0.0271588 0.0172727 0 -0.0172727 0.319788 -9.07324e-05 0.460002 -0.0104105 -4.68207e-05 -0.00357717 -9.51573e-05 0.0435038 -5.57199e-06 0.0212571 1.77011e-05 -0.033597 3.14115 -0.0869521 0.00018653 3.14134 8.4607e-05 0.000206008 3.24834 -0.0300176 1.24759 0.0168919 -0.641095 0.0023112 
0.996203 -0.000229691 -0.0869537 0 -0.000190158 -0.99999 0.000462925 0 -0.0869546 -0.000444641 -0.996212 0 0.319808 -9.18839e-05 0.459968 1 4.24969 -0.0220043 1.35753 0.0200198 0.86156 -0.00396071 0.0117202 -0.000453566 0.0961929 0.00125509 0.00503561 -0.000109959 0.330225 -4.39117e-05 0.463552 0.027176 0 -0.027176 0.0172719 0 -0.0172719 0.319808 -9.18839e-05 0.459968 -0.0104174 -4.79722e-05 -0.00358436 -9.47121e-05 0.0435604 -7.74291e-06 0.0213219 -0.00033312 -0.0335425 3.14115 -0.0870654 0.000190883 3.14134 8.4607e-05 0.000206008 3.25439 -0.00780454 1.24531 0.0130945 -0.64238 0.00227038 
0.996193 -0.000232285 -0.0870686 0 -0.000192807 -0.99999 0.000461823 0 -0.0870696 -0.000443285 -0.996202 0 0.319829 -9.25121e-05 0.459935 1 4.17617 -0.0150451 1.52492 0.020522 0.849674 -0.00403601 0.0169032 -0.000654558 0.138898 0.00181217 0.00726389 -0.000158959 0.330252 -4.39117e-05 0.463525 0.0271933 0 -0.0271933 0.0172712 0 -0.0172712 0.319829 -9.25121e-05 0.459935 -0.0104237 -4.86004e-05 -0.00359023 -9.40917e-05 0.043618 -9.06273e-06 0.0212269 -0.000418652 -0.0361449 3.14115 -0.0871808 0.000193544 3.14134 8.4607e-05 0.000206008 3.17955 -0.00081926 1.41266 0.0135862 -0.630206 0.00230631 
0.996182 -0.000236238 -0.0871855 0 -0.000196262 -0.99999 0.000467083 0 -0.0871864 -0.000448198 -0.996192 0 0.319849 -9.23804e-05 0.459901 1 4.22731 -0.0438934 1.50206 0.0252793 0.859566 -0.00445359 0.0160557 -0.000621942 0.132093 0.00172335 0.00690096 -0.000151399 0.33028 -4.39117e-05 0.463498 0.0272106 0 -0.0272106 0.0172704 0 -0.0172704 0.319849 -9.23804e-05 0.459901 -0.0104307 -4.84687e-05 -0.00359718 -9.66322e-05 0.0436766 -1.09244e-05 0.0209876 -6.75054e-06 -0.0357487 3.14114 -0.0872981 0.000197014 3.14134 8.4607e-05 0.000206008 3.22935 -0.0296674 1.38977 0.0183378 -0.639805 0.00229706 
0.996173 -0.000240543 -0.0872955 0 -0.000200497 -0.99999 0.000467501 0 -0.0872964 -0.000448218 -0.996182 0 0.319871 -9.23965e-05 0.459869 1 4.25651 -0.0465902 1.41901 0.0248474 0.863935 -0.00439436 0.0134401 -0.000520903 0.110704 0.00144422 0.00577789 -0.000127033 0.330307 -4.39117e-05 0.463471 0.0272278 0 -0.0272278 0.0172696 0 -0.0172696 0.319871 -9.23965e-05 0.459869 -0.0104362 -4.84848e-05 -0.00360212 -9.6737e-05 0.0437318 -1.30694e-05 0.0211312 6.62696e-05 -0.0344703 3.14114 -0.0874085 0.000201268 3.14134 8.4607e-05 0.000206008 3.25728 -0.0323461 1.30669 0.0178971 -0.643899 0.00227147 
0.996163 -0.000225525 -0.0874061 0 -0.000185521 -0.99999 0.000465801 0 -0.0874071 -0.000447807 -0.996173 0 0.319891 -8.84893e-05 0.459835 1 4.24982 -0.115391 1.41319 0.0365767 0.862634 -0.00551315 0.0131876 -0.000511286 0.108754 0.00141862 0.0056705 -0.000124932 0.330334 -4.39117e-05 0.463444 0.0272451 0 -0.0272451 0.0172688 0 -0.0172688 0.319891 -8.84893e-05 0.459835 -0.0104426 -4.45776e-05 -0.00360812 -9.6204e-05 0.0437873 -5.57123e-06 0.0212997 0.001148 -0.034371 3.14114 -0.0875196 0.000186236 3.14134 8.4607e-05 0.000206008 3.24931 -0.10113 1.30084 0.0296185 -0.64232 0.00235966 
0.996152 -0.000229062 -0.0875273 0 -0.000189053 -0.99999 0.000465387 0 -0.0875283 -0.000447058 -0.996162 0 0.319912 -9.25091e-05 0.459799 1 4.31138 -0.0167025 1.4155 0.0198366 0.874998 -0.00400793 0.0130934 -0.000508029 0.108114 0.00141023 0.00563114 -0.000124356 0.330361 -4.39117e-05 0.463416 0.0272624 0 -0.0272624 0.017268 0 -0.017268 0.319912 -9.25091e-05 0.459799 -0.0104497 -4.85974e-05 -0.0036171 -9.59078e-05 0.043848 -7.34861e-06 0.0209135 -0.000416801 -0.0343512 3.14114 -0.0876413 0.000189784 3.14134 8.4607e-05 0.000206008 3.30948 -0.00241278 1.30312 0.0128666 -0.65438 0.00231666 
0.996142 -0.000223272 -0.0876439 0 -0.000183254 -0.99999 0.000464638 0 -0.0876449 -0.000446793 -0.996152 0 0.319933 -8.9605e-05 0.459765 1 4.24426 -0.0625137 1.40633 0.0274806 0.861094 -0.00469658 0.0128843 -0.000500119 0.106519 0.00138928 0.00554235 -0.000122667 0.330389 -4.39117e-05 0.463389 0.0272797 0 -0.0272797 0.0172672 0 -0.0172672 0.319933 -8.9605e-05 0.459765 -0.0104555 -4.56933e-05 -0.00362414 -9.56491e-05 0.0439065 -4.45616e-06 0.0213447 0.000291574 -0.0342736 3.14114 -0.0877583 0.000183963 3.14134 8.4607e-05 0.000206008 3.24102 -0.0482067 1.29392 0.020502 -0.640183 0.00233747 
0.996132 -0.000224741 -0.0877627 0 -0.000184774 -0.99999 0.000463523 0 -0.0877636 -0.000445522 -0.996141 0 0.319955 -9.14896e-05 0.459731 1 4.15779 -0.0305789 1.37723 0.0214623 0.842453 -0.00413641 0.0121861 -0.000473322 0.100871 0.00131554 0.00524303 -0.000116301 0.330416 -4.39117e-05 0.463362 0.0272969 0 -0.0272969 0.0172664 0 -0.0172664 0.319955 -9.14896e-05 0.459731 -0.0104607 -4.75779e-05 -0.00363035 -9.50466e-05 0.043966 -5.2126e-06 0.0218135 -0.000115384 -0.0339523 3.14115 -0.0878775 0.000185492 3.14134 8.4607e-05 0.000206008 3.15318 -0.016245 1.26478 0.0144729 -0.621244 0.00231431 
0.996121 -0.00022928 -0.0878827 0 -0.000188915 -0.99999 0.000467613 0 -0.0878836 -0.000449206 -0.996131 0 0.319978 -9.12337e-05 0.459695 1 4.13574 -0.036695 1.40976 0.0229663 0.838926 -0.00424056 0.0130759 -0.000508113 0.108378 0.00141339 0.00562711 -0.000125139 0.330443 -4.39117e-05 0.463334 0.0273142 0 -0.0273142 0.0172656 0 -0.0172656 0.319978 -9.12337e-05 0.459695 -0.0104657 -4.7322e-05 -0.00363964 -9.69867e-05 0.0440262 -7.39286e-06 0.0220108 -0.000112681 -0.0344227 3.14114 -0.087998 0.000189651 3.14134 8.4607e-05 0.000206008 3.12975 -0.0223556 1.29729 0.01597 -0.617416 0.00228233 
0.99611 -0.000230183 -0.0880035 0 -0.000190053 -0.99999 0.000464375 0 -0.0880044 -0.000445852 -0.99612 0 0.319999 -8.98766e-05 0.459659 1 4.20036 -0.0641173 1.41015 0.0276989 0.852118 -0.00467545 0.0128827 -0.000500937 0.106913 0.00139415 0.00554512 -0.000123581 0.330471 -4.39117e-05 0.463307 0.0273314 0 -0.0273314 0.0172648 0 -0.0172648 0.319999 -8.98766e-05 0.459659 -0.0104719 -4.59649e-05 -0.0036484 -9.5332e-05 0.0440868 -7.91188e-06 0.0216769 0.000340042 -0.0343532 3.14115 -0.0881193 0.000190795 3.14134 8.4607e-05 0.000206008 3.19298 -0.0497453 1.29764 0.0206906 -0.630305 0.00229374 
0.9961 -0.000223886 -0.0881233 0 -0.000183817 -0.99999 0.000462807 0 -0.0881242 -0.000444812 -0.996109 0 0.320021 -8.98411e-05 0.459625 1 4.09082 -0.0557192 1.39106 0.0259054 0.829058 -0.0045568 0.0125055 -0.000486566 0.103914 0.00135494 0.00538387 -0.000120259 0.330498 -4.39117e-05 0.46328 0.0273487 0 -0.0273487 0.017264 0 -0.017264 0.320021 -8.98411e-05 0.459625 -0.0104765 -4.59294e-05 -0.00365515 -9.46743e-05 0.0441469 -4.78377e-06 0.0222789 0.000226101 -0.0341912 3.14115 -0.0882395 0.000184536 3.14134 8.4607e-05 0.000206008 3.08206 -0.0413214 1.27852 0.0188865 -0.606945 0.00234207 
0.99609 -0.000230287 -0.0882381 0 -0.000190103 -0.99999 0.000463806 0 -0.088239 -0.000445227 -0.996099 0 0.320044 -9.09354e-05 0.45959 1 4.08717 -0.0301735 1.37808 0.0214665 0.828271 -0.00410888 0.0120255 -0.000468188 0.100052 0.00130452 0.00517835 -0.000115933 0.330525 -4.39117e-05 0.463252 0.027366 0 -0.027366 0.0172631 0 -0.0172631 0.320044 -9.09354e-05 0.45959 -0.0104815 -4.70237e-05 -0.00366239 -9.50229e-05 0.0442044 -7.96671e-06 0.0224687 -0.00021822 -0.0339778 3.14115 -0.0883548 0.000190849 3.14134 8.4607e-05 0.000206008 3.07709 -0.0157565 1.26552 0.0144383 -0.60587 0.00228508 
0.996079 -0.00023212 -0.0883579 0 -0.000191848 -0.99999 0.000464271 0 -0.0883589 -0.000445508 -0.996089 0 0.320065 -9.22107e-05 0.459556 1 4.08268 -0.017268 1.3707 0.0190539 0.826835 -0.00388929 0.0118081 -0.000459992 0.0983663 0.00128247 0.00508575 -0.000114125 0.330553 -4.39117e-05 0.463225 0.0273832 0 -0.0273832 0.0172623 0 -0.0172623 0.320065 -9.22107e-05 0.459556 -0.0104874 -4.8299e-05 -0.00366922 -9.52043e-05 0.0442645 -8.87035e-06 0.0224137 -0.000347867 -0.0338953 3.14115 -0.0884751 0.000192603 3.14134 8.4607e-05 0.000206008 3.07122 -0.00283028 1.25811 0.012016 -0.604134 0.00227791 
0.996068 -0.000220377 -0.0884865 0 -0.000179596 -0.99999 0.000468827 0 -0.0884874 -0.0004511 -0.996077 0 0.320089 -8.87512e-05 0.459517 1 4.01126 -0.0968798 1.41808 0.0332954 0.813461 -0.00526883 0.0132134 -0.000514877 0.110227 0.00143704 0.00569239 -0.000128093 0.33058 -4.39117e-05 0.463198 0.0274005 0 -0.0274005 0.0172614 0 -0.0172614 0.320089 -8.87512e-05 0.459517 -0.0104911 -4.48395e-05 -0.00368057 -9.77383e-05 0.044329 -2.87466e-06 0.0228097 0.00077155 -0.0346274 3.14114 -0.0886042 0.000180305 3.14134 8.4607e-05 0.000206008 2.99832 -0.0824447 1.30546 0.026252 -0.590438 0.00239162 
0.996057 -0.000232317 -0.0886016 0 -0.000191596 -0.99999 0.000468092 0 -0.0886025 -0.000449279 -0.996067 0 0.320112 -9.07689e-05 0.459484 1 4.02262 -0.0281875 1.35175 0.0206804 0.814284 -0.00400544 0.0111907 -0.000436383 0.0934695 0.0012185 0.004822 -0.000108741 0.330607 -4.39117e-05 0.46317 0.0274178 0 -0.0274178 0.0172606 0 -0.0172606 0.320112 -9.07689e-05 0.459484 -0.0104957 -4.68572e-05 -0.00368629 -9.70935e-05 0.0443867 -8.87322e-06 0.0229164 -0.000211409 -0.0336399 3.14114 -0.0887197 0.000192354 3.14134 8.4607e-05 0.000206008 3.00836 -0.0137242 1.2391 0.013626 -0.590972 0.00224857 
0.996047 -0.000232551 -0.0887241 0 -0.000192198 -0.99999 0.000463347 0 -0.0887251 -0.000444471 -0.996056 0 0.320133 -9.17778e-05 0.459448 1 4.05765 -0.00787595 1.39187 0.0176556 0.822003 -0.00377249 0.0122838 -0.000479378 0.102732 0.0013391 0.00529409 -0.00011964 0.330635 -4.39117e-05 0.463143 0.027435 0 -0.027435 0.0172597 0 -0.0172597 0.320133 -9.17778e-05 0.459448 -0.0105017 -4.78661e-05 -0.00369464 -9.46972e-05 0.0444482 -9.09094e-06 0.0225694 -0.000491777 -0.0342134 3.14115 -0.0888428 0.000192961 3.14134 8.4607e-05 0.000206008 3.04198 0.00662794 1.27919 0.0105875 -0.598383 0.00228342 
0.996036 -0.000224029 -0.0888477 0 -0.000183861 -0.99999 0.00046028 0 -0.0888487 -0.000442128 -0.996045 0 0.320156 -9.0982e-05 0.459412 1 4.0188 -0.0314241 1.40236 0.0217182 0.814248 -0.00419168 0.0125983 -0.00049195 0.105503 0.00137507 0.00543085 -0.000123007 0.330662 -4.39117e-05 0.463115 0.0274523 0 -0.0274523 0.0172589 0 -0.0172589 0.320156 -9.0982e-05 0.459412 -0.010506 -4.70703e-05 -0.00370343 -9.33382e-05 0.0445102 -4.88025e-06 0.0228011 -6.73392e-05 -0.0343987 3.14115 -0.0889669 0.000184593 3.14134 8.4607e-05 0.000206008 3.00171 -0.0168908 1.28964 0.0146388 -0.590318 0.00234384 
0.996025 -0.000223647 -0.0889682 0 -0.000183236 -0.99999 0.000462392 0 -0.0889691 -0.00044426 -0.996034 0 0.32018 -9.05459e-05 0.459376 1 3.97883 -0.0547598 1.40208 0.0256346 0.806223 -0.00452401 0.0125745 -0.000491256 0.105443 0.00137421 0.00542181 -0.000123103 0.33069 -4.39117e-05 0.463088 0.0274695 0 -0.0274695 0.017258 0 -0.017258 0.32018 -9.05459e-05 0.459376 -0.0105101 -4.66342e-05 -0.00371178 -9.43952e-05 0.0445706 -4.63668e-06 0.0231257 0.000323095 -0.0344138 3.14115 -0.0890878 0.000183967 3.14134 8.4607e-05 0.000206008 2.96035 -0.0402153 1.28934 0.0185473 -0.581992 0.00232623 
0.996014 -0.000230444 -0.0890932 0 -0.000189395 -0.99999 0.000469187 0 -0.0890942 -0.000450452 -0.996023 0 0.320203 -9.13715e-05 0.459339 1 3.88241 -0.0316422 1.48949 0.0227045 0.788216 -0.00424926 0.0152601 -0.000596458 0.128136 0.00166998 0.00658129 -0.000149844 0.330717 -4.39117e-05 0.46306 0.0274868 0 -0.0274868 0.0172572 0 -0.0172572 0.320203 -9.13715e-05 0.459339 -0.0105145 -4.74598e-05 -0.0037211 -9.76395e-05 0.0446333 -7.88756e-06 0.0234339 -0.000213123 -0.0358039 3.14114 -0.0892133 0.000190153 3.14134 8.4607e-05 0.000206008 2.86249 -0.0170988 1.37672 0.0156112 -0.563672 0.00231411 
0.996002 -0.000231995 -0.0892182 0 -0.000191467 -0.99999 0.000462807 0 -0.0892191 -0.000443883 -0.996012 0 0.320226 -9.07298e-05 0.459303 1 3.88665 -0.0383062 1.3478 0.022126 0.786137 -0.00414816 0.0109986 -0.000430247 0.0924778 0.00120509 0.00474448 -0.000108246 0.330745 -4.39117e-05 0.463033 0.0275041 0 -0.0275041 0.0172563 0 -0.0172563 0.320226 -9.07298e-05 0.459303 -0.0105185 -4.68181e-05 -0.0037302 -9.43937e-05 0.0446959 -8.80294e-06 0.023796 2.41215e-05 -0.033675 3.14115 -0.0893388 0.000192236 3.14134 8.4607e-05 0.000206008 2.86529 -0.023717 1.235 0.0150181 -0.56128 0.0022688 
0.995992 -0.000232206 -0.0893332 0 -0.000191514 -0.99999 0.000464078 0 -0.0893341 -0.000445118 -0.996002 0 0.320248 -9.24806e-05 0.459269 1 3.99643 -0.0153305 1.2153 0.0169297 0.805882 -0.00367323 0.00671248 -0.000262734 0.05651 0.000736359 0.00289618 -6.62295e-05 0.330772 -4.39117e-05 0.463005 0.0275213 0 -0.0275213 0.0172554 0 -0.0172554 0.320248 -9.24806e-05 0.459269 -0.0105241 -4.85689e-05 -0.00373624 -9.50157e-05 0.0447536 -8.87528e-06 0.0235544 -0.000359288 -0.0315792 3.14115 -0.0894543 0.000192284 3.14134 8.4607e-05 0.000206008 2.97375 -0.000724259 1.10248 0.00981289 -0.580736 0.00224823 
0.995982 -0.000237895 -0.0894507 0 -0.000197213 -0.99999 0.000463624 0 -0.0894517 -0.000444128 -0.995991 0 0.32027 -9.28019e-05 0.459235 1 4.13001 -0.0124349 1.33999 0.0180668 0.835638 -0.00381014 0.0101689 -0.000398292 0.0857166 0.00111687 0.00438839 -0.000100578 0.3308 -4.39117e-05 0.462978 0.0275386 0 -0.0275386 0.0172545 0 -0.0172545 0.32027 -9.28019e-05 0.459235 -0.0105296 -4.88902e-05 -0.00374275 -9.4649e-05 0.0448126 -1.17333e-05 0.0224802 -0.000501462 -0.0333096 3.14115 -0.0895723 0.000198009 3.14134 8.4607e-05 0.000206008 3.10598 0.00219647 1.22714 0.0109394 -0.610197 0.00226895 
0.995971 -0.000232092 -0.0895676 0 -0.000191434 -0.99999 0.000462516 0 -0.0895685 -0.000443515 -0.995981 0 0.320294 -9.18464e-05 0.459201 1 4.09481 -0.0380238 1.34393 0.022434 0.828561 -0.00424811 0.0102916 -0.000403328 0.0868635 0.00113172 0.00444237 -0.000102042 0.330827 -4.39117e-05 0.46295 0.0275558 0 -0.0275558 0.0172536 0 -0.0172536 0.320294 -9.18464e-05 0.459201 -0.0105337 -4.79347e-05 -0.00374916 -9.42132e-05 0.0448712 -8.84286e-06 0.0227287 -6.73724e-05 -0.0333962 3.14115 -0.0896896 0.000192209 3.14134 8.4607e-05 0.000206008 3.06944 -0.0233708 1.23106 0.0152971 -0.602828 0.00231617 
0.995959 -0.000243393 -0.0896973 0 -0.000202943 -0.99999 0.000460072 0 -0.0896983 -0.000440018 -0.995969 0 0.320315 -9.3296e-05 0.459163 1 4.14456 -0.00505142 1.43642 0.0177826 0.840348 -0.00378333 0.0128829 -0.000505291 0.108885 0.00141851 0.00556213 -0.00012806 0.330855 -4.39117e-05 0.462923 0.0275731 0 -0.0275731 0.0172527 0 -0.0172527 0.320315 -9.3296e-05 0.459163 -0.0105396 -4.93843e-05 -0.00376 -9.27209e-05 0.0449362 -1.45601e-05 0.0221603 -0.000545378 -0.0347327 3.14115 -0.0898199 0.000203767 3.14134 8.4607e-05 0.000206008 3.11769 0.0096381 1.32352 0.0106323 -0.614289 0.00226573 
