O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z pos_rx pos_ry pos_rz vel_x vel_y vel_z vel_rx vel_ry vel_rz bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y 
0.99999 0.000314125 4.95842e-05 0 0.000314132 -0.99999 -0.000155517 0 4.95358e-05 0.000155534 -1 0 0.306956 8.79409e-05 0.486878 1 0.0210989 0.00416058 0.00512477 -0.000561533 0.00443362 -1.704e-05 0.020588 0.00410848 0.00502646 -0.000553546 0.00432006 1.83459e-05 0.000124151 -3.93466e-06 0.000554974 7.40416e-06 4.9859e-05 8.10863e-09 0.306955 8.67439e-05 0.48688 0 0 0 0 0 0 0.306956 8.79409e-05 0.486878 5.78236e-05 0.306955 8.67439e-05 -0.00014507 -0.000141948 -3.39182e-05 -0.000369855 4.13209e-05 7.38028e-05 0.000158861 3.14153 3.14128 0.000155534 3.14154 3.14128 
0.99999 0.000309083 6.13857e-05 0 0.000309093 -0.99999 -0.000156449 0 6.13379e-05 0.00015647 -1 0 0.306958 8.6914e-05 0.486882 1 0.0219726 -0.101747 -0.0519224 0.0170309 0.00341129 -0.000158225 0.0223041 -0.101794 -0.0519587 0.0170396 0.00347836 0.000159745 -0.00332681 0.000105442 -0.014871 -0.0001984 -0.00133606 -2.20837e-07 0.306955 8.67439e-05 0.48688 8.9982e-09 0 -8.9982e-09 1.79946e-05 0 -1.79946e-05 0.306958 8.6914e-05 0.486882 5.78236e-05 0.306955 8.67439e-05 0.000363745 0.00164651 0.000908174 -0.000268186 -0.00285446 0.00498901 0.000158861 3.14153 3.14128 0.00015647 3.14153 3.14128 
0.99999 0.000311447 4.9466e-05 0 0.000311456 -0.99999 -0.000162769 0 4.94158e-05 0.000162786 -1 0 0.306955 8.74839e-05 0.486878 1 0.0429228 -0.0564905 0.0719059 0.0102799 0.010714 -0.000181573 0.0427543 -0.0564155 0.0716523 0.0102617 0.0106607 0.000183953 0.00389445 -0.000123446 0.0174087 0.00023224 0.00156401 2.65659e-07 0.306955 8.67439e-05 0.48688 3.59856e-08 0 -3.59856e-08 3.59784e-05 0 -3.59784e-05 0.306955 8.74839e-05 0.486878 5.78236e-05 0.306955 8.67439e-05 -0.000616428 0.00105715 -0.00106291 0.000750179 0.00224988 0.00403802 0.000158861 3.14153 3.14128 0.000162786 3.14154 3.14128 
0.99999 0.000309261 5.51387e-05 0 0.00030927 -0.99999 -0.00016191 0 5.50891e-05 0.000161928 -1 0 0.306956 8.66778e-05 0.486881 1 0.0810205 -0.0282967 0.0114099 0.00500003 0.0165331 -5.96482e-05 0.0813506 -0.0282439 0.0111516 0.00498637 0.016584 6.24836e-05 0.00021512 -6.81917e-06 0.000961598 1.28284e-05 8.63921e-05 1.4672e-08 0.306955 8.67439e-05 0.48688 8.09514e-08 0 -8.09514e-08 5.39514e-05 0 -5.39514e-05 0.306956 8.66778e-05 0.486881 5.78236e-05 0.306955 8.67439e-05 -0.00058761 0.000426083 -5.87964e-05 -0.000177879 0.000378087 0.00109623 0.000158861 3.14153 3.14128 0.000161928 3.14154 3.14128 
0.99999 0.000302151 5.6421e-05 0 0.00030216 -0.99999 -0.000167121 0 5.6371e-05 0.00016714 -1 0 0.306955 8.82807e-05 0.48688 1 0.17349 -0.0263435 0.0556876 0.00407714 0.0366838 0.000254128 0.174065 -0.0261999 0.0553644 0.00404512 0.0367813 -0.000248682 0.00226698 -7.18641e-05 0.0101335 0.000135178 0.000910419 1.59527e-07 0.306955 8.67439e-05 0.48688 1.43885e-07 0 -1.43885e-07 7.19136e-05 0 -7.19136e-05 0.306955 8.82807e-05 0.48688 5.78236e-05 0.306955 8.67439e-05 -0.00116505 0.00115933 -0.000618866 0.00448837 0.00057314 -0.00334037 0.000158861 3.14153 3.14128 0.00016714 3.14154 3.14129 
0.99999 0.00030258 4.86911e-05 0 0.000302588 -0.99999 -0.00016811 0 4.86407e-05 0.000168126 -1 0 0.306956 8.80723e-05 0.486876 1 -0.0570871 -0.00194269 0.122901 0.000962948 -0.00808715 0.000135898 -0.0567711 -0.00177653 0.122418 0.000923901 -0.00805507 -0.000137926 0.00754419 -0.000239177 0.0337245 0.000449878 0.00302977 5.30453e-07 0.306955 8.67439e-05 0.48688 2.24775e-07 0 -2.24775e-07 8.9865e-05 0 -8.9865e-05 0.306956 8.80723e-05 0.486876 5.78236e-05 0.306955 8.67439e-05 -0.000387723 0.000387145 -0.00205896 0.00205515 0.00469579 -0.00358762 0.000158861 3.14153 3.14128 0.000168126 3.14154 3.14129 
0.99999 0.000327816 5.93823e-05 0 0.000327826 -0.99999 -0.000164051 0 5.93291e-05 0.000164072 -1 0 0.306955 9.27921e-05 0.486879 1 0.130909 -0.112667 0.0550463 0.020007 0.0285054 -0.000243705 0.13201 -0.112584 0.0546206 0.019987 0.0287051 0.000250669 0.0021722 -6.88348e-05 0.00970987 0.000129524 0.000872363 1.50562e-07 0.306955 8.67439e-05 0.48688 3.23611e-07 0 -3.23611e-07 0.000107806 0 -0.000107806 0.306955 9.27921e-05 0.486879 5.78236e-05 0.306955 8.67439e-05 -0.000819811 0.00178791 -0.000593191 -0.000243312 0.00033905 0.00561091 0.000158861 3.14153 3.14128 0.000164072 3.14153 3.14126 
0.99999 0.000315672 5.5741e-05 0 0.000315682 -0.99999 -0.000172027 0 5.56872e-05 0.000172046 -1 0 0.306957 9.07869e-05 0.486877 1 -0.181359 -0.0094849 0.138751 0.00263837 -0.0328603 -3.9914e-05 -0.180294 -0.00925769 0.1382 0.00258824 -0.0326769 3.43249e-05 0.00925844 -0.000293503 0.0413874 0.000552057 0.00371825 6.69381e-07 0.306955 8.67439e-05 0.48688 4.40383e-07 0 -4.40383e-07 0.000125736 0 -0.000125736 0.306957 9.07869e-05 0.486877 5.78236e-05 0.306955 8.67439e-05 0.000142519 0.000344918 -0.00252679 0.000961847 0.00624107 -0.000582303 0.000158861 3.14153 3.14128 0.000172046 3.14154 3.14128 
0.99999 0.000307244 5.08445e-05 0 0.000307253 -0.99999 -0.000176486 0 5.07907e-05 0.000176503 -1 0 0.306957 9.12068e-05 0.486873 1 -0.143256 0.00612676 0.0857606 -0.000586005 -0.0263639 0.000111082 -0.142295 0.00643651 0.0850755 -0.00065445 -0.0262115 -0.000116548 0.00579772 -0.00018383 0.0259181 0.000345705 0.00232842 4.27878e-07 0.306955 8.67439e-05 0.48688 5.75079e-07 0 -5.75079e-07 0.000143655 0 -0.000143655 0.306957 9.12068e-05 0.486873 5.78236e-05 0.306955 8.67439e-05 0.000359088 0.000107732 -0.00158289 0.00114326 0.00348252 -0.00302942 0.000158861 3.14153 3.14128 0.000176503 3.14154 3.14129 
0.99999 0.000315211 5.42454e-05 0 0.000315221 -0.99999 -0.000173826 0 5.41911e-05 0.000173845 -1 0 0.306959 9.10659e-05 0.486875 1 -0.109649 -0.00109897 0.0624196 0.000814001 -0.0205842 -9.02203e-05 -0.108315 -0.000841772 0.0617072 0.000756003 -0.0203559 8.65568e-05 0.00431614 -0.000136851 0.0192947 0.00025737 0.00173341 3.14794e-07 0.306955 8.67439e-05 0.48688 7.27688e-07 0 -7.27688e-07 0.000161563 0 -0.000161563 0.306959 9.10659e-05 0.486875 5.78236e-05 0.306955 8.67439e-05 0.000139819 -3.64459e-05 -0.00117875 -0.000384693 0.00329709 0.000730883 0.000158861 3.14153 3.14128 0.000173845 3.14154 3.14128 
