O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_Y bodyRPY_P bodyRPY_R bodyRPY_des_Y bodyRPY_des_P bodyRPY_des_R F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz
0.978514 -5.0922e-05 -0.206133 0 3.97062e-05 -0.99999 0.000435517 0 -0.206135 -0.000434353 -0.978523 0 0.343855 -3.23706e-05 0.422577 1 7.76963 -0.0776543 1.33351 0.040149 1.52982 -0.0122614 0.00109371 3.22761e-05 -0.0262447 -0.000308411 0.000147192 6.3682e-05 0.363674 -1.41036e-05 0.430158 0.0424593 0 -0.0424593 0.0141608 0 -0.0141608 0.343855 -3.23706e-05 0.422577 -0.0198181 -1.8267e-05 -0.00758133 -6.87883e-05 0.103594 2.19273e-05 0.0354745 -0.000292472 -0.0384863 3.14115 -0.207626 -4.05781e-05 3.1413 -6.20234e-05 8.02616e-05 5.41218 -0.0426039 1.36194 0.0237289 -1.01445 0.00412522 
0.978489 -5.78604e-05 -0.206251 0 3.15105e-05 -0.99999 0.000430023 0 -0.206253 -0.00042728 -0.978499 0 0.343893 -3.53446e-05 0.422542 1 7.72814 -0.020565 1.21792 0.0291399 1.52158 -0.00983045 0.00244039 7.15495e-05 -0.0583302 -0.000685317 0.000330548 0.000141592 0.363716 -1.41036e-05 0.430116 0.0424735 0 -0.0424735 0.0141553 0 -0.0141553 0.343893 -3.53446e-05 0.422542 -0.0198234 -2.1241e-05 -0.00757345 -6.56294e-05 0.103653 1.81141e-05 0.0361245 -0.00111441 -0.0368446 3.14116 -0.207746 -3.22032e-05 3.1413 -6.20234e-05 8.02616e-05 5.3694 0.0145441 1.24666 0.0127029 -1.00593 0.004027 
0.978461 -6.4e-05 -0.206387 0 2.56703e-05 -0.99999 0.000431795 0 -0.206389 -0.0004278 -0.97847 0 0.343926 -3.69399e-05 0.422501 1 7.87491 -0.0263942 1.26238 0.0309723 1.55156 -0.0102192 0.00189588 5.51471e-05 -0.0451188 -0.000530017 0.000258649 0.000109579 0.363758 -1.41036e-05 0.430073 0.0424877 0 -0.0424877 0.0141498 0 -0.0141498 0.343926 -3.69399e-05 0.422501 -0.0198328 -2.28363e-05 -0.00757236 -6.62055e-05 0.103723 1.50924e-05 0.0351564 -0.00102694 -0.0375276 3.14116 -0.207885 -2.62353e-05 3.1413 -6.20234e-05 8.02616e-05 5.51465 0.00873973 1.29147 0.0145245 -1.03558 0.00401202 
0.978434 -6.36856e-05 -0.206515 0 2.61859e-05 -0.99999 0.000432443 0 -0.206517 -0.000428533 -0.978443 0 0.343962 -3.4893e-05 0.422462 1 7.77005 -0.0850586 1.3828 0.0418938 1.5296 -0.0126004 0.000572918 1.65454e-05 -0.0135766 -0.000159461 7.86936e-05 3.2989e-05 0.363801 -1.41036e-05 0.430031 0.0425018 0 -0.0425018 0.0141444 0 -0.0141444 0.343962 -3.4893e-05 0.422462 -0.0198386 -2.07894e-05 -0.00756927 -6.65524e-05 0.103788 1.52912e-05 0.0353944 -0.00014347 -0.0393137 3.14115 -0.208016 -2.67631e-05 3.1413 -6.20234e-05 8.02616e-05 5.40836 -0.0499108 1.41224 0.0254381 -1.01331 0.00409108 
0.978405 -7.25059e-05 -0.206651 0 1.53232e-05 -0.99999 0.000423406 0 -0.206653 -0.000417438 -0.978414 0 0.343997 -3.84727e-05 0.422421 1 7.88007 -0.0153972 1.34441 0.0298737 1.55187 -0.0100029 0.000920496 2.63965e-05 -0.0217201 -0.000255039 0.000127319 5.27989e-05 0.363843 -1.41036e-05 0.429988 0.0425159 0 -0.0425159 0.0141389 0 -0.0141389 0.343997 -3.84727e-05 0.422421 -0.0198468 -2.4369e-05 -0.00756719 -6.1492e-05 0.103857 1.0333e-05 0.0347721 -0.00109406 -0.0388062 3.14117 -0.208155 -1.56614e-05 3.1413 -6.20234e-05 8.02616e-05 5.51686 0.0198286 1.3742 0.0133966 -1.03524 0.00403577 
0.978379 -6.78049e-05 -0.206775 0 2.02393e-05 -0.99999 0.000423677 0 -0.206777 -0.00041871 -0.978388 0 0.344029 -3.90926e-05 0.422384 1 8.1653 -0.0394388 1.35926 0.0349841 1.61032 -0.0111884 0.000751883 2.14076e-05 -0.017672 -0.000207479 0.000104651 4.29791e-05 0.363886 -1.41036e-05 0.429946 0.0425301 0 -0.0425301 0.0141334 0 -0.0141334 0.344029 -3.90926e-05 0.422384 -0.0198569 -2.4989e-05 -0.00756174 -6.18797e-05 0.10392 1.27408e-05 0.0330417 -0.000871178 -0.0390694 3.14116 -0.208282 -2.06865e-05 3.1413 -6.20234e-05 8.02616e-05 5.80072 -0.0041922 1.38936 0.0184977 -1.0934 0.00410922 
0.978351 -8.03758e-05 -0.206905 0 8.7302e-06 -0.99999 0.000429743 0 -0.206907 -0.000422254 -0.97836 0 0.344063 -4.07913e-05 0.422345 1 8.06874 -0.039439 1.39309 0.0351187 1.5903 -0.0111747 0.000448705 1.26748e-05 -0.010503 -0.000123298 6.28598e-05 2.55574e-05 0.363929 -1.41036e-05 0.429903 0.0425442 0 -0.0425442 0.0141279 0 -0.0141279 0.344063 -4.07913e-05 0.422345 -0.0198654 -2.66877e-05 -0.00755818 -6.42955e-05 0.103986 6.67793e-06 0.0335088 -0.000901714 -0.039592 3.14116 -0.208415 -8.92338e-06 3.1413 -6.20234e-05 8.02616e-05 5.70271 -0.00418053 1.42354 0.0186241 -1.07305 0.00406641 
0.978325 -8.68516e-05 -0.20703 0 1.36923e-06 -0.99999 0.000425979 0 -0.207032 -0.000417038 -0.978334 0 0.344096 -4.15307e-05 0.422307 1 8.19349 -0.0473603 1.43622 0.0371719 1.61554 -0.0116337 0.000171521 4.81265e-06 -0.003999 -4.6936e-05 2.41766e-05 9.73504e-06 0.363971 -1.41036e-05 0.429861 0.0425583 0 -0.0425583 0.0141225 0 -0.0141225 0.344096 -4.15307e-05 0.422307 -0.0198754 -2.74271e-05 -0.00755355 -6.20381e-05 0.104049 3.19014e-06 0.0325947 -0.000745549 -0.0402747 3.14117 -0.208542 -1.39957e-06 3.1413 -6.20234e-05 8.02616e-05 5.82608 -0.0120556 1.46699 0.0206628 -1.09799 0.00408402 
0.978299 -8.72303e-05 -0.207154 0 1.10356e-06 -0.99999 0.000426297 0 -0.207156 -0.000417282 -0.978308 0 0.344131 -4.34583e-05 0.42227 1 8.28719 -0.0381017 1.37303 0.0352307 1.6352 -0.0112219 0.000585295 1.63042e-05 -0.0135926 -0.000159513 8.30004e-05 3.3105e-05 0.364014 -1.41036e-05 0.429818 0.0425725 0 -0.0425725 0.014117 0 -0.014117 0.344131 -4.34583e-05 0.42227 -0.0198831 -2.93547e-05 -0.00754791 -6.2179e-05 0.104112 3.01851e-06 0.0323962 -0.000881869 -0.0393895 3.14117 -0.208669 -1.12804e-06 3.1413 -6.20234e-05 8.02616e-05 5.9184 -0.00277125 1.40414 0.0187112 -1.11735 0.00407047 
0.978271 -9.59838e-05 -0.207285 0 -7.47206e-06 -0.99999 0.000427784 0 -0.207287 -0.000416948 -0.97828 0 0.344163 -4.55345e-05 0.422231 1 8.21635 -0.0194321 1.49745 0.0333838 1.62085 -0.0108111 1.50284e-05 4.15464e-07 -0.000347605 -4.07862e-06 2.14452e-06 8.47019e-07 0.364056 -1.41036e-05 0.429776 0.0425866 0 -0.0425866 0.0141115 0 -0.0141115 0.344163 -4.55345e-05 0.422231 -0.0198936 -3.14309e-05 -0.00754487 -6.24689e-05 0.104179 -1.34769e-06 0.0327511 -0.00119416 -0.0412263 3.14117 -0.208803 7.63803e-06 3.1413 -6.20234e-05 8.02616e-05 5.84609 0.0159288 1.52889 0.0168525 -1.10269 0.00405358 
0.978244 -8.88346e-05 -0.20741 0 -7.47723e-07 -0.99999 0.000424774 0 -0.207412 -0.000415386 -0.978254 0 0.344198 -4.65838e-05 0.422194 1 8.1068 -0.0210022 1.27528 0.0309755 1.59908 -0.0102933 0.00166059 4.55894e-05 -0.0382595 -0.000448843 0.000238362 9.32702e-05 0.364099 -1.41036e-05 0.429733 0.0426007 0 -0.0426007 0.014106 0 -0.014106 0.344198 -4.65838e-05 0.422194 -0.019901 -3.24802e-05 -0.0075391 -6.13195e-05 0.104242 2.12997e-06 0.0341732 -0.00111721 -0.038003 3.14117 -0.20893 7.64352e-07 3.1413 -6.20234e-05 8.02616e-05 5.73516 0.0143918 1.30706 0.0144325 -1.08062 0.00405441 
0.978216 -8.97623e-05 -0.207543 0 -1.50613e-06 -0.99999 0.000425396 0 -0.207545 -0.000415825 -0.978225 0 0.344231 -4.63718e-05 0.422154 1 8.02257 -0.0670922 1.343 0.0392152 1.58126 -0.0120804 0.000870236 2.37122e-05 -0.0199677 -0.000234217 0.00012569 4.87026e-05 0.364141 -1.41036e-05 0.42969 0.0426148 0 -0.0426148 0.0141005 0 -0.0141005 0.344231 -4.63718e-05 0.422154 -0.0199102 -3.22682e-05 -0.00753688 -6.15859e-05 0.10431 1.69575e-06 0.0343609 -0.000422186 -0.0390195 3.14117 -0.209067 1.53967e-06 3.1413 -6.20234e-05 8.02616e-05 5.64944 -0.0316748 1.37512 0.022662 -1.06247 0.00409544 
0.978187 -9.12257e-05 -0.20768 0 -3.20774e-06 -0.99999 0.000424148 0 -0.207682 -0.000414238 -0.978196 0 0.344266 -4.65184e-05 0.422111 1 8.10085 -0.0770697 1.40695 0.0417409 1.59687 -0.0126673 0.00031027 8.39014e-06 -0.0070886 -8.31321e-05 4.50963e-05 1.72981e-05 0.364184 -1.41036e-05 0.429648 0.0426289 0 -0.0426289 0.014095 0 -0.014095 0.344266 -4.65184e-05 0.422111 -0.019918 -3.24148e-05 -0.00753708 -6.08734e-05 0.10438 8.89499e-07 0.0336395 -0.000246461 -0.0399873 3.14117 -0.209206 3.27927e-06 3.1413 -6.20234e-05 8.02616e-05 5.72621 -0.0416227 1.43943 0.0251761 -1.07774 0.00413601 
0.978159 -8.93264e-05 -0.207811 0 -2.12964e-06 -0.99999 0.000419817 0 -0.207813 -0.000410213 -0.978169 0 0.3443 -4.6809e-05 0.422071 1 8.14772 -0.0488328 1.43006 0.037358 1.60611 -0.0117417 0.000174588 4.68777e-06 -0.00397266 -4.65805e-05 2.55265e-05 9.6988e-06 0.364227 -1.41036e-05 0.429605 0.042643 0 -0.042643 0.0140895 0 -0.0140895 0.3443 -4.6809e-05 0.422071 -0.0199266 -3.27054e-05 -0.00753414 -5.87725e-05 0.104446 1.62766e-06 0.0332242 -0.000699639 -0.0403675 3.14117 -0.20934 2.17719e-06 3.1413 -6.20234e-05 8.02616e-05 5.77162 -0.0133408 1.4629 0.0207788 -1.08667 0.00413901 
0.978131 -0.000102353 -0.207941 0 -1.45097e-05 -0.99999 0.000423964 0 -0.207943 -0.000411683 -0.978141 0 0.344333 -4.6667e-05 0.42203 1 8.17731 -0.0769797 1.33495 0.0412244 1.61277 -0.0125061 0.000934786 2.49113e-05 -0.0211842 -0.000248355 0.000137476 5.17444e-05 0.364269 -1.41036e-05 0.429563 0.0426571 0 -0.0426571 0.014084 0 -0.014084 0.344333 -4.6667e-05 0.42203 -0.019936 -3.25634e-05 -0.00753225 -6.01845e-05 0.104513 -4.7691e-06 0.0334976 -0.000320566 -0.0389903 3.14117 -0.209474 1.48341e-05 3.1413 -6.20234e-05 8.02616e-05 5.79975 -0.0414755 1.36814 0.0246372 -1.09301 0.00407288 
0.978104 -0.000100927 -0.208072 0 -1.27708e-05 -0.99999 0.00042502 0 -0.208074 -0.000413064 -0.978113 0 0.344369 -4.8162e-05 0.42199 1 7.99404 -0.0806945 1.35489 0.0415732 1.57505 -0.0125932 0.000727951 1.92498e-05 -0.0164299 -0.000192591 0.000107679 4.01517e-05 0.364312 -1.41036e-05 0.42952 0.0426711 0 -0.0426711 0.0140784 0 -0.0140784 0.344369 -4.8162e-05 0.42199 -0.0199434 -3.40584e-05 -0.00752978 -6.07967e-05 0.104579 -3.98369e-06 0.0345696 -0.000212999 -0.0393005 3.14117 -0.209607 1.30567e-05 3.1413 -6.20234e-05 8.02616e-05 5.61503 -0.0451672 1.38843 0.0249758 -1.05496 0.00409383 
0.978074 -0.000103765 -0.208213 0 -1.65193e-05 -0.99999 0.000420757 0 -0.208215 -0.000408099 -0.978083 0 0.344403 -4.97064e-05 0.421948 1 7.86118 -0.0454652 1.3998 0.0357151 1.54708 -0.0113593 0.000342008 8.97568e-06 -0.00768675 -9.00841e-05 5.0899e-05 1.87943e-05 0.364355 -1.41036e-05 0.429477 0.0426852 0 -0.0426852 0.0140729 0 -0.0140729 0.344403 -4.97064e-05 0.421948 -0.0199514 -3.56028e-05 -0.00752935 -5.8477e-05 0.104651 -5.65067e-06 0.0350628 -0.00071436 -0.0399872 3.14118 -0.209752 1.68896e-05 3.1413 -6.20234e-05 8.02616e-05 5.48059 -0.00988722 1.4337 0.0191016 -1.02666 0.00412039 
0.978045 -9.86797e-05 -0.208348 0 -1.08666e-05 -0.99999 0.000422614 0 -0.20835 -0.00041108 -0.978054 0 0.34444 -4.84624e-05 0.421906 1 7.75728 -0.0722203 1.35671 0.0395615 1.52617 -0.0121808 0.00071196 1.85411e-05 -0.0159351 -0.000186724 0.00010657 3.89817e-05 0.364397 -1.41036e-05 0.429435 0.0426993 0 -0.0426993 0.0140674 0 -0.0140674 0.34444 -4.84624e-05 0.421906 -0.0199578 -3.43587e-05 -0.00752828 -5.96929e-05 0.104719 -2.9617e-06 0.0359723 -0.000323025 -0.0393617 3.14117 -0.209889 1.11105e-05 3.1413 -6.20234e-05 8.02616e-05 5.37519 -0.0366327 1.39097 0.0229407 -1.00542 0.00412211 
0.978014 -0.000106144 -0.208492 0 -1.82002e-05 -0.99999 0.000423724 0 -0.208494 -0.000410622 -0.978024 0 0.344475 -4.94149e-05 0.421862 1 7.72912 -0.0611509 1.51406 0.0391554 1.51944 -0.0120911 2.34158e-06 6.04844e-08 -5.2182e-05 -6.11351e-07 3.52637e-07 1.2772e-07 0.36444 -1.41036e-05 0.429392 0.0427134 0 -0.0427134 0.0140619 0 -0.0140619 0.344475 -4.94149e-05 0.421862 -0.0199654 -3.53113e-05 -0.00753011 -5.98567e-05 0.104793 -6.69305e-06 0.0355308 -0.000396425 -0.041696 3.14117 -0.210037 1.86093e-05 3.1413 -6.20234e-05 8.02616e-05 5.34542 -0.0255354 1.5487 0.0225228 -0.998332 0.00411715 
0.977983 -0.000103959 -0.208638 0 -1.62169e-05 -0.99999 0.000422254 0 -0.20864 -0.000409581 -0.977992 0 0.344512 -4.96214e-05 0.421816 1 7.58254 -0.0730081 1.54464 0.0412165 1.48933 -0.0125723 -1.97053e-09 -5.04811e-11 4.37179e-08 5.12093e-10 -2.98569e-10 -1.07061e-10 0.364483 -1.41036e-05 0.429349 0.0427274 0 -0.0427274 0.0140563 0 -0.0140563 0.344512 -4.96214e-05 0.421816 -0.0199711 -3.55177e-05 -0.00753314 -5.92253e-05 0.104867 -5.65655e-06 0.03639 -0.000268831 -0.0421367 3.14117 -0.210186 1.6582e-05 3.1413 -6.20234e-05 8.02616e-05 5.19721 -0.0373574 1.57968 0.0245708 -0.96787 0.00416628 
0.977954 -0.000107276 -0.208776 0 -2.00944e-05 -0.99999 0.000419702 0 -0.208778 -0.000406262 -0.977963 0 0.344547 -4.93668e-05 0.421774 1 7.82066 -0.0836987 1.47601 0.0428222 1.53828 -0.0129123 3.36456e-05 8.55662e-07 -0.000743397 -8.70603e-06 5.12671e-06 1.82138e-06 0.364526 -1.41036e-05 0.429306 0.0427415 0 -0.0427415 0.0140508 0 -0.0140508 0.344547 -4.93668e-05 0.421774 -0.0199784 -3.52632e-05 -0.00753211 -5.77494e-05 0.104937 -7.47613e-06 0.0351673 -7.29991e-05 -0.0411738 3.14118 -0.210327 2.05474e-05 3.1413 -6.20234e-05 8.02616e-05 5.4338 -0.0480125 1.51142 0.0261638 -1.01648 0.00414328 
0.977922 -0.00010638 -0.208925 0 -1.91177e-05 -0.99999 0.000419686 0 -0.208927 -0.000406433 -0.977931 0 0.344582 -5.03344e-05 0.421728 1 7.80817 -0.083032 1.50868 0.0430747 1.53544 -0.0129957 4.11268e-06 1.03707e-07 -9.04693e-05 -1.05932e-06 6.30433e-07 2.2178e-07 0.364568 -1.41036e-05 0.429264 0.0427555 0 -0.0427555 0.0140453 0 -0.0140453 0.344582 -5.03344e-05 0.421728 -0.0199863 -3.62308e-05 -0.00753572 -5.77881e-05 0.105013 -7.01682e-06 0.0351221 -0.000119376 -0.0416595 3.14118 -0.21048 1.95493e-05 3.1413 -6.20234e-05 8.02616e-05 5.41963 -0.0473154 1.54448 0.0264039 -1.01327 0.00416699 
0.977893 -9.11493e-05 -0.209061 0 -2.96669e-06 -0.99999 0.000422113 0 -0.209063 -0.000412169 -0.977902 0 0.34462 -4.85954e-05 0.421687 1 7.68535 -0.126456 1.4172 0.04912 1.51068 -0.014353 0.000239652 5.99547e-06 -0.00525037 -6.14706e-05 3.69356e-05 1.2878e-05 0.364611 -1.41036e-05 0.429221 0.0427696 0 -0.0427696 0.0140397 0 -0.0140397 0.34462 -4.85954e-05 0.421687 -0.0199909 -3.44918e-05 -0.00753387 -5.98395e-05 0.105082 8.61638e-07 0.0362402 0.000563319 -0.0403289 3.14117 -0.210619 3.03375e-06 3.1413 -6.20234e-05 8.02616e-05 5.29531 -0.0907372 1.45337 0.0324436 -0.98818 0.00422653 
0.97786 -9.38595e-05 -0.209212 0 -4.9243e-06 -0.99999 0.000425613 0 -0.209214 -0.000415168 -0.97787 0 0.344656 -4.77053e-05 0.42164 1 7.6397 -0.135717 1.53076 0.0517566 1.50065 -0.0149331 1.50233e-07 3.72635e-09 -3.27683e-06 -3.83588e-08 2.32909e-08 8.04197e-09 0.364654 -1.41036e-05 0.429178 0.0427836 0 -0.0427836 0.0140342 0 -0.0140342 0.344656 -4.77053e-05 0.42164 -0.0199981 -3.36016e-05 -0.0075379 -6.14735e-05 0.105159 -3.2352e-07 0.0360886 0.000693417 -0.0419998 3.14117 -0.210773 5.03579e-06 3.1413 -6.20234e-05 8.02616e-05 5.24797 -0.0999871 1.56733 0.0350716 -0.977788 0.00423473 
0.977831 -8.44753e-05 -0.20935 0 4.25379e-06 -0.99999 0.000423376 0 -0.209353 -0.000414889 -0.97784 0 0.344691 -4.45014e-05 0.421597 1 7.65368 -0.158533 1.57687 0.0560747 1.50312 -0.0159206 -5.70177e-06 -1.404e-07 0.000123852 1.44956e-06 -8.88711e-07 -3.04108e-07 0.364697 -1.41036e-05 0.429135 0.0427976 0 -0.0427976 0.0140286 0 -0.0140286 0.344691 -4.45014e-05 0.421597 -0.0200056 -3.03978e-05 -0.0075383 -6.08406e-05 0.105229 4.33216e-06 0.0358125 0.00107102 -0.0426993 3.14117 -0.210915 -4.35023e-06 3.1413 -6.20234e-05 8.02616e-05 5.26041 -0.122785 1.61381 0.0393808 -0.979919 0.00428895 
0.977801 -9.75605e-05 -0.209489 0 -8.43559e-06 -0.99999 0.000426329 0 -0.209491 -0.000415106 -0.97781 0 0.344729 -4.86197e-05 0.421555 1 7.55333 -0.0690263 1.59613 0.0410207 1.48233 -0.012589 -2.06566e-05 -5.04372e-07 0.000446853 5.22914e-06 -3.23684e-06 -1.09778e-06 0.364739 -1.41036e-05 0.429092 0.0428116 0 -0.0428116 0.0140231 0 -0.0140231 0.344729 -4.86197e-05 0.421555 -0.0200105 -3.45161e-05 -0.00753793 -6.16375e-05 0.1053 -2.15832e-06 0.0363634 -0.000345717 -0.0430024 3.14117 -0.211057 8.6271e-06 3.1413 -6.20234e-05 8.02616e-05 5.15852 -0.0332446 1.63346 0.0243138 -0.958794 0.00418554 
0.977769 -8.60199e-05 -0.209638 0 2.15866e-06 -0.99999 0.000420391 0 -0.20964 -0.000411506 -0.977779 0 0.344767 -4.60298e-05 0.421509 1 7.31512 -0.115628 1.58752 0.0481357 1.43425 -0.014117 -1.09217e-05 -2.64677e-07 0.00023524 2.75217e-06 -1.72098e-06 -5.78206e-07 0.364782 -1.41036e-05 0.42905 0.0428257 0 -0.0428257 0.0140175 0 -0.0140175 0.344767 -4.60298e-05 0.421509 -0.0200152 -3.19261e-05 -0.00754058 -5.92393e-05 0.105375 3.39474e-06 0.0382146 0.000513928 -0.0428557 3.14117 -0.211209 -2.20774e-06 3.1413 -6.20234e-05 8.02616e-05 4.91865 -0.0798097 1.62524 0.0314159 -0.910352 0.00420753 
0.977738 -8.06834e-05 -0.209784 0 7.96389e-06 -0.99999 0.000421716 0 -0.209786 -0.000414006 -0.977747 0 0.344802 -4.43064e-05 0.421464 1 7.507 -0.145253 1.62916 0.0540681 1.47288 -0.0154676 -7.69361e-05 -1.84945e-06 0.00165016 1.9303e-05 -1.21888e-05 -4.05824e-06 0.364825 -1.41036e-05 0.429007 0.0428397 0 -0.0428397 0.014012 0 -0.014012 0.344802 -4.43064e-05 0.421464 -0.0200227 -3.02028e-05 -0.00754265 -6.02006e-05 0.10545 6.18445e-06 0.0367063 0.000877417 -0.0434963 3.14117 -0.211358 -8.14522e-06 3.1413 -6.20234e-05 8.02616e-05 5.1089 -0.109423 1.66727 0.03734 -0.948625 0.00425731 
0.977708 -9.32764e-05 -0.209922 0 -3.89839e-06 -0.99999 0.000426178 0 -0.209924 -0.000415868 -0.977718 0 0.344839 -4.47217e-05 0.421422 1 7.55717 -0.129548 1.6045 0.051217 1.48316 -0.0147573 -3.13781e-05 -7.48339e-07 0.000670324 7.84005e-06 -4.99626e-06 -1.64939e-06 0.364868 -1.41036e-05 0.428964 0.0428537 0 -0.0428537 0.0140064 0 -0.0140064 0.344839 -4.47217e-05 0.421422 -0.0200287 -3.06181e-05 -0.00754169 -6.17906e-05 0.10552 2.56469e-08 0.0364791 0.000657062 -0.0431663 3.14117 -0.211499 3.98727e-06 3.1413 -6.20234e-05 8.02616e-05 5.15755 -0.0937036 1.64298 0.0344802 -0.958562 0.00414703 
0.977679 -9.11991e-05 -0.210061 0 -2.36878e-06 -0.99999 0.000423127 0 -0.210063 -0.000413193 -0.977688 0 0.344876 -4.30845e-05 0.42138 1 7.46579 -0.13771 1.69317 0.0532436 1.46378 -0.0152533 -0.00036599 -8.66573e-06 0.00778724 9.10601e-05 -5.85689e-05 -1.91703e-05 0.364911 -1.41036e-05 0.428921 0.0428677 0 -0.0428677 0.0140008 0 -0.0140008 0.344876 -4.30845e-05 0.42138 -0.0200345 -2.89808e-05 -0.00754103 -6.03509e-05 0.10559 9.21548e-07 0.0366791 0.000830277 -0.0444889 3.14117 -0.211641 2.42287e-06 3.1413 -6.20234e-05 8.02616e-05 5.06462 -0.101834 1.73203 0.0364951 -0.938851 0.00421138 
0.977648 -9.18499e-05 -0.210201 0 -2.82781e-06 -0.99999 0.000423806 0 -0.210203 -0.000413747 -0.977658 0 0.344912 -4.45516e-05 0.421338 1 7.61733 -0.100836 1.677 0.04729 1.4947 -0.0140035 -0.000281609 -6.61458e-06 0.00596804 6.97761e-05 -4.52903e-05 -1.46995e-05 0.364954 -1.41036e-05 0.428878 0.0428817 0 -0.0428817 0.0139953 0 -0.0139953 0.344912 -4.45516e-05 0.421338 -0.0200418 -3.0448e-05 -0.00754062 -6.0661e-05 0.105661 6.31653e-07 0.0357919 0.000236942 -0.0442894 3.14117 -0.211784 2.89246e-06 3.1413 -6.20234e-05 8.02616e-05 5.2146 -0.0649329 1.71624 0.0305303 -0.969427 0.00422023 
0.977619 -9.11203e-05 -0.210338 0 -1.16302e-06 -0.99999 0.000427799 0 -0.21034 -0.000417988 -0.977628 0 0.344948 -4.31191e-05 0.421297 1 7.71634 -0.13558 1.69259 0.0536136 1.51476 -0.0154244 -0.000382688 -8.91934e-06 0.00807883 9.44429e-05 -6.18432e-05 -1.99091e-05 0.364997 -1.41036e-05 0.428835 0.0428957 0 -0.0428957 0.0139897 0 -0.0139897 0.344948 -4.31191e-05 0.421297 -0.0200481 -2.90154e-05 -0.00753848 -6.27306e-05 0.105731 1.22297e-06 0.0350905 0.000693042 -0.0445483 3.14117 -0.211925 1.18964e-06 3.1413 -6.20234e-05 8.02616e-05 5.31209 -0.0996741 1.7322 0.0368478 -0.989153 0.0042584 
0.97759 -8.89849e-05 -0.210472 0 8.24227e-07 -0.99999 0.000426612 0 -0.210474 -0.000417233 -0.977599 0 0.344987 -4.29598e-05 0.421257 1 7.57966 -0.121768 1.59008 0.0498144 1.48715 -0.0145713 -1.88752e-05 -4.36716e-07 0.000396952 4.63964e-06 -3.06448e-06 -9.78703e-07 0.365039 -1.41036e-05 0.428792 0.0429097 0 -0.0429097 0.0139841 0 -0.0139841 0.344987 -4.29598e-05 0.421257 -0.0200524 -2.88562e-05 -0.00753516 -6.22425e-05 0.105799 2.24902e-06 0.0363177 0.000534328 -0.043068 3.14117 -0.212061 -8.43121e-07 3.1413 -6.20234e-05 8.02616e-05 5.17393 -0.0858339 1.63005 0.0330376 -0.961218 0.00422983 
0.97756 -8.03132e-05 -0.210613 0 9.80046e-06 -0.99999 0.000426815 0 -0.210615 -0.00041931 -0.977569 0 0.345024 -3.9749e-05 0.421215 1 7.58916 -0.170226 1.42113 0.0562694 1.48987 -0.0159815 0.000205696 4.72359e-06 -0.0043088 -5.03541e-05 3.35572e-05 1.06291e-05 0.365082 -1.41036e-05 0.42875 0.0429237 0 -0.0429237 0.0139785 0 -0.0139785 0.345024 -3.9749e-05 0.421215 -0.0200588 -2.56454e-05 -0.00753459 -6.28153e-05 0.105871 6.67499e-06 0.0368773 0.00120954 -0.0406019 3.14116 -0.212206 -1.00254e-05 3.1413 -6.20234e-05 8.02616e-05 5.18186 -0.134282 1.46148 0.0394851 -0.963593 0.00423796 
0.977529 -6.8387e-05 -0.210757 0 2.1322e-05 -0.99999 0.000423375 0 -0.210759 -0.000418363 -0.977538 0 0.345062 -3.74895e-05 0.421173 1 7.40386 -0.18206 1.61866 0.0597364 1.45044 -0.0168166 -6.73207e-05 -1.53462e-06 0.00140463 1.64118e-05 -1.10358e-05 -3.46676e-06 0.365125 -1.41036e-05 0.428707 0.0429376 0 -0.0429376 0.0139729 0 -0.0139729 0.345062 -3.74895e-05 0.421173 -0.0200631 -2.33859e-05 -0.0075334 -6.17121e-05 0.105944 1.25589e-05 0.03714 0.00148723 -0.0435239 3.14116 -0.212353 -2.18122e-05 3.1413 -6.20234e-05 8.02616e-05 4.99496 -0.14609 1.6594 0.0429416 -0.923817 0.00433376 
0.9775 -7.80102e-05 -0.210891 0 1.22138e-05 -0.99999 0.000426516 0 -0.210893 -0.000419504 -0.977509 0 0.345097 -4.08716e-05 0.421134 1 7.65788 -0.0959105 1.44549 0.0441953 1.50338 -0.013385 9.20486e-05 2.08157e-06 -0.00191358 -2.23554e-05 1.51567e-05 4.72533e-06 0.365168 -1.41036e-05 0.428664 0.0429516 0 -0.0429516 0.0139673 0 -0.0139673 0.345097 -4.08716e-05 0.421134 -0.0200709 -2.6768e-05 -0.00752941 -6.27886e-05 0.106012 7.83921e-06 0.0363028 6.3586e-05 -0.041037 3.14116 -0.21249 -1.24949e-05 3.1413 -6.20234e-05 8.02616e-05 5.2475 -0.0599104 1.48658 0.0273886 -0.976427 0.00422514 
