time x y z x_d y_d z_d 
0 0.306943 1.20571e-05 0.486779 0.306943 1.30171e-05 0.486781 
0.001 0.306943 1.0941e-05 0.486776 0.306943 1.30171e-05 0.486781 
0.002 0.306943 1.05384e-05 0.486781 0.306943 1.30171e-05 0.486781 
0.003 0.306942 1.09229e-05 0.486781 0.306943 1.30171e-05 0.486781 
0.004 0.306941 1.26633e-05 0.486779 0.306943 1.30171e-05 0.486781 
0.005 0.306942 1.22723e-05 0.486779 0.306943 1.30171e-05 0.486781 
0.006 0.306942 1.08453e-05 0.486775 0.306943 1.30171e-05 0.486781 
0.007 0.306943 1.13601e-05 0.486776 0.306943 1.30171e-05 0.486781 
0.008 0.306944 1.07228e-05 0.486775 0.306943 1.30171e-05 0.486781 
0.009 0.306944 1.07055e-05 0.486775 0.306943 1.30171e-05 0.486781 
0.01 0.306944 9.82708e-06 0.486771 0.306943 1.30171e-05 0.486781 
0.011 0.306945 1.23846e-05 0.486774 0.306943 1.30171e-05 0.486781 
0.012 0.306944 1.09831e-05 0.486773 0.306943 1.30171e-05 0.486781 
0.013 0.306943 9.66074e-06 0.486775 0.306943 1.30171e-05 0.486781 
0.014 0.306943 1.10725e-05 0.486771 0.306943 1.30171e-05 0.486781 
0.015 0.306943 1.22648e-05 0.486773 0.306943 1.30171e-05 0.486781 
0.016 0.306943 1.09173e-05 0.486772 0.306943 1.30171e-05 0.486781 
0.017 0.306943 1.19768e-05 0.486767 0.306943 1.30171e-05 0.486781 
0.018 0.306943 9.33326e-06 0.486769 0.306943 1.30171e-05 0.486781 
0.019 0.306944 1.03682e-05 0.486768 0.306943 1.30171e-05 0.486781 
0.02 0.306944 1.18302e-05 0.486767 0.306943 1.30171e-05 0.486781 
0.021 0.306945 8.29155e-06 0.486766 0.306943 1.30171e-05 0.486781 
0.022 0.306944 9.85736e-06 0.486768 0.306943 1.30171e-05 0.486781 
0.023 0.306944 1.09589e-05 0.486766 0.306943 1.30171e-05 0.486781 
0.024 0.306944 9.83156e-06 0.486768 0.306943 1.30171e-05 0.486781 
0.025 0.306945 1.02576e-05 0.486765 0.306943 1.30171e-05 0.486781 
0.026 0.306946 1.12522e-05 0.486767 0.306943 1.30171e-05 0.486781 
0.027 0.306946 9.763e-06 0.486762 0.306943 1.30171e-05 0.486781 
0.028 0.306946 1.08846e-05 0.486763 0.306943 1.30171e-05 0.486781 
0.029 0.306947 9.46348e-06 0.486763 0.306943 1.30171e-05 0.486781 
0.03 0.306946 8.81574e-06 0.486762 0.306943 1.30171e-05 0.486781 
0.031 0.306947 1.20243e-05 0.486766 0.306943 1.30171e-05 0.486781 
0.032 0.306947 8.45506e-06 0.486762 0.306943 1.30171e-05 0.486781 
0.033 0.306948 1.03692e-05 0.486764 0.306943 1.30171e-05 0.486781 
0.034 0.306948 9.02117e-06 0.486765 0.306943 1.30171e-05 0.486781 
0.035 0.306949 1.27298e-05 0.486762 0.306943 1.30171e-05 0.486781 
0.036 0.306949 1.12661e-05 0.486763 0.306943 1.30171e-05 0.486781 
0.037 0.306949 9.38496e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.038 0.30695 1.04342e-05 0.486762 0.306943 1.30171e-05 0.486781 
0.039 0.30695 1.16887e-05 0.486761 0.306943 1.30171e-05 0.486781 
0.04 0.30695 9.34222e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.041 0.30695 7.66187e-06 0.48676 0.306943 1.30171e-05 0.486781 
0.042 0.306951 9.87911e-06 0.48676 0.306943 1.30171e-05 0.486781 
0.043 0.306952 1.13167e-05 0.48676 0.306943 1.30171e-05 0.486781 
0.044 0.306952 9.27811e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.045 0.306952 7.76594e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.046 0.306953 8.00481e-06 0.486757 0.306943 1.30171e-05 0.486781 
0.047 0.306954 1.06106e-05 0.486759 0.306943 1.30171e-05 0.486781 
0.048 0.306952 9.25656e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.049 0.306954 9.14453e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.05 0.306954 8.98204e-06 0.48676 0.306943 1.30171e-05 0.486781 
0.051 0.306954 9.47993e-06 0.486762 0.306943 1.30171e-05 0.486781 
0.052 0.306955 1.01261e-05 0.486759 0.306943 1.30171e-05 0.486781 
0.053 0.306955 1.02246e-05 0.486756 0.306943 1.30171e-05 0.486781 
0.054 0.306956 8.49501e-06 0.486759 0.306943 1.30171e-05 0.486781 
0.055 0.306956 9.14729e-06 0.486757 0.306943 1.30171e-05 0.486781 
0.056 0.306955 7.30759e-06 0.486759 0.306943 1.30171e-05 0.486781 
0.059 0.306955 9.43074e-06 0.486756 0.306943 1.30171e-05 0.486781 
0.06 0.306955 1.03997e-05 0.486758 0.306943 1.30171e-05 0.486781 
0.061 0.306956 1.06975e-05 0.48676 0.306943 1.30171e-05 0.486781 
0.062 0.306955 7.7108e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.063 0.306956 1.06703e-05 0.48676 0.306943 1.30171e-05 0.486781 
0.064 0.306956 8.99296e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.065 0.306956 8.26859e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.066 0.306957 8.2451e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.067 0.306957 8.9683e-06 0.48676 0.306943 1.30171e-05 0.486781 
0.068 0.306957 7.45781e-06 0.486759 0.306943 1.30171e-05 0.486781 
0.069 0.306959 1.06245e-05 0.486762 0.306943 1.30171e-05 0.486781 
0.07 0.306958 7.93251e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.071 0.306957 7.69172e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.072 0.306958 7.60896e-06 0.486759 0.306943 1.30171e-05 0.486781 
0.073 0.306958 9.17123e-06 0.486759 0.306943 1.30171e-05 0.486781 
0.074 0.30696 1.17542e-05 0.486758 0.306943 1.30171e-05 0.486781 
0.075 0.30696 8.56379e-06 0.486761 0.306943 1.30171e-05 0.486781 
0.076 0.306959 9.92434e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.077 0.306959 8.88382e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.078 0.306961 8.71854e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.079 0.306961 8.89992e-06 0.486757 0.306943 1.30171e-05 0.486781 
0.08 0.30696 7.97759e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.081 0.306961 7.36662e-06 0.486758 0.306943 1.30171e-05 0.486781 
0.082 0.30696 8.55782e-06 0.486757 0.306943 1.30171e-05 0.486781 
0.083 0.306961 8.16602e-06 0.486756 0.306943 1.30171e-05 0.486781 
0.084 0.306961 8.5552e-06 0.486755 0.306943 1.30171e-05 0.486781 
0.085 0.306961 7.52475e-06 0.486755 0.306943 1.30171e-05 0.486781 
0.086 0.306961 7.97853e-06 0.486757 0.306943 1.30171e-05 0.486781 
