time x y z x_d y_d z_d 
0.077 0.306954 9.00452e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.078 0.306955 7.72483e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.079 0.306956 7.89573e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.08 0.306955 1.05919e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.081 0.306957 5.7216e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.082 0.306956 8.96859e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.083 0.306956 6.80589e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.084 0.306956 7.19884e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.085 0.306956 7.83684e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.086 0.306957 1.00895e-05 0.486748 0.306939 9.64634e-06 0.48677 
0.087 0.306957 9.57112e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.088 0.306957 8.92212e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.089 0.306957 6.64782e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.09 0.306957 9.19326e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.091 0.306956 8.27207e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.092 0.306956 9.10441e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.093 0.306958 8.18229e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.094 0.306956 9.05946e-06 0.486746 0.306939 9.64634e-06 0.48677 
0.095 0.306957 8.75597e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.096 0.306957 8.94146e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.097 0.306956 6.65326e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.098 0.306957 9.84905e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.099 0.306958 8.02391e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.1 0.306957 8.71426e-06 0.486746 0.306939 9.64634e-06 0.48677 
0.101 0.306957 7.72806e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.102 0.306958 6.65483e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.103 0.306956 9.63531e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.104 0.306957 9.09137e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.105 0.306958 1.09241e-05 0.486748 0.306939 9.64634e-06 0.48677 
0.106 0.306957 9.44762e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.107 0.306956 8.64268e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.108 0.306957 6.36557e-06 0.486746 0.306939 9.64634e-06 0.48677 
0.109 0.306957 5.48361e-06 0.486746 0.306939 9.64634e-06 0.48677 
