O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z pos_x pos_y pos_z bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y error_ana_x error_ana_y error_ana_z error_ana_rx error_ana_ry error_ana_rz 
0.99999 -0.000311118 0.00012716 0 -0.000309906 -0.707081 0.707119 0 -0.000130087 -0.707126 -0.707088 0 0.306824 -0.14887 0.548542 1 0.149093 0.0315189 0.047961 0.00303493 -0.0311359 6.37867e-05 0.306818 -0.148875 0.548539 8.98201e-07 0 -8.98201e-07 0.306824 -0.14887 0.548542 2.35618 -0.000129394 0.00033284 2.35617 -0.000130088 0.000309909 6.26772e-06 4.92455e-06 2.08045e-06 -1.65904e-05 -6.94266e-07 -2.29315e-05 
0.99999 -0.000304224 0.000126251 0 -0.000304388 -0.70708 0.70712 0 -0.000125856 -0.707127 -0.707087 0 0.306825 -0.148869 0.548542 1 0.0587311 0.00264755 0.037526 0.00486786 -0.0128892 0.000122553 0.306818 -0.148875 0.548539 1.08661e-06 0 -1.08661e-06 0.306825 -0.148869 0.548542 2.35618 -0.000129394 0.00033284 2.35617 -0.000125857 0.000304391 7.8079e-06 5.58321e-06 2.39957e-06 -1.79713e-05 3.53738e-06 -2.84491e-05 
0.99999 -0.000311309 0.000129382 0 -0.000311612 -0.70708 0.70712 0 -0.000128652 -0.707126 -0.707087 0 0.306824 -0.148871 0.548543 1 0.05136 0.0316184 0.000343818 -0.00365692 -0.010512 -3.15079e-05 0.306818 -0.148875 0.548539 1.29289e-06 0 -1.29289e-06 0.306824 -0.148871 0.548543 2.35618 -0.000129394 0.00033284 2.35617 -0.000128653 0.000311615 6.88982e-06 3.93859e-06 3.65203e-06 -1.72016e-05 7.41175e-07 -2.12256e-05 
0.99999 -0.000302571 0.000120624 0 -0.000299239 -0.707076 0.707124 0 -0.000128667 -0.707131 -0.707082 0 0.306826 -0.148867 0.548542 1 -0.0290462 -0.0595067 0.210189 0.0337279 0.00277632 0.000440184 0.306818 -0.148875 0.548539 1.51705e-06 0 -1.51705e-06 0.306826 -0.148867 0.548542 2.35618 -0.000129394 0.00033284 2.35616 -0.000128668 0.000299242 7.9653e-06 7.26191e-06 2.63116e-06 -2.38144e-05 7.2593e-07 -3.35981e-05 
0.99999 -0.000316555 0.000123835 0 -0.000311399 -0.707082 0.707118 0 -0.000136283 -0.707125 -0.707088 0 0.306823 -0.14887 0.548541 1 0.0305844 0.0250318 0.124535 0.0127949 -0.00865743 9.74913e-05 0.306818 -0.148875 0.548539 1.75906e-06 0 -1.75906e-06 0.306823 -0.14887 0.548541 2.35618 -0.000129394 0.00033284 2.35617 -0.000136284 0.000311402 5.39801e-06 4.9074e-06 2.04348e-06 -1.5327e-05 -6.88994e-06 -2.14384e-05 
0.99999 -0.000316977 0.000128624 0 -0.000315084 -0.707084 0.707116 0 -0.000133194 -0.707123 -0.70709 0 0.306824 -0.148869 0.548541 1 0.0190983 0.00592363 0.093045 0.0108445 -0.00617179 -0.000175731 0.306818 -0.148875 0.548539 2.01893e-06 0 -2.01893e-06 0.306824 -0.148869 0.548541 2.35618 -0.000129394 0.00033284 2.35617 -0.000133196 0.000315087 6.09859e-06 5.80891e-06 1.39341e-06 -1.26181e-05 -3.80147e-06 -1.77535e-05 
0.99999 -0.000309125 0.000121393 0 -0.000304419 -0.707083 0.707117 0 -0.000132755 -0.707124 -0.70709 0 0.306823 -0.148868 0.54854 1 0.0585993 -0.00992928 0.0819374 0.0116663 -0.0135031 2.50606e-06 0.306818 -0.148875 0.548539 2.29663e-06 0 -2.29663e-06 0.306823 -0.148868 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000132756 0.000304422 5.39914e-06 6.40214e-06 9.66368e-07 -1.32209e-05 -3.36193e-06 -2.84184e-05 
0.99999 -0.000316185 0.000121403 0 -0.000309419 -0.707083 0.707117 0 -0.00013774 -0.707124 -0.70709 0 0.306822 -0.14887 0.54854 1 0.0374545 0.018093 0.0839274 0.00877571 -0.0095506 4.44404e-05 0.306818 -0.148875 0.548539 2.59216e-06 0 -2.59216e-06 0.306822 -0.14887 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000137742 0.000309422 4.41213e-06 4.2201e-06 6.74925e-07 -1.33814e-05 -8.34758e-06 -2.34187e-05 
0.99999 -0.000318143 0.000116739 0 -0.000307505 -0.707085 0.707115 0 -0.000142422 -0.707122 -0.707092 0 0.306822 -0.148871 0.548538 1 -0.0240531 0.0124423 0.0973096 0.0106983 0.00276326 3.36208e-05 0.306818 -0.148875 0.548539 2.90551e-06 0 -2.90551e-06 0.306822 -0.148871 0.548538 2.35618 -0.000129394 0.00033284 2.35617 -0.000142424 0.000307508 4.59041e-06 4.1848e-06 -1.47904e-06 -1.09114e-05 -1.30296e-05 -2.53322e-05 
0.99999 -0.000320612 0.000123928 0 -0.000314334 -0.707082 0.707118 0 -0.000139086 -0.707125 -0.707088 0 0.306823 -0.148871 0.54854 1 -0.0500994 0.0386265 0.0241913 -0.00159007 0.00933784 -0.000114936 0.306818 -0.148875 0.548539 3.23667e-06 0 -3.23667e-06 0.306823 -0.148871 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000139087 0.000314337 5.74725e-06 3.77823e-06 1.08531e-06 -1.53914e-05 -9.69315e-06 -1.85034e-05 
0.99999 -0.000325037 0.000126853 0 -0.000319531 -0.70708 0.70712 0 -0.000140148 -0.707127 -0.707087 0 0.306823 -0.148872 0.548541 1 -0.0335308 0.0572473 0.0181443 -0.00436448 0.00543725 -9.79381e-05 0.306818 -0.148875 0.548539 3.58561e-06 0 -3.58561e-06 0.306823 -0.148872 0.548541 2.35618 -0.000129394 0.00033284 2.35617 -0.000140149 0.000319534 5.51408e-06 2.21635e-06 1.48571e-06 -1.73597e-05 -1.07547e-05 -1.33063e-05 
0.99999 -0.000317446 0.000123506 0 -0.000311796 -0.707079 0.707121 0 -0.000137147 -0.707127 -0.707086 0 0.306823 -0.14887 0.548538 1 0.0121906 -0.0172784 0.0511086 0.00873888 -0.00353172 2.16366e-05 0.306818 -0.148875 0.548539 3.95235e-06 0 -3.95235e-06 0.306823 -0.14887 0.548538 2.35618 -0.000129394 0.00033284 2.35617 -0.000137148 0.000311799 5.83475e-06 4.69927e-06 -9.64261e-07 -1.84904e-05 -7.75385e-06 -2.10417e-05 
0.99999 -0.000332145 0.000125911 0 -0.000323891 -0.70708 0.70712 0 -0.00014584 -0.707126 -0.707087 0 0.306821 -0.148874 0.548539 1 0.0114069 0.0690737 0.0369137 -0.00317066 -0.00409466 -7.43352e-05 0.306818 -0.148875 0.548539 4.33685e-06 0 -4.33685e-06 0.306821 -0.148874 0.548539 2.35618 -0.000129394 0.00033284 2.35617 -0.000145841 0.000323894 3.88597e-06 2.39572e-07 -5.59065e-07 -1.7258e-05 -1.64472e-05 -8.9466e-06 
0.99999 -0.00032641 0.000126449 0 -0.000320216 -0.70708 0.70712 0 -0.000141404 -0.707126 -0.707087 0 0.306823 -0.148873 0.54854 1 -0.0326359 0.0292648 0.0108006 -0.00206687 0.00577698 -2.98039e-05 0.306818 -0.148875 0.548539 4.73912e-06 0 -4.73912e-06 0.306823 -0.148873 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000141405 0.000320219 5.48313e-06 1.57245e-06 1.33057e-07 -1.71657e-05 -1.20108e-05 -1.26217e-05 
0.99999 -0.000324329 0.000119961 0 -0.000314156 -0.707079 0.707121 0 -0.000144521 -0.707128 -0.707086 0 0.306823 -0.148872 0.548539 1 -0.0664957 -0.0180851 0.019935 0.00446369 0.0137007 0.000105968 0.306818 -0.148875 0.548539 5.15915e-06 0 -5.15915e-06 0.306823 -0.148872 0.548539 2.35618 -0.000129394 0.00033284 2.35616 -0.000144522 0.000314159 5.82417e-06 2.64985e-06 -5.57703e-07 -1.91032e-05 -1.51279e-05 -1.86814e-05 
0.99999 -0.00032328 0.000119507 0 -0.000313094 -0.707081 0.707119 0 -0.000144099 -0.707126 -0.707088 0 0.306823 -0.148872 0.548538 1 -0.000262543 -0.00269088 0.0276683 0.0037555 -0.000348711 6.24888e-05 0.306818 -0.148875 0.548539 5.59691e-06 0 -5.59691e-06 0.306823 -0.148872 0.548538 2.35618 -0.000129394 0.00033284 2.35617 -0.0001441 0.000313097 5.09584e-06 2.45486e-06 -1.30245e-06 -1.61066e-05 -1.47061e-05 -1.97434e-05 
0.99999 -0.000325702 0.0001156 0 -0.000312044 -0.707081 0.707119 0 -0.000148574 -0.707126 -0.707088 0 0.306823 -0.148873 0.548537 1 -0.0414913 0.0172628 0.00789142 -0.0013937 0.0083744 -0.000151884 0.306818 -0.148875 0.548539 6.0524e-06 0 -6.0524e-06 0.306823 -0.148873 0.548537 2.35618 -0.000129394 0.00033284 2.35617 -0.000148576 0.000312047 5.12485e-06 2.05765e-06 -2.07521e-06 -1.61028e-05 -1.91816e-05 -2.07936e-05 
0.99999 -0.000332548 0.000113328 0 -0.000315279 -0.707085 0.707114 0 -0.00015502 -0.707121 -0.707092 0 0.306822 -0.148875 0.548535 1 -0.0322076 0.0603334 0.0313517 -0.00348464 0.00467011 -0.000193101 0.306818 -0.148875 0.548539 6.52562e-06 0 -6.52562e-06 0.306822 -0.148875 0.548535 2.35618 -0.000129394 0.00033284 2.35617 -0.000155022 0.000315282 4.02499e-06 -3.91296e-07 -4.56512e-06 -9.83607e-06 -2.56275e-05 -1.75584e-05 
0.99999 -0.000331329 0.000124416 0 -0.000322257 -0.707082 0.707118 0 -0.000146318 -0.707124 -0.707089 0 0.306821 -0.148874 0.548539 1 0.0760016 -0.0134981 -0.0559014 -0.0055296 -0.0136671 -0.000220353 0.306818 -0.148875 0.548539 7.01654e-06 0 -7.01654e-06 0.306821 -0.148874 0.548539 2.35618 -0.000129394 0.00033284 2.35617 -0.00014632 0.00032226 3.50455e-06 1.11492e-06 5.53713e-08 -1.43206e-05 -1.69256e-05 -1.05807e-05 
0.99999 -0.000335845 0.000116362 0 -0.000319755 -0.707082 0.707118 0 -0.000155207 -0.707125 -0.707088 0 0.306821 -0.148876 0.548537 1 -0.0463134 0.032904 0.0348359 0.000405564 0.00778074 -7.14276e-05 0.306818 -0.148875 0.548539 7.52516e-06 0 -7.52516e-06 0.306821 -0.148876 0.548537 2.35618 -0.000129394 0.00033284 2.35617 -0.000155209 0.000319758 3.82584e-06 -1.63262e-06 -2.85015e-06 -1.53732e-05 -2.58146e-05 -1.30829e-05 
0.99999 -0.000329846 0.000122953 0 -0.000320174 -0.707083 0.707117 0 -0.000146305 -0.707124 -0.707089 0 0.306822 -0.148874 0.548538 1 0.0161556 -0.0362403 0.00981572 0.00540694 -0.00304803 -3.60124e-05 0.306818 -0.148875 0.548539 8.05147e-06 0 -8.05147e-06 0.306822 -0.148874 0.548538 2.35618 -0.000129394 0.00033284 2.35617 -0.000146306 0.000320177 4.62263e-06 3.14588e-07 -1.68832e-06 -1.40041e-05 -1.6912e-05 -1.26637e-05 
0.99999 -0.000331468 0.000123016 0 -0.000321365 -0.707083 0.707117 0 -0.000147408 -0.707124 -0.70709 0 0.306822 -0.148876 0.548539 1 0.0182418 -0.0093213 -0.0458778 -0.0047261 -0.00259572 -5.38408e-05 0.306818 -0.148875 0.548539 8.59546e-06 0 -8.59546e-06 0.306822 -0.148876 0.548539 2.35618 -0.000129394 0.00033284 2.35617 -0.000147409 0.000321368 4.09759e-06 -9.64185e-07 -1.78913e-07 -1.36007e-05 -1.80148e-05 -1.14724e-05 
0.99999 -0.000331006 0.000113223 0 -0.000314114 -0.707085 0.707115 0 -0.000154004 -0.707122 -0.707092 0 0.306822 -0.148877 0.548535 1 -0.0423865 0.028663 0.0339091 0.000806393 0.00683149 5.90474e-05 0.306818 -0.148875 0.548539 9.15711e-06 0 -9.15711e-06 0.306822 -0.148877 0.548535 2.35618 -0.000129394 0.00033284 2.35617 -0.000154006 0.000314117 4.20226e-06 -2.30986e-06 -4.21186e-06 -1.07425e-05 -2.46114e-05 -1.8724e-05 
0.99999 -0.000335205 0.000122701 0 -0.000323786 -0.707085 0.707115 0 -0.000150271 -0.707121 -0.707092 0 0.30682 -0.148878 0.548539 1 0.0715136 0.019292 -0.0503643 -0.00841535 -0.013603 -8.75718e-05 0.306818 -0.148875 0.548539 9.73642e-06 0 -9.73642e-06 0.30682 -0.148878 0.548539 2.35618 -0.000129394 0.00033284 2.35617 -0.000150272 0.000323789 2.63127e-06 -3.42727e-06 -4.28399e-07 -1.0106e-05 -2.0878e-05 -9.05185e-06 
0.99999 -0.000342769 0.000129557 0 -0.000333981 -0.707084 0.707116 0 -0.000150773 -0.707123 -0.707091 0 0.30682 -0.148877 0.54854 1 0.0513435 -0.0187919 -0.036291 -0.0023202 -0.00868765 -0.000143472 0.306818 -0.148875 0.548539 1.03334e-05 0 -1.03334e-05 0.30682 -0.148877 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000150775 0.000333985 2.35072e-06 -2.60502e-06 7.30368e-07 -1.24138e-05 -2.13803e-05 1.14418e-06 
0.99999 -0.000334335 0.000129348 0 -0.00032787 -0.707082 0.707118 0 -0.000144957 -0.707124 -0.707089 0 0.306822 -0.148875 0.548541 1 -0.00598373 -0.0581939 -0.0421411 0.00143862 0.00323314 -2.10398e-05 0.306818 -0.148875 0.548539 1.0948e-05 0 -1.0948e-05 0.306822 -0.148875 0.548541 2.35618 -0.000129394 0.00033284 2.35617 -0.000144959 0.000327874 4.21529e-06 -6.83434e-07 1.86786e-06 -1.42115e-05 -1.55644e-05 -4.9669e-06 
0.99999 -0.000335432 0.000120966 0 -0.000322719 -0.707085 0.707115 0 -0.000151659 -0.707122 -0.707092 0 0.306821 -0.148877 0.548539 1 -0.00483441 -0.0107068 -0.00221769 0.000952516 0.00139702 6.12119e-05 0.306818 -0.148875 0.548539 1.15802e-05 0 -1.15802e-05 0.306821 -0.148877 0.548539 2.35618 -0.000129394 0.00033284 2.35617 -0.000151661 0.000322722 3.15258e-06 -2.59916e-06 -7.70084e-07 -1.06777e-05 -2.22664e-05 -1.01186e-05 
0.99999 -0.000333376 0.000122137 0 -0.000322093 -0.707085 0.707115 0 -0.000149377 -0.707122 -0.707092 0 0.306822 -0.148878 0.54854 1 -0.0471774 -0.0221348 -0.0163853 0.000464193 0.0101355 8.27546e-05 0.306818 -0.148875 0.548539 1.223e-05 0 -1.223e-05 0.306822 -0.148878 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000149378 0.000322096 4.30857e-06 -3.10827e-06 3.10443e-07 -1.0583e-05 -1.99837e-05 -1.07443e-05 
0.99999 -0.000330444 0.000119325 0 -0.000318031 -0.707082 0.707118 0 -0.000149294 -0.707125 -0.707089 0 0.306822 -0.148877 0.548539 1 -0.0334548 -0.0484617 0.00720855 0.00680583 0.00739061 0.000165223 0.306818 -0.148875 0.548539 1.28974e-05 0 -1.28974e-05 0.306822 -0.148877 0.548539 2.35618 -0.000129394 0.00033284 2.35617 -0.000149295 0.000318034 4.4805e-06 -2.35812e-06 4.58812e-08 -1.46652e-05 -1.99007e-05 -1.48066e-05 
0.99999 -0.000334815 0.0001235 0 -0.000324074 -0.707083 0.707117 0 -0.000149432 -0.707124 -0.70709 0 0.306821 -0.148878 0.54854 1 0.0325448 0.046825 -0.0292467 -0.00902588 -0.00621775 -7.40888e-05 0.306818 -0.148875 0.548539 1.35824e-05 0 -1.35824e-05 0.306821 -0.148878 0.54854 2.35618 -0.000129394 0.00033284 2.35617 -0.000149433 0.000324077 3.37406e-06 -3.64117e-06 1.00015e-06 -1.38118e-05 -2.0039e-05 -8.76305e-06 
0.99999 -0.000340717 0.000125082 0 -0.000329367 -0.707086 0.707114 0 -0.000152486 -0.707121 -0.707092 0 0.306822 -0.148879 0.548538 1 -0.0278965 0.0627336 0.0161894 -0.00539053 0.00432071 -7.01264e-05 0.306818 -0.148875 0.548539 1.4285e-05 0 -1.4285e-05 0.306822 -0.148879 0.548538 2.35618 -0.000129394 0.00033284 2.35617 -0.000152487 0.00032937 3.82032e-06 -4.32383e-06 -8.97181e-07 -9.64866e-06 -2.30929e-05 -3.47073e-06 
0.99999 -0.000340998 0.000132115 0 -0.000334538 -0.707087 0.707113 0 -0.00014771 -0.70712 -0.707094 0 0.306821 -0.14888 0.548542 1 0.0375491 0.067873 -0.0521658 -0.0144427 -0.00748601 -0.00016713 0.306818 -0.148875 0.548539 1.50052e-05 0 -1.50052e-05 0.306821 -0.14888 0.548542 2.35618 -0.000129394 0.00033284 2.35618 -0.000147712 0.000334541 3.31989e-06 -5.30898e-06 2.47229e-06 -8.16259e-06 -1.83175e-05 1.70092e-06 
0.99999 -0.000348519 0.00013672 0 -0.000343112 -0.707085 0.707115 0 -0.000149773 -0.707122 -0.707092 0 0.30682 -0.148882 0.548543 1 0.0304407 0.0551538 -0.0626814 -0.0144571 -0.00554393 -0.000394888 0.306818 -0.148875 0.548539 1.57429e-05 0 -1.57429e-05 0.30682 -0.148882 0.548543 2.35618 -0.000129394 0.00033284 2.35617 -0.000149775 0.000343115 2.6498e-06 -7.66864e-06 4.13983e-06 -1.03454e-05 -2.03803e-05 1.02749e-05 
0.99999 -0.000346122 0.000128697 0 -0.000335745 -0.70709 0.70711 0 -0.000153748 -0.707117 -0.707097 0 0.30682 -0.148884 0.54854 1 0.0384692 0.0694998 -0.171222 -0.0299205 -0.00525403 -0.000384536 0.306818 -0.148875 0.548539 1.64982e-05 0 -1.64982e-05 0.30682 -0.148884 0.54854 2.35618 -0.000129394 0.00033284 2.35618 -0.00015375 0.000335749 2.22924e-06 -9.22933e-06 7.15644e-07 -3.41206e-06 -2.43557e-05 2.90812e-06 
0.99999 -0.000346826 0.00013431 0 -0.000340212 -0.707087 0.707112 0 -0.000150279 -0.707119 -0.707094 0 0.306821 -0.148881 0.54854 1 0.0300625 -0.0201827 -0.132635 -0.0146913 -0.00262246 -0.000344878 0.306818 -0.148875 0.548539 1.7271e-05 0 -1.7271e-05 0.306821 -0.148881 0.54854 2.35618 -0.000129394 0.00033284 2.35618 -0.000150281 0.000340215 2.9415e-06 -6.76595e-06 1.21101e-06 -6.99628e-06 -2.08867e-05 7.37457e-06 
0.99999 -0.000344753 0.000133615 0 -0.000338254 -0.707087 0.707113 0 -0.000149305 -0.70712 -0.707094 0 0.306822 -0.148882 0.548541 1 -0.0207769 -0.0136008 -0.116926 -0.0135508 0.00705165 -0.000231325 0.306818 -0.148875 0.548539 1.80613e-05 0 -1.80613e-05 0.306822 -0.148882 0.548541 2.35618 -0.000129394 0.00033284 2.35618 -0.000149306 0.000338257 3.91286e-06 -6.89257e-06 1.84261e-06 -7.58873e-06 -1.9912e-05 5.41681e-06 
0.99999 -0.000353099 0.000133046 0 -0.000343755 -0.70709 0.70711 0 -0.000155607 -0.707117 -0.707096 0 0.30682 -0.148883 0.54854 1 -0.00720376 0.0125058 -0.0859132 -0.0125497 0.00372002 -0.00019265 0.306818 -0.148875 0.548539 1.88692e-05 0 -1.88692e-05 0.30682 -0.148883 0.54854 2.35618 -0.000129394 0.00033284 2.35618 -0.000155609 0.000343758 2.56762e-06 -8.46256e-06 1.12773e-06 -4.01485e-06 -2.62147e-05 1.09176e-05 
0.99999 -0.000357272 0.000134655 0 -0.000347843 -0.70709 0.70711 0 -0.00015742 -0.707117 -0.707097 0 0.306819 -0.148885 0.54854 1 0.0413744 0.00842938 -0.0508776 -0.00743704 -0.00708617 -0.000170643 0.306818 -0.148875 0.548539 1.96946e-05 0 -1.96946e-05 0.306819 -0.148885 0.54854 2.35618 -0.000129394 0.00033284 2.35618 -0.000157421 0.000347846 1.38203e-06 -1.02959e-05 6.46989e-07 -3.27493e-06 -2.80272e-05 1.50055e-05 
0.99999 -0.000357728 0.000139032 0 -0.00035126 -0.707087 0.707113 0 -0.00015465 -0.707119 -0.707094 0 0.30682 -0.148884 0.548542 1 0.0354372 -0.0183964 -0.0688251 -0.00644402 -0.00491505 -0.000153343 0.306818 -0.148875 0.548539 2.05374e-05 0 -2.05374e-05 0.30682 -0.148884 0.548542 2.35618 -0.000129394 0.00033284 2.35618 -0.000154651 0.000351263 1.7152e-06 -9.65093e-06 2.50094e-06 -7.23553e-06 -2.52571e-05 1.84225e-05 
0.99999 -0.000357266 0.000130168 0 -0.000344666 -0.70709 0.70711 0 -0.000160589 -0.707117 -0.707097 0 0.30682 -0.148886 0.548538 1 -0.068762 0.126827 0.00628107 -0.0144535 0.0111922 -0.000128299 0.306818 -0.148875 0.548539 2.13978e-05 0 -2.13978e-05 0.30682 -0.148886 0.548538 2.35618 -0.000129394 0.00033284 2.35618 -0.00016059 0.000344669 2.60119e-06 -1.14742e-05 -8.29836e-07 -3.51446e-06 -3.1196e-05 1.18287e-05 
0.99999 -0.000362077 0.00013771 0 -0.0003534 -0.707088 0.707112 0 -0.000158658 -0.707118 -0.707095 0 0.306817 -0.148886 0.548541 1 0.139719 0.0583884 -0.046801 -0.0123176 -0.027824 -0.000185805 0.306818 -0.148875 0.548539 2.22756e-05 0 -2.22756e-05 0.306817 -0.148886 0.548541 2.35618 -0.000129394 0.00033284 2.35618 -0.00015866 0.000353404 -8.68802e-07 -1.14156e-05 2.43452e-06 -5.75343e-06 -2.92658e-05 2.05633e-05 
