O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z pos_x pos_y pos_z bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y bodyRPY_R bodyRPY_P bodyRPY_Y error_ana_x error_ana_y error_ana_z error_ana_rx error_ana_ry error_ana_rz 
0.99999 -0.000247904 0.000200697 0 -0.00031721 -0.707127 0.707073 0 -3.33689e-05 -0.70708 -0.707134 0 0.306833 -0.148842 0.548558 1 0.0434698 0.0952603 0.00330666 -0.0107276 -0.0106884 -4.027e-05 0.306819 -0.148857 0.548565 2.01893e-06 0 -2.01893e-06 0.306833 -0.148842 0.548558 2.35625 -3.789e-05 0.000376554 2.35623 -3.33692e-05 0.000317213 1.40676e-05 1.52234e-05 -7.10145e-06 -1.70328e-05 4.52075e-06 -5.93403e-05 
0.99999 -0.000260777 0.000204236 0 -0.000328815 -0.707128 0.707072 0 -3.99674e-05 -0.707079 -0.707135 0 0.306833 -0.148844 0.548558 1 -0.0145217 0.0918387 0.0129622 -0.0094863 0.000831744 -0.000169856 0.306819 -0.148857 0.548565 2.29663e-06 0 -2.29663e-06 0.306833 -0.148844 0.548558 2.35625 -3.789e-05 0.000376554 2.35623 -3.99677e-05 0.000328819 1.34857e-05 1.26466e-05 -7.63236e-06 -1.56374e-05 -2.07777e-06 -4.77351e-05 
0.99999 -0.000255766 0.000202512 0 -0.000324053 -0.707126 0.707073 0 -3.76449e-05 -0.70708 -0.707133 0 0.306832 -0.148843 0.548558 1 0.0292288 0.119552 0.0261868 -0.010921 -0.00881067 -0.000154889 0.306819 -0.148857 0.548565 2.59216e-06 0 -2.59216e-06 0.306832 -0.148843 0.548558 2.35625 -3.789e-05 0.000376554 2.35623 -3.76452e-05 0.000324056 1.32316e-05 1.43307e-05 -7.62635e-06 -1.78735e-05 2.44756e-07 -5.24974e-05 
0.99999 -0.000253724 0.000207761 0 -0.00032632 -0.707125 0.707075 0 -3.24889e-05 -0.707081 -0.707132 0 0.306833 -0.148842 0.548559 1 0.0192553 0.0641526 0.0145563 -0.005738 -0.00548745 -9.37397e-05 0.306819 -0.148857 0.548565 2.90551e-06 0 -2.90551e-06 0.306833 -0.148842 0.548559 2.35625 -3.789e-05 0.000376554 2.35623 -3.24892e-05 0.000326323 1.3506e-05 1.4636e-05 -6.4627e-06 -1.95081e-05 5.40077e-06 -5.02302e-05 
0.99999 -0.00025597 0.000201861 0 -0.000323736 -0.707129 0.707071 0 -3.82482e-05 -0.707078 -0.707136 0 0.306834 -0.148844 0.548557 1 -0.0766716 0.0741258 0.00839992 -0.00809866 0.0135668 -5.91152e-05 0.306819 -0.148857 0.548565 3.23667e-06 0 -3.23667e-06 0.306834 -0.148844 0.548557 2.35625 -3.789e-05 0.000376554 2.35624 -3.82485e-05 0.00032374 1.45383e-05 1.27166e-05 -8.06538e-06 -1.45654e-05 -3.58546e-07 -5.28141e-05 
0.99999 -0.000255783 0.000192434 0 -0.000316939 -0.707129 0.707071 0 -4.47825e-05 -0.707078 -0.707136 0 0.306833 -0.148847 0.548556 1 -0.0969683 0.0967648 0.0408602 -0.00641096 0.0166902 0.000110378 0.306819 -0.148857 0.548565 3.58561e-06 0 -3.58561e-06 0.306833 -0.148847 0.548556 2.35625 -3.789e-05 0.000376554 2.35624 -4.47829e-05 0.000316942 1.3659e-05 1.0328e-05 -9.58858e-06 -1.41752e-05 -6.89295e-06 -5.96115e-05 
0.99999 -0.000253207 0.000204186 0 -0.000323427 -0.707126 0.707074 0 -3.46512e-05 -0.707081 -0.707132 0 0.306834 -0.148843 0.548558 1 -0.0249321 -0.0223981 0.00904025 0.00385598 0.00471093 -1.31203e-05 0.306819 -0.148857 0.548565 3.95235e-06 0 -3.95235e-06 0.306834 -0.148843 0.548558 2.35625 -3.789e-05 0.000376554 2.35623 -3.46516e-05 0.00032343 1.46676e-05 1.37002e-05 -7.80034e-06 -1.89814e-05 3.2384e-06 -5.31238e-05 
0.99999 -0.00025087 0.000201492 0 -0.000319869 -0.707128 0.707072 0 -3.49032e-05 -0.707079 -0.707135 0 0.306833 -0.148844 0.548558 1 0.0310801 0.010778 -0.00335847 -0.00153512 -0.00654175 2.32871e-05 0.306819 -0.148857 0.548565 4.33685e-06 0 -4.33685e-06 0.306833 -0.148844 0.548558 2.35625 -3.789e-05 0.000376554 2.35623 -3.49036e-05 0.000319872 1.35271e-05 1.27684e-05 -7.45867e-06 -1.56168e-05 2.98641e-06 -5.66814e-05 
0.99999 -0.000255977 0.00019941 0 -0.000322009 -0.70713 0.70707 0 -3.99854e-05 -0.707077 -0.707136 0 0.306833 -0.148845 0.548556 1 -0.0699423 0.0359472 0.0220081 -0.00188063 0.0127139 -0.000210117 0.306819 -0.148857 0.548565 4.73912e-06 0 -4.73912e-06 0.306833 -0.148845 0.548556 2.35625 -3.789e-05 0.000376554 2.35624 -3.99858e-05 0.000322012 1.43574e-05 1.17108e-05 -9.38086e-06 -1.34569e-05 -2.09582e-06 -5.45417e-05 
0.99999 -0.000249555 0.000202402 0 -0.000319583 -0.707128 0.707072 0 -3.33298e-05 -0.707079 -0.707135 0 0.306833 -0.148844 0.548559 1 0.0466687 0.0123423 -0.0343495 -0.00567482 -0.00883195 -0.000139903 0.306819 -0.148857 0.548565 5.15915e-06 0 -5.15915e-06 0.306833 -0.148844 0.548559 2.35625 -3.789e-05 0.000376554 2.35623 -3.33302e-05 0.000319586 1.36111e-05 1.2614e-05 -6.28073e-06 -1.53615e-05 4.55982e-06 -5.69675e-05 
0.99999 -0.000256906 0.000194141 0 -0.00031894 -0.707128 0.707072 0 -4.43697e-05 -0.707079 -0.707135 0 0.306833 -0.148845 0.548554 1 -0.0687358 0.0561324 0.075956 0.00284354 0.011136 -6.87775e-05 0.306819 -0.148857 0.548565 5.59691e-06 0 -5.59691e-06 0.306833 -0.148845 0.548554 2.35625 -3.789e-05 0.000376554 2.35623 -4.43701e-05 0.000318943 1.38511e-05 1.15823e-05 -1.14963e-05 -1.58956e-05 -6.48015e-06 -5.76102e-05 
0.99999 -0.000257327 0.000198236 0 -0.000322134 -0.707129 0.707071 0 -4.1771e-05 -0.707078 -0.707136 0 0.306834 -0.148846 0.548556 1 -0.0828314 0.149624 -0.00772017 -0.0181913 0.0137567 -6.8894e-05 0.306819 -0.148857 0.548565 6.0524e-06 0 -6.0524e-06 0.306834 -0.148846 0.548556 2.35625 -3.789e-05 0.000376554 2.35624 -4.17714e-05 0.000322137 1.47619e-05 1.08176e-05 -8.97849e-06 -1.42568e-05 -3.88145e-06 -5.44169e-05 
0.99999 -0.000256008 0.000198598 0 -0.000321457 -0.707132 0.707067 0 -4.05809e-05 -0.707074 -0.707139 0 0.306833 -0.148846 0.548555 1 -0.0133236 0.106682 0.00557675 -0.0113691 2.53019e-05 -7.20456e-05 0.306819 -0.148857 0.548565 6.52562e-06 0 -6.52562e-06 0.306833 -0.148846 0.548555 2.35625 -3.789e-05 0.000376554 2.35624 -4.05813e-05 0.00032146 1.41983e-05 1.04856e-05 -9.90224e-06 -9.27629e-06 -2.69132e-06 -5.50937e-05 
0.99999 -0.00024673 0.000191542 0 -0.000309907 -0.707131 0.707069 0 -3.90103e-05 -0.707076 -0.707138 0 0.306835 -0.148843 0.548554 1 -0.0606291 0.0132396 0.0389113 0.00366155 0.0106726 0.000153002 0.306819 -0.148857 0.548565 7.01654e-06 0 -7.01654e-06 0.306835 -0.148843 0.548554 2.35625 -3.789e-05 0.000376554 2.35624 -3.90107e-05 0.00030991 1.57666e-05 1.36547e-05 -1.17033e-05 -1.16965e-05 -1.12072e-06 -6.66438e-05 
0.99999 -0.000257739 0.000200396 0 -0.000323952 -0.707131 0.707069 0 -4.05337e-05 -0.707076 -0.707138 0 0.306833 -0.148847 0.548557 1 0.0248691 0.0881822 -0.0235933 -0.0131826 -0.00448341 -2.52898e-05 0.306819 -0.148857 0.548565 7.52516e-06 0 -7.52516e-06 0.306833 -0.148847 0.548557 2.35625 -3.789e-05 0.000376554 2.35624 -4.05341e-05 0.000323955 1.39873e-05 1.02582e-05 -8.5412e-06 -1.17107e-05 -2.64414e-06 -5.25988e-05 
0.99999 -0.000261303 0.000200233 0 -0.000326357 -0.70713 0.70707 0 -4.31697e-05 -0.707077 -0.707137 0 0.306832 -0.148848 0.548556 1 0.0159715 0.0820053 0.00963471 -0.00827256 -0.00345924 -1.6231e-05 0.306819 -0.148857 0.548565 8.05147e-06 0 -8.05147e-06 0.306832 -0.148848 0.548556 2.35625 -3.789e-05 0.000376554 2.35624 -4.31701e-05 0.00032636 1.28641e-05 8.70451e-06 -8.87179e-06 -1.26232e-05 -5.2801e-06 -5.01937e-05 
0.99999 -0.000250261 0.000201595 0 -0.000319512 -0.707131 0.707069 0 -3.4399e-05 -0.707076 -0.707137 0 0.306834 -0.148845 0.548558 1 0.0130068 -0.0113287 -0.0218683 -0.00124188 -0.000976969 0.00012098 0.306819 -0.148857 0.548565 8.59546e-06 0 -8.59546e-06 0.306834 -0.148845 0.548558 2.35625 -3.789e-05 0.000376554 2.35624 -3.43993e-05 0.000319515 1.48225e-05 1.17117e-05 -7.04278e-06 -1.19835e-05 3.49067e-06 -5.70387e-05 
0.99999 -0.00025953 0.000206477 0 -0.000329518 -0.70713 0.70707 0 -3.75004e-05 -0.707077 -0.707137 0 0.306833 -0.148846 0.548559 1 0.013143 0.00590206 -0.0388794 -0.00559625 -0.00121113 -7.6253e-05 0.306819 -0.148857 0.548565 9.15711e-06 0 -9.15711e-06 0.306833 -0.148846 0.548559 2.35625 -3.789e-05 0.000376554 2.35624 -3.75008e-05 0.000329521 1.42243e-05 1.06036e-05 -6.70268e-06 -1.27498e-05 3.89221e-07 -4.70324e-05 
0.99999 -0.000259519 0.000202394 0 -0.000326624 -0.707137 0.707063 0 -4.0377e-05 -0.70707 -0.707143 0 0.306833 -0.148847 0.548556 1 0.00547025 0.0536982 0.00536706 -0.00585952 -0.00165996 -4.77525e-05 0.306819 -0.148857 0.548565 9.73642e-06 0 -9.73642e-06 0.306833 -0.148847 0.548556 2.35625 -3.789e-05 0.000376554 2.35625 -4.03774e-05 0.000326627 1.3937e-05 9.56558e-06 -9.55041e-06 -3.35132e-06 -2.48742e-06 -4.99263e-05 
0.99999 -0.000257899 0.000203292 0 -0.000326113 -0.70713 0.70707 0 -3.85998e-05 -0.707077 -0.707137 0 0.306833 -0.148848 0.548558 1 0.163357 -0.0647208 -0.0692292 -0.000481478 -0.0299215 -3.74581e-05 0.306819 -0.148857 0.548565 1.03334e-05 0 -1.03334e-05 0.306833 -0.148848 0.548558 2.35625 -3.789e-05 0.000376554 2.35624 -3.86002e-05 0.000326116 1.41033e-05 9.36442e-06 -6.85104e-06 -1.29165e-05 -7.102e-07 -5.04372e-05 
0.99999 -0.00025388 0.000204946 0 -0.000324441 -0.707133 0.707067 0 -3.45867e-05 -0.707074 -0.70714 0 0.306834 -0.148848 0.54856 1 0.124889 -0.0166396 -0.0702999 -0.00662057 -0.0232231 -6.00914e-05 0.306819 -0.148857 0.548565 1.0948e-05 0 -1.0948e-05 0.306834 -0.148848 0.54856 2.35625 -3.789e-05 0.000376554 2.35624 -3.45871e-05 0.000324444 1.45574e-05 8.70078e-06 -5.292e-06 -8.42645e-06 3.30289e-06 -5.21093e-05 
0.99999 -0.000257333 0.000211903 0 -0.000331801 -0.707131 0.707069 0 -3.21095e-05 -0.707075 -0.707138 0 0.306834 -0.148847 0.548559 1 0.131644 -0.052752 -0.0396114 0.0017008 -0.024968 -9.66471e-05 0.306819 -0.148857 0.548565 1.15802e-05 0 -1.15802e-05 0.306834 -0.148847 0.548559 2.35625 -3.789e-05 0.000376554 2.35624 -3.21098e-05 0.000331804 1.44878e-05 9.47029e-06 -5.97502e-06 -1.08154e-05 5.78019e-06 -4.47493e-05 
0.99999 -0.000254174 0.00020255 0 -0.000322954 -0.707131 0.707069 0 -3.64894e-05 -0.707075 -0.707138 0 0.306834 -0.148848 0.548558 1 0.049761 -0.00568218 0.00798915 0.00201955 -0.0101188 0.000101222 0.306819 -0.148857 0.548565 1.223e-05 0 -1.223e-05 0.306834 -0.148848 0.548558 2.35625 -3.789e-05 0.000376554 2.35624 -3.64897e-05 0.000322957 1.45551e-05 8.6183e-06 -7.1649e-06 -1.08327e-05 1.40024e-06 -5.35966e-05 
0.99999 -0.000258602 0.00021598 0 -0.000335581 -0.707131 0.707069 0 -3.01243e-05 -0.707076 -0.707138 0 0.306835 -0.148846 0.548561 1 0.0466168 -0.0652855 -0.0478108 0.00163238 -0.0070629 -0.000107422 0.306819 -0.148857 0.548565 1.28974e-05 0 -1.28974e-05 0.306835 -0.148846 0.548561 2.35625 -3.789e-05 0.000376554 2.35624 -3.01245e-05 0.000335584 1.53981e-05 1.05349e-05 -4.39681e-06 -1.16396e-05 7.76543e-06 -4.09692e-05 
0.99999 -0.000257284 0.000206928 0 -0.000328249 -0.707135 0.707065 0 -3.55912e-05 -0.707072 -0.707142 0 0.306835 -0.148848 0.548558 1 -0.0152432 -0.00479271 0.00397968 0.000861496 0.00313614 2.23993e-05 0.306819 -0.148857 0.548565 1.35824e-05 0 -1.35824e-05 0.306835 -0.148848 0.548558 2.35625 -3.789e-05 0.000376554 2.35624 -3.55915e-05 0.000328253 1.544e-05 8.77648e-06 -7.13797e-06 -5.74254e-06 2.29844e-06 -4.8301e-05 
0.99999 -0.000251553 0.000200002 0 -0.000319299 -0.707134 0.707066 0 -3.6437e-05 -0.707073 -0.707141 0 0.306836 -0.148848 0.548556 1 -0.0539269 -0.0183173 0.0371895 0.00677566 0.0101403 0.000159028 0.306819 -0.148857 0.548565 1.4285e-05 0 -1.4285e-05 0.306836 -0.148848 0.548556 2.35625 -3.789e-05 0.000376554 2.35624 -3.64373e-05 0.000319302 1.63859e-05 9.19486e-06 -8.90466e-06 -7.14617e-06 1.45263e-06 -5.72516e-05 
0.99999 -0.000256211 0.000218285 0 -0.000335521 -0.707136 0.707064 0 -2.68012e-05 -0.707071 -0.707143 0 0.306835 -0.148847 0.548561 1 0.0670401 -0.0496589 -0.0757873 -0.00379077 -0.0111124 -0.0001484 0.306819 -0.148857 0.548565 1.50052e-05 0 -1.50052e-05 0.306835 -0.148847 0.548561 2.35625 -3.789e-05 0.000376554 2.35625 -2.68014e-05 0.000335524 1.58031e-05 9.42751e-06 -3.91656e-06 -4.41126e-06 1.10885e-05 -4.10294e-05 
0.99999 -0.000263747 0.000208896 0 -0.000334211 -0.707137 0.707063 0 -3.8768e-05 -0.70707 -0.707144 0 0.306834 -0.14885 0.548559 1 -0.0020256 0.0145835 -0.0130601 -0.0034896 0.000682692 -4.75725e-05 0.306819 -0.148857 0.548565 1.57429e-05 0 -1.57429e-05 0.306834 -0.14885 0.548559 2.35625 -3.789e-05 0.000376554 2.35625 -3.87683e-05 0.000334214 1.4513e-05 7.15067e-06 -6.50052e-06 -2.82116e-06 -8.78369e-07 -4.23395e-05 
0.99999 -0.000260886 0.000204781 0 -0.000329279 -0.707136 0.707064 0 -3.96557e-05 -0.707071 -0.707143 0 0.306834 -0.14885 0.548558 1 -0.00365127 -0.00664737 0.013398 0.00242832 0.000498801 4.21272e-05 0.306819 -0.148857 0.548565 1.64982e-05 0 -1.64982e-05 0.306834 -0.14885 0.548558 2.35625 -3.789e-05 0.000376554 2.35625 -3.96561e-05 0.000329282 1.4517e-05 6.70488e-06 -7.44241e-06 -4.34228e-06 -1.76608e-06 -4.72716e-05 
0.99999 -0.00025526 0.000212409 0 -0.000330694 -0.707137 0.707063 0 -3.02837e-05 -0.70707 -0.707144 0 0.306834 -0.14885 0.548561 1 0.052932 -0.00753424 -0.0564986 -0.00603327 -0.00942105 -4.52416e-06 0.306819 -0.148857 0.548565 1.7271e-05 0 -1.7271e-05 0.306834 -0.14885 0.548561 2.35625 -3.789e-05 0.000376554 2.35625 -3.0284e-05 0.000330697 1.50207e-05 6.87323e-06 -4.08087e-06 -2.64845e-06 7.606e-06 -4.58569e-05 
0.99999 -0.000260511 0.000212748 0 -0.000334646 -0.707136 0.707064 0 -3.37565e-05 -0.707071 -0.707143 0 0.306834 -0.14885 0.548559 1 0.0320503 -0.0335344 0.014182 0.00580648 -0.00613274 -1.88628e-05 0.306819 -0.148857 0.548565 1.80613e-05 0 -1.80613e-05 0.306834 -0.14885 0.548559 2.35625 -3.789e-05 0.000376554 2.35625 -3.37568e-05 0.000334649 1.47096e-05 6.96054e-06 -6.43236e-06 -4.47329e-06 4.13319e-06 -4.19042e-05 
0.99999 -0.000262973 0.000213084 0 -0.000336625 -0.707137 0.707063 0 -3.52595e-05 -0.70707 -0.707144 0 0.306832 -0.14885 0.548559 1 0.109238 -0.0425556 0.00750781 0.00645811 -0.0213462 -2.57176e-07 0.306819 -0.148857 0.548565 1.88692e-05 0 -1.88692e-05 0.306832 -0.14885 0.548559 2.35625 -3.789e-05 0.000376554 2.35625 -3.52598e-05 0.000336629 1.26771e-05 6.67582e-06 -6.40784e-06 -2.73994e-06 2.63013e-06 -3.99251e-05 
0.99999 -0.000268738 0.000217657 0 -0.000343935 -0.707138 0.707062 0 -3.61013e-05 -0.707069 -0.707145 0 0.306834 -0.148852 0.548561 1 -0.0511242 0.107528 -0.0300021 -0.016906 0.00922041 -0.000192428 0.306819 -0.148857 0.548565 1.96946e-05 0 -1.96946e-05 0.306834 -0.148852 0.548561 2.35625 -3.789e-05 0.000376554 2.35625 -3.61016e-05 0.000343939 1.45847e-05 4.48777e-06 -4.162e-06 -1.68547e-06 1.78835e-06 -3.26148e-05 
0.99999 -0.000256287 0.000213065 0 -0.000331884 -0.707137 0.707063 0 -3.05447e-05 -0.707069 -0.707144 0 0.306832 -0.148851 0.548562 1 0.100742 0.022539 -0.0302841 -0.00619701 -0.0200255 3.55791e-05 0.306819 -0.148857 0.548565 2.05374e-05 0 -2.05374e-05 0.306832 -0.148851 0.548562 2.35625 -3.789e-05 0.000376554 2.35625 -3.0545e-05 0.000331887 1.29655e-05 5.85796e-06 -2.67995e-06 -2.52716e-06 7.345e-06 -4.46668e-05 
0.99999 -0.000265269 0.000216314 0 -0.000340533 -0.70714 0.70706 0 -3.45972e-05 -0.707066 -0.707147 0 0.306834 -0.148853 0.54856 1 -0.065769 0.0889707 -0.0125927 -0.0122529 0.0115697 -0.000117195 0.306819 -0.148857 0.548565 2.13978e-05 0 -2.13978e-05 0.306834 -0.148853 0.54856 2.35625 -3.789e-05 0.000376554 2.35625 -3.45975e-05 0.000340536 1.4955e-05 3.6662e-06 -5.03665e-06 1.6885e-06 3.29246e-06 -3.60177e-05 
